Time,THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
11:15:00,6.550881E+03,4.435482E+03,4.014810E-01,3.105301E-01,7.188776E+03,9.996887E+03,4.405510E-01,6.998001E-01,5.846982E+03,4.644684E+03,3.583411E-01,3.251379E-01,7.262763E+03,5.057155E+03,4.450852E-01,3.540263E-01,7.188776E+03,7.157463E+03,4.405510E-01,5.010624E-01,6.550881E+03,6.286500E+03,4.014810E-01,4.400511E-01,2.205137E+04,4.795696E+04,1.351454E+00,3.357253E+00,7.262763E+03,5.107679E+03,4.450852E-01,3.575625E-01,5.781620E+03,6.719198E+03,3.543353E-01,4.703611E-01,1.727056E+04,2.118492E+04,1.058545E+00,1.482892E+00,6.545281E+03,4.453825E+04,4.011723E-01,3.117725E+00,6.590313E+03,2.567535E+03,4.038977E-01,1.797431E-01,5.846982E+03,4.696594E+03,3.583411E-01,3.287711E-01,6.590313E+03,2.636441E+03,4.038977E-01,1.845644E-01,5.781620E+03,9.698824E+03,3.543353E-01,6.789059E-01 
11:30:00,6.550848E+03,4.682785E+03,4.014791E-01,3.278348E-01,7.188696E+03,9.861665E+03,4.405461E-01,6.903325E-01,5.846931E+03,4.710131E+03,3.583379E-01,3.297187E-01,7.262684E+03,5.129249E+03,4.450803E-01,3.590725E-01,7.188696E+03,7.450937E+03,4.405461E-01,5.216041E-01,6.550848E+03,6.028514E+03,4.014791E-01,4.219908E-01,2.205090E+04,4.804887E+04,1.351427E+00,3.363687E+00,7.262684E+03,5.176414E+03,4.450803E-01,3.623736E-01,5.781569E+03,7.011528E+03,3.543321E-01,4.908219E-01,1.727053E+04,2.125481E+04,1.058542E+00,1.487788E+00,6.545212E+03,4.457991E+04,4.011681E-01,3.120642E+00,6.590281E+03,2.616802E+03,4.038958E-01,1.831914E-01,5.846931E+03,4.759739E+03,3.583379E-01,3.331908E-01,6.590281E+03,2.679638E+03,4.038958E-01,1.875883E-01,5.781569E+03,9.570310E+03,3.543321E-01,6.699085E-01 
11:45:00,6.550820E+03,4.907581E+03,4.014773E-01,3.435640E-01,7.188623E+03,9.641999E+03,4.405416E-01,6.749537E-01,5.846882E+03,4.772152E+03,3.583349E-01,3.340596E-01,7.262610E+03,5.197875E+03,4.450758E-01,3.638760E-01,7.188623E+03,7.728030E+03,4.405416E-01,5.409988E-01,6.550820E+03,5.705585E+03,4.014773E-01,3.993846E-01,2.205048E+04,4.813794E+04,1.351401E+00,3.369921E+00,7.262610E+03,5.241417E+03,4.450758E-01,3.669235E-01,5.781520E+03,7.288690E+03,3.543291E-01,5.102208E-01,1.727049E+04,2.131590E+04,1.058540E+00,1.492067E+00,6.545144E+03,4.461861E+04,4.011639E-01,3.123352E+00,6.590252E+03,2.662010E+03,4.038940E-01,1.863558E-01,5.846882E+03,4.819022E+03,3.583349E-01,3.373401E-01,6.590252E+03,2.719228E+03,4.038940E-01,1.903596E-01,5.781520E+03,9.354837E+03,3.543291E-01,6.548240E-01 
12:00:00,6.550794E+03,5.110754E+03,4.014757E-01,3.577811E-01,7.188554E+03,9.343432E+03,4.405374E-01,6.540514E-01,5.846836E+03,4.830827E+03,3.583321E-01,3.381663E-01,7.262541E+03,5.263146E+03,4.450716E-01,3.684446E-01,7.188554E+03,7.986912E+03,4.405374E-01,5.591188E-01,6.550794E+03,5.339480E+03,4.014757E-01,3.737567E-01,2.205009E+04,4.822382E+04,1.351378E+00,3.375932E+00,7.262541E+03,5.302854E+03,4.450716E-01,3.712238E-01,5.781475E+03,7.548694E+03,3.543263E-01,5.284186E-01,1.727046E+04,2.136681E+04,1.058539E+00,1.495633E+00,6.545078E+03,4.465375E+04,4.011599E-01,3.125813E+00,6.590227E+03,2.703675E+03,4.038925E-01,1.892722E-01,5.846836E+03,4.874782E+03,3.583321E-01,3.412428E-01,6.590227E+03,2.755279E+03,4.038925E-01,1.928832E-01,5.781475E+03,9.058678E+03,3.543263E-01,6.340915E-01 
12:15:00,6.550771E+03,5.290475E+03,4.014743E-01,3.703570E-01,7.188490E+03,9.012801E+03,4.405335E-01,6.309048E-01,5.846793E+03,4.896188E+03,3.583295E-01,3.427411E-01,7.262478E+03,5.335042E+03,4.450677E-01,3.734771E-01,7.188490E+03,8.227302E+03,4.405335E-01,5.759443E-01,6.550771E+03,4.972038E+03,4.014743E-01,3.480355E-01,2.204973E+04,4.830919E+04,1.351357E+00,3.381907E+00,7.262478E+03,5.362236E+03,4.450677E-01,3.753803E-01,5.781432E+03,7.790846E+03,3.543237E-01,5.453668E-01,1.727044E+04,2.140623E+04,1.058537E+00,1.498395E+00,6.545013E+03,4.468486E+04,4.011559E-01,3.127991E+00,6.590204E+03,2.754017E+03,4.038911E-01,1.927959E-01,5.846793E+03,4.928023E+03,3.583295E-01,3.449691E-01,6.590204E+03,2.789481E+03,4.038911E-01,1.952771E-01,5.781432E+03,8.731200E+03,3.543237E-01,6.111669E-01 
12:30:00,6.550750E+03,5.445238E+03,4.014731E-01,3.811863E-01,7.188431E+03,8.700310E+03,4.405298E-01,6.090287E-01,5.846752E+03,5.001655E+03,3.583270E-01,3.501236E-01,7.262418E+03,5.446635E+03,4.450640E-01,3.812887E-01,7.188431E+03,8.447859E+03,4.405298E-01,5.913815E-01,6.550750E+03,4.660391E+03,4.014731E-01,3.262203E-01,2.204940E+04,4.839422E+04,1.351337E+00,3.387859E+00,7.262418E+03,5.419651E+03,4.450640E-01,3.793991E-01,5.781391E+03,8.013583E+03,3.543212E-01,5.609561E-01,1.727042E+04,2.143457E+04,1.058536E+00,1.500380E+00,6.544950E+03,4.471200E+04,4.011520E-01,3.129892E+00,6.590183E+03,2.854940E+03,4.038898E-01,1.998607E-01,5.846752E+03,4.978872E+03,3.583270E-01,3.485281E-01,6.590183E+03,2.821556E+03,4.038898E-01,1.975219E-01,5.781391E+03,8.424383E+03,3.543212E-01,5.896891E-01 
12:45:00,6.550732E+03,5.574128E+03,4.014719E-01,3.902051E-01,7.188375E+03,8.443548E+03,4.405264E-01,5.910548E-01,5.846713E+03,5.180328E+03,3.583246E-01,3.626312E-01,7.262362E+03,5.630810E+03,4.450606E-01,3.941820E-01,7.188375E+03,8.647386E+03,4.405264E-01,6.053468E-01,6.550732E+03,4.421798E+03,4.014719E-01,3.095196E-01,2.204909E+04,4.847998E+04,1.351319E+00,3.393861E+00,7.262362E+03,5.475707E+03,4.450606E-01,3.833227E-01,5.781352E+03,8.215499E+03,3.543188E-01,5.750881E-01,1.727039E+04,2.145486E+04,1.058534E+00,1.501802E+00,6.544887E+03,4.473613E+04,4.011482E-01,3.131581E+00,6.590164E+03,3.032447E+03,4.038886E-01,2.122877E-01,5.846713E+03,5.027954E+03,3.583246E-01,3.519634E-01,6.590164E+03,2.851575E+03,4.038886E-01,1.996230E-01,5.781352E+03,8.175533E+03,3.543188E-01,5.722698E-01 
13:00:00,6.550714E+03,5.676554E+03,4.014709E-01,3.973717E-01,7.188322E+03,8.259307E+03,4.405232E-01,5.781586E-01,5.846676E+03,5.451395E+03,3.583223E-01,3.816074E-01,7.262309E+03,5.907173E+03,4.450574E-01,4.135301E-01,7.188322E+03,8.824790E+03,4.405232E-01,6.177635E-01,6.550714E+03,4.256782E+03,4.014709E-01,2.979695E-01,2.204881E+04,4.856829E+04,1.351302E+00,3.400042E+00,7.262309E+03,5.530625E+03,4.450574E-01,3.871668E-01,5.781315E+03,8.395305E+03,3.543165E-01,5.876725E-01,1.727038E+04,2.147233E+04,1.058533E+00,1.503026E+00,6.544826E+03,4.475893E+04,4.011444E-01,3.133178E+00,6.590147E+03,3.276180E+03,4.038876E-01,2.293531E-01,5.846676E+03,5.075284E+03,3.583223E-01,3.552762E-01,6.590147E+03,2.880204E+03,4.038876E-01,2.016268E-01,5.781315E+03,7.999944E+03,3.543165E-01,5.599797E-01 
13:15:00,6.550699E+03,5.751650E+03,4.014699E-01,4.026257E-01,7.188272E+03,8.126586E+03,4.405201E-01,5.688699E-01,5.846641E+03,5.812419E+03,3.583202E-01,4.068816E-01,7.262260E+03,6.274326E+03,4.450543E-01,4.392348E-01,7.188272E+03,8.978406E+03,4.405201E-01,6.285151E-01,6.550699E+03,4.149826E+03,4.014699E-01,2.904841E-01,2.204855E+04,4.866031E+04,1.351286E+00,3.406483E+00,7.262260E+03,5.583992E+03,4.450543E-01,3.909023E-01,5.781279E+03,8.551192E+03,3.543143E-01,5.985827E-01,1.727036E+04,2.149306E+04,1.058532E+00,1.504477E+00,6.544765E+03,4.478237E+04,4.011407E-01,3.134819E+00,6.590131E+03,3.592133E+03,4.038866E-01,2.514772E-01,5.846641E+03,5.120754E+03,3.583202E-01,3.584587E-01,6.590131E+03,2.907046E+03,4.038866E-01,2.035056E-01,5.781279E+03,7.873006E+03,3.543143E-01,5.510959E-01 
13:30:00,6.550684E+03,5.798873E+03,4.014690E-01,4.059290E-01,7.188225E+03,8.023570E+03,4.405172E-01,5.616605E-01,5.846607E+03,6.230057E+03,3.583181E-01,4.361192E-01,7.262213E+03,6.699957E+03,4.450514E-01,4.690337E-01,7.188225E+03,9.106982E+03,4.405172E-01,6.375140E-01,6.550684E+03,4.069224E+03,4.014690E-01,2.848439E-01,2.204830E+04,4.875778E+04,1.351271E+00,3.413305E+00,7.262213E+03,5.635895E+03,4.450514E-01,3.945353E-01,5.781245E+03,8.681755E+03,3.543123E-01,6.077204E-01,1.727034E+04,2.152172E+04,1.058531E+00,1.506484E+00,6.544706E+03,4.480803E+04,4.011371E-01,3.136616E+00,6.590117E+03,3.950207E+03,4.038857E-01,2.765499E-01,5.846607E+03,5.164361E+03,3.583181E-01,3.615109E-01,6.590117E+03,2.932311E+03,4.038857E-01,2.052741E-01,5.781245E+03,7.770984E+03,3.543123E-01,5.439562E-01 
13:45:00,6.550671E+03,5.817436E+03,4.014682E-01,4.072263E-01,7.188181E+03,7.938707E+03,4.405145E-01,5.557217E-01,5.846574E+03,6.668820E+03,3.583161E-01,4.668350E-01,7.262168E+03,7.149055E+03,4.450487E-01,5.004746E-01,7.188181E+03,9.209034E+03,4.405145E-01,6.446562E-01,6.550671E+03,4.003021E+03,4.014682E-01,2.802114E-01,2.204807E+04,4.886150E+04,1.351257E+00,3.420565E+00,7.262168E+03,5.686122E+03,4.450487E-01,3.980511E-01,5.781213E+03,8.785351E+03,3.543103E-01,6.149706E-01,1.727033E+04,2.155996E+04,1.058530E+00,1.509162E+00,6.544647E+03,4.483663E+04,4.011335E-01,3.138619E+00,6.590103E+03,4.332556E+03,4.038849E-01,3.033199E-01,5.846574E+03,5.205855E+03,3.583161E-01,3.644151E-01,6.590103E+03,2.955899E+03,4.038849E-01,2.069252E-01,5.781213E+03,7.682393E+03,3.543103E-01,5.377564E-01 
14:00:00,6.550658E+03,5.806264E+03,4.014674E-01,4.064426E-01,7.188139E+03,7.865854E+03,4.405119E-01,5.506231E-01,5.846543E+03,7.107020E+03,3.583142E-01,4.975100E-01,7.262126E+03,7.599353E+03,4.450461E-01,5.319981E-01,7.188139E+03,9.282752E+03,4.405119E-01,6.498151E-01,6.550658E+03,3.945806E+03,4.014674E-01,2.762078E-01,2.204785E+04,4.897135E+04,1.351244E+00,3.428254E+00,7.262126E+03,5.734243E+03,4.450461E-01,4.014194E-01,5.781182E+03,8.860025E+03,3.543084E-01,6.201963E-01,1.727031E+04,2.160650E+04,1.058529E+00,1.512420E+00,6.544590E+03,4.486804E+04,4.011299E-01,3.140817E+00,6.590091E+03,4.743391E+03,4.038841E-01,3.320809E-01,5.846543E+03,5.244798E+03,3.583142E-01,3.671409E-01,6.590091E+03,2.977460E+03,4.038841E-01,2.084344E-01,5.781182E+03,7.601683E+03,3.543084E-01,5.321078E-01 
14:15:00,6.550646E+03,5.763310E+03,4.014667E-01,4.034344E-01,7.188098E+03,7.799725E+03,4.405095E-01,5.459948E-01,5.846513E+03,7.534668E+03,3.583123E-01,5.274448E-01,7.262086E+03,8.039499E+03,4.450437E-01,5.628091E-01,7.188098E+03,9.325072E+03,4.405095E-01,6.527761E-01,6.550646E+03,3.893664E+03,4.014667E-01,2.725589E-01,2.204765E+04,4.908460E+04,1.351232E+00,3.436181E+00,7.262086E+03,5.778768E+03,4.450437E-01,4.045359E-01,5.781152E+03,8.902708E+03,3.543065E-01,6.231828E-01,1.727030E+04,2.165831E+04,1.058528E+00,1.516048E+00,6.544533E+03,4.490157E+04,4.011265E-01,3.143165E+00,6.590079E+03,5.160406E+03,4.038834E-01,3.612703E-01,5.846513E+03,5.279881E+03,3.583123E-01,3.695964E-01,6.590079E+03,2.995880E+03,4.038834E-01,2.097237E-01,5.781152E+03,7.524905E+03,3.543065E-01,5.267341E-01 
14:30:00,6.550636E+03,5.687414E+03,4.014660E-01,3.981204E-01,7.188060E+03,7.737215E+03,4.405071E-01,5.416197E-01,5.846485E+03,7.949687E+03,3.583106E-01,5.564942E-01,7.262048E+03,8.466262E+03,4.450413E-01,5.926819E-01,7.188060E+03,9.333558E+03,4.405071E-01,6.533688E-01,6.550636E+03,3.844072E+03,4.014660E-01,2.690883E-01,2.204745E+04,4.920014E+04,1.351220E+00,3.444267E+00,7.262048E+03,5.819050E+03,4.450413E-01,4.073555E-01,5.781123E+03,8.910865E+03,3.543048E-01,6.237524E-01,1.727029E+04,2.171190E+04,1.058528E+00,1.519800E+00,6.544477E+03,4.493631E+04,4.011231E-01,3.145598E+00,6.590068E+03,5.567934E+03,4.038827E-01,3.897942E-01,5.846485E+03,5.310475E+03,3.583106E-01,3.717377E-01,6.590068E+03,3.010655E+03,4.038827E-01,2.107580E-01,5.781123E+03,7.449536E+03,3.543048E-01,5.214588E-01 
14:45:00,6.550625E+03,5.578204E+03,4.014654E-01,3.904746E-01,7.188024E+03,7.676168E+03,4.405049E-01,5.373467E-01,5.846457E+03,8.351405E+03,3.583089E-01,5.846118E-01,7.262011E+03,8.878229E+03,4.450391E-01,6.215180E-01,7.188024E+03,9.305644E+03,4.405049E-01,6.514134E-01,6.550625E+03,3.795193E+03,4.014654E-01,2.656674E-01,2.204727E+04,4.931670E+04,1.351209E+00,3.452426E+00,7.262011E+03,5.854435E+03,4.450391E-01,4.098322E-01,5.781095E+03,8.881867E+03,3.543031E-01,6.217215E-01,1.727027E+04,2.176411E+04,1.058527E+00,1.523455E+00,6.544423E+03,4.497133E+04,4.011197E-01,3.148050E+00,6.590058E+03,5.951532E+03,4.038821E-01,4.166424E-01,5.846457E+03,5.335989E+03,3.583089E-01,3.735233E-01,6.590058E+03,3.021316E+03,4.038821E-01,2.115042E-01,5.781095E+03,7.373726E+03,3.543031E-01,5.161525E-01 
15:00:00,6.550616E+03,5.437490E+03,4.014648E-01,3.806238E-01,7.187989E+03,7.614949E+03,4.405027E-01,5.330616E-01,5.846431E+03,8.737941E+03,3.583073E-01,6.116664E-01,7.261976E+03,9.273207E+03,4.450370E-01,6.491645E-01,7.187989E+03,9.238835E+03,4.405027E-01,6.467354E-01,6.550616E+03,3.745990E+03,4.014648E-01,2.622236E-01,2.204710E+04,4.943305E+04,1.351198E+00,3.460569E+00,7.261976E+03,5.884295E+03,4.450370E-01,4.119221E-01,5.781069E+03,8.813199E+03,3.543015E-01,6.169137E-01,1.727026E+04,2.181256E+04,1.058526E+00,1.526847E+00,6.544369E+03,4.500576E+04,4.011164E-01,3.150461E+00,6.590049E+03,6.309678E+03,4.038815E-01,4.417082E-01,5.846431E+03,5.355874E+03,3.583073E-01,3.749150E-01,6.590049E+03,3.027450E+03,4.038815E-01,2.119335E-01,5.781069E+03,7.296549E+03,3.543015E-01,5.107505E-01 
15:15:00,6.550607E+03,5.277242E+03,4.014643E-01,3.694059E-01,7.187956E+03,7.551377E+03,4.405007E-01,5.286116E-01,5.846405E+03,9.105227E+03,3.583057E-01,6.373734E-01,7.261943E+03,9.647074E+03,4.450349E-01,6.753330E-01,7.187956E+03,9.130718E+03,4.405007E-01,6.391658E-01,6.550607E+03,3.694963E+03,4.014643E-01,2.586521E-01,2.204693E+04,4.954699E+04,1.351188E+00,3.468544E+00,7.261943E+03,5.907625E+03,4.450349E-01,4.135549E-01,5.781044E+03,8.702527E+03,3.542999E-01,6.091657E-01,1.727025E+04,2.185550E+04,1.058525E+00,1.529854E+00,6.544316E+03,4.503887E+04,4.011131E-01,3.152780E+00,6.590040E+03,6.636652E+03,4.038810E-01,4.645916E-01,5.846405E+03,5.369222E+03,3.583057E-01,3.758490E-01,6.590040E+03,3.028317E+03,4.038810E-01,2.119941E-01,5.781044E+03,7.216462E+03,3.542999E-01,5.051446E-01 
15:30:00,6.550598E+03,5.087206E+03,4.014637E-01,3.561038E-01,7.187924E+03,7.484771E+03,4.404988E-01,5.239492E-01,5.846381E+03,9.448188E+03,3.583042E-01,6.613777E-01,7.261911E+03,9.994856E+03,4.450330E-01,6.996755E-01,7.187924E+03,8.980714E+03,4.404988E-01,6.286641E-01,6.550598E+03,3.641597E+03,4.014637E-01,2.549167E-01,2.204677E+04,4.965732E+04,1.351179E+00,3.476266E+00,7.261911E+03,5.923813E+03,4.450330E-01,4.146877E-01,5.781019E+03,8.549373E+03,3.542984E-01,5.984440E-01,1.727024E+04,2.189145E+04,1.058525E+00,1.532370E+00,6.544264E+03,4.507000E+04,4.011100E-01,3.154960E+00,6.590031E+03,6.926232E+03,4.038805E-01,4.848573E-01,5.846381E+03,5.375574E+03,3.583042E-01,3.762933E-01,6.590031E+03,3.023660E+03,4.038805E-01,2.116679E-01,5.781019E+03,7.132953E+03,3.542984E-01,4.992993E-01 
15:45:00,6.550590E+03,4.869490E+03,4.014633E-01,3.408637E-01,7.187893E+03,7.414228E+03,4.404969E-01,5.190111E-01,5.846358E+03,9.761716E+03,3.583028E-01,6.833217E-01,7.261881E+03,1.031157E+04,4.450311E-01,7.218434E-01,7.187893E+03,8.790828E+03,4.404969E-01,6.153706E-01,6.550590E+03,3.585534E+03,4.014633E-01,2.509925E-01,2.204662E+04,4.976286E+04,1.351170E+00,3.483652E+00,7.261881E+03,5.932301E+03,4.450311E-01,4.152815E-01,5.780996E+03,8.355952E+03,3.542970E-01,5.849039E-01,1.727023E+04,2.191926E+04,1.058524E+00,1.534317E+00,6.544212E+03,4.509855E+04,4.011068E-01,3.156960E+00,6.590023E+03,7.172872E+03,4.038800E-01,5.021173E-01,5.846358E+03,5.374483E+03,3.583028E-01,3.762165E-01,6.590023E+03,3.013204E+03,4.038800E-01,2.109357E-01,5.780996E+03,7.045656E+03,3.542970E-01,4.931886E-01 
16:00:00,6.550583E+03,4.628420E+03,4.014628E-01,3.239886E-01,7.187864E+03,7.338952E+03,4.404951E-01,5.137417E-01,5.846335E+03,1.004102E+04,3.583014E-01,7.028700E-01,7.261852E+03,1.059255E+04,4.450293E-01,7.415099E-01,7.187864E+03,8.567508E+03,4.404951E-01,5.997368E-01,6.550583E+03,3.526209E+03,4.014628E-01,2.468400E-01,2.204648E+04,4.986245E+04,1.351161E+00,3.490622E+00,7.261852E+03,5.932572E+03,4.450293E-01,4.153000E-01,5.780973E+03,8.129010E+03,3.542956E-01,5.690174E-01,1.727022E+04,2.193790E+04,1.058523E+00,1.535622E+00,6.544162E+03,4.512403E+04,4.011037E-01,3.158744E+00,6.590016E+03,7.372105E+03,4.038795E-01,5.160592E-01,5.846335E+03,5.365538E+03,3.583014E-01,3.755900E-01,6.590016E+03,2.996686E+03,4.038795E-01,2.097792E-01,5.780973E+03,6.953785E+03,3.542956E-01,4.867578E-01 
