Time,THERMAL ZONE 2:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
02:45:00,5.504928E+03,1.507049E+01,3.372170E-01,1.054727E-03,5.504928E+03,3.000441E+01,3.372170E-01,2.099915E-03,5.527603E+03,8.701762E+01,3.386060E-01,6.090298E-03,7.235028E+03,1.177270E+03,4.433149E-01,8.240188E-02,5.527603E+03,1.836204E+01,3.386060E-01,1.285094E-03 
03:00:00,5.504934E+03,6.205946E+00,3.372173E-01,4.343274E-04,5.504934E+03,1.646500E+01,3.372173E-01,1.152324E-03,5.527609E+03,6.711855E+01,3.386063E-01,4.697523E-03,7.235037E+03,1.153664E+03,4.433154E-01,8.074944E-02,5.527609E+03,8.249971E+00,3.386063E-01,5.773814E-04 
03:15:00,5.504940E+03,1.217402E+00,3.372177E-01,8.519995E-05,5.504940E+03,7.033275E+00,3.372177E-01,4.922292E-04,5.527614E+03,4.804976E+01,3.386067E-01,3.362892E-03,7.235045E+03,1.130709E+03,4.433159E-01,7.914266E-02,5.527614E+03,2.170035E+00,3.386067E-01,1.518705E-04 
03:30:00,5.504944E+03,0.000000E+00,3.372180E-01,0.000000E+00,5.504944E+03,1.584180E+00,3.372180E-01,1.108691E-04,5.527619E+03,2.974169E+01,3.386070E-01,2.081534E-03,7.235053E+03,1.108336E+03,4.433164E-01,7.757655E-02,5.527619E+03,0.000000E+00,3.386070E-01,0.000000E+00 
03:45:00,5.504949E+03,0.000000E+00,3.372182E-01,0.000000E+00,5.504949E+03,0.000000E+00,3.372182E-01,0.000000E+00,5.527624E+03,1.549214E+01,3.386072E-01,1.084240E-03,7.235059E+03,1.086370E+03,4.433168E-01,7.603901E-02,5.527624E+03,0.000000E+00,3.386072E-01,0.000000E+00 
04:00:00,5.504953E+03,0.000000E+00,3.372185E-01,0.000000E+00,5.504953E+03,0.000000E+00,3.372185E-01,0.000000E+00,5.527628E+03,5.919540E+00,3.386075E-01,4.142840E-04,7.235065E+03,1.064732E+03,4.433172E-01,7.452435E-02,5.527628E+03,0.000000E+00,3.386075E-01,0.000000E+00 
04:15:00,5.504957E+03,0.000000E+00,3.372187E-01,0.000000E+00,5.504957E+03,0.000000E+00,3.372187E-01,0.000000E+00,5.527631E+03,8.057410E-01,3.386077E-01,5.638985E-05,7.235071E+03,1.043642E+03,4.433175E-01,7.304809E-02,5.527631E+03,0.000000E+00,3.386077E-01,0.000000E+00 
04:30:00,5.504960E+03,0.000000E+00,3.372189E-01,0.000000E+00,5.504960E+03,0.000000E+00,3.372189E-01,0.000000E+00,5.527635E+03,0.000000E+00,3.386079E-01,0.000000E+00,7.235076E+03,1.023030E+03,4.433178E-01,7.160531E-02,5.527635E+03,0.000000E+00,3.386079E-01,0.000000E+00 
04:45:00,5.504963E+03,0.000000E+00,3.372191E-01,0.000000E+00,5.504963E+03,0.000000E+00,3.372191E-01,0.000000E+00,5.527638E+03,0.000000E+00,3.386081E-01,0.000000E+00,7.235081E+03,1.002961E+03,4.433181E-01,7.020052E-02,5.527638E+03,0.000000E+00,3.386081E-01,0.000000E+00 
05:00:00,5.504966E+03,0.000000E+00,3.372193E-01,0.000000E+00,5.504966E+03,0.000000E+00,3.372193E-01,0.000000E+00,5.527641E+03,0.000000E+00,3.386083E-01,0.000000E+00,7.235085E+03,9.837367E+02,4.433184E-01,6.885487E-02,5.527641E+03,0.000000E+00,3.386083E-01,0.000000E+00 
05:15:00,5.504969E+03,7.380619E+01,3.372194E-01,5.178881E-03,5.504969E+03,0.000000E+00,3.372194E-01,0.000000E+00,5.527644E+03,0.000000E+00,3.386085E-01,0.000000E+00,7.235089E+03,9.676356E+02,4.433186E-01,6.772782E-02,5.527644E+03,1.159312E+01,3.386085E-01,8.189289E-04 
05:30:00,5.504971E+03,2.005046E+02,3.372196E-01,1.404853E-02,5.504971E+03,0.000000E+00,3.372196E-01,0.000000E+00,5.527646E+03,0.000000E+00,3.386086E-01,0.000000E+00,7.235093E+03,9.564707E+02,4.433188E-01,6.694629E-02,5.527646E+03,6.973884E+01,3.386086E-01,4.888500E-03 
05:45:00,5.504974E+03,3.823225E+02,3.372197E-01,2.677849E-02,5.504974E+03,0.000000E+00,3.372197E-01,0.000000E+00,5.527648E+03,0.000000E+00,3.386087E-01,0.000000E+00,7.235096E+03,9.523272E+02,4.433190E-01,6.665626E-02,5.527648E+03,1.451276E+02,3.386087E-01,1.016558E-02 
06:00:00,5.504976E+03,6.069633E+02,3.372199E-01,4.250934E-02,5.504976E+03,0.000000E+00,3.372199E-01,0.000000E+00,5.527650E+03,4.514597E-01,3.386089E-01,3.170604E-05,7.235099E+03,9.567863E+02,4.433192E-01,6.696840E-02,5.527650E+03,2.453448E+02,3.386089E-01,1.718101E-02 
06:15:00,5.073115E+03,8.473428E+02,3.107652E-01,5.933433E-02,5.073115E+03,5.575743E+01,3.107652E-01,3.917846E-03,5.095789E+03,6.784266E+01,3.121542E-01,4.748023E-03,6.590401E+03,1.106742E+03,4.038164E-01,7.746441E-02,5.095789E+03,4.026140E+02,3.121542E-01,2.818369E-02 
06:30:00,4.640866E+03,1.075790E+03,2.842945E-01,7.534282E-02,4.640866E+03,1.293037E+02,2.842945E-01,9.066302E-03,4.663542E+03,1.423923E+02,2.856836E-01,9.966562E-03,5.944632E+03,1.267223E+03,3.642546E-01,8.869946E-02,4.663542E+03,5.245110E+02,2.856836E-01,3.672112E-02 
06:45:00,4.208509E+03,1.305414E+03,2.578225E-01,9.143331E-02,4.208509E+03,2.116932E+02,2.578225E-01,1.483380E-02,4.231186E+03,2.288851E+02,2.592117E-01,1.602130E-02,5.299108E+03,1.436131E+03,3.247095E-01,1.005246E-01,4.231186E+03,6.335790E+02,2.592117E-01,4.436017E-02 
07:00:00,3.775926E+03,1.544712E+03,2.313417E-01,1.081955E-01,3.775926E+03,3.069151E+02,2.313417E-01,2.149979E-02,3.798602E+03,3.247239E+02,2.327310E-01,2.273044E-02,4.653277E+03,1.610880E+03,2.851472E-01,1.127588E-01,3.798602E+03,7.152835E+02,2.327310E-01,5.008291E-02 
07:15:00,3.775068E+03,1.744293E+03,2.313106E-01,1.221702E-01,3.775068E+03,3.590989E+02,2.313106E-01,2.513863E-02,3.797743E+03,3.646563E+02,2.327000E-01,2.552754E-02,4.651953E+03,1.652483E+03,2.850775E-01,1.156739E-01,3.797743E+03,7.228371E+02,2.327000E-01,5.061327E-02 
07:30:00,3.774506E+03,1.947737E+03,2.312915E-01,1.364055E-01,3.774506E+03,4.058482E+02,2.312915E-01,2.841201E-02,3.797179E+03,4.081616E+02,2.326808E-01,2.857391E-02,4.651546E+03,1.693512E+03,2.850584E-01,1.185467E-01,3.797179E+03,7.134631E+02,2.326808E-01,4.995520E-02 
07:45:00,3.773983E+03,2.134079E+03,2.312697E-01,1.494398E-01,3.773983E+03,4.577014E+02,2.312697E-01,3.204301E-02,3.796656E+03,4.501465E+02,2.326591E-01,3.151392E-02,4.650765E+03,1.733300E+03,2.850156E-01,1.213326E-01,3.796656E+03,6.995890E+02,2.326591E-01,4.898145E-02 
08:00:00,3.773629E+03,2.301370E+03,2.312532E-01,1.611406E-01,3.773629E+03,5.183373E+02,2.312532E-01,3.628909E-02,3.796302E+03,4.924423E+02,2.326426E-01,3.447565E-02,4.650182E+03,1.771922E+03,2.849838E-01,1.240367E-01,3.796302E+03,6.923862E+02,2.326426E-01,4.847498E-02 
08:15:00,3.773366E+03,2.446989E+03,2.312388E-01,1.713251E-01,3.773366E+03,5.954243E+02,2.312388E-01,4.168730E-02,3.796038E+03,5.338524E+02,2.326282E-01,3.737534E-02,4.649701E+03,1.808585E+03,2.849572E-01,1.266036E-01,3.796038E+03,6.967008E+02,2.326282E-01,4.877547E-02 
08:30:00,3.773153E+03,2.570528E+03,2.312261E-01,1.799654E-01,3.773153E+03,6.924530E+02,2.312261E-01,4.848238E-02,3.795825E+03,5.744689E+02,2.326155E-01,4.021937E-02,4.649296E+03,1.843734E+03,2.849343E-01,1.290645E-01,3.795825E+03,7.135622E+02,2.326155E-01,4.995503E-02 
08:45:00,3.772976E+03,2.672230E+03,2.312153E-01,1.870788E-01,3.772976E+03,8.089882E+02,2.312153E-01,5.664415E-02,3.795648E+03,6.143961E+02,2.326047E-01,4.301503E-02,4.648951E+03,1.878026E+03,2.849146E-01,1.314654E-01,3.795648E+03,7.379506E+02,2.326047E-01,5.166209E-02 
09:00:00,3.772829E+03,2.750219E+03,2.312064E-01,1.925336E-01,3.772829E+03,9.343613E+02,2.312064E-01,6.542547E-02,3.795501E+03,6.548850E+02,2.325958E-01,4.584990E-02,4.648658E+03,1.912144E+03,2.848977E-01,1.338539E-01,3.795501E+03,7.669095E+02,2.325958E-01,5.368941E-02 
09:15:00,3.772706E+03,2.804886E+03,2.311989E-01,1.963571E-01,3.772706E+03,1.054141E+03,2.311989E-01,7.381563E-02,3.795378E+03,6.950082E+02,2.325884E-01,4.865910E-02,4.648409E+03,1.946244E+03,2.848832E-01,1.362412E-01,3.795378E+03,7.979311E+02,2.325884E-01,5.586128E-02 
09:30:00,3.772604E+03,2.837214E+03,2.311928E-01,1.986175E-01,3.772604E+03,1.162068E+03,2.311928E-01,8.137530E-02,3.795276E+03,7.343253E+02,2.325822E-01,5.141177E-02,4.648198E+03,1.980621E+03,2.848709E-01,1.386479E-01,3.795276E+03,8.297109E+02,2.325822E-01,5.808627E-02 
09:45:00,3.772518E+03,2.848100E+03,2.311875E-01,1.993776E-01,3.772518E+03,1.263533E+03,2.311875E-01,8.848162E-02,3.795190E+03,7.725880E+02,2.325769E-01,5.409054E-02,4.648018E+03,2.015379E+03,2.848603E-01,1.410812E-01,3.795190E+03,8.612235E+02,2.325769E-01,6.029257E-02 
10:00:00,3.772445E+03,2.841176E+03,2.311831E-01,1.988914E-01,3.772445E+03,1.369628E+03,2.311831E-01,9.590957E-02,3.795117E+03,8.084154E+02,2.325725E-01,5.659874E-02,4.647867E+03,2.050449E+03,2.848513E-01,1.435364E-01,3.795117E+03,8.908072E+02,2.325725E-01,6.236384E-02 
10:15:00,3.772383E+03,2.817308E+03,2.311792E-01,1.972194E-01,3.772383E+03,1.485595E+03,2.311792E-01,1.040262E-01,3.795055E+03,8.419502E+02,2.325686E-01,5.894634E-02,4.647738E+03,2.085591E+03,2.848436E-01,1.459965E-01,3.795055E+03,9.184126E+02,2.325686E-01,6.429658E-02 
10:30:00,3.772329E+03,2.776766E+03,2.311759E-01,1.943806E-01,3.772329E+03,1.613400E+03,2.311759E-01,1.129703E-01,3.795001E+03,8.732890E+02,2.325653E-01,6.114015E-02,4.647628E+03,2.120483E+03,2.848371E-01,1.484392E-01,3.795001E+03,9.440897E+02,2.325653E-01,6.609429E-02 
10:45:00,3.772282E+03,2.718288E+03,2.311731E-01,1.902863E-01,3.772282E+03,1.744689E+03,2.311731E-01,1.221570E-01,3.794955E+03,9.021891E+02,2.325625E-01,6.316324E-02,4.647535E+03,2.154761E+03,2.848315E-01,1.508389E-01,3.794955E+03,9.676732E+02,2.325625E-01,6.774545E-02 
11:00:00,3.772242E+03,2.637535E+03,2.311706E-01,1.846328E-01,3.772242E+03,1.869170E+03,2.311706E-01,1.308677E-01,3.794915E+03,9.292786E+02,2.325600E-01,6.505958E-02,4.647455E+03,2.188066E+03,2.848267E-01,1.531704E-01,3.794915E+03,9.894263E+02,2.325600E-01,6.926844E-02 
11:15:00,3.772208E+03,2.527267E+03,2.311685E-01,1.769132E-01,3.772208E+03,1.985240E+03,2.311685E-01,1.389901E-01,3.794880E+03,9.545245E+02,2.325579E-01,6.682677E-02,4.647387E+03,2.219804E+03,2.848226E-01,1.553921E-01,3.794880E+03,1.009109E+03,2.325579E-01,7.064650E-02 
11:30:00,3.772177E+03,2.383253E+03,2.311666E-01,1.668314E-01,3.772177E+03,2.091335E+03,2.311666E-01,1.464145E-01,3.794850E+03,9.782050E+02,2.325561E-01,6.848436E-02,4.647328E+03,2.249639E+03,2.848191E-01,1.574807E-01,3.794850E+03,1.026623E+03,2.325561E-01,7.187272E-02 
11:45:00,3.772151E+03,2.225651E+03,2.311650E-01,1.557983E-01,3.772151E+03,2.186399E+03,2.311650E-01,1.530668E-01,3.794823E+03,1.000517E+03,2.325544E-01,7.004614E-02,4.647278E+03,2.277185E+03,2.848160E-01,1.594089E-01,3.794823E+03,1.042628E+03,2.325544E-01,7.299336E-02 
12:00:00,3.772128E+03,2.054510E+03,2.311636E-01,1.438182E-01,3.772128E+03,2.269689E+03,2.311636E-01,1.588950E-01,3.794800E+03,1.021637E+03,2.325530E-01,7.152455E-02,4.647235E+03,2.302045E+03,2.848134E-01,1.611491E-01,3.794800E+03,1.057059E+03,2.325530E-01,7.400366E-02 
12:15:00,3.772107E+03,1.901603E+03,2.311624E-01,1.331143E-01,3.772107E+03,2.341152E+03,2.311624E-01,1.638957E-01,3.794780E+03,1.056421E+03,2.325518E-01,7.395970E-02,4.647197E+03,2.324324E+03,2.848111E-01,1.627086E-01,3.794780E+03,1.070509E+03,2.325518E-01,7.494526E-02 
12:30:00,3.772090E+03,1.783379E+03,2.311613E-01,1.248387E-01,3.772090E+03,2.400663E+03,2.311613E-01,1.680599E-01,3.794762E+03,1.118638E+03,2.325507E-01,7.831581E-02,4.647165E+03,2.344410E+03,2.848092E-01,1.641144E-01,3.794762E+03,1.083440E+03,2.325507E-01,7.585044E-02 
12:45:00,3.772074E+03,1.689279E+03,2.311603E-01,1.182521E-01,3.772074E+03,2.448367E+03,2.311603E-01,1.713979E-01,3.794746E+03,1.207984E+03,2.325497E-01,8.457201E-02,4.647137E+03,2.363387E+03,2.848074E-01,1.654427E-01,3.794746E+03,1.095754E+03,2.325497E-01,7.671235E-02 
13:00:00,3.772060E+03,1.630404E+03,2.311594E-01,1.141310E-01,3.772060E+03,2.484560E+03,2.311594E-01,1.739303E-01,3.794732E+03,1.331337E+03,2.325489E-01,9.321020E-02,4.647112E+03,2.382803E+03,2.848059E-01,1.668017E-01,3.794732E+03,1.107732E+03,2.325489E-01,7.755076E-02 
13:15:00,3.772047E+03,1.587609E+03,2.311587E-01,1.111361E-01,3.772047E+03,2.509320E+03,2.311587E-01,1.756626E-01,3.794720E+03,1.491120E+03,2.325481E-01,1.043990E-01,4.647090E+03,2.404068E+03,2.848046E-01,1.682901E-01,3.794720E+03,1.119354E+03,2.325481E-01,7.836435E-02 
13:30:00,3.772036E+03,1.554139E+03,2.311580E-01,1.087939E-01,3.772036E+03,2.522668E+03,2.311580E-01,1.765961E-01,3.794709E+03,1.669722E+03,2.325474E-01,1.169045E-01,4.647071E+03,2.428068E+03,2.848034E-01,1.699701E-01,3.794709E+03,1.130758E+03,2.325474E-01,7.916271E-02 
13:45:00,3.772026E+03,1.527086E+03,2.311574E-01,1.069009E-01,3.772026E+03,2.524296E+03,2.311574E-01,1.767094E-01,3.794699E+03,1.865723E+03,2.325468E-01,1.306269E-01,4.647054E+03,2.454887E+03,2.848024E-01,1.718475E-01,3.794699E+03,1.141885E+03,2.325468E-01,7.994174E-02 
14:00:00,3.772017E+03,1.504326E+03,2.311568E-01,1.053082E-01,3.772017E+03,2.513599E+03,2.311568E-01,1.759599E-01,3.794690E+03,2.069782E+03,2.325463E-01,1.449117E-01,4.647040E+03,2.483963E+03,2.848015E-01,1.738829E-01,3.794690E+03,1.152502E+03,2.325463E-01,8.068512E-02 
14:15:00,3.772010E+03,1.484279E+03,2.311564E-01,1.039053E-01,3.772010E+03,2.489376E+03,2.311564E-01,1.742637E-01,3.794682E+03,2.262549E+03,2.325458E-01,1.584048E-01,4.647027E+03,2.514277E+03,2.848007E-01,1.760050E-01,3.794682E+03,1.162042E+03,2.325458E-01,8.135311E-02 
14:30:00,3.772002E+03,1.465858E+03,2.311559E-01,1.026161E-01,3.772002E+03,2.450628E+03,2.311559E-01,1.715507E-01,3.794675E+03,2.445753E+03,2.325454E-01,1.712280E-01,4.647015E+03,2.544964E+03,2.848000E-01,1.781534E-01,3.794675E+03,1.170524E+03,2.325454E-01,8.194713E-02 
14:45:00,3.771996E+03,1.448282E+03,2.311555E-01,1.013859E-01,3.771996E+03,2.396406E+03,2.311555E-01,1.677546E-01,3.794668E+03,2.618557E+03,2.325450E-01,1.833225E-01,4.647004E+03,2.575255E+03,2.847994E-01,1.802739E-01,3.794668E+03,1.177805E+03,2.325450E-01,8.245695E-02 
15:00:00,3.771990E+03,1.430932E+03,2.311552E-01,1.001716E-01,3.771990E+03,2.326145E+03,2.311552E-01,1.628357E-01,3.794663E+03,2.779281E+03,2.325446E-01,1.945711E-01,4.646995E+03,2.604516E+03,2.847988E-01,1.823224E-01,3.794663E+03,1.183778E+03,2.325446E-01,8.287507E-02 
15:15:00,3.771985E+03,1.411973E+03,2.311548E-01,9.884451E-02,3.771985E+03,2.239638E+03,2.311548E-01,1.567796E-01,3.794657E+03,2.927864E+03,2.325443E-01,2.049698E-01,4.646987E+03,2.632092E+03,2.847983E-01,1.842529E-01,3.794657E+03,1.187382E+03,2.325443E-01,8.312717E-02 
15:30:00,3.771980E+03,1.391358E+03,2.311545E-01,9.740151E-02,3.771980E+03,2.141574E+03,2.311545E-01,1.499146E-01,3.794652E+03,3.061458E+03,2.325440E-01,2.143195E-01,4.646979E+03,2.657459E+03,2.847978E-01,1.860287E-01,3.794652E+03,1.188368E+03,2.325440E-01,8.319605E-02 
15:45:00,3.771975E+03,1.369031E+03,2.311543E-01,9.583854E-02,3.771975E+03,2.035384E+03,2.311543E-01,1.424811E-01,3.794648E+03,3.177522E+03,2.325437E-01,2.224422E-01,4.646972E+03,2.680131E+03,2.847974E-01,1.876157E-01,3.794648E+03,1.186745E+03,2.325437E-01,8.308220E-02 
16:00:00,3.771971E+03,1.344822E+03,2.311540E-01,9.414382E-02,3.771971E+03,1.920307E+03,2.311540E-01,1.344255E-01,3.794644E+03,3.274434E+03,2.325435E-01,2.292244E-01,4.646966E+03,2.699662E+03,2.847970E-01,1.889830E-01,3.794644E+03,1.182396E+03,2.325435E-01,8.277742E-02 
16:15:00,3.771968E+03,1.320354E+03,2.311538E-01,9.243097E-02,3.771968E+03,1.804480E+03,2.311538E-01,1.263173E-01,3.794640E+03,3.349039E+03,2.325432E-01,2.344453E-01,4.646960E+03,2.716053E+03,2.847967E-01,1.901303E-01,3.794640E+03,1.176592E+03,2.325432E-01,8.237082E-02 
16:30:00,3.771964E+03,1.295296E+03,2.311536E-01,9.067689E-02,3.771964E+03,1.694759E+03,2.311536E-01,1.186366E-01,3.794637E+03,3.400420E+03,2.325430E-01,2.380406E-01,4.646955E+03,2.729128E+03,2.847964E-01,1.910454E-01,3.794637E+03,1.171970E+03,2.325430E-01,8.204689E-02 
16:45:00,3.771961E+03,1.269422E+03,2.311534E-01,8.886562E-02,3.771961E+03,1.596241E+03,2.311534E-01,1.117399E-01,3.794634E+03,3.427468E+03,2.325428E-01,2.399326E-01,4.646951E+03,2.738955E+03,2.847961E-01,1.917332E-01,3.794634E+03,1.174519E+03,2.325428E-01,8.222516E-02 
17:00:00,3.771958E+03,1.242784E+03,2.311532E-01,8.700093E-02,3.771958E+03,1.515609E+03,2.311532E-01,1.060955E-01,3.794631E+03,3.428252E+03,2.325427E-01,2.399863E-01,4.646946E+03,2.745882E+03,2.847958E-01,1.922179E-01,3.794631E+03,1.188734E+03,2.325427E-01,8.322029E-02 
17:15:00,3.771956E+03,1.215627E+03,2.311531E-01,8.509992E-02,3.771956E+03,1.450376E+03,2.311531E-01,1.015293E-01,3.794628E+03,3.400585E+03,2.325425E-01,2.380485E-01,4.646942E+03,2.750426E+03,2.847956E-01,1.925358E-01,3.794628E+03,1.215926E+03,2.325425E-01,8.512426E-02 
