Time,THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
16:00:00,8.596994E+02,1.781288E+03,5.268930E-02,1.246740E-01,8.816350E+02,1.638451E+03,5.403480E-02,1.146799E-01,3.752849E+02,4.849576E+02,2.300190E-02,3.394633E-02,8.602682E+02,2.208975E+03,5.272417E-02,1.546091E-01,8.596994E+02,1.462426E+03,5.268930E-02,1.023573E-01,8.807610E+02,9.935670E+02,5.398124E-02,6.954250E-02,8.807866E+02,1.105425E+03,5.398281E-02,7.737158E-02,8.596793E+02,1.712407E+03,5.268807E-02,1.198531E-01,8.807866E+02,8.711208E+02,5.398281E-02,6.097274E-02,3.311925E+02,9.475819E+02,2.029886E-02,6.632595E-02 
16:15:00,8.596970E+02,1.754162E+03,5.268915E-02,1.227754E-01,8.816339E+02,1.677674E+03,5.403474E-02,1.174249E-01,3.752842E+02,4.868084E+02,2.300186E-02,3.407590E-02,8.602658E+02,2.262999E+03,5.272402E-02,1.583901E-01,8.596970E+02,1.465135E+03,5.268915E-02,1.025469E-01,8.807600E+02,9.799300E+02,5.398118E-02,6.858800E-02,8.807856E+02,1.072357E+03,5.398275E-02,7.505692E-02,8.596769E+02,1.698485E+03,5.268792E-02,1.188786E-01,8.807856E+02,8.700161E+02,5.398275E-02,6.089537E-02,3.311908E+02,9.529761E+02,2.029876E-02,6.670348E-02 
16:30:00,8.596946E+02,1.726902E+03,5.268901E-02,1.208674E-01,8.816330E+02,1.706005E+03,5.403468E-02,1.194075E-01,3.752836E+02,4.883094E+02,2.300182E-02,3.418095E-02,8.602635E+02,2.308287E+03,5.272388E-02,1.615596E-01,8.596946E+02,1.466835E+03,5.268901E-02,1.026658E-01,8.807590E+02,9.648529E+02,5.398112E-02,6.753270E-02,8.807846E+02,1.040644E+03,5.398269E-02,7.283718E-02,8.596745E+02,1.683045E+03,5.268778E-02,1.177980E-01,8.807846E+02,8.681940E+02,5.398269E-02,6.076779E-02,3.311891E+02,9.579194E+02,2.029865E-02,6.704945E-02 
16:45:00,8.596924E+02,1.701193E+03,5.268888E-02,1.190680E-01,8.816320E+02,1.723505E+03,5.403462E-02,1.206320E-01,3.752829E+02,4.895030E+02,2.300178E-02,3.426446E-02,8.602612E+02,2.344601E+03,5.272374E-02,1.641011E-01,8.596924E+02,1.469211E+03,5.268888E-02,1.028321E-01,8.807581E+02,9.483536E+02,5.398106E-02,6.637786E-02,8.807837E+02,1.012010E+03,5.398263E-02,7.083296E-02,8.596723E+02,1.666095E+03,5.268764E-02,1.166117E-01,8.807837E+02,8.678401E+02,5.398263E-02,6.074297E-02,3.311875E+02,9.623435E+02,2.029856E-02,6.735909E-02 
17:00:00,8.596903E+02,1.677526E+03,5.268874E-02,1.174115E-01,8.816312E+02,1.729875E+03,5.403457E-02,1.210777E-01,3.752823E+02,4.902311E+02,2.300175E-02,3.431536E-02,8.602591E+02,2.371345E+03,5.272361E-02,1.659728E-01,8.596903E+02,1.473825E+03,5.268874E-02,1.031550E-01,8.807572E+02,9.304547E+02,5.398101E-02,6.512505E-02,8.807828E+02,9.867790E+02,5.398258E-02,6.906699E-02,8.596702E+02,1.647525E+03,5.268751E-02,1.153119E-01,8.807828E+02,8.705930E+02,5.398258E-02,6.093565E-02,3.311860E+02,9.662205E+02,2.029846E-02,6.763042E-02 
17:15:00,8.596882E+02,1.655709E+03,5.268862E-02,1.158846E-01,8.816303E+02,1.726393E+03,5.403452E-02,1.208337E-01,3.752818E+02,4.905007E+02,2.300171E-02,3.433418E-02,8.602571E+02,2.389292E+03,5.272348E-02,1.672287E-01,8.596882E+02,1.481996E+03,5.268862E-02,1.037269E-01,8.807564E+02,9.116318E+02,5.398096E-02,6.380757E-02,8.807820E+02,9.642711E+02,5.398253E-02,6.749165E-02,8.596682E+02,1.627693E+03,5.268739E-02,1.139238E-01,8.807820E+02,8.775932E+02,5.398253E-02,6.142564E-02,3.311845E+02,9.695528E+02,2.029837E-02,6.786363E-02 
17:30:00,8.596863E+02,1.634282E+03,5.268850E-02,1.143849E-01,8.816296E+02,1.711827E+03,5.403447E-02,1.198140E-01,3.752813E+02,4.903527E+02,2.300168E-02,3.432377E-02,8.602551E+02,2.397350E+03,5.272336E-02,1.677926E-01,8.596863E+02,1.493045E+03,5.268850E-02,1.045002E-01,8.807556E+02,8.918858E+02,5.398091E-02,6.242548E-02,8.807812E+02,9.424842E+02,5.398248E-02,6.596678E-02,8.596662E+02,1.606645E+03,5.268727E-02,1.124507E-01,8.807812E+02,8.875792E+02,5.398248E-02,6.212464E-02,3.311831E+02,9.723693E+02,2.029829E-02,6.806074E-02 
17:45:00,8.596844E+02,1.612221E+03,5.268839E-02,1.128409E-01,8.816288E+02,1.684759E+03,5.403443E-02,1.179193E-01,3.752808E+02,4.898173E+02,2.300165E-02,3.428624E-02,8.602533E+02,2.394139E+03,5.272325E-02,1.675677E-01,8.596844E+02,1.504803E+03,5.268839E-02,1.053232E-01,8.807549E+02,8.711907E+02,5.398086E-02,6.097697E-02,8.807805E+02,9.203130E+02,5.398243E-02,6.441500E-02,8.596643E+02,1.584262E+03,5.268716E-02,1.108841E-01,8.807805E+02,8.975416E+02,5.398243E-02,6.282201E-02,3.311818E+02,9.746865E+02,2.029821E-02,6.822290E-02 
18:00:00,8.596826E+02,1.589052E+03,5.268828E-02,1.112193E-01,8.816281E+02,1.644178E+03,5.403438E-02,1.150788E-01,3.752803E+02,4.888883E+02,2.300162E-02,3.422117E-02,8.602515E+02,2.378391E+03,5.272314E-02,1.664653E-01,8.596826E+02,1.514616E+03,5.268828E-02,1.060100E-01,8.807542E+02,8.495343E+02,5.398082E-02,5.946117E-02,8.807798E+02,8.972569E+02,5.398239E-02,6.280128E-02,8.596626E+02,1.560554E+03,5.268705E-02,1.092247E-01,8.807798E+02,9.044591E+02,5.398239E-02,6.330624E-02,3.311806E+02,9.764813E+02,2.029813E-02,6.834850E-02 
18:15:00,9.580486E+02,1.563812E+03,5.871694E-02,1.094527E-01,9.450543E+02,1.585255E+03,5.792173E-02,1.109546E-01,3.752798E+02,4.875117E+02,2.300159E-02,3.412477E-02,9.586175E+02,2.345519E+03,5.875180E-02,1.641644E-01,9.580486E+02,1.518652E+03,5.871694E-02,1.062925E-01,9.441804E+02,8.263161E+02,5.786817E-02,5.783607E-02,9.442060E+02,8.725459E+02,5.786974E-02,6.107171E-02,9.580285E+02,1.534824E+03,5.871571E-02,1.074238E-01,9.442060E+02,9.044900E+02,5.786974E-02,6.330841E-02,3.692922E+02,9.776376E+02,2.263400E-02,6.842940E-02 
18:30:00,1.056444E+03,1.536327E+03,6.474700E-02,1.075290E-01,1.008494E+03,1.509759E+03,6.180975E-02,1.056703E-01,3.752794E+02,4.855738E+02,2.300156E-02,3.398907E-02,1.057013E+03,2.295468E+03,6.478187E-02,1.606612E-01,1.056444E+03,1.514777E+03,6.474700E-02,1.060213E-01,1.007620E+03,8.016180E+02,6.175618E-02,5.610737E-02,1.007646E+03,8.461014E+02,6.175775E-02,5.922079E-02,1.056424E+03,1.507071E+03,6.474577E-02,1.054814E-01,1.007646E+03,8.957639E+02,6.175775E-02,6.269757E-02,4.074197E+02,9.780216E+02,2.497077E-02,6.845626E-02 
18:45:00,1.154872E+03,1.506510E+03,7.077839E-02,1.054421E-01,1.071959E+03,1.420476E+03,6.569894E-02,9.942117E-02,3.752790E+02,4.829364E+02,2.300154E-02,3.380441E-02,1.155441E+03,2.228834E+03,7.081326E-02,1.559973E-01,1.154872E+03,1.501492E+03,7.077839E-02,1.050913E-01,1.071085E+03,7.755058E+02,6.564537E-02,5.427970E-02,1.071111E+03,8.179304E+02,6.564694E-02,5.724902E-02,1.154852E+03,1.477293E+03,7.077716E-02,1.033972E-01,1.071111E+03,8.771287E+02,6.564694E-02,6.139311E-02,4.455497E+02,9.774758E+02,2.730763E-02,6.841802E-02 
19:00:00,1.253337E+03,1.474243E+03,7.681128E-02,1.031837E-01,1.135452E+03,1.322539E+03,6.958929E-02,9.256628E-02,3.752788E+02,4.794733E+02,2.300153E-02,3.356196E-02,1.253905E+03,2.144250E+03,7.684614E-02,1.500771E-01,1.253337E+03,1.477093E+03,7.681128E-02,1.033835E-01,1.134578E+03,7.479521E+02,6.953573E-02,5.235113E-02,1.134603E+03,7.879957E+02,6.953730E-02,5.515380E-02,1.253316E+03,1.445403E+03,7.681005E-02,1.011651E-01,1.134603E+03,8.472154E+02,6.953730E-02,5.929923E-02,4.836912E+02,9.758532E+02,2.964513E-02,6.830442E-02 
19:15:00,1.253455E+03,1.440842E+03,7.681621E-02,1.008459E-01,1.135535E+03,1.216984E+03,6.959298E-02,8.517833E-02,3.752790E+02,4.750819E+02,2.300154E-02,3.325453E-02,1.254024E+03,2.046496E+03,7.685107E-02,1.432351E-01,1.253455E+03,1.442918E+03,7.681621E-02,1.009914E-01,1.134661E+03,7.202033E+02,6.953942E-02,5.040891E-02,1.134686E+03,7.575713E+02,6.954099E-02,5.302431E-02,1.253435E+03,1.412708E+03,7.681498E-02,9.887683E-02,1.134686E+03,8.079131E+02,6.954099E-02,5.654816E-02,4.837285E+02,9.731497E+02,2.964715E-02,6.811517E-02 
19:30:00,1.253557E+03,1.406784E+03,7.682032E-02,9.846214E-02,1.135616E+03,1.112165E+03,6.959655E-02,7.784190E-02,3.752800E+02,4.698476E+02,2.300160E-02,3.288810E-02,1.254126E+03,1.942848E+03,7.685518E-02,1.359806E-01,1.253557E+03,1.401900E+03,7.682032E-02,9.812041E-02,1.134742E+03,6.927539E+02,6.954299E-02,4.848766E-02,1.134768E+03,7.271937E+02,6.954456E-02,5.089810E-02,1.253537E+03,1.379658E+03,7.681909E-02,9.656360E-02,1.134768E+03,7.633584E+02,6.954456E-02,5.342946E-02,4.837574E+02,9.692589E+02,2.964868E-02,6.784280E-02 
19:45:00,1.253637E+03,1.373089E+03,7.682366E-02,9.610378E-02,1.135681E+03,1.016424E+03,6.959940E-02,7.114084E-02,3.752821E+02,4.633348E+02,2.300173E-02,3.243219E-02,1.254206E+03,1.842008E+03,7.685852E-02,1.289227E-01,1.253637E+03,1.358539E+03,7.682366E-02,9.508542E-02,1.134807E+03,6.665750E+02,6.954584E-02,4.665534E-02,1.134833E+03,6.979140E+02,6.954741E-02,4.884874E-02,1.253617E+03,1.347218E+03,7.682243E-02,9.429312E-02,1.134833E+03,7.189707E+02,6.954741E-02,5.032250E-02,4.837904E+02,9.641732E+02,2.965048E-02,6.748680E-02 
20:00:00,1.253690E+03,1.340982E+03,7.682604E-02,9.385660E-02,1.135726E+03,9.323283E+02,6.960150E-02,6.525490E-02,3.752854E+02,4.555964E+02,2.300193E-02,3.189045E-02,1.254258E+03,1.752690E+03,7.686090E-02,1.226713E-01,1.253690E+03,1.317592E+03,7.682604E-02,9.221944E-02,1.134852E+03,6.427263E+02,6.954794E-02,4.498615E-02,1.134877E+03,6.708989E+02,6.954951E-02,4.695791E-02,1.253669E+03,1.316535E+03,7.682481E-02,9.214561E-02,1.134877E+03,6.796897E+02,6.954951E-02,4.757304E-02,4.838179E+02,9.580249E+02,2.965199E-02,6.705643E-02 
20:15:00,1.253728E+03,1.311079E+03,7.682809E-02,9.176368E-02,1.135759E+03,8.690228E+02,6.960323E-02,6.082405E-02,3.752898E+02,4.467746E+02,2.300221E-02,3.127285E-02,1.254297E+03,1.679941E+03,7.686295E-02,1.175797E-01,1.253728E+03,1.282312E+03,7.682809E-02,8.975018E-02,1.134885E+03,6.216251E+02,6.954967E-02,4.350928E-02,1.134910E+03,6.466582E+02,6.955124E-02,4.526129E-02,1.253708E+03,1.288127E+03,7.682686E-02,9.015732E-02,1.134910E+03,6.483611E+02,6.955124E-02,4.538028E-02,4.838420E+02,9.510692E+02,2.965334E-02,6.656955E-02 
20:30:00,1.253760E+03,1.283719E+03,7.682996E-02,8.984882E-02,1.135785E+03,8.210496E+02,6.960473E-02,5.746645E-02,3.752951E+02,4.370021E+02,2.300253E-02,3.058868E-02,1.254329E+03,1.621004E+03,7.686483E-02,1.134548E-01,1.253760E+03,1.252651E+03,7.682996E-02,8.767422E-02,1.134911E+03,6.033083E+02,6.955117E-02,4.222733E-02,1.134937E+03,6.254161E+02,6.955274E-02,4.377458E-02,1.253740E+03,1.262228E+03,7.682873E-02,8.834465E-02,1.134937E+03,6.238667E+02,6.955274E-02,4.366594E-02,4.838635E+02,9.436910E+02,2.965456E-02,6.605310E-02 
20:45:00,1.253788E+03,1.258604E+03,7.683164E-02,8.809104E-02,1.135807E+03,7.816832E+02,6.960602E-02,5.471131E-02,3.753008E+02,4.270271E+02,2.300288E-02,2.989032E-02,1.254357E+03,1.570863E+03,7.686650E-02,1.099456E-01,1.253788E+03,1.226891E+03,7.683164E-02,8.587137E-02,1.134933E+03,5.870652E+02,6.955246E-02,4.109054E-02,1.134959E+03,6.067424E+02,6.955403E-02,4.246766E-02,1.253768E+03,1.238460E+03,7.683040E-02,8.668112E-02,1.134959E+03,6.036731E+02,6.955403E-02,4.225267E-02,4.838829E+02,9.362447E+02,2.965568E-02,6.553189E-02 
21:00:00,1.253812E+03,1.235249E+03,7.683308E-02,8.645642E-02,1.135825E+03,7.476749E+02,6.960712E-02,5.233117E-02,3.753068E+02,4.171454E+02,2.300324E-02,2.919851E-02,1.254381E+03,1.526476E+03,7.686794E-02,1.068390E-01,1.253812E+03,1.203777E+03,7.683308E-02,8.425364E-02,1.134951E+03,5.723397E+02,6.955356E-02,4.005995E-02,1.134977E+03,5.899063E+02,6.955513E-02,4.128936E-02,1.253792E+03,1.216302E+03,7.683185E-02,8.513030E-02,1.134977E+03,5.860856E+02,6.955513E-02,4.102183E-02,4.839002E+02,9.289620E+02,2.965669E-02,6.502214E-02 
21:15:00,1.253832E+03,1.213121E+03,7.683433E-02,8.490772E-02,1.135841E+03,7.173877E+02,6.960804E-02,5.021146E-02,3.753126E+02,4.075840E+02,2.300360E-02,2.852916E-02,1.254401E+03,1.486009E+03,7.686919E-02,1.040068E-01,1.253832E+03,1.182391E+03,7.683433E-02,8.275692E-02,1.134967E+03,5.586967E+02,6.955448E-02,3.910512E-02,1.134992E+03,5.744153E+02,6.955605E-02,4.020519E-02,1.253812E+03,1.195219E+03,7.683310E-02,8.365474E-02,1.134992E+03,5.702863E+02,6.955605E-02,3.991612E-02,4.839157E+02,9.219167E+02,2.965761E-02,6.452902E-02 
21:30:00,1.253850E+03,1.191989E+03,7.683541E-02,8.342868E-02,1.135854E+03,6.899200E+02,6.960883E-02,4.828905E-02,3.753182E+02,3.984498E+02,2.300395E-02,2.788973E-02,1.254419E+03,1.448404E+03,7.687027E-02,1.013749E-01,1.253850E+03,1.162277E+03,7.683541E-02,8.134916E-02,1.134980E+03,5.459349E+02,6.955527E-02,3.821197E-02,1.135005E+03,5.600987E+02,6.955684E-02,3.920321E-02,1.253830E+03,1.174991E+03,7.683418E-02,8.223903E-02,1.135005E+03,5.559251E+02,6.955684E-02,3.891105E-02,4.839295E+02,9.151331E+02,2.965843E-02,6.405423E-02 
21:45:00,1.253866E+03,1.171679E+03,7.683636E-02,8.200717E-02,1.135865E+03,6.648285E+02,6.960951E-02,4.653295E-02,3.753235E+02,3.897839E+02,2.300427E-02,2.728309E-02,1.254435E+03,1.413033E+03,7.687122E-02,9.889934E-02,1.253866E+03,1.143125E+03,7.683636E-02,8.000873E-02,1.134991E+03,5.337858E+02,6.955595E-02,3.736167E-02,1.135017E+03,5.465651E+02,6.955752E-02,3.825603E-02,1.253846E+03,1.155464E+03,7.683513E-02,8.087231E-02,1.135017E+03,5.424162E+02,6.955752E-02,3.796562E-02,4.839418E+02,9.085938E+02,2.965916E-02,6.359653E-02 
22:00:00,1.253880E+03,1.152059E+03,7.683721E-02,8.063401E-02,1.135875E+03,6.417600E+02,6.961010E-02,4.491843E-02,3.753285E+02,3.815896E+02,2.300457E-02,2.670948E-02,1.254448E+03,1.379482E+03,7.687207E-02,9.655112E-02,1.253880E+03,1.124723E+03,7.683721E-02,7.872078E-02,1.135001E+03,5.220933E+02,6.955654E-02,3.654332E-02,1.135026E+03,5.339178E+02,6.955811E-02,3.737086E-02,1.253859E+03,1.136525E+03,7.683598E-02,7.954679E-02,1.135026E+03,5.299135E+02,6.955811E-02,3.709058E-02,4.839528E+02,9.022641E+02,2.965982E-02,6.315351E-02 
22:15:00,1.253892E+03,1.152360E+03,7.683797E-02,8.065511E-02,1.135883E+03,6.292660E+02,6.961061E-02,4.404404E-02,3.753331E+02,3.614038E+02,2.300486E-02,2.529654E-02,1.254461E+03,1.366767E+03,7.687283E-02,9.566125E-02,1.253892E+03,1.126257E+03,7.683797E-02,7.882819E-02,1.135009E+03,5.193608E+02,6.955705E-02,3.635208E-02,1.135035E+03,5.306807E+02,6.955862E-02,3.714435E-02,1.253872E+03,1.137420E+03,7.683674E-02,7.960949E-02,1.135035E+03,5.268240E+02,6.955862E-02,3.687440E-02,4.839626E+02,8.957102E+02,2.966041E-02,6.269479E-02 
22:30:00,1.253903E+03,1.152038E+03,7.683865E-02,8.063265E-02,1.135890E+03,6.175885E+02,6.961106E-02,4.322686E-02,3.753373E+02,3.411574E+02,2.300511E-02,2.387925E-02,1.254472E+03,1.354237E+03,7.687351E-02,9.478436E-02,1.253903E+03,1.127154E+03,7.683865E-02,7.889105E-02,1.135016E+03,5.162379E+02,6.955751E-02,3.613354E-02,1.135042E+03,5.271295E+02,6.955908E-02,3.689587E-02,1.253883E+03,1.137625E+03,7.683742E-02,7.962386E-02,1.135042E+03,5.234901E+02,6.955908E-02,3.664115E-02,4.839714E+02,8.885740E+02,2.966094E-02,6.219528E-02 
22:45:00,1.253913E+03,1.151248E+03,7.683927E-02,8.057637E-02,1.135897E+03,6.067896E+02,6.961146E-02,4.247076E-02,3.753412E+02,3.209828E+02,2.300535E-02,2.246693E-02,1.254482E+03,1.341978E+03,7.687413E-02,9.392517E-02,1.253913E+03,1.127551E+03,7.683927E-02,7.891790E-02,1.135023E+03,5.132146E+02,6.955790E-02,3.592164E-02,1.135048E+03,5.236895E+02,6.955947E-02,3.665481E-02,1.253893E+03,1.137305E+03,7.683804E-02,7.960053E-02,1.135048E+03,5.203815E+02,6.955947E-02,3.642330E-02,4.839793E+02,8.809794E+02,2.966141E-02,6.166313E-02 
23:00:00,1.253922E+03,1.149998E+03,7.683983E-02,8.048670E-02,1.135903E+03,5.968039E+02,6.961181E-02,4.177104E-02,3.753447E+02,3.009088E+02,2.300557E-02,2.106157E-02,1.254491E+03,1.329941E+03,7.687469E-02,9.308008E-02,1.253922E+03,1.127448E+03,7.683983E-02,7.890850E-02,1.135029E+03,5.096038E+02,6.955826E-02,3.566821E-02,1.135054E+03,5.201411E+02,6.955983E-02,3.640573E-02,1.253902E+03,1.136480E+03,7.683860E-02,7.954064E-02,1.135054E+03,5.165914E+02,6.955983E-02,3.615731E-02,4.839864E+02,8.729486E+02,2.966184E-02,6.109968E-02 
23:15:00,1.253931E+03,1.128953E+03,7.684034E-02,7.901069E-02,1.135908E+03,5.783165E+02,6.961213E-02,4.047585E-02,3.753479E+02,2.933787E+02,2.300577E-02,2.053415E-02,1.254500E+03,1.298774E+03,7.687520E-02,9.089523E-02,1.253931E+03,1.107499E+03,7.684034E-02,7.750924E-02,1.135034E+03,4.966547E+02,6.955857E-02,3.476080E-02,1.135059E+03,5.072423E+02,6.956014E-02,3.550181E-02,1.253911E+03,1.115826E+03,7.683911E-02,7.809203E-02,1.135059E+03,5.034323E+02,6.956014E-02,3.523517E-02,4.839928E+02,8.648821E+02,2.966223E-02,6.053313E-02 
23:30:00,1.253938E+03,1.108576E+03,7.684081E-02,7.758110E-02,1.135912E+03,5.607414E+02,6.961241E-02,3.924422E-02,3.753509E+02,2.864311E+02,2.300595E-02,2.004756E-02,1.254507E+03,1.268891E+03,7.687567E-02,8.879991E-02,1.253938E+03,1.088167E+03,7.684081E-02,7.615285E-02,1.135038E+03,4.835651E+02,6.955885E-02,3.384333E-02,1.135064E+03,4.943820E+02,6.956042E-02,3.460033E-02,1.253918E+03,1.095810E+03,7.683958E-02,7.668772E-02,1.135064E+03,4.901985E+02,6.956042E-02,3.430757E-02,4.839986E+02,8.571086E+02,2.966259E-02,5.998675E-02 
23:45:00,1.253945E+03,1.088655E+03,7.684124E-02,7.618440E-02,1.135916E+03,5.437349E+02,6.961266E-02,3.805271E-02,3.753536E+02,2.799004E+02,2.300611E-02,1.959017E-02,1.254514E+03,1.240031E+03,7.687610E-02,8.677741E-02,1.253945E+03,1.069242E+03,7.684124E-02,7.482588E-02,1.135042E+03,4.700526E+02,6.955910E-02,3.289647E-02,1.135068E+03,4.811572E+02,6.956067E-02,3.367359E-02,1.253925E+03,1.076227E+03,7.684001E-02,7.531466E-02,1.135068E+03,4.764760E+02,6.956067E-02,3.334599E-02,4.840039E+02,8.494829E+02,2.966291E-02,5.945110E-02 
24:00:00,1.253952E+03,1.069138E+03,7.684164E-02,7.481727E-02,1.135920E+03,5.271272E+02,6.961289E-02,3.688958E-02,3.753560E+02,2.737267E+02,2.300626E-02,1.915783E-02,1.254521E+03,1.212105E+03,7.687650E-02,8.482180E-02,1.253952E+03,1.050674E+03,7.684164E-02,7.352515E-02,1.135046E+03,4.567988E+02,6.955933E-02,3.196814E-02,1.135072E+03,4.676156E+02,6.956090E-02,3.272510E-02,1.253932E+03,1.057029E+03,7.684041E-02,7.396986E-02,1.135072E+03,4.629561E+02,6.956090E-02,3.239903E-02,4.840088E+02,8.419695E+02,2.966321E-02,5.892400E-02 
Peak,1.254032E+03,1.847540E+03,7.684652E-02,1.293114E-01,1.135958E+03,1.729875E+03,6.961521E-02,1.210777E-01,3.753827E+02,4.905007E+02,2.300790E-02,3.433418E-02,1.254600E+03,2.397350E+03,7.688138E-02,1.677926E-01,1.254032E+03,1.518652E+03,7.684652E-02,1.062925E-01,1.135084E+03,1.482083E+03,6.956166E-02,1.037346E-01,1.135110E+03,1.217943E+03,6.956322E-02,8.524730E-02,1.254011E+03,2.111820E+03,7.684529E-02,1.478084E-01,1.135110E+03,9.044900E+02,6.956322E-02,6.330841E-02,4.840646E+02,9.780216E+02,2.966662E-02,6.845626E-02 

Peak Vol Flow (m3/s),,,6.642093E-02,1.117680E-01,,,6.017067E-02,1.046513E-01,,,1.988647E-02,2.967614E-02,,,6.645106E-02,1.450285E-01,,,6.642093E-02,9.187203E-02,,,6.012438E-02,8.966112E-02,,,6.012574E-02,7.368199E-02,,,6.641986E-02,1.277555E-01,,,6.012574E-02,5.471950E-02,,,2.564182E-02,5.916895E-02 
