Time,THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11::Des Sens Cool Load [W],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14::Des Sens Cool Load [W],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14::Des Cool Mass Flow [kg/s] 
06:15:00,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,0.000000E+00,2.595009E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,0.000000E+00,5.639436E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,0.000000E+00,4.955339E-02,0.000000E+00,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,8.084826E+02,0.000000E+00,4.955339E-02,0.000000E+00,9.200957E+02,0.000000E+00,5.639436E-02,0.000000E+00,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
06:30:00,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,0.000000E+00,2.595009E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,0.000000E+00,5.639436E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,0.000000E+00,4.955339E-02,0.000000E+00,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,8.084826E+02,0.000000E+00,4.955339E-02,0.000000E+00,9.200957E+02,1.186176E+01,5.639436E-02,8.354978E-04,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
06:45:00,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,0.000000E+00,2.595009E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,0.000000E+00,5.639436E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,2.293092E+01,4.955339E-02,1.611747E-03,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,8.084826E+02,0.000000E+00,4.955339E-02,0.000000E+00,9.200957E+02,6.796642E+01,5.639436E-02,4.777142E-03,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
07:00:00,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,0.000000E+00,2.595009E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,0.000000E+00,5.639436E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,7.999410E+01,4.955339E-02,5.609592E-03,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,8.084826E+02,0.000000E+00,4.955339E-02,0.000000E+00,9.200957E+02,1.641838E+02,5.639436E-02,1.151096E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
07:15:00,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,0.000000E+00,2.595009E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,0.000000E+00,5.639436E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,1.779387E+02,4.955339E-02,1.246419E-02,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,8.084826E+02,0.000000E+00,4.955339E-02,0.000000E+00,9.200957E+02,2.981248E+02,5.639436E-02,2.088469E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
07:30:00,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,0.000000E+00,2.595009E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,0.000000E+00,5.639436E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,3.122006E+02,4.955339E-02,2.186038E-02,1.003247E+03,8.319025E+00,6.149083E-02,5.856384E-04,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,8.084826E+02,0.000000E+00,4.955339E-02,0.000000E+00,9.200957E+02,4.564213E+02,5.639436E-02,3.195756E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
07:45:00,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,0.000000E+00,2.595009E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,0.000000E+00,5.639436E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,4.573096E+02,4.955339E-02,3.200874E-02,1.003247E+03,6.997272E+01,6.149083E-02,4.900556E-03,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,8.084826E+02,0.000000E+00,4.955339E-02,0.000000E+00,9.200957E+02,6.036867E+02,5.639436E-02,4.224857E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
08:00:00,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,0.000000E+00,2.595009E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,0.000000E+00,5.639436E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,5.998641E+02,4.955339E-02,4.198095E-02,1.003247E+03,1.448319E+02,6.149083E-02,1.013936E-02,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,8.084826E+02,0.000000E+00,4.955339E-02,0.000000E+00,9.200957E+02,7.414750E+02,5.639436E-02,5.189140E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
08:15:00,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,0.000000E+00,2.595009E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,0.000000E+00,5.639436E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,7.309749E+02,4.955339E-02,5.115657E-02,1.003247E+03,2.416720E+02,6.149083E-02,1.691639E-02,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,8.084826E+02,0.000000E+00,4.955339E-02,0.000000E+00,9.200957E+02,8.696943E+02,5.639436E-02,6.086471E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
08:30:00,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,0.000000E+00,2.595009E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,0.000000E+00,5.639436E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,8.527192E+02,4.955339E-02,5.967673E-02,1.003247E+03,3.560721E+02,6.149083E-02,2.491877E-02,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,8.084826E+02,0.000000E+00,4.955339E-02,0.000000E+00,9.200957E+02,9.871210E+02,5.639436E-02,6.908270E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
08:45:00,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,0.000000E+00,2.595009E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,1.077949E+01,5.639436E-02,7.601131E-04,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,9.651079E+02,4.955339E-02,6.754214E-02,1.003247E+03,4.375132E+02,6.149083E-02,3.061788E-02,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,8.084826E+02,0.000000E+00,4.955339E-02,0.000000E+00,9.200957E+02,1.094041E+03,5.639436E-02,7.656538E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
09:00:00,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,0.000000E+00,2.595009E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,4.847368E+01,5.639436E-02,3.403608E-03,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,1.067763E+03,4.955339E-02,7.472637E-02,1.003247E+03,5.225595E+02,6.149083E-02,3.656965E-02,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,8.084826E+02,4.018904E+00,4.955339E-02,2.844767E-04,9.200957E+02,1.190307E+03,5.639436E-02,8.330244E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
09:15:00,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,0.000000E+00,2.595009E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,1.097687E+02,5.639436E-02,7.693345E-03,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,1.157951E+03,4.955339E-02,8.103809E-02,1.003247E+03,5.962375E+02,6.149083E-02,4.172596E-02,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,8.084826E+02,3.470815E+01,4.955339E-02,2.439654E-03,9.200957E+02,1.273617E+03,5.639436E-02,8.913284E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
09:30:00,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,0.000000E+00,2.595009E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,1.951951E+02,5.639436E-02,1.367183E-02,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,1.235834E+03,4.955339E-02,8.648863E-02,1.003247E+03,6.516970E+02,6.149083E-02,4.560743E-02,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,8.084826E+02,8.861325E+01,4.955339E-02,6.212229E-03,9.200957E+02,1.344140E+03,5.639436E-02,9.406835E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
09:45:00,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,4.267253E+00,2.595009E-02,2.988398E-04,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,2.937925E+02,5.639436E-02,2.056635E-02,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,1.301676E+03,4.955339E-02,9.109655E-02,1.003247E+03,6.915865E+02,6.149083E-02,4.839926E-02,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,8.084826E+02,1.669635E+02,4.955339E-02,1.169549E-02,9.200957E+02,1.402153E+03,5.639436E-02,9.812831E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
10:00:00,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,1.024455E+01,2.595009E-02,7.171556E-04,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,3.897359E+02,5.639436E-02,2.727536E-02,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,1.355300E+03,4.955339E-02,9.484938E-02,1.003247E+03,7.162739E+02,6.149083E-02,5.012714E-02,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,9.195168E+02,0.000000E+00,5.635888E-02,0.000000E+00,8.084826E+02,2.656367E+02,4.955339E-02,1.859783E-02,9.200957E+02,1.447628E+03,5.639436E-02,1.013108E-01,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
10:15:00,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,1.849378E+01,2.595009E-02,1.294470E-03,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,4.861415E+02,5.639436E-02,3.402214E-02,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,1.398701E+03,4.955339E-02,9.788672E-02,1.003247E+03,7.289813E+02,6.149083E-02,5.101660E-02,9.195168E+02,6.447897E+00,5.635888E-02,4.519669E-04,9.195168E+02,1.939921E-01,5.635888E-02,1.362962E-05,8.084826E+02,3.621975E+02,4.955339E-02,2.534812E-02,9.200957E+02,1.482535E+03,5.639436E-02,1.037538E-01,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
10:30:00,1.003247E+03,9.077900E+00,6.149083E-02,6.403368E-04,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,2.900740E+01,2.595009E-02,2.030255E-03,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,5.820224E+02,5.639436E-02,4.073227E-02,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,1.431533E+03,4.955339E-02,1.001845E-01,1.003247E+03,7.301319E+02,6.149083E-02,5.109724E-02,9.195168E+02,1.684175E+01,5.635888E-02,1.179372E-03,9.195168E+02,8.866195E+00,5.635888E-02,6.213047E-04,8.084826E+02,4.598327E+02,4.955339E-02,3.218094E-02,9.200957E+02,1.506861E+03,5.639436E-02,1.054562E-01,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
10:45:00,1.003247E+03,5.435570E+01,6.149083E-02,3.809212E-03,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,3.761364E+01,2.595009E-02,2.632354E-03,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,6.769061E+02,5.639436E-02,4.737262E-02,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,1.453297E+03,4.955339E-02,1.017075E-01,1.003247E+03,7.199683E+02,6.149083E-02,5.038604E-02,9.195168E+02,3.222079E+01,5.635888E-02,2.255659E-03,9.195168E+02,2.066173E+01,5.635888E-02,1.446804E-03,8.084826E+02,5.568174E+02,4.955339E-02,3.896832E-02,9.200957E+02,1.520405E+03,5.639436E-02,1.064041E-01,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
11:00:00,1.003247E+03,1.090664E+02,6.149083E-02,7.638006E-03,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,4.679041E+01,2.595009E-02,3.274581E-03,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,7.696735E+02,5.639436E-02,5.386485E-02,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,1.463303E+03,4.955339E-02,1.024078E-01,1.003247E+03,6.981135E+02,6.149083E-02,4.885660E-02,9.195168E+02,5.348340E+01,5.635888E-02,3.743702E-03,9.195168E+02,3.729620E+01,5.635888E-02,2.610951E-03,8.084826E+02,6.525925E+02,4.955339E-02,4.567105E-02,9.200957E+02,1.522632E+03,5.639436E-02,1.065599E-01,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
11:15:00,1.003247E+03,1.857925E+02,6.149083E-02,1.300747E-02,8.084792E+02,1.314794E+00,4.955318E-02,9.267139E-05,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,5.568917E+01,2.595009E-02,3.897352E-03,8.084792E+02,0.000000E+00,4.955318E-02,0.000000E+00,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,8.593087E+02,5.639436E-02,6.013789E-02,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,1.459257E+03,4.955339E-02,1.021247E-01,1.003247E+03,6.617920E+02,6.149083E-02,4.631471E-02,9.195168E+02,7.325142E+01,5.635888E-02,5.126431E-03,9.195168E+02,5.880412E+01,5.635888E-02,4.116109E-03,8.084826E+02,7.458641E+02,4.955339E-02,5.219858E-02,9.200957E+02,1.511404E+03,5.639436E-02,1.057741E-01,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
