Time,THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
10:30:00,2.071131E+03,5.129897E+03,1.269358E-01,3.590525E-01,2.128550E+03,3.612304E+03,1.304579E-01,2.528390E-01,2.131027E+03,1.508274E+03,1.306097E-01,1.055738E-01,2.071158E+03,2.872221E+03,1.269375E-01,2.010351E-01,3.596321E+03,4.345943E+03,2.204252E-01,3.042046E-01,2.128584E+03,1.736980E+03,1.304599E-01,1.215847E-01,2.072806E+03,2.775659E+03,1.270385E-01,1.942769E-01,2.128584E+03,1.584989E+03,1.304599E-01,1.109433E-01,3.225947E+03,9.319138E+03,1.977170E-01,6.523270E-01,2.071158E+03,2.963893E+03,1.269375E-01,2.074530E-01 
10:45:00,2.071110E+03,5.208227E+03,1.269346E-01,3.645344E-01,2.128537E+03,3.636223E+03,1.304571E-01,2.545122E-01,2.131014E+03,1.545264E+03,1.306089E-01,1.081632E-01,2.071136E+03,2.920391E+03,1.269362E-01,2.044066E-01,3.596307E+03,4.382535E+03,2.204243E-01,3.067672E-01,2.128571E+03,1.843801E+03,1.304592E-01,1.290625E-01,2.072784E+03,2.826645E+03,1.270372E-01,1.978455E-01,2.128571E+03,1.617776E+03,1.304592E-01,1.132387E-01,3.225881E+03,9.349793E+03,1.977131E-01,6.544731E-01,2.071136E+03,3.096585E+03,1.269362E-01,2.167405E-01 
11:00:00,2.071090E+03,5.264472E+03,1.269334E-01,3.684706E-01,2.128526E+03,3.636843E+03,1.304564E-01,2.545548E-01,2.131003E+03,1.580293E+03,1.306082E-01,1.106153E-01,2.071117E+03,2.967399E+03,1.269350E-01,2.076967E-01,3.596294E+03,4.417898E+03,2.204235E-01,3.092436E-01,2.128560E+03,1.954401E+03,1.304585E-01,1.368044E-01,2.072765E+03,2.876274E+03,1.270360E-01,2.013190E-01,2.128560E+03,1.648858E+03,1.304585E-01,1.154146E-01,3.225821E+03,9.380521E+03,1.977096E-01,6.566241E-01,2.071117E+03,3.233592E+03,1.269350E-01,2.263299E-01 
11:15:00,2.071073E+03,5.297494E+03,1.269323E-01,3.707814E-01,2.128517E+03,3.613556E+03,1.304558E-01,2.529244E-01,2.130993E+03,1.612142E+03,1.306076E-01,1.128448E-01,2.071100E+03,3.012146E+03,1.269339E-01,2.108286E-01,3.596282E+03,4.451783E+03,2.204227E-01,3.116163E-01,2.128550E+03,2.069559E+03,1.304579E-01,1.448649E-01,2.072748E+03,2.923673E+03,1.270350E-01,2.046365E-01,2.128550E+03,1.678419E+03,1.304579E-01,1.174839E-01,3.225767E+03,9.410639E+03,1.977063E-01,6.587324E-01,2.071100E+03,3.371255E+03,1.269339E-01,2.359652E-01 
11:30:00,2.071057E+03,5.305128E+03,1.269313E-01,3.713153E-01,2.128508E+03,3.563679E+03,1.304553E-01,2.494328E-01,2.130985E+03,1.641286E+03,1.306071E-01,1.148850E-01,2.071084E+03,3.054381E+03,1.269330E-01,2.137847E-01,3.596270E+03,4.483830E+03,2.204220E-01,3.138603E-01,2.128542E+03,2.181100E+03,1.304574E-01,1.526716E-01,2.072732E+03,2.968721E+03,1.270340E-01,2.077894E-01,2.128542E+03,1.706884E+03,1.304574E-01,1.194763E-01,3.225717E+03,9.440079E+03,1.977033E-01,6.607930E-01,2.071084E+03,3.507033E+03,1.269330E-01,2.454684E-01 
11:45:00,2.071042E+03,5.282629E+03,1.269304E-01,3.697402E-01,2.128500E+03,3.481459E+03,1.304549E-01,2.436776E-01,2.130977E+03,1.668433E+03,1.306066E-01,1.167853E-01,2.071069E+03,3.093947E+03,1.269321E-01,2.165539E-01,3.596260E+03,4.513576E+03,2.204214E-01,3.159430E-01,2.128534E+03,2.285104E+03,1.304569E-01,1.599508E-01,2.072717E+03,3.011329E+03,1.270331E-01,2.107715E-01,2.128534E+03,1.733564E+03,1.304569E-01,1.213435E-01,3.225671E+03,9.468739E+03,1.977006E-01,6.627991E-01,2.071069E+03,3.638775E+03,1.269321E-01,2.546890E-01 
12:00:00,2.071029E+03,5.223319E+03,1.269296E-01,3.655887E-01,2.128494E+03,3.360617E+03,1.304544E-01,2.352191E-01,2.130970E+03,1.694260E+03,1.306062E-01,1.185930E-01,2.071055E+03,3.130798E+03,1.269312E-01,2.191331E-01,3.596250E+03,4.540575E+03,2.204208E-01,3.178334E-01,2.128527E+03,2.384829E+03,1.304565E-01,1.669307E-01,2.072703E+03,3.051493E+03,1.270322E-01,2.135826E-01,2.128527E+03,1.758587E+03,1.304565E-01,1.230946E-01,3.225629E+03,9.496484E+03,1.976981E-01,6.647410E-01,2.071055E+03,3.764733E+03,1.269312E-01,2.635048E-01 
12:15:00,2.071016E+03,5.123226E+03,1.269288E-01,3.585826E-01,2.128487E+03,3.204788E+03,1.304541E-01,2.243118E-01,2.130964E+03,1.720131E+03,1.306058E-01,1.204037E-01,2.071043E+03,3.165778E+03,1.269305E-01,2.215813E-01,3.596241E+03,4.564274E+03,2.204202E-01,3.194926E-01,2.128521E+03,2.478421E+03,1.304561E-01,1.734809E-01,2.072691E+03,3.090085E+03,1.270315E-01,2.162836E-01,2.128521E+03,1.782066E+03,1.304561E-01,1.247377E-01,3.225590E+03,9.523774E+03,1.976958E-01,6.666510E-01,2.071043E+03,3.884346E+03,1.269305E-01,2.718764E-01 
12:30:00,2.071004E+03,4.988019E+03,1.269281E-01,3.491188E-01,2.128482E+03,3.032441E+03,1.304537E-01,2.122485E-01,2.130958E+03,1.745592E+03,1.306055E-01,1.221855E-01,2.071031E+03,3.199125E+03,1.269298E-01,2.239152E-01,3.596233E+03,4.584101E+03,2.204197E-01,3.208808E-01,2.128515E+03,2.565037E+03,1.304558E-01,1.795427E-01,2.072679E+03,3.127460E+03,1.270308E-01,2.188995E-01,2.128515E+03,1.803870E+03,1.304558E-01,1.262636E-01,3.225554E+03,9.550403E+03,1.976936E-01,6.685148E-01,2.071031E+03,3.996501E+03,1.269298E-01,2.797260E-01 
12:45:00,2.070993E+03,4.841851E+03,1.269274E-01,3.388880E-01,2.128477E+03,2.864113E+03,1.304534E-01,2.004667E-01,2.130953E+03,1.779171E+03,1.306052E-01,1.245354E-01,2.071020E+03,3.231192E+03,1.269291E-01,2.261596E-01,3.596225E+03,4.599689E+03,2.204192E-01,3.219721E-01,2.128510E+03,2.644925E+03,1.304555E-01,1.851333E-01,2.072668E+03,3.171002E+03,1.270301E-01,2.219470E-01,2.128510E+03,1.824388E+03,1.304555E-01,1.276995E-01,3.225521E+03,9.576233E+03,1.976917E-01,6.703227E-01,2.071020E+03,4.100342E+03,1.269291E-01,2.869937E-01 
13:00:00,2.070983E+03,4.707544E+03,1.269268E-01,3.294874E-01,2.128472E+03,2.725886E+03,1.304531E-01,1.907919E-01,2.130948E+03,1.841273E+03,1.306049E-01,1.288820E-01,2.071010E+03,3.262418E+03,1.269284E-01,2.283451E-01,3.596217E+03,4.611272E+03,2.204188E-01,3.227829E-01,2.128505E+03,2.712366E+03,1.304552E-01,1.898527E-01,2.072658E+03,3.238169E+03,1.270295E-01,2.266482E-01,2.128505E+03,1.843769E+03,1.304552E-01,1.290559E-01,3.225491E+03,9.601398E+03,1.976898E-01,6.720839E-01,2.071010E+03,4.195125E+03,1.269284E-01,2.936274E-01 
13:15:00,2.070973E+03,4.601438E+03,1.269262E-01,3.220609E-01,2.128467E+03,2.626534E+03,1.304528E-01,1.838383E-01,2.130944E+03,1.944746E+03,1.306046E-01,1.361248E-01,2.071000E+03,3.293056E+03,1.269279E-01,2.304894E-01,3.596210E+03,4.620074E+03,2.204183E-01,3.233991E-01,2.128501E+03,2.767823E+03,1.304549E-01,1.937335E-01,2.072648E+03,3.343530E+03,1.270289E-01,2.340227E-01,2.128501E+03,1.862237E+03,1.304549E-01,1.303484E-01,3.225463E+03,9.626211E+03,1.976881E-01,6.738205E-01,2.071000E+03,4.280098E+03,1.269279E-01,2.995745E-01 
13:30:00,2.070964E+03,4.528963E+03,1.269257E-01,3.169886E-01,2.128463E+03,2.559094E+03,1.304526E-01,1.791185E-01,2.130940E+03,2.092301E+03,1.306044E-01,1.464536E-01,2.070991E+03,3.323430E+03,1.269273E-01,2.326153E-01,3.596203E+03,4.628061E+03,2.204179E-01,3.239580E-01,2.128497E+03,2.811053E+03,1.304546E-01,1.967587E-01,2.072639E+03,3.494797E+03,1.270283E-01,2.446107E-01,2.128497E+03,1.880300E+03,1.304546E-01,1.316125E-01,3.225436E+03,9.651506E+03,1.976865E-01,6.755909E-01,2.070991E+03,4.354775E+03,1.269273E-01,3.048009E-01 
13:45:00,2.070956E+03,4.478248E+03,1.269251E-01,3.134394E-01,2.128460E+03,2.515953E+03,1.304524E-01,1.760995E-01,2.130936E+03,2.277676E+03,1.306042E-01,1.594299E-01,2.070982E+03,3.353718E+03,1.269268E-01,2.347352E-01,3.596197E+03,4.637351E+03,2.204175E-01,3.246083E-01,2.128493E+03,2.841898E+03,1.304544E-01,1.989170E-01,2.072630E+03,3.687307E+03,1.270278E-01,2.580854E-01,2.128493E+03,1.898003E+03,1.304544E-01,1.328515E-01,3.225412E+03,9.678202E+03,1.976851E-01,6.774593E-01,2.070982E+03,4.418588E+03,1.269268E-01,3.092670E-01 
14:00:00,2.070947E+03,4.439922E+03,1.269246E-01,3.107573E-01,2.128456E+03,2.483751E+03,1.304521E-01,1.738461E-01,2.130933E+03,2.487224E+03,1.306039E-01,1.740982E-01,2.070974E+03,3.383863E+03,1.269263E-01,2.368450E-01,3.596191E+03,4.649404E+03,2.204172E-01,3.254520E-01,2.128490E+03,2.860080E+03,1.304542E-01,2.001892E-01,2.072622E+03,3.903359E+03,1.270273E-01,2.732080E-01,2.128490E+03,1.915525E+03,1.304542E-01,1.340779E-01,3.225389E+03,9.706983E+03,1.976837E-01,6.794737E-01,2.070974E+03,4.470872E+03,1.269263E-01,3.129262E-01 
14:15:00,2.070940E+03,4.408576E+03,1.269241E-01,3.085637E-01,2.128453E+03,2.457164E+03,1.304519E-01,1.719856E-01,2.130930E+03,2.701998E+03,1.306037E-01,1.891317E-01,2.070966E+03,3.412907E+03,1.269258E-01,2.388779E-01,3.596185E+03,4.664587E+03,2.204168E-01,3.265147E-01,2.128487E+03,2.864796E+03,1.304540E-01,2.005188E-01,2.072614E+03,4.126113E+03,1.270268E-01,2.887994E-01,2.128487E+03,1.931972E+03,1.304540E-01,1.352289E-01,3.225367E+03,9.737696E+03,1.976824E-01,6.816233E-01,2.070966E+03,4.509981E+03,1.269258E-01,3.156631E-01 
14:30:00,2.070932E+03,4.381221E+03,1.269237E-01,3.066493E-01,2.128450E+03,2.433519E+03,1.304518E-01,1.703309E-01,2.130927E+03,2.916196E+03,1.306035E-01,2.041243E-01,2.070959E+03,3.440487E+03,1.269253E-01,2.408082E-01,3.596180E+03,4.682317E+03,2.204165E-01,3.277559E-01,2.128483E+03,2.855960E+03,1.304538E-01,1.999000E-01,2.072607E+03,4.346171E+03,1.270263E-01,3.042018E-01,2.128483E+03,1.947017E+03,1.304538E-01,1.362819E-01,3.225347E+03,9.770213E+03,1.976811E-01,6.838992E-01,2.070959E+03,4.534909E+03,1.269253E-01,3.174077E-01 
14:45:00,2.070925E+03,4.355859E+03,1.269233E-01,3.048743E-01,2.128447E+03,2.411128E+03,1.304516E-01,1.687640E-01,2.130924E+03,3.124335E+03,1.306034E-01,2.186919E-01,2.070952E+03,3.466116E+03,1.269249E-01,2.426019E-01,3.596174E+03,4.701497E+03,2.204161E-01,3.290986E-01,2.128481E+03,2.834655E+03,1.304536E-01,1.984085E-01,2.072600E+03,4.559438E+03,1.270259E-01,3.191285E-01,2.128481E+03,1.960205E+03,1.304536E-01,1.372049E-01,3.225328E+03,9.804144E+03,1.976800E-01,6.862741E-01,2.070952E+03,4.544671E+03,1.269249E-01,3.180906E-01 
15:00:00,2.070918E+03,4.331082E+03,1.269229E-01,3.031403E-01,2.128444E+03,2.388826E+03,1.304514E-01,1.672031E-01,2.130921E+03,3.316586E+03,1.306032E-01,2.321471E-01,2.070945E+03,3.489292E+03,1.269245E-01,2.442240E-01,3.596169E+03,4.720977E+03,2.204158E-01,3.304623E-01,2.128478E+03,2.802222E+03,1.304535E-01,1.961383E-01,2.072593E+03,4.764554E+03,1.270255E-01,3.334845E-01,2.128478E+03,1.971067E+03,1.304535E-01,1.379650E-01,3.225310E+03,9.838990E+03,1.976789E-01,6.887130E-01,2.070945E+03,4.538482E+03,1.269245E-01,3.176572E-01 
15:15:00,2.070912E+03,4.305405E+03,1.269225E-01,3.013431E-01,2.128442E+03,2.365336E+03,1.304513E-01,1.655591E-01,2.130918E+03,3.494235E+03,1.306031E-01,2.445801E-01,2.070939E+03,3.509327E+03,1.269241E-01,2.456262E-01,3.596164E+03,4.739751E+03,2.204155E-01,3.317765E-01,2.128475E+03,2.756244E+03,1.304533E-01,1.929201E-01,2.072587E+03,4.960414E+03,1.270251E-01,3.471925E-01,2.128475E+03,1.978948E+03,1.304533E-01,1.385166E-01,3.225292E+03,9.874011E+03,1.976779E-01,6.911641E-01,2.070939E+03,4.515705E+03,1.269241E-01,3.160627E-01 
15:30:00,2.070906E+03,4.278190E+03,1.269221E-01,2.994383E-01,2.128439E+03,2.340196E+03,1.304511E-01,1.637995E-01,2.130916E+03,3.656005E+03,1.306029E-01,2.559016E-01,2.070933E+03,3.525699E+03,1.269237E-01,2.467721E-01,3.596160E+03,4.757021E+03,2.204153E-01,3.329855E-01,2.128473E+03,2.696792E+03,1.304532E-01,1.887589E-01,2.072581E+03,5.145756E+03,1.270247E-01,3.601643E-01,2.128473E+03,1.983439E+03,1.304532E-01,1.388308E-01,3.225276E+03,9.908687E+03,1.976769E-01,6.935910E-01,2.070933E+03,4.476676E+03,1.269237E-01,3.133308E-01 
15:45:00,2.070900E+03,4.248788E+03,1.269217E-01,2.973804E-01,2.128437E+03,2.312882E+03,1.304510E-01,1.618877E-01,2.130914E+03,3.799560E+03,1.306028E-01,2.659483E-01,2.070927E+03,3.537969E+03,1.269234E-01,2.476308E-01,3.596155E+03,4.772209E+03,2.204150E-01,3.340487E-01,2.128471E+03,2.623949E+03,1.304530E-01,1.836602E-01,2.072575E+03,5.318256E+03,1.270244E-01,3.722374E-01,2.128471E+03,1.984188E+03,1.304530E-01,1.388831E-01,3.225261E+03,9.942532E+03,1.976760E-01,6.959598E-01,2.070927E+03,4.422805E+03,1.269234E-01,3.095600E-01 
16:00:00,2.070894E+03,4.216652E+03,1.269214E-01,2.951312E-01,2.128435E+03,2.282976E+03,1.304508E-01,1.597945E-01,2.130912E+03,3.922066E+03,1.306026E-01,2.745217E-01,2.070921E+03,3.545733E+03,1.269230E-01,2.481741E-01,3.596151E+03,4.784865E+03,2.204147E-01,3.349346E-01,2.128469E+03,2.539570E+03,1.304529E-01,1.777539E-01,2.072569E+03,5.475624E+03,1.270240E-01,3.832513E-01,2.128469E+03,1.980887E+03,1.304529E-01,1.386519E-01,3.225247E+03,9.975091E+03,1.976751E-01,6.982385E-01,2.070921E+03,4.357055E+03,1.269230E-01,3.049579E-01 
16:15:00,2.070889E+03,4.181770E+03,1.269211E-01,2.926898E-01,2.128433E+03,2.250283E+03,1.304507E-01,1.575062E-01,2.130910E+03,4.017468E+03,1.306025E-01,2.811981E-01,2.070916E+03,3.548992E+03,1.269227E-01,2.484021E-01,3.596147E+03,4.794673E+03,2.204145E-01,3.356211E-01,2.128466E+03,2.451953E+03,1.304528E-01,1.716209E-01,2.072564E+03,5.612939E+03,1.270237E-01,3.928616E-01,2.128466E+03,1.973480E+03,1.304528E-01,1.381333E-01,3.225233E+03,1.000677E+04,1.976742E-01,7.004560E-01,2.070916E+03,4.284878E+03,1.269227E-01,2.999059E-01 
16:30:00,2.070884E+03,4.143509E+03,1.269207E-01,2.900118E-01,2.128431E+03,2.214549E+03,1.304506E-01,1.550050E-01,2.130908E+03,4.085440E+03,1.306024E-01,2.859548E-01,2.070911E+03,3.550070E+03,1.269224E-01,2.484774E-01,3.596143E+03,4.801388E+03,2.204142E-01,3.360911E-01,2.128465E+03,2.369014E+03,1.304527E-01,1.658154E-01,2.072559E+03,5.728555E+03,1.270234E-01,4.009532E-01,2.128465E+03,1.964912E+03,1.304527E-01,1.375335E-01,3.225220E+03,1.003715E+04,1.976734E-01,7.025821E-01,2.070911E+03,4.212825E+03,1.269224E-01,2.948628E-01 
16:45:00,2.070879E+03,4.101852E+03,1.269204E-01,2.870961E-01,2.128429E+03,2.175800E+03,1.304505E-01,1.522928E-01,2.130906E+03,4.126222E+03,1.306023E-01,2.888083E-01,2.070906E+03,3.553331E+03,1.269221E-01,2.487056E-01,3.596139E+03,4.804975E+03,2.204140E-01,3.363421E-01,2.128463E+03,2.295070E+03,1.304525E-01,1.606397E-01,2.072554E+03,5.821833E+03,1.270231E-01,4.074814E-01,2.128463E+03,1.960690E+03,1.304525E-01,1.372378E-01,3.225207E+03,1.006589E+04,1.976727E-01,7.045934E-01,2.070906E+03,4.145267E+03,1.269221E-01,2.901342E-01 
17:00:00,2.070874E+03,4.056452E+03,1.269202E-01,2.839185E-01,2.128427E+03,2.134026E+03,1.304504E-01,1.493688E-01,2.130904E+03,4.139002E+03,1.306022E-01,2.897020E-01,2.070901E+03,3.562799E+03,1.269218E-01,2.493682E-01,3.596135E+03,4.805669E+03,2.204137E-01,3.363906E-01,2.128461E+03,2.230727E+03,1.304524E-01,1.561362E-01,2.072549E+03,5.891161E+03,1.270228E-01,4.123332E-01,2.128461E+03,1.964880E+03,1.304524E-01,1.375311E-01,3.225195E+03,1.009280E+04,1.976720E-01,7.064763E-01,2.070901E+03,4.083512E+03,1.269218E-01,2.858120E-01 
17:15:00,2.070870E+03,4.008120E+03,1.269199E-01,2.805356E-01,2.128426E+03,2.090326E+03,1.304503E-01,1.463101E-01,2.130902E+03,4.127097E+03,1.306021E-01,2.888681E-01,2.070897E+03,3.581859E+03,1.269215E-01,2.507023E-01,3.596132E+03,4.803887E+03,2.204135E-01,3.362657E-01,2.128459E+03,2.174348E+03,1.304523E-01,1.521901E-01,2.072545E+03,5.938381E+03,1.270225E-01,4.156376E-01,2.128459E+03,1.980257E+03,1.304523E-01,1.386075E-01,3.225183E+03,1.011778E+04,1.976713E-01,7.082244E-01,2.070897E+03,4.027100E+03,1.269215E-01,2.818637E-01 
17:30:00,2.070866E+03,3.956872E+03,1.269196E-01,2.769486E-01,2.128424E+03,2.044611E+03,1.304502E-01,1.431103E-01,2.130901E+03,4.087176E+03,1.306020E-01,2.860733E-01,2.070892E+03,3.608839E+03,1.269213E-01,2.525908E-01,3.596128E+03,4.800141E+03,2.204133E-01,3.360033E-01,2.128458E+03,2.120744E+03,1.304522E-01,1.484384E-01,2.072540E+03,5.960600E+03,1.270223E-01,4.171924E-01,2.128458E+03,2.003627E+03,1.304522E-01,1.402434E-01,3.225172E+03,1.014083E+04,1.976706E-01,7.098378E-01,2.070892E+03,3.972338E+03,1.269213E-01,2.780309E-01 
17:45:00,2.070861E+03,3.902323E+03,1.269194E-01,2.731306E-01,2.128422E+03,1.996773E+03,1.304501E-01,1.397619E-01,2.130899E+03,4.015496E+03,1.306019E-01,2.810558E-01,2.070888E+03,3.638276E+03,1.269210E-01,2.546512E-01,3.596125E+03,4.794770E+03,2.204131E-01,3.356271E-01,2.128456E+03,2.067162E+03,1.304521E-01,1.446881E-01,2.072536E+03,5.954191E+03,1.270220E-01,4.167434E-01,2.128456E+03,2.027507E+03,1.304521E-01,1.419152E-01,3.225162E+03,1.016191E+04,1.976699E-01,7.113129E-01,2.070888E+03,3.916643E+03,1.269210E-01,2.741328E-01 
18:00:00,2.070857E+03,3.844476E+03,1.269191E-01,2.690819E-01,2.128421E+03,1.946837E+03,1.304500E-01,1.362667E-01,2.130898E+03,3.909586E+03,1.306018E-01,2.736424E-01,2.070884E+03,3.663495E+03,1.269208E-01,2.564164E-01,3.596121E+03,4.787749E+03,2.204129E-01,3.351355E-01,2.128455E+03,2.012566E+03,1.304520E-01,1.408669E-01,2.072532E+03,5.915886E+03,1.270218E-01,4.140619E-01,2.128455E+03,2.044467E+03,1.304520E-01,1.431024E-01,3.225152E+03,1.018080E+04,1.976693E-01,7.126347E-01,2.070884E+03,3.858841E+03,1.269208E-01,2.700872E-01 
18:15:00,2.306610E+03,3.781616E+03,1.413680E-01,2.646822E-01,2.270246E+03,1.893505E+03,1.391424E-01,1.325338E-01,2.272723E+03,3.757165E+03,1.392942E-01,2.629736E-01,2.306637E+03,3.674895E+03,1.413696E-01,2.572142E-01,3.596118E+03,4.778661E+03,2.204127E-01,3.344992E-01,2.270280E+03,1.955043E+03,1.391445E-01,1.368407E-01,2.308285E+03,5.834051E+03,1.414706E-01,4.083338E-01,2.270280E+03,2.045162E+03,1.391445E-01,1.431511E-01,3.737841E+03,1.019647E+04,2.290920E-01,7.137314E-01,2.306637E+03,3.796562E+03,1.413696E-01,2.657282E-01 
18:30:00,2.542441E+03,3.713815E+03,1.558206E-01,2.599367E-01,2.412103E+03,1.837286E+03,1.478364E-01,1.285988E-01,2.414580E+03,3.563628E+03,1.479882E-01,2.494269E-01,2.542467E+03,3.667159E+03,1.558223E-01,2.566726E-01,3.596115E+03,4.766652E+03,2.204125E-01,3.336583E-01,2.412137E+03,1.894717E+03,1.478385E-01,1.326183E-01,2.544115E+03,5.708633E+03,1.559233E-01,3.995552E-01,2.412137E+03,2.025208E+03,1.478385E-01,1.417542E-01,4.250897E+03,1.020829E+04,2.605357E-01,7.145585E-01,2.542467E+03,3.729451E+03,1.558223E-01,2.610310E-01 
18:45:00,2.778348E+03,3.641172E+03,1.702766E-01,2.548522E-01,2.554018E+03,1.778811E+03,1.565332E-01,1.245060E-01,2.556495E+03,3.337273E+03,1.566850E-01,2.335834E-01,2.778375E+03,3.636591E+03,1.702783E-01,2.545329E-01,3.596112E+03,4.750677E+03,2.204123E-01,3.325399E-01,2.554052E+03,1.831944E+03,1.565353E-01,1.282247E-01,2.780023E+03,5.541319E+03,1.703793E-01,3.878442E-01,2.554052E+03,1.982104E+03,1.565353E-01,1.387369E-01,4.763913E+03,1.021553E+04,2.919765E-01,7.150651E-01,2.778375E+03,3.657369E+03,1.702783E-01,2.559858E-01 
