Time,THERMAL ZONE 5:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
22:30:00,2.480657E+03,2.406013E+02,1.519555E-01,1.684194E-02,2.489185E+03,3.454431E+02,1.524779E-01,2.418186E-02,2.489185E+03,2.619373E+02,1.524779E-01,1.833563E-02,7.328102E+02,1.879904E+02,4.490462E-02,1.315860E-02,2.480657E+03,2.687063E+02,1.519555E-01,1.880958E-02 
22:45:00,2.480684E+03,2.141168E+02,1.519571E-01,1.498780E-02,2.489212E+03,3.159252E+02,1.524795E-01,2.211530E-02,2.489212E+03,2.337311E+02,1.524795E-01,1.636092E-02,7.328287E+02,1.725748E+02,4.490575E-02,1.207944E-02,2.480684E+03,2.406175E+02,1.519571E-01,1.684305E-02 
23:00:00,2.480708E+03,1.872345E+02,1.519586E-01,1.310589E-02,2.489236E+03,2.859106E+02,1.524810E-01,2.001416E-02,2.489236E+03,2.052336E+02,1.524810E-01,1.436590E-02,7.328450E+02,1.570800E+02,4.490675E-02,1.099475E-02,2.480708E+03,2.121701E+02,1.519586E-01,1.485152E-02 
23:15:00,2.480729E+03,1.724874E+02,1.519599E-01,1.207347E-02,2.489257E+03,2.676240E+02,1.524823E-01,1.873402E-02,2.489257E+03,1.889648E+02,1.524823E-01,1.322696E-02,7.328594E+02,1.496308E+02,4.490763E-02,1.047323E-02,2.480729E+03,1.958937E+02,1.519599E-01,1.371204E-02 
23:30:00,2.480747E+03,1.582237E+02,1.519610E-01,1.107508E-02,2.489275E+03,2.489986E+02,1.524834E-01,1.743038E-02,2.489275E+03,1.732811E+02,1.524834E-01,1.212917E-02,7.328722E+02,1.425419E+02,4.490841E-02,9.977007E-03,2.480747E+03,1.801602E+02,1.519610E-01,1.261077E-02 
23:45:00,2.480763E+03,1.444179E+02,1.519620E-01,1.010872E-02,2.489291E+03,2.296856E+02,1.524844E-01,1.607848E-02,2.489291E+03,1.581572E+02,1.524844E-01,1.107054E-02,7.328834E+02,1.357748E+02,4.490910E-02,9.503322E-03,2.480763E+03,1.649572E+02,1.519620E-01,1.154660E-02 
24:00:00,2.480777E+03,1.310105E+02,1.519628E-01,9.170210E-03,2.489305E+03,2.108445E+02,1.524852E-01,1.475945E-02,2.489305E+03,1.435321E+02,1.524852E-01,1.004679E-02,7.328933E+02,1.293016E+02,4.490971E-02,9.050209E-03,2.480777E+03,1.502319E+02,1.519628E-01,1.051582E-02 
Peak,2.480888E+03,1.128181E+03,1.519696E-01,7.897647E-02,2.489415E+03,1.412614E+03,1.524920E-01,9.888612E-02,2.489415E+03,6.113039E+02,1.524920E-01,4.279549E-02,7.329672E+02,3.030909E+02,4.491423E-02,2.121674E-02,2.480888E+03,1.052261E+03,1.519696E-01,7.366168E-02 

Peak Vol Flow (m3/s),,,1.290079E-01,6.704358E-02,,,1.294514E-01,8.394501E-02,,,1.294514E-01,3.632934E-02,,,3.812796E-02,1.801102E-02,,,1.290079E-01,6.253183E-02 
