Time,THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
20:30:00,1.582894E+03,7.345970E+02,9.700930E-02,5.141742E-02,1.876454E+03,5.860732E+02,1.149871E-01,4.101977E-02,1.875636E+03,3.809306E+02,1.149370E-01,2.666149E-02,1.875636E+03,2.595990E+02,1.149370E-01,1.816911E-02,1.876454E+03,2.669467E+02,1.149871E-01,1.868339E-02 
20:45:00,1.582949E+03,7.161082E+02,9.701245E-02,5.012319E-02,1.876498E+03,5.467833E+02,1.149898E-01,3.826994E-02,1.875680E+03,3.521522E+02,1.149396E-01,2.464717E-02,1.875680E+03,2.398759E+02,1.149396E-01,1.678866E-02,1.876498E+03,2.449560E+02,1.149898E-01,1.714422E-02 
21:00:00,1.582997E+03,6.983275E+02,9.701521E-02,4.887854E-02,1.876536E+03,5.097371E+02,1.149920E-01,3.567706E-02,1.875717E+03,3.248189E+02,1.149419E-01,2.273401E-02,1.875717E+03,2.212395E+02,1.149419E-01,1.548428E-02,1.876536E+03,2.245132E+02,1.149920E-01,1.571340E-02 
21:15:00,1.583038E+03,6.812994E+02,9.701762E-02,4.768658E-02,1.876567E+03,4.749415E+02,1.149940E-01,3.324163E-02,1.875749E+03,2.987140E+02,1.149438E-01,2.090686E-02,1.875749E+03,2.033478E+02,1.149438E-01,1.423202E-02,1.876567E+03,2.052066E+02,1.149940E-01,1.436211E-02 
21:30:00,1.583074E+03,6.650434E+02,9.701971E-02,4.654869E-02,1.876594E+03,4.410316E+02,1.149956E-01,3.086817E-02,1.875775E+03,2.737863E+02,1.149454E-01,1.916210E-02,1.875775E+03,1.860914E+02,1.149454E-01,1.302423E-02,1.876594E+03,1.868362E+02,1.149956E-01,1.307635E-02 
21:45:00,1.583104E+03,6.495276E+02,9.702153E-02,4.546262E-02,1.876617E+03,4.079810E+02,1.149970E-01,2.855482E-02,1.875798E+03,2.499695E+02,1.149468E-01,1.749512E-02,1.875798E+03,1.693853E+02,1.149468E-01,1.185497E-02,1.876617E+03,1.692526E+02,1.149970E-01,1.184567E-02 
22:00:00,1.583131E+03,6.346962E+02,9.702311E-02,4.442447E-02,1.876637E+03,3.754236E+02,1.149982E-01,2.627601E-02,1.875818E+03,2.271899E+02,1.149480E-01,1.590075E-02,1.875818E+03,1.531630E+02,1.149480E-01,1.071957E-02,1.876637E+03,1.523432E+02,1.149982E-01,1.066218E-02 
22:15:00,1.583154E+03,5.642855E+02,9.702448E-02,3.949615E-02,1.876654E+03,2.934534E+02,1.149992E-01,2.053882E-02,1.875835E+03,1.619221E+02,1.149491E-01,1.133271E-02,1.875835E+03,1.088237E+02,1.149491E-01,7.616333E-03,1.876654E+03,1.079661E+02,1.149992E-01,7.556301E-03 
22:30:00,1.583173E+03,4.925855E+02,9.702568E-02,3.447731E-02,1.876669E+03,2.114765E+02,1.150001E-01,1.480114E-02,1.875850E+03,1.024645E+02,1.149500E-01,7.171336E-03,1.875850E+03,6.858969E+01,1.149500E-01,4.800434E-03,1.876669E+03,6.788256E+01,1.150001E-01,4.750939E-03 
22:45:00,1.583191E+03,4.197863E+02,9.702672E-02,2.938149E-02,1.876682E+03,1.296238E+02,1.150009E-01,9.072228E-03,1.875863E+03,4.856736E+01,1.149508E-01,3.399150E-03,1.875863E+03,3.234875E+01,1.149508E-01,2.264010E-03,1.876682E+03,3.193890E+01,1.150009E-01,2.235323E-03 
23:00:00,1.583206E+03,3.460268E+02,9.702763E-02,2.421842E-02,1.876693E+03,4.793692E+01,1.150016E-01,3.354983E-03,1.875875E+03,0.000000E+00,1.149515E-01,0.000000E+00,1.875875E+03,0.000000E+00,1.149515E-01,0.000000E+00,1.876693E+03,0.000000E+00,1.150016E-01,0.000000E+00 
23:15:00,1.583219E+03,3.274348E+02,9.702843E-02,2.291666E-02,1.876703E+03,2.357503E+01,1.150023E-01,1.649908E-03,1.875885E+03,0.000000E+00,1.149521E-01,0.000000E+00,1.875885E+03,0.000000E+00,1.149521E-01,0.000000E+00,1.876703E+03,0.000000E+00,1.150023E-01,0.000000E+00 
23:30:00,1.583230E+03,3.095809E+02,9.702912E-02,2.166684E-02,1.876712E+03,7.737860E+00,1.150028E-01,5.415334E-04,1.875894E+03,0.000000E+00,1.149526E-01,0.000000E+00,1.875894E+03,0.000000E+00,1.149526E-01,0.000000E+00,1.876712E+03,0.000000E+00,1.150028E-01,0.000000E+00 
23:45:00,1.583240E+03,2.921205E+02,9.702973E-02,2.044462E-02,1.876720E+03,0.000000E+00,1.150033E-01,0.000000E+00,1.875901E+03,0.000000E+00,1.149531E-01,0.000000E+00,1.875901E+03,0.000000E+00,1.149531E-01,0.000000E+00,1.876720E+03,0.000000E+00,1.150033E-01,0.000000E+00 
24:00:00,1.583249E+03,2.747763E+02,9.703027E-02,1.923058E-02,1.876727E+03,0.000000E+00,1.150037E-01,0.000000E+00,1.875908E+03,0.000000E+00,1.149535E-01,0.000000E+00,1.875908E+03,0.000000E+00,1.149535E-01,0.000000E+00,1.876727E+03,0.000000E+00,1.150037E-01,0.000000E+00 
Peak,1.583315E+03,8.590201E+02,9.703428E-02,6.012781E-02,1.876783E+03,1.757249E+03,1.150071E-01,1.229945E-01,1.875964E+03,1.334494E+03,1.149570E-01,9.340501E-02,1.875964E+03,1.320485E+03,1.149570E-01,9.242444E-02,1.876783E+03,5.230338E+02,1.150071E-01,3.660880E-02 

Peak Vol Flow (m3/s),,,8.059170E-02,4.993908E-02,,,9.551905E-02,1.021529E-01,,,9.547738E-02,7.757742E-02,,,9.547738E-02,7.676301E-02,,,9.551905E-02,3.040540E-02 
