Time,THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5::Des Sens Cool Load [W],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Cool Mass Flow [kg/s] 
14:30:00,6.794317E+02,4.852311E+02,4.164362E-02,3.395842E-02,6.787926E+02,4.874779E+02,4.160445E-02,3.411567E-02,6.787676E+02,3.466245E+02,4.160291E-02,2.425818E-02,6.787926E+02,1.961928E+02,4.160445E-02,1.373036E-02,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
14:45:00,6.794317E+02,5.584934E+02,4.164362E-02,3.908561E-02,6.787926E+02,4.868940E+02,4.160445E-02,3.407481E-02,6.787676E+02,3.434367E+02,4.160291E-02,2.403508E-02,6.787926E+02,2.066623E+02,4.160445E-02,1.446306E-02,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
15:00:00,6.794317E+02,6.268200E+02,4.164362E-02,4.386739E-02,6.787926E+02,4.821504E+02,4.160445E-02,3.374283E-02,6.787676E+02,3.404273E+02,4.160291E-02,2.382447E-02,6.787926E+02,2.166112E+02,4.160445E-02,1.515932E-02,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
15:15:00,6.794317E+02,6.901650E+02,4.164362E-02,4.830053E-02,6.787926E+02,4.740630E+02,4.160445E-02,3.317684E-02,6.787676E+02,3.371723E+02,4.160291E-02,2.359667E-02,6.787926E+02,2.257991E+02,4.160445E-02,1.580233E-02,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
15:30:00,6.794317E+02,7.480922E+02,4.164362E-02,5.235451E-02,6.787926E+02,4.618975E+02,4.160445E-02,3.232545E-02,6.787676E+02,3.334316E+02,4.160291E-02,2.333489E-02,6.787926E+02,2.339754E+02,4.160445E-02,1.637454E-02,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
15:45:00,6.794317E+02,7.998520E+02,4.164362E-02,5.597686E-02,6.787926E+02,4.459527E+02,4.160445E-02,3.120957E-02,6.787676E+02,3.289789E+02,4.160291E-02,2.302327E-02,6.787926E+02,2.409403E+02,4.160445E-02,1.686197E-02,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
16:00:00,6.794317E+02,8.445941E+02,4.164362E-02,5.910809E-02,6.787926E+02,4.268078E+02,4.160445E-02,2.986973E-02,6.787676E+02,3.236260E+02,4.160291E-02,2.264865E-02,6.787926E+02,2.465183E+02,4.160445E-02,1.725234E-02,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
16:15:00,6.794317E+02,8.805939E+02,4.164362E-02,6.162751E-02,6.787926E+02,4.052281E+02,4.160445E-02,2.835950E-02,6.787676E+02,3.172322E+02,4.160291E-02,2.220119E-02,6.787926E+02,2.505339E+02,4.160445E-02,1.753337E-02,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
16:30:00,6.794317E+02,9.076148E+02,4.164362E-02,6.351854E-02,6.787926E+02,3.842948E+02,4.160445E-02,2.689449E-02,6.787676E+02,3.096221E+02,4.160291E-02,2.166860E-02,6.787926E+02,2.537758E+02,4.160445E-02,1.776025E-02,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
16:45:00,6.794317E+02,9.256572E+02,4.164362E-02,6.478122E-02,6.787926E+02,3.653876E+02,4.160445E-02,2.557129E-02,6.787676E+02,3.008288E+02,4.160291E-02,2.105321E-02,6.787926E+02,2.578506E+02,4.160445E-02,1.804542E-02,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
17:00:00,6.794317E+02,9.345367E+02,4.164362E-02,6.540264E-02,6.787926E+02,3.487949E+02,4.160445E-02,2.441007E-02,6.787676E+02,2.907956E+02,4.160291E-02,2.035105E-02,6.787926E+02,2.640103E+02,4.160445E-02,1.847650E-02,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
17:15:00,6.794317E+02,9.351784E+02,4.164362E-02,6.544755E-02,6.787926E+02,3.341720E+02,4.160445E-02,2.338670E-02,6.787676E+02,2.798422E+02,4.160291E-02,1.958448E-02,6.787926E+02,2.731532E+02,4.160445E-02,1.911636E-02,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
17:30:00,6.794317E+02,9.268078E+02,4.164362E-02,6.486174E-02,6.787926E+02,3.200684E+02,4.160445E-02,2.239967E-02,6.787676E+02,2.680419E+02,4.160291E-02,1.875865E-02,6.787926E+02,2.844374E+02,4.160445E-02,1.990607E-02,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
17:45:00,6.794317E+02,9.084169E+02,4.164362E-02,6.357467E-02,6.787926E+02,3.055950E+02,4.160445E-02,2.138677E-02,6.787676E+02,2.553177E+02,4.160291E-02,1.786816E-02,6.787926E+02,2.956657E+02,4.160445E-02,2.069188E-02,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
18:00:00,6.794317E+02,8.792282E+02,4.164362E-02,6.153193E-02,6.787926E+02,2.903984E+02,4.160445E-02,2.032325E-02,6.787676E+02,2.417091E+02,4.160291E-02,1.691577E-02,6.787926E+02,3.045449E+02,4.160445E-02,2.131328E-02,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
18:15:00,6.794317E+02,8.357912E+02,4.164362E-02,5.849203E-02,6.787926E+02,2.738255E+02,4.160445E-02,1.916341E-02,6.787676E+02,2.267930E+02,4.160291E-02,1.587189E-02,6.787926E+02,3.081865E+02,4.160445E-02,2.156813E-02,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
18:30:00,6.794317E+02,7.790806E+02,4.164362E-02,5.452320E-02,6.787926E+02,2.557434E+02,4.160445E-02,1.789796E-02,6.787676E+02,2.105735E+02,4.160291E-02,1.473678E-02,6.787926E+02,3.049868E+02,4.160445E-02,2.134420E-02,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
18:45:00,6.794317E+02,7.108260E+02,4.164362E-02,4.974646E-02,6.787926E+02,2.360856E+02,4.160445E-02,1.652222E-02,6.787676E+02,1.930465E+02,4.160291E-02,1.351017E-02,6.787926E+02,2.938414E+02,4.160445E-02,2.056420E-02,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
19:00:00,6.794317E+02,6.325211E+02,4.164362E-02,4.426637E-02,6.787926E+02,2.147625E+02,4.160445E-02,1.502994E-02,6.787676E+02,1.741368E+02,4.160291E-02,1.218680E-02,6.787926E+02,2.735285E+02,4.160445E-02,1.914262E-02,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
19:15:00,6.794317E+02,5.508340E+02,4.164362E-02,3.854958E-02,6.787926E+02,1.924822E+02,4.160445E-02,1.347068E-02,6.787676E+02,1.545297E+02,4.160291E-02,1.081461E-02,6.787926E+02,2.450279E+02,4.160445E-02,1.714804E-02,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
19:30:00,6.794317E+02,4.688009E+02,4.164362E-02,3.280858E-02,6.787926E+02,1.696132E+02,4.160445E-02,1.187022E-02,6.787676E+02,1.345542E+02,4.160291E-02,9.416647E-03,6.787926E+02,2.112721E+02,4.160445E-02,1.478567E-02,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
19:45:00,6.794317E+02,3.932003E+02,4.164362E-02,2.751774E-02,6.787926E+02,1.469531E+02,4.160445E-02,1.028437E-02,6.787676E+02,1.149320E+02,4.160291E-02,8.043402E-03,6.787926E+02,1.763862E+02,4.160445E-02,1.234422E-02,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
20:00:00,6.794317E+02,3.286322E+02,4.164362E-02,2.299900E-02,6.787926E+02,1.254431E+02,4.160445E-02,8.779014E-03,6.787676E+02,9.649867E+01,4.160291E-02,6.753365E-03,6.787926E+02,1.443174E+02,4.160445E-02,1.009991E-02,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
20:15:00,6.794317E+02,2.762180E+02,4.164362E-02,1.933085E-02,6.787926E+02,1.056243E+02,4.160445E-02,7.392012E-03,6.787676E+02,7.967662E+01,4.160291E-02,5.576091E-03,6.787926E+02,1.175986E+02,4.160445E-02,8.230022E-03,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
20:30:00,6.794317E+02,2.358168E+02,4.164362E-02,1.650341E-02,6.787926E+02,8.777784E+01,4.160445E-02,6.143047E-03,6.787676E+02,6.463047E+01,4.160291E-02,4.523100E-03,6.787926E+02,9.584725E+01,4.160445E-02,6.707776E-03,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
20:45:00,6.794317E+02,2.025802E+02,4.164362E-02,1.417738E-02,6.787926E+02,7.170261E+01,4.160445E-02,5.018037E-03,6.787676E+02,5.108729E+01,4.160291E-02,3.575295E-03,6.787926E+02,7.734662E+01,4.160445E-02,5.413028E-03,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
21:00:00,6.794317E+02,1.740557E+02,4.164362E-02,1.218112E-02,6.787926E+02,5.706516E+01,4.160445E-02,3.993649E-03,6.787676E+02,3.869460E+01,4.160291E-02,2.708004E-03,6.787926E+02,6.107844E+01,4.160445E-02,4.274515E-03,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
21:15:00,6.794317E+02,1.488555E+02,4.164362E-02,1.041751E-02,6.787926E+02,4.355995E+01,4.160445E-02,3.048501E-03,6.787676E+02,2.716248E+01,4.160291E-02,1.900939E-03,6.787926E+02,4.647346E+01,4.160445E-02,3.252400E-03,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
21:30:00,6.794317E+02,1.261801E+02,4.164362E-02,8.830590E-03,6.787926E+02,3.102642E+01,4.160445E-02,2.171354E-03,6.787676E+02,1.611167E+01,4.160291E-02,1.127559E-03,6.787926E+02,3.314479E+01,4.160445E-02,2.319606E-03,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
21:45:00,6.794317E+02,1.055296E+02,4.164362E-02,7.385384E-03,6.787926E+02,1.934126E+01,4.160445E-02,1.353579E-03,6.787676E+02,8.023519E+00,4.160291E-02,5.615181E-04,6.787926E+02,2.087855E+01,4.160445E-02,1.461165E-03,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
22:00:00,6.794317E+02,8.650441E+01,4.164362E-02,6.053927E-03,6.787926E+02,1.018479E+01,4.160445E-02,7.127729E-04,6.787676E+02,2.707997E+00,4.160291E-02,1.895165E-04,6.787926E+02,1.113843E+01,4.160445E-02,7.795124E-04,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
22:15:00,6.794317E+02,6.896725E+01,4.164362E-02,4.826606E-03,6.787926E+02,4.036087E+00,4.160445E-02,2.824616E-04,6.787676E+02,0.000000E+00,4.160291E-02,0.000000E+00,6.787926E+02,4.563715E+00,4.160445E-02,3.193871E-04,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
22:30:00,6.794317E+02,5.271970E+01,4.164362E-02,3.689537E-03,6.787926E+02,7.000792E-01,4.160445E-02,4.899436E-05,6.787676E+02,0.000000E+00,4.160291E-02,0.000000E+00,6.787926E+02,9.191861E-01,4.160445E-02,6.432835E-05,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
22:45:00,6.794317E+02,3.766074E+01,4.164362E-02,2.635650E-03,6.787926E+02,0.000000E+00,4.160445E-02,0.000000E+00,6.787676E+02,0.000000E+00,4.160291E-02,0.000000E+00,6.787926E+02,0.000000E+00,4.160445E-02,0.000000E+00,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
23:00:00,6.794317E+02,2.370189E+01,4.164362E-02,1.658754E-03,6.787926E+02,0.000000E+00,4.160445E-02,0.000000E+00,6.787676E+02,0.000000E+00,4.160291E-02,0.000000E+00,6.787926E+02,0.000000E+00,4.160445E-02,0.000000E+00,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
23:15:00,6.794317E+02,1.261845E+01,4.164362E-02,8.830898E-04,6.787926E+02,0.000000E+00,4.160445E-02,0.000000E+00,6.787676E+02,0.000000E+00,4.160291E-02,0.000000E+00,6.787926E+02,0.000000E+00,4.160445E-02,0.000000E+00,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
23:30:00,6.794317E+02,5.134859E+00,4.164362E-02,3.593581E-04,6.787926E+02,0.000000E+00,4.160445E-02,0.000000E+00,6.787676E+02,0.000000E+00,4.160291E-02,0.000000E+00,6.787926E+02,0.000000E+00,4.160445E-02,0.000000E+00,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
23:45:00,6.794317E+02,1.004900E+00,4.164362E-02,7.032697E-05,6.787926E+02,0.000000E+00,4.160445E-02,0.000000E+00,6.787676E+02,0.000000E+00,4.160291E-02,0.000000E+00,6.787926E+02,0.000000E+00,4.160445E-02,0.000000E+00,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
24:00:00,6.794317E+02,0.000000E+00,4.164362E-02,0.000000E+00,6.787926E+02,0.000000E+00,4.160445E-02,0.000000E+00,6.787676E+02,0.000000E+00,4.160291E-02,0.000000E+00,6.787926E+02,0.000000E+00,4.160445E-02,0.000000E+00,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 
Peak,6.794317E+02,9.351784E+02,4.164362E-02,6.544755E-02,6.787926E+02,4.874779E+02,4.160445E-02,3.411567E-02,6.787676E+02,6.321458E+02,4.160291E-02,4.424011E-02,6.787926E+02,3.081865E+02,4.160445E-02,2.156813E-02,1.709718E+02,0.000000E+00,1.047917E-02,0.000000E+00 

Peak Vol Flow (m3/s),,,3.599392E-02,5.656843E-02,,,3.596007E-02,2.948727E-02,,,3.595874E-02,3.823815E-02,,,3.596007E-02,1.864203E-02,,,9.057489E-03,0.000000E+00 
