Time,THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9::Des Sens Cool Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9::Des Cool Mass Flow [kg/s],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14::Des Sens Cool Load [W],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14::Des Cool Mass Flow [kg/s],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15::Des Sens Cool Load [W],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15::Des Cool Mass Flow [kg/s],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13::Des Sens Cool Load [W],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13::Des Cool Mass Flow [kg/s],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
02:45:00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,1.115011E+04,0.000000E+00,6.834109E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123919E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
03:00:00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,1.115011E+04,0.000000E+00,6.834109E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123919E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
03:15:00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,1.115011E+04,0.000000E+00,6.834109E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
03:30:00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,1.115011E+04,0.000000E+00,6.834109E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
03:45:00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
04:00:00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
04:15:00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
04:30:00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
04:45:00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
05:00:00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
05:15:00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
05:30:00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
05:45:00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
06:00:00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
06:15:00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
06:30:00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.276437E+03,1.642989E+01,3.846944E-01,1.169202E-03,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
06:45:00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,6.840429E+01,3.384982E-01,4.820992E-03,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.276437E+03,3.717242E+02,3.846944E-01,2.608395E-02,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
07:00:00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,5.962091E+02,3.384982E-01,4.202055E-02,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,2.534102E+02,4.159223E-01,1.779579E-02,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.276437E+03,1.212460E+03,3.846944E-01,8.497079E-02,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
07:15:00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,1.564318E+03,3.384982E-01,1.097727E-01,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,1.263441E+03,4.159223E-01,8.848127E-02,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.276437E+03,2.387479E+03,3.846944E-01,1.672033E-01,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
07:30:00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,2.760550E+03,3.384982E-01,1.934899E-01,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,2.205950E+03,4.159223E-01,1.544372E-01,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.276437E+03,3.890774E+03,3.846944E-01,2.723906E-01,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
07:45:00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,4.232236E+03,3.384982E-01,2.964505E-01,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,3.530385E+03,4.159223E-01,2.471206E-01,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.276437E+03,5.359458E+03,3.846944E-01,3.751252E-01,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
