Time,THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6::Des Sens Cool Load [W],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10::Des Sens Cool Load [W],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
18:15:00,2.879213E+03,1.800657E+03,1.764723E-01,1.260172E-01,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,1.567716E+03,1.804250E-01,1.097151E-01,2.886872E+03,2.009358E+02,1.769417E-01,1.406247E-02,2.943703E+03,1.304883E+03,1.804250E-01,9.132100E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,1.873629E+01,1.751651E-01,1.311241E-03,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,1.200367E+03,1.824842E-01,8.400653E-02,2.977300E+03,3.662844E+03,1.824842E-01,2.563406E-01 
18:30:00,2.879213E+03,1.547390E+03,1.764723E-01,1.082926E-01,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,1.486778E+03,1.804250E-01,1.040507E-01,2.886872E+03,2.102409E+02,1.769417E-01,1.471369E-02,2.943703E+03,1.239189E+03,1.804250E-01,8.672345E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,1.708970E+00,1.751651E-01,1.196006E-04,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,1.195266E+03,1.824842E-01,8.364956E-02,2.977300E+03,3.486211E+03,1.824842E-01,2.439791E-01 
18:45:00,2.879213E+03,1.269318E+03,1.764723E-01,8.883196E-02,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,1.403817E+03,1.804250E-01,9.824479E-02,2.886872E+03,2.166524E+02,1.769417E-01,1.516240E-02,2.943703E+03,1.170404E+03,1.804250E-01,8.190960E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,1.164165E+03,1.824842E-01,8.147294E-02,2.977300E+03,3.267700E+03,1.824842E-01,2.286868E-01 
19:00:00,2.879213E+03,9.799546E+02,1.764723E-01,6.858116E-02,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,1.318649E+03,1.804250E-01,9.228436E-02,2.886872E+03,2.196872E+02,1.769417E-01,1.537479E-02,2.943703E+03,1.098762E+03,1.804250E-01,7.689581E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,1.103143E+03,1.824842E-01,7.720241E-02,2.977300E+03,3.004458E+03,1.824842E-01,2.102640E-01 
19:15:00,2.879213E+03,6.940171E+02,1.764723E-01,4.857011E-02,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,1.233548E+03,1.804250E-01,8.632867E-02,2.886872E+03,2.188248E+02,1.769417E-01,1.531443E-02,2.943703E+03,1.026507E+03,1.804250E-01,7.183912E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,1.019095E+03,1.824842E-01,7.132038E-02,2.977300E+03,2.718456E+03,1.824842E-01,1.902485E-01 
19:30:00,2.879213E+03,4.395656E+02,1.764723E-01,3.076257E-02,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,1.150011E+03,1.804250E-01,8.048242E-02,2.886872E+03,2.138453E+02,1.769417E-01,1.496592E-02,2.943703E+03,9.552312E+02,1.804250E-01,6.685093E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,9.237322E+02,1.824842E-01,6.464650E-02,2.977300E+03,2.435483E+03,1.824842E-01,1.704449E-01 
19:45:00,2.879213E+03,2.322735E+02,1.764723E-01,1.625543E-02,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,1.070578E+03,1.804250E-01,7.492333E-02,2.886872E+03,2.049528E+02,1.769417E-01,1.434355E-02,2.943703E+03,8.874322E+02,1.804250E-01,6.210608E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,8.284982E+02,1.824842E-01,5.798164E-02,2.977300E+03,2.175112E+03,1.824842E-01,1.522231E-01 
20:00:00,2.879213E+03,9.176698E+01,1.764723E-01,6.422222E-03,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,9.973212E+02,1.804250E-01,6.979655E-02,2.886872E+03,1.928492E+02,1.769417E-01,1.349646E-02,2.943703E+03,8.251130E+02,1.804250E-01,5.774473E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,7.451322E+02,1.824842E-01,5.214735E-02,2.977300E+03,1.958557E+03,1.824842E-01,1.370677E-01 
20:15:00,2.879213E+03,2.357155E+01,1.764723E-01,1.649632E-03,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,9.308790E+02,1.804250E-01,6.514666E-02,2.886872E+03,1.785353E+02,1.769417E-01,1.249470E-02,2.943703E+03,7.688456E+02,1.804250E-01,5.380691E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,6.780341E+02,1.824842E-01,4.745156E-02,2.977300E+03,1.788818E+03,1.824842E-01,1.251887E-01 
20:30:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,8.710490E+02,1.804250E-01,6.095951E-02,2.886872E+03,1.632859E+02,1.769417E-01,1.142749E-02,2.943703E+03,7.184146E+02,1.804250E-01,5.027755E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,6.233334E+02,1.824842E-01,4.362338E-02,2.977300E+03,1.651246E+03,1.824842E-01,1.155609E-01 
20:45:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,8.162881E+02,1.804250E-01,5.712713E-02,2.886872E+03,1.479587E+02,1.769417E-01,1.035483E-02,2.943703E+03,6.723320E+02,1.804250E-01,4.705250E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,5.764665E+02,1.824842E-01,4.034344E-02,2.977300E+03,1.533983E+03,1.824842E-01,1.073543E-01 
21:00:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,7.654908E+02,1.804250E-01,5.357213E-02,2.886872E+03,1.329709E+02,1.769417E-01,9.305921E-03,2.943703E+03,6.295761E+02,1.804250E-01,4.406027E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,5.350509E+02,1.824842E-01,3.744502E-02,2.977300E+03,1.430718E+03,1.824842E-01,1.001274E-01 
21:15:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,7.178817E+02,1.804250E-01,5.024025E-02,2.886872E+03,1.185549E+02,1.769417E-01,8.297014E-03,2.943703E+03,5.894704E+02,1.804250E-01,4.125351E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,4.976891E+02,1.824842E-01,3.483029E-02,2.977300E+03,1.337572E+03,1.824842E-01,9.360868E-02 
21:30:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,6.728954E+02,1.804250E-01,4.709193E-02,2.886872E+03,1.045580E+02,1.769417E-01,7.317440E-03,2.943703E+03,5.516883E+02,1.804250E-01,3.860937E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,4.630377E+02,1.824842E-01,3.240524E-02,2.977300E+03,1.252166E+03,1.824842E-01,8.763162E-02 
21:45:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,6.303188E+02,1.804250E-01,4.411225E-02,2.886872E+03,9.090397E+01,1.769417E-01,6.361864E-03,2.943703E+03,5.155407E+02,1.804250E-01,3.607962E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,4.303775E+02,1.824842E-01,3.011955E-02,2.977300E+03,1.172918E+03,1.824842E-01,8.208555E-02 
22:00:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,5.898140E+02,1.804250E-01,4.127756E-02,2.886872E+03,7.745531E+01,1.769417E-01,5.420663E-03,2.943703E+03,4.807230E+02,1.804250E-01,3.364293E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,3.990070E+02,1.824842E-01,2.792411E-02,2.977300E+03,1.098762E+03,1.824842E-01,7.689576E-02 
22:15:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,5.509891E+02,1.804250E-01,3.856043E-02,2.886872E+03,6.409568E+01,1.769417E-01,4.485694E-03,2.943703E+03,4.469880E+02,1.804250E-01,3.128202E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,3.686122E+02,1.824842E-01,2.579697E-02,2.977300E+03,1.029150E+03,1.824842E-01,7.202408E-02 
22:30:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,5.136599E+02,1.804250E-01,3.594799E-02,2.886872E+03,5.073833E+01,1.769417E-01,3.550886E-03,2.943703E+03,4.140440E+02,1.804250E-01,2.897646E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,3.393080E+02,1.824842E-01,2.374614E-02,2.977300E+03,9.635974E+02,1.824842E-01,6.743642E-02 
22:45:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,4.774756E+02,1.804250E-01,3.341567E-02,2.886872E+03,3.732773E+01,1.769417E-01,2.612353E-03,2.943703E+03,3.821234E+02,1.804250E-01,2.674253E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,3.109694E+02,1.824842E-01,2.176289E-02,2.977300E+03,9.018426E+02,1.824842E-01,6.311458E-02 
23:00:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,4.423345E+02,1.804250E-01,3.095635E-02,2.886872E+03,2.383615E+01,1.769417E-01,1.668154E-03,2.943703E+03,3.511678E+02,1.804250E-01,2.457614E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,2.836598E+02,1.824842E-01,1.985165E-02,2.977300E+03,8.434595E+02,1.824842E-01,5.902869E-02 
23:15:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,4.082142E+02,1.804250E-01,2.856848E-02,2.886872E+03,1.281246E+01,1.769417E-01,8.966693E-04,2.943703E+03,3.210857E+02,1.804250E-01,2.247087E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,2.571125E+02,1.824842E-01,1.799376E-02,2.977300E+03,7.877837E+02,1.824842E-01,5.513227E-02 
23:30:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,3.750573E+02,1.804250E-01,2.624802E-02,2.886872E+03,5.149480E+00,1.769417E-01,3.603819E-04,2.943703E+03,2.918093E+02,1.804250E-01,2.042199E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,2.312667E+02,1.824842E-01,1.618497E-02,2.977300E+03,7.344143E+02,1.824842E-01,5.139727E-02 
23:45:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,3.428200E+02,1.804250E-01,2.399192E-02,2.886872E+03,8.711752E-01,1.769417E-01,6.096840E-05,2.943703E+03,2.633010E+02,1.804250E-01,1.842686E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,2.060810E+02,1.824842E-01,1.442238E-02,2.977300E+03,6.829289E+02,1.824842E-01,4.779411E-02 
24:00:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,3.114670E+02,1.804250E-01,2.179772E-02,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,2.355357E+02,1.804250E-01,1.648373E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,1.815277E+02,1.824842E-01,1.270404E-02,2.977300E+03,6.331962E+02,1.824842E-01,4.431362E-02 
Peak,2.879213E+03,2.468230E+03,1.764723E-01,1.727364E-01,2.857886E+03,1.819418E+03,1.751651E-01,1.273297E-01,2.943703E+03,2.858923E+03,1.804250E-01,2.000790E-01,2.886872E+03,2.196872E+02,1.769417E-01,1.537479E-02,2.943703E+03,3.249567E+03,1.804250E-01,2.274178E-01,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,1.421575E+03,1.751651E-01,9.948708E-02,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,1.200367E+03,1.824842E-01,8.400653E-02,2.977300E+03,3.932446E+03,1.824842E-01,2.752084E-01 

Peak Vol Flow (m3/s),,,1.465688E-01,1.434660E-01,,,1.454831E-01,1.057536E-01,,,1.498518E-01,1.661753E-01,,,1.469587E-01,1.276952E-02,,,1.498518E-01,1.888815E-01,,,1.579814E-01,0.000000E+00,,,1.454831E-01,8.262888E-02,,,1.465688E-01,0.000000E+00,,,1.515620E-01,6.977152E-02,,,1.515620E-01,2.285740E-01 
