Time,THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9::Des Sens Cool Load [W],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
19:15:00,8.540574E+02,1.658674E+03,5.234675E-02,1.160807E-01,9.255599E+02,1.953158E+02,5.672927E-02,1.366899E-02,8.532883E+02,9.046151E+02,5.229961E-02,6.330861E-02,9.255261E+02,8.899890E+01,5.672720E-02,6.228502E-03,8.532624E+02,8.751307E+02,5.229802E-02,6.124517E-02,9.267205E+02,6.840810E+02,5.680040E-02,4.787474E-02,8.532883E+02,9.124901E+02,5.229961E-02,6.385973E-02,9.255599E+02,1.289225E+02,5.672927E-02,9.022513E-03,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,3.533543E+02,2.369185E-02,2.472916E-02 
19:30:00,8.540574E+02,1.530132E+03,5.234675E-02,1.070848E-01,9.255599E+02,1.434037E+02,5.672927E-02,1.003597E-02,8.532883E+02,8.655784E+02,5.229961E-02,6.057666E-02,9.255261E+02,5.940701E+01,5.672720E-02,4.157542E-03,8.532624E+02,8.372152E+02,5.229802E-02,5.859169E-02,9.267205E+02,5.540203E+02,5.680040E-02,3.877257E-02,8.532883E+02,8.641885E+02,5.229961E-02,6.047939E-02,9.255599E+02,9.547200E+01,5.672927E-02,6.681515E-03,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,3.501306E+02,2.369185E-02,2.450355E-02 
19:45:00,8.540574E+02,1.405381E+03,5.234675E-02,9.835419E-02,9.255599E+02,9.209460E+01,5.672927E-02,6.445151E-03,8.532883E+02,8.269406E+02,5.229961E-02,5.787263E-02,9.255261E+02,3.327336E+01,5.672720E-02,2.328603E-03,8.532624E+02,7.999633E+02,5.229802E-02,5.598465E-02,9.267205E+02,4.366636E+02,5.680040E-02,3.055947E-02,8.532883E+02,8.129076E+02,5.229961E-02,5.689055E-02,9.255599E+02,6.373827E+01,5.672927E-02,4.460661E-03,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,3.452200E+02,2.369185E-02,2.415989E-02 
20:00:00,8.540574E+02,1.295444E+03,5.234675E-02,9.066040E-02,9.255599E+02,4.851639E+01,5.672927E-02,3.395372E-03,8.532883E+02,7.902248E+02,5.229961E-02,5.530311E-02,9.255261E+02,1.499114E+01,5.672720E-02,1.049140E-03,8.532624E+02,7.648114E+02,5.229802E-02,5.352458E-02,9.267205E+02,3.388159E+02,5.680040E-02,2.371170E-02,8.532883E+02,7.646276E+02,5.229961E-02,5.351172E-02,9.255599E+02,3.586220E+01,5.672927E-02,2.509781E-03,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,3.388006E+02,2.369185E-02,2.371063E-02 
20:15:00,8.540574E+02,1.206758E+03,5.234675E-02,8.445375E-02,9.255599E+02,2.055918E+01,5.672927E-02,1.438814E-03,8.532883E+02,7.562827E+02,5.229961E-02,5.292771E-02,9.255261E+02,4.171399E+00,5.672720E-02,2.919313E-04,8.532624E+02,7.325031E+02,5.229802E-02,5.126352E-02,9.267205E+02,2.629465E+02,5.680040E-02,1.840205E-02,8.532883E+02,7.235181E+02,5.229961E-02,5.063471E-02,9.255599E+02,1.640999E+01,5.672927E-02,1.148437E-03,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,3.312564E+02,2.369185E-02,2.318265E-02 
20:30:00,8.540574E+02,1.135752E+03,5.234675E-02,7.948448E-02,9.255599E+02,5.749701E+00,5.672927E-02,4.023872E-04,8.532883E+02,7.255042E+02,5.229961E-02,5.077371E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,7.033108E+02,5.229802E-02,4.922052E-02,9.267205E+02,2.069026E+02,5.680040E-02,1.447988E-02,8.532883E+02,6.894814E+02,5.229961E-02,4.825269E-02,9.255599E+02,4.858918E+00,5.672927E-02,3.400466E-04,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,3.231006E+02,2.369185E-02,2.261188E-02 
20:45:00,8.540574E+02,1.076012E+03,5.234675E-02,7.530365E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,6.974860E+02,5.229961E-02,4.881288E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,6.767437E+02,5.229802E-02,4.736125E-02,9.267205E+02,1.618575E+02,5.680040E-02,1.132744E-02,8.532883E+02,6.603292E+02,5.229961E-02,4.621249E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,3.148044E+02,2.369185E-02,2.203128E-02 
21:00:00,8.540574E+02,1.023625E+03,5.234675E-02,7.163742E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,6.715929E+02,5.229961E-02,4.700077E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,6.521270E+02,5.229802E-02,4.563847E-02,9.267205E+02,1.235807E+02,5.680040E-02,8.648676E-03,8.532883E+02,6.344499E+02,5.229961E-02,4.440136E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,3.066696E+02,2.369185E-02,2.146198E-02 
21:15:00,8.540574E+02,9.763406E+02,5.234675E-02,6.832825E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,6.472485E+02,5.229961E-02,4.529706E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,6.288818E+02,5.229802E-02,4.401168E-02,9.267205E+02,9.023083E+01,5.680040E-02,6.314717E-03,8.532883E+02,6.107848E+02,5.229961E-02,4.274518E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,2.988303E+02,2.369185E-02,2.091335E-02 
21:30:00,8.540574E+02,9.327935E+02,5.234675E-02,6.528064E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,6.241518E+02,5.229961E-02,4.368065E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,6.067207E+02,5.229802E-02,4.246076E-02,9.267205E+02,6.038158E+01,5.680040E-02,4.225746E-03,8.532883E+02,5.887471E+02,5.229961E-02,4.120289E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,2.913115E+02,2.369185E-02,2.038715E-02 
21:45:00,8.540574E+02,8.921599E+02,5.234675E-02,6.243694E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,6.020773E+02,5.229961E-02,4.213579E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,5.854395E+02,5.229802E-02,4.097141E-02,9.267205E+02,3.444193E+01,5.680040E-02,2.410385E-03,8.532883E+02,5.679385E+02,5.229961E-02,3.974662E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,2.840832E+02,2.369185E-02,1.988128E-02 
22:00:00,8.540574E+02,8.538877E+02,5.234675E-02,5.975850E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,5.808538E+02,5.229961E-02,4.065049E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,5.648904E+02,5.229802E-02,3.953330E-02,9.267205E+02,1.624026E+01,5.680040E-02,1.136559E-03,8.532883E+02,5.480823E+02,5.229961E-02,3.835701E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,2.770940E+02,2.369185E-02,1.939216E-02 
22:15:00,8.540574E+02,8.177181E+02,5.234675E-02,5.722720E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,5.604626E+02,5.229961E-02,3.922343E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,5.450698E+02,5.229802E-02,3.814618E-02,9.267205E+02,4.883755E+00,5.680040E-02,3.417848E-04,8.532883E+02,5.290948E+02,5.229961E-02,3.702818E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,2.702887E+02,2.369185E-02,1.891589E-02 
22:30:00,8.540574E+02,7.834186E+02,5.234675E-02,5.482679E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,5.408396E+02,5.229961E-02,3.785013E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,5.259369E+02,5.229802E-02,3.680718E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,5.108727E+02,5.229961E-02,3.575293E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,2.636173E+02,2.369185E-02,1.844900E-02 
22:45:00,8.540574E+02,7.508124E+02,5.234675E-02,5.254487E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,5.219263E+02,5.229961E-02,3.652650E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,5.074493E+02,5.229802E-02,3.551335E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,4.933343E+02,5.229961E-02,3.452552E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,2.570390E+02,2.369185E-02,1.798863E-02 
23:00:00,8.540574E+02,7.197597E+02,5.234675E-02,5.037168E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,5.036739E+02,5.229961E-02,3.524913E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,4.895712E+02,5.229802E-02,3.426217E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,4.764172E+02,5.229961E-02,3.334159E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,2.505229E+02,2.369185E-02,1.753260E-02 
23:15:00,8.540574E+02,6.900275E+02,5.234675E-02,4.829090E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,4.859311E+02,5.229961E-02,3.400741E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,4.721687E+02,5.229802E-02,3.304427E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,4.599630E+02,5.229961E-02,3.219006E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,2.440464E+02,2.369185E-02,1.707935E-02 
23:30:00,8.540574E+02,6.614849E+02,5.234675E-02,4.629338E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,4.686301E+02,5.229961E-02,3.279662E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,4.551785E+02,5.229802E-02,3.185522E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,4.439001E+02,5.229961E-02,3.106592E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,2.375929E+02,2.369185E-02,1.662771E-02 
23:45:00,8.540574E+02,6.340302E+02,5.234675E-02,4.437198E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,4.517270E+02,5.229961E-02,3.161367E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,4.385631E+02,5.229802E-02,3.069241E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,4.281831E+02,5.229961E-02,2.996598E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,2.311505E+02,2.369185E-02,1.617684E-02 
24:00:00,8.540574E+02,6.075805E+02,5.234675E-02,4.252093E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,4.351910E+02,5.229961E-02,3.045642E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,4.222969E+02,5.229802E-02,2.955404E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,4.127809E+02,5.229961E-02,2.888807E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,2.247109E+02,2.369185E-02,1.572617E-02 
Peak,8.540574E+02,2.092699E+03,5.234675E-02,1.464555E-01,9.255599E+02,3.030978E+02,5.672927E-02,2.121200E-02,8.532883E+02,1.390649E+03,5.229961E-02,9.732322E-02,9.255261E+02,9.487854E+02,5.672720E-02,6.639983E-02,8.532624E+02,1.751821E+03,5.229802E-02,1.225995E-01,9.267205E+02,1.331520E+03,5.680040E-02,9.318516E-02,8.532883E+02,9.952844E+02,5.229961E-02,6.965401E-02,9.255599E+02,6.518492E+02,5.672927E-02,4.561903E-02,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,3.549260E+02,2.369185E-02,2.483915E-02 

Peak Vol Flow (m3/s),,,4.524498E-02,1.265862E-01,,,4.903294E-02,1.833422E-02,,,4.520424E-02,8.411960E-02,,,4.903115E-02,5.739151E-02,,,4.520287E-02,1.059667E-01,,,4.909442E-02,8.054294E-02,,,4.520424E-02,6.020421E-02,,,4.903294E-02,3.943000E-02,,,2.747420E-02,0.000000E+00,,,2.047763E-02,2.146928E-02 
