Time,THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10::Des Sens Cool Load [W],THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10::Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
10:00:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,1.751070E+02,4.370043E-02,1.225470E-02,6.359856E+02,8.698601E+02,3.898073E-02,6.087631E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,0.000000E+00,4.372362E-02,0.000000E+00,2.602877E+02,6.853078E+01,1.595351E-02,4.796060E-03,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,3.144013E+02,3.898114E-02,2.200307E-02,6.362664E+02,2.773012E+02,3.899794E-02,1.940665E-02,6.359924E+02,2.972956E+02,3.898114E-02,2.080594E-02 
10:15:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,2.118461E+02,4.370043E-02,1.482584E-02,6.359856E+02,9.063860E+02,3.898073E-02,6.343254E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,0.000000E+00,4.372362E-02,0.000000E+00,2.602877E+02,7.184960E+01,1.595351E-02,5.028324E-03,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,3.277590E+02,3.898114E-02,2.293790E-02,6.362664E+02,2.903572E+02,3.899794E-02,2.032036E-02,6.359924E+02,3.269621E+02,3.898114E-02,2.288212E-02 
10:30:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,2.430248E+02,4.370043E-02,1.700786E-02,6.359856E+02,9.376361E+02,3.898073E-02,6.561955E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,0.000000E+00,4.372362E-02,0.000000E+00,2.602877E+02,7.528734E+01,1.595351E-02,5.268911E-03,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,3.412712E+02,3.898114E-02,2.388353E-02,6.362664E+02,3.034462E+02,3.899794E-02,2.123638E-02,6.359924E+02,3.596222E+02,3.898114E-02,2.516781E-02 
10:45:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,2.682029E+02,4.370043E-02,1.876992E-02,6.359856E+02,9.635450E+02,3.898073E-02,6.743276E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,0.000000E+00,4.372362E-02,0.000000E+00,2.602877E+02,7.882564E+01,1.595351E-02,5.516535E-03,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,3.547427E+02,3.898114E-02,2.482632E-02,6.362664E+02,3.165569E+02,3.899794E-02,2.215392E-02,6.359924E+02,3.945111E+02,3.898114E-02,2.760947E-02 
11:00:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,2.875519E+02,4.370043E-02,2.012404E-02,6.359856E+02,9.840705E+02,3.898073E-02,6.886922E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,0.000000E+00,4.372362E-02,0.000000E+00,2.602877E+02,8.244332E+01,1.595351E-02,5.769715E-03,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,3.680375E+02,3.898114E-02,2.575675E-02,6.362664E+02,3.296628E+02,3.899794E-02,2.307113E-02,6.359924E+02,4.308542E+02,3.898114E-02,3.015291E-02 
11:15:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,3.009981E+02,4.370043E-02,2.106506E-02,6.359856E+02,9.988535E+02,3.898073E-02,6.990379E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,0.000000E+00,4.372362E-02,0.000000E+00,2.602877E+02,8.611618E+01,1.595351E-02,6.026757E-03,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,3.809167E+02,3.898114E-02,2.665808E-02,6.362664E+02,3.425860E+02,3.899794E-02,2.397554E-02,6.359924E+02,4.677832E+02,3.898114E-02,3.273735E-02 
11:30:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,3.092361E+02,4.370043E-02,2.164159E-02,6.359856E+02,1.007222E+03,3.898073E-02,7.048942E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,0.000000E+00,4.372362E-02,0.000000E+00,2.602877E+02,8.981624E+01,1.595351E-02,6.285702E-03,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,3.933018E+02,3.898114E-02,2.752484E-02,6.362664E+02,3.552752E+02,3.899794E-02,2.486359E-02,6.359924E+02,5.046461E+02,3.898114E-02,3.531716E-02 
11:45:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,3.099962E+02,4.370043E-02,2.169479E-02,6.359856E+02,1.007843E+03,3.898073E-02,7.053293E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,0.000000E+00,4.372362E-02,0.000000E+00,2.602877E+02,9.351078E+01,1.595351E-02,6.544261E-03,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,4.051374E+02,3.898114E-02,2.835315E-02,6.362664E+02,3.676848E+02,3.899794E-02,2.573206E-02,6.359924E+02,5.408801E+02,3.898114E-02,3.785296E-02 
12:00:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,3.013930E+02,4.370043E-02,2.109270E-02,6.359856E+02,9.988955E+02,3.898073E-02,6.990673E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,0.000000E+00,4.372362E-02,0.000000E+00,2.602877E+02,9.716104E+01,1.595351E-02,6.799721E-03,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,4.163916E+02,3.898114E-02,2.914076E-02,6.362664E+02,3.797852E+02,3.899794E-02,2.657890E-02,6.359924E+02,5.760068E+02,3.898114E-02,4.031128E-02 
12:15:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,2.818409E+02,4.370043E-02,1.972436E-02,6.359856E+02,9.792149E+02,3.898073E-02,6.852940E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,0.000000E+00,4.372362E-02,0.000000E+00,2.602877E+02,1.007214E+02,1.595351E-02,7.048890E-03,7.129958E+02,1.677078E+01,4.370082E-02,1.175568E-03,6.359924E+02,4.271951E+02,3.898114E-02,2.989683E-02,6.362664E+02,3.917355E+02,3.899794E-02,2.741523E-02,6.359924E+02,6.097835E+02,3.898114E-02,4.267511E-02 
12:30:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,2.518024E+02,4.370043E-02,1.762214E-02,6.359856E+02,9.500473E+02,3.898073E-02,6.648813E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,0.000000E+00,4.372362E-02,0.000000E+00,2.602877E+02,1.041429E+02,1.595351E-02,7.288340E-03,7.129958E+02,3.493696E+01,4.370082E-02,2.446937E-03,6.359924E+02,4.376045E+02,3.898114E-02,3.062533E-02,6.362664E+02,4.035314E+02,3.899794E-02,2.824075E-02,6.359924E+02,6.418453E+02,3.898114E-02,4.491892E-02 
12:45:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,2.196971E+02,4.370043E-02,1.537529E-02,6.359856E+02,9.175082E+02,3.898073E-02,6.421092E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,0.000000E+00,4.372362E-02,0.000000E+00,2.602877E+02,1.073882E+02,1.595351E-02,7.515461E-03,7.129958E+02,6.179201E+01,4.370082E-02,4.326363E-03,6.359924E+02,4.476437E+02,3.898114E-02,3.132791E-02,6.362664E+02,4.170891E+02,3.899794E-02,2.918957E-02,6.359924E+02,6.719621E+02,3.898114E-02,4.702661E-02 
13:00:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,1.918168E+02,4.370043E-02,1.342411E-02,6.359856E+02,8.873792E+02,3.898073E-02,6.210237E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,0.000000E+00,4.372362E-02,0.000000E+00,2.602877E+02,1.104654E+02,1.595351E-02,7.730816E-03,7.129958E+02,9.500903E+01,4.370082E-02,6.651023E-03,6.359924E+02,4.574470E+02,3.898114E-02,3.201398E-02,6.362664E+02,4.368030E+02,3.899794E-02,3.056924E-02,6.359924E+02,6.999106E+02,3.898114E-02,4.898256E-02 
13:15:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,1.724167E+02,4.370043E-02,1.206642E-02,6.359856E+02,8.638556E+02,3.898073E-02,6.045609E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,0.000000E+00,4.372362E-02,0.000000E+00,2.602877E+02,1.134484E+02,1.595351E-02,7.939578E-03,7.129958E+02,1.163782E+02,4.370082E-02,8.144644E-03,6.359924E+02,4.671458E+02,3.898114E-02,3.269275E-02,6.362664E+02,4.663682E+02,3.899794E-02,3.263833E-02,6.359924E+02,7.255296E+02,3.898114E-02,5.077548E-02 
13:30:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,1.623558E+02,4.370043E-02,1.136231E-02,6.359856E+02,8.484869E+02,3.898073E-02,5.938053E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,0.000000E+00,4.372362E-02,0.000000E+00,2.602877E+02,1.164660E+02,1.595351E-02,8.150759E-03,7.129958E+02,1.410025E+02,4.370082E-02,9.867922E-03,6.359924E+02,4.768786E+02,3.898114E-02,3.337388E-02,6.362664E+02,5.078823E+02,3.899794E-02,3.554365E-02,6.359924E+02,7.487697E+02,3.898114E-02,5.240192E-02 
13:45:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,1.571747E+02,4.370043E-02,1.099972E-02,6.359856E+02,8.382956E+02,3.898073E-02,5.866730E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,7.403629E+00,4.372362E-02,5.209642E-04,2.602877E+02,1.196645E+02,1.595351E-02,8.374601E-03,7.129958E+02,1.608100E+02,4.370082E-02,1.125413E-02,6.359924E+02,4.868269E+02,3.898114E-02,3.407011E-02,6.362664E+02,5.601945E+02,3.899794E-02,3.920467E-02,6.359924E+02,7.695032E+02,3.898114E-02,5.385294E-02 
14:00:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,1.539759E+02,4.370043E-02,1.077585E-02,6.359856E+02,8.309736E+02,3.898073E-02,5.815488E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,3.773677E+01,4.372362E-02,2.643885E-03,2.602877E+02,1.231538E+02,1.595351E-02,8.618802E-03,7.129958E+02,1.773484E+02,4.370082E-02,1.241155E-02,6.359924E+02,4.970346E+02,3.898114E-02,3.478448E-02,6.362664E+02,6.189341E+02,3.899794E-02,4.331550E-02,6.359924E+02,7.876073E+02,3.898114E-02,5.511993E-02 
14:15:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,1.515849E+02,4.370043E-02,1.060852E-02,6.359856E+02,8.252104E+02,3.898073E-02,5.775155E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,7.540268E+01,4.372362E-02,5.279899E-03,2.602877E+02,1.270467E+02,1.595351E-02,8.891241E-03,7.129958E+02,1.909467E+02,4.370082E-02,1.336322E-02,6.359924E+02,5.073241E+02,3.898114E-02,3.550458E-02,6.362664E+02,6.799429E+02,3.899794E-02,4.758514E-02,6.359924E+02,8.026898E+02,3.898114E-02,5.617546E-02 
14:30:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,1.494482E+02,4.370043E-02,1.045899E-02,6.359856E+02,8.202829E+02,3.898073E-02,5.740670E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,1.281856E+02,4.372362E-02,8.973862E-03,2.602877E+02,1.313428E+02,1.595351E-02,9.191896E-03,7.129958E+02,2.009288E+02,4.370082E-02,1.406181E-02,6.359924E+02,5.175979E+02,3.898114E-02,3.622358E-02,6.362664E+02,7.408426E+02,3.899794E-02,5.184715E-02,6.359924E+02,8.144464E+02,3.898114E-02,5.699824E-02 
14:45:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,1.472233E+02,4.370043E-02,1.030328E-02,6.359856E+02,8.157131E+02,3.898073E-02,5.708689E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,1.873294E+02,4.372362E-02,1.311016E-02,2.602877E+02,1.360072E+02,1.595351E-02,9.518329E-03,7.129958E+02,2.070380E+02,4.370082E-02,1.448935E-02,6.359924E+02,5.277009E+02,3.898114E-02,3.693064E-02,6.362664E+02,8.005694E+02,3.899794E-02,5.602707E-02,6.359924E+02,8.225454E+02,3.898114E-02,5.756504E-02 
15:00:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,1.446846E+02,4.370043E-02,1.012561E-02,6.359856E+02,8.111703E+02,3.898073E-02,5.676896E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,2.385966E+02,4.372362E-02,1.669795E-02,2.602877E+02,1.409866E+02,1.595351E-02,9.866807E-03,7.129958E+02,2.089867E+02,4.370082E-02,1.462573E-02,6.359924E+02,5.374586E+02,3.898114E-02,3.761352E-02,6.362664E+02,8.587367E+02,3.899794E-02,6.009785E-02,6.359924E+02,8.266939E+02,3.898114E-02,5.785537E-02 
15:15:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,1.416000E+02,4.370043E-02,9.909741E-03,6.359856E+02,8.063326E+02,3.898073E-02,5.643040E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,2.959019E+02,4.372362E-02,2.070840E-02,2.602877E+02,1.461519E+02,1.595351E-02,1.022830E-02,7.129958E+02,2.065499E+02,4.370082E-02,1.445520E-02,6.359924E+02,5.466655E+02,3.898114E-02,3.825785E-02,6.362664E+02,9.150275E+02,3.899794E-02,6.403731E-02,6.359924E+02,8.266537E+02,3.898114E-02,5.785256E-02 
15:30:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,1.378762E+02,4.370043E-02,9.649132E-03,6.359856E+02,8.010431E+02,3.898073E-02,5.606022E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,3.503589E+02,4.372362E-02,2.451953E-02,2.602877E+02,1.514247E+02,1.595351E-02,1.059731E-02,7.129958E+02,1.997851E+02,4.370082E-02,1.398177E-02,6.359924E+02,5.551374E+02,3.898114E-02,3.885075E-02,6.362664E+02,9.690357E+02,3.899794E-02,6.781702E-02,6.359924E+02,8.224225E+02,3.898114E-02,5.755644E-02 
15:45:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,1.334125E+02,4.370043E-02,9.336745E-03,6.359856E+02,7.951448E+02,3.898073E-02,5.564743E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,4.019291E+02,4.372362E-02,2.812862E-02,2.602877E+02,1.567235E+02,1.595351E-02,1.096814E-02,7.129958E+02,1.891134E+02,4.370082E-02,1.323492E-02,6.359924E+02,5.627123E+02,3.898114E-02,3.938087E-02,6.362664E+02,1.020176E+03,3.899794E-02,7.139602E-02,6.359924E+02,8.142806E+02,3.898114E-02,5.698664E-02 
16:00:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,1.281225E+02,4.370043E-02,8.966530E-03,6.359856E+02,7.885014E+02,3.898073E-02,5.518250E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,4.477450E+02,4.372362E-02,3.133500E-02,2.602877E+02,1.619723E+02,1.595351E-02,1.133547E-02,7.129958E+02,1.754670E+02,4.370082E-02,1.227989E-02,6.359924E+02,5.692398E+02,3.898114E-02,3.983770E-02,6.362664E+02,1.067747E+03,3.899794E-02,7.472520E-02,6.359924E+02,8.029180E+02,3.898114E-02,5.619144E-02 
16:15:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,1.219575E+02,4.370043E-02,8.535077E-03,6.359856E+02,7.810207E+02,3.898073E-02,5.465897E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,4.866498E+02,4.372362E-02,3.405771E-02,2.602877E+02,1.671009E+02,1.595351E-02,1.169440E-02,7.129958E+02,1.604258E+02,4.370082E-02,1.122724E-02,6.359924E+02,5.745898E+02,3.898114E-02,4.021211E-02,6.362664E+02,1.110395E+03,3.899794E-02,7.770990E-02,6.359924E+02,7.895963E+02,3.898114E-02,5.525913E-02 
16:30:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,1.148145E+02,4.370043E-02,8.035179E-03,6.359856E+02,7.725379E+02,3.898073E-02,5.406531E-02,7.129958E+02,1.958912E+00,4.370082E-02,1.372219E-04,7.133677E+02,5.182680E+02,4.372362E-02,3.627048E-02,2.602877E+02,1.720387E+02,1.595351E-02,1.203996E-02,7.129958E+02,1.459580E+02,4.370082E-02,1.021473E-02,6.359924E+02,5.793244E+02,3.898114E-02,4.054346E-02,6.362664E+02,1.147647E+03,3.899794E-02,8.031696E-02,6.359924E+02,7.759568E+02,3.898114E-02,5.430458E-02 
16:45:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,1.067593E+02,4.370043E-02,7.471443E-03,6.359856E+02,7.630539E+02,3.898073E-02,5.340159E-02,7.129958E+02,6.614906E+00,4.370082E-02,4.630675E-04,7.133677E+02,5.424856E+02,4.372362E-02,3.796533E-02,2.602877E+02,1.767298E+02,1.595351E-02,1.236826E-02,7.129958E+02,1.331090E+02,4.370082E-02,9.315506E-03,6.359924E+02,5.845253E+02,3.898114E-02,4.090743E-02,6.362664E+02,1.179184E+03,3.899794E-02,8.252408E-02,6.359924E+02,7.631005E+02,3.898114E-02,5.340485E-02 
17:00:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,9.775721E+01,4.370043E-02,6.841443E-03,6.359856E+02,7.524831E+02,3.898073E-02,5.266180E-02,7.129958E+02,1.442738E+01,4.370082E-02,1.009815E-03,7.133677E+02,5.590471E+02,4.372362E-02,3.912436E-02,2.602877E+02,1.811436E+02,1.595351E-02,1.267716E-02,7.129958E+02,1.219532E+02,4.370082E-02,8.534775E-03,6.359924E+02,5.912002E+02,3.898114E-02,4.137457E-02,6.362664E+02,1.204580E+03,3.899794E-02,8.430136E-02,6.359924E+02,7.513735E+02,3.898114E-02,5.258415E-02 
17:15:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,8.810493E+01,4.370043E-02,6.165938E-03,6.359856E+02,7.410581E+02,3.898073E-02,5.186223E-02,7.129958E+02,2.578840E+01,4.370082E-02,1.804904E-03,7.133677E+02,5.686752E+02,4.372362E-02,3.979818E-02,2.602877E+02,1.852690E+02,1.595351E-02,1.296587E-02,7.129958E+02,1.120871E+02,4.370082E-02,7.844307E-03,6.359924E+02,6.002117E+02,3.898114E-02,4.200523E-02,6.362664E+02,1.224199E+03,3.899794E-02,8.567436E-02,6.359924E+02,7.406210E+02,3.898114E-02,5.183164E-02 
17:30:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,7.789268E+01,4.370043E-02,5.451243E-03,6.359856E+02,7.287979E+02,3.898073E-02,5.100421E-02,7.129958E+02,3.819262E+01,4.370082E-02,2.672869E-03,7.133677E+02,5.706612E+02,4.372362E-02,3.993717E-02,2.602877E+02,1.891113E+02,1.595351E-02,1.323477E-02,7.129958E+02,1.022349E+02,4.370082E-02,7.154810E-03,6.359924E+02,6.111141E+02,3.898114E-02,4.276822E-02,6.362664E+02,1.237249E+03,3.899794E-02,8.658769E-02,6.359924E+02,7.299013E+02,3.898114E-02,5.108143E-02 
17:45:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,6.701519E+01,4.370043E-02,4.689993E-03,6.359856E+02,7.156068E+02,3.898073E-02,5.008105E-02,7.129958E+02,5.003667E+01,4.370082E-02,3.501759E-03,7.133677E+02,5.642130E+02,4.372362E-02,3.948590E-02,2.602877E+02,1.926693E+02,1.595351E-02,1.348377E-02,7.129958E+02,9.176375E+01,4.370082E-02,6.421997E-03,6.359924E+02,6.224930E+02,3.898114E-02,4.356457E-02,6.362664E+02,1.242744E+03,3.899794E-02,8.697222E-02,6.359924E+02,7.185428E+02,3.898114E-02,5.028652E-02 
18:00:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,5.543760E+01,4.370043E-02,3.879747E-03,6.359856E+02,7.014849E+02,3.898073E-02,4.909274E-02,7.129958E+02,5.963937E+01,4.370082E-02,4.173790E-03,7.133677E+02,5.488745E+02,4.372362E-02,3.841245E-02,2.602877E+02,1.959164E+02,1.595351E-02,1.371102E-02,7.129958E+02,8.057653E+01,4.370082E-02,5.639070E-03,6.359924E+02,6.326066E+02,3.898114E-02,4.427236E-02,6.362664E+02,1.239757E+03,3.899794E-02,8.676317E-02,6.359924E+02,7.062134E+02,3.898114E-02,4.942366E-02 
18:15:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,4.276129E+01,4.370043E-02,2.992607E-03,6.359856E+02,6.860222E+02,3.898073E-02,4.801059E-02,7.129958E+02,6.434487E+01,4.370082E-02,4.503098E-03,7.133677E+02,5.222976E+02,4.372362E-02,3.655249E-02,2.602877E+02,1.987978E+02,1.595351E-02,1.391267E-02,7.129958E+02,6.808862E+01,4.370082E-02,4.765115E-03,6.359924E+02,6.389789E+02,3.898114E-02,4.471832E-02,6.362664E+02,1.225216E+03,3.899794E-02,8.574552E-02,6.359924E+02,6.923823E+02,3.898114E-02,4.845570E-02 
18:30:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,2.896031E+01,4.370043E-02,2.026759E-03,6.359856E+02,6.692098E+02,3.898073E-02,4.683399E-02,7.129958E+02,6.319910E+01,4.370082E-02,4.422912E-03,7.133677E+02,4.876497E+02,4.372362E-02,3.412769E-02,2.602877E+02,2.012162E+02,1.595351E-02,1.408192E-02,7.129958E+02,5.422894E+01,4.370082E-02,3.795159E-03,6.359924E+02,6.401863E+02,3.898114E-02,4.480281E-02,6.362664E+02,1.199005E+03,3.899794E-02,8.391121E-02,6.359924E+02,6.769255E+02,3.898114E-02,4.737397E-02 
