Time,THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5::Des Sens Cool Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3::Des Sens Cool Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Cool Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
16:15:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,7.659864E+02,4.758213E-02,5.360558E-02,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,3.601559E+02,4.754045E-02,2.520514E-02 
16:30:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,8.162470E+02,4.758213E-02,5.712333E-02,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,3.130515E+02,4.754045E-02,2.190859E-02 
16:45:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,8.538715E+02,4.758213E-02,5.975674E-02,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,2.621808E+02,4.754045E-02,1.834847E-02 
17:00:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,8.789470E+02,4.758213E-02,6.151186E-02,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,2.098157E+02,4.754045E-02,1.468375E-02 
17:15:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,8.895928E+02,4.758213E-02,6.225705E-02,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,1.598312E+02,4.754045E-02,1.118563E-02 
17:30:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,8.836062E+02,4.758213E-02,6.183819E-02,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,1.128663E+02,4.754045E-02,7.898840E-03 
17:45:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,8.588351E+02,4.758213E-02,6.010466E-02,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,7.312887E+01,4.754045E-02,5.117852E-03 
18:00:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,8.117533E+02,4.758213E-02,5.680972E-02,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,4.101801E+01,4.754045E-02,2.870605E-03 
18:15:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,7.396489E+02,4.758213E-02,5.176359E-02,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,1.950026E+01,4.754045E-02,1.364706E-03 
18:30:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,6.403872E+02,4.758213E-02,4.481687E-02,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,6.185527E+00,4.754045E-02,4.328881E-04 
18:45:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,5.137638E+02,4.758213E-02,3.595526E-02,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00 
19:00:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,3.779347E+02,4.758213E-02,2.644939E-02,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00 
19:15:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,2.466818E+02,4.758213E-02,1.726379E-02,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00 
19:30:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,1.362269E+02,4.758213E-02,9.533706E-03,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00 
19:45:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,6.404644E+01,4.758213E-02,4.482228E-03,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00 
20:00:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,2.186527E+01,4.758213E-02,1.530220E-03,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00 
20:15:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,3.416053E+00,4.758213E-02,2.390692E-04,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00 
20:30:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00 
20:45:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00 
21:00:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00 
21:15:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00 
21:30:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00 
21:45:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00 
22:00:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00 
22:15:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00 
22:30:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00 
22:45:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00 
23:00:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00 
23:15:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00 
23:30:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00 
23:45:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00 
24:00:00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00,7.756408E+02,0.000000E+00,4.754045E-02,0.000000E+00 
Peak,7.763207E+02,0.000000E+00,4.758213E-02,0.000000E+00,2.410067E+02,0.000000E+00,1.477174E-02,0.000000E+00,7.763207E+02,8.895928E+02,4.758213E-02,6.225705E-02,7.756408E+02,4.571126E+02,4.754045E-02,3.199032E-02,7.756408E+02,5.224680E+02,4.754045E-02,3.656426E-02 

Peak Vol Flow (m3/s),,,3.951928E-02,0.000000E+00,,,1.226865E-02,0.000000E+00,,,3.951928E-02,5.170752E-02,,,3.948466E-02,2.656952E-02,,,3.948466E-02,3.036841E-02 
