Time,THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6::Des Sens Cool Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6::Des Cool Mass Flow [kg/s],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
15:30:00,2.533464E+02,1.111207E+02,1.552807E-02,7.776677E-03,7.628739E+02,2.775378E+02,4.675794E-02,1.942305E-02,6.839590E+02,9.601919E+02,4.192110E-02,6.719810E-02,5.910821E+02,7.454922E+02,3.622851E-02,5.217255E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,9.209673E+01,3.622851E-02,6.445300E-03,6.836802E+02,1.765148E+02,4.190402E-02,1.235321E-02,1.633345E+02,3.451456E+01,1.001107E-02,2.415467E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,4.886354E+02,3.622601E-02,3.419667E-02,5.910413E+02,9.167265E+02,3.622601E-02,6.415621E-02,6.839590E+02,5.181270E+02,4.192110E-02,3.626061E-02,6.836802E+02,8.499215E+02,4.190402E-02,5.948093E-02,7.634499E+02,2.411076E+02,4.679325E-02,1.687334E-02 
15:45:00,2.533464E+02,1.167584E+02,1.552807E-02,8.171226E-03,7.628739E+02,2.599922E+02,4.675794E-02,1.819515E-02,6.839590E+02,9.450957E+02,4.192110E-02,6.614160E-02,5.910821E+02,8.144654E+02,3.622851E-02,5.699957E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,9.627248E+01,3.622851E-02,6.737536E-03,6.836802E+02,1.816817E+02,4.190402E-02,1.271482E-02,1.633345E+02,3.939502E+01,1.001107E-02,2.757021E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,4.741714E+02,3.622601E-02,3.318443E-02,5.910413E+02,9.033776E+02,3.622601E-02,6.322200E-02,6.839590E+02,5.054166E+02,4.192110E-02,3.537109E-02,6.836802E+02,9.163785E+02,4.190402E-02,6.413186E-02,7.634499E+02,3.067565E+02,4.679325E-02,2.146740E-02 
16:00:00,2.533464E+02,1.221815E+02,1.552807E-02,8.550751E-03,7.628739E+02,2.368491E+02,4.675794E-02,1.657554E-02,6.839590E+02,9.224354E+02,4.192110E-02,6.455574E-02,5.910821E+02,8.801765E+02,3.622851E-02,6.159830E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,9.935901E+01,3.622851E-02,6.953543E-03,6.836802E+02,1.857466E+02,4.190402E-02,1.299930E-02,1.633345E+02,4.397708E+01,1.001107E-02,3.077692E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,4.589392E+02,3.622601E-02,3.211841E-02,5.910413E+02,8.821197E+02,3.622601E-02,6.173429E-02,6.839590E+02,4.920245E+02,4.192110E-02,3.443385E-02,6.836802E+02,9.792401E+02,4.190402E-02,6.853117E-02,7.634499E+02,3.764045E+02,4.679325E-02,2.634144E-02 
16:15:00,2.533464E+02,1.273148E+02,1.552807E-02,8.910003E-03,7.628739E+02,2.077093E+02,4.675794E-02,1.453625E-02,6.839590E+02,8.920175E+02,4.192110E-02,6.242698E-02,5.910821E+02,9.419313E+02,3.622851E-02,6.592014E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,1.014057E+02,3.622851E-02,7.096778E-03,6.836802E+02,1.888093E+02,4.190402E-02,1.321364E-02,1.633345E+02,4.820245E+01,1.001107E-02,3.373400E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,4.430432E+02,3.622601E-02,3.100594E-02,5.910413E+02,8.527835E+02,3.622601E-02,5.968122E-02,6.839590E+02,4.780673E+02,4.192110E-02,3.345708E-02,6.836802E+02,1.037868E+03,4.190402E-02,7.263417E-02,7.634499E+02,4.368591E+02,4.679325E-02,3.057214E-02 
16:30:00,2.533464E+02,1.320827E+02,1.552807E-02,9.243678E-03,7.628739E+02,1.720973E+02,4.675794E-02,1.204401E-02,6.839590E+02,8.539669E+02,4.192110E-02,5.976404E-02,5.910821E+02,9.974655E+02,3.622851E-02,6.980665E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,1.026692E+02,3.622851E-02,7.185203E-03,6.836802E+02,1.910739E+02,4.190402E-02,1.337212E-02,1.633345E+02,5.201384E+01,1.001107E-02,3.640137E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,4.268693E+02,3.622601E-02,2.987403E-02,5.910413E+02,8.155213E+02,3.622601E-02,5.707347E-02,6.839590E+02,4.638367E+02,4.192110E-02,3.246116E-02,6.836802E+02,1.090174E+03,4.190402E-02,7.629479E-02,7.634499E+02,4.873955E+02,4.679325E-02,3.410883E-02 
16:45:00,2.533464E+02,1.364105E+02,1.552807E-02,9.546554E-03,7.628739E+02,1.294057E+02,4.675794E-02,9.056302E-03,6.839590E+02,8.095028E+02,4.192110E-02,5.665227E-02,5.910821E+02,1.045982E+03,3.622851E-02,7.320200E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,1.030749E+02,3.622851E-02,7.213597E-03,6.836802E+02,1.924257E+02,4.190402E-02,1.346672E-02,1.633345E+02,5.535713E+01,1.001107E-02,3.874113E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,4.103017E+02,3.622601E-02,2.871456E-02,5.910413E+02,7.716163E+02,3.622601E-02,5.400082E-02,6.839590E+02,4.492180E+02,4.192110E-02,3.143809E-02,6.836802E+02,1.135339E+03,4.190402E-02,7.945563E-02,7.634499E+02,5.274083E+02,4.679325E-02,3.690913E-02 
17:00:00,2.533464E+02,1.402295E+02,1.552807E-02,9.813822E-03,7.628739E+02,8.353856E+01,4.675794E-02,5.846348E-03,6.839590E+02,7.608890E+02,4.192110E-02,5.325007E-02,5.910821E+02,1.087329E+03,3.622851E-02,7.609566E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,1.022612E+02,3.622851E-02,7.156652E-03,6.836802E+02,1.924316E+02,4.190402E-02,1.346714E-02,1.633345E+02,5.818445E+01,1.001107E-02,4.071980E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,3.928941E+02,3.622601E-02,2.749631E-02,5.910413E+02,7.233924E+02,3.622601E-02,5.062592E-02,6.839590E+02,4.337672E+02,4.192110E-02,3.035677E-02,6.836802E+02,1.173134E+03,4.190402E-02,8.210061E-02,7.634499E+02,5.569280E+02,4.679325E-02,3.897515E-02 
17:15:00,2.533464E+02,1.434833E+02,1.552807E-02,1.004154E-02,7.628739E+02,4.468543E+01,4.675794E-02,3.127260E-03,6.839590E+02,7.123086E+02,4.192110E-02,4.985022E-02,5.910821E+02,1.119904E+03,3.622851E-02,7.837542E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,1.005500E+02,3.622851E-02,7.036896E-03,6.836802E+02,1.914170E+02,4.190402E-02,1.339613E-02,1.633345E+02,6.046021E+01,1.001107E-02,4.231247E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,3.747139E+02,3.622601E-02,2.622399E-02,5.910413E+02,6.751730E+02,3.622601E-02,4.725133E-02,6.839590E+02,4.175581E+02,4.192110E-02,2.922239E-02,6.836802E+02,1.202068E+03,4.190402E-02,8.412555E-02,7.634499E+02,5.742016E+02,4.679325E-02,4.018418E-02 
17:30:00,2.533464E+02,1.461430E+02,1.552807E-02,1.022767E-02,7.628739E+02,1.772788E+01,4.675794E-02,1.240667E-03,6.839590E+02,6.670547E+02,4.192110E-02,4.668318E-02,5.910821E+02,1.141760E+03,3.622851E-02,7.990500E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,9.913421E+01,3.622851E-02,6.937811E-03,6.836802E+02,1.909762E+02,4.190402E-02,1.336528E-02,1.633345E+02,6.217492E+01,1.001107E-02,4.351249E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,3.557299E+02,3.622601E-02,2.489541E-02,5.910413E+02,6.302935E+02,3.622601E-02,4.411048E-02,6.839590E+02,4.005919E+02,4.192110E-02,2.803503E-02,6.836802E+02,1.220311E+03,4.190402E-02,8.540228E-02,7.634499E+02,5.772902E+02,4.679325E-02,4.040050E-02 
17:45:00,2.533464E+02,1.482119E+02,1.552807E-02,1.037246E-02,7.628739E+02,3.184624E+00,4.675794E-02,2.228726E-04,6.839590E+02,6.267796E+02,4.192110E-02,4.386456E-02,5.910821E+02,1.150845E+03,3.622851E-02,8.054078E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,9.947563E+01,3.622851E-02,6.961705E-03,6.836802E+02,1.926318E+02,4.190402E-02,1.348115E-02,1.633345E+02,6.334838E+01,1.001107E-02,4.433373E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,3.359928E+02,3.622601E-02,2.351413E-02,5.910413E+02,5.903586E+02,3.622601E-02,4.131567E-02,6.839590E+02,3.828237E+02,4.192110E-02,2.679154E-02,6.836802E+02,1.225880E+03,4.190402E-02,8.579203E-02,7.634499E+02,5.643787E+02,4.679325E-02,3.949706E-02 
18:00:00,2.533464E+02,1.497160E+02,1.552807E-02,1.047773E-02,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,6.839590E+02,5.917950E+02,4.192110E-02,4.141620E-02,5.910821E+02,1.143948E+03,3.622851E-02,8.005807E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,1.024617E+02,3.622851E-02,7.170683E-03,6.836802E+02,1.972660E+02,4.190402E-02,1.380547E-02,1.633345E+02,6.401965E+01,1.001107E-02,4.480351E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,3.158293E+02,3.622601E-02,2.210301E-02,5.910413E+02,5.555936E+02,3.622601E-02,3.888268E-02,6.839590E+02,3.646102E+02,4.192110E-02,2.551689E-02,6.836802E+02,1.215712E+03,4.190402E-02,8.508041E-02,7.634499E+02,5.325110E+02,4.679325E-02,3.726696E-02 
18:15:00,2.533464E+02,1.506830E+02,1.552807E-02,1.054540E-02,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,6.839590E+02,5.599249E+02,4.192110E-02,3.918580E-02,5.910821E+02,1.118117E+03,3.622851E-02,7.825032E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,1.071024E+02,3.622851E-02,7.495458E-03,6.836802E+02,2.036929E+02,4.190402E-02,1.425525E-02,1.633345E+02,6.422692E+01,1.001107E-02,4.494856E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,2.951035E+02,3.622601E-02,2.065253E-02,5.910413E+02,5.235865E+02,3.622601E-02,3.664269E-02,6.839590E+02,3.457340E+02,4.192110E-02,2.419586E-02,6.836802E+02,1.186896E+03,4.190402E-02,8.306376E-02,7.634499E+02,4.798082E+02,4.679325E-02,3.357871E-02 
18:30:00,2.533464E+02,1.511055E+02,1.552807E-02,1.057497E-02,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,6.839590E+02,5.291691E+02,4.192110E-02,3.703338E-02,5.910821E+02,1.070076E+03,3.622851E-02,7.488824E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,1.102877E+02,3.622851E-02,7.718380E-03,6.836802E+02,2.082007E+02,4.190402E-02,1.457072E-02,1.633345E+02,6.397465E+01,1.001107E-02,4.477202E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,2.736454E+02,3.622601E-02,1.915081E-02,5.910413E+02,4.922984E+02,3.622601E-02,3.445302E-02,6.839590E+02,3.259760E+02,4.192110E-02,2.281311E-02,6.836802E+02,1.136197E+03,4.190402E-02,7.951566E-02,7.634499E+02,4.060681E+02,4.679325E-02,2.841817E-02 
18:45:00,2.533464E+02,1.509060E+02,1.552807E-02,1.056101E-02,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,6.839590E+02,4.985642E+02,4.192110E-02,3.489153E-02,5.910821E+02,9.942081E+02,3.622851E-02,6.957868E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,1.074887E+02,3.622851E-02,7.522493E-03,6.836802E+02,2.058688E+02,4.190402E-02,1.440753E-02,1.633345E+02,6.320258E+01,1.001107E-02,4.423169E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,2.514667E+02,3.622601E-02,1.759865E-02,5.910413E+02,4.608374E+02,3.622601E-02,3.225126E-02,6.839590E+02,3.053940E+02,4.192110E-02,2.137270E-02,6.836802E+02,1.058339E+03,4.190402E-02,7.406682E-02,7.634499E+02,3.161665E+02,4.679325E-02,2.212654E-02 
19:00:00,2.533464E+02,1.499145E+02,1.552807E-02,1.049162E-02,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,6.839590E+02,4.673837E+02,4.192110E-02,3.270940E-02,5.910821E+02,8.959494E+02,3.622851E-02,6.270215E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,9.666654E+01,3.622851E-02,6.765113E-03,6.836802E+02,1.943538E+02,4.190402E-02,1.360166E-02,1.633345E+02,6.176683E+01,1.001107E-02,4.322689E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,2.285480E+02,3.622601E-02,1.599471E-02,5.910413E+02,4.285756E+02,3.622601E-02,2.999345E-02,6.839590E+02,2.838939E+02,4.192110E-02,1.986804E-02,6.836802E+02,9.583487E+02,4.190402E-02,6.706910E-02,7.634499E+02,2.091225E+02,4.679325E-02,1.463521E-02 
19:15:00,2.533464E+02,1.479338E+02,1.552807E-02,1.035300E-02,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,6.839590E+02,4.363980E+02,4.192110E-02,3.054089E-02,5.910821E+02,7.917968E+02,3.622851E-02,5.541313E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,8.058251E+01,3.622851E-02,5.639488E-03,6.836802E+02,1.764635E+02,4.190402E-02,1.234962E-02,1.633345E+02,5.950337E+01,1.001107E-02,4.164284E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,2.059510E+02,3.622601E-02,1.441328E-02,5.910413E+02,3.965363E+02,3.622601E-02,2.775120E-02,6.839590E+02,2.624909E+02,4.192110E-02,1.837017E-02,6.836802E+02,8.519775E+02,4.190402E-02,5.962481E-02,7.634499E+02,1.156876E+02,4.679325E-02,8.096275E-03 
19:30:00,2.533464E+02,1.448922E+02,1.552807E-02,1.014014E-02,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,6.839590E+02,4.064870E+02,4.192110E-02,2.844760E-02,5.910821E+02,6.946267E+02,3.622851E-02,4.861277E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,6.235684E+01,3.622851E-02,4.363983E-03,6.836802E+02,1.556594E+02,4.190402E-02,1.089367E-02,1.633345E+02,5.636953E+01,1.001107E-02,3.944965E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,1.845628E+02,3.622601E-02,1.291645E-02,5.910413E+02,3.656773E+02,3.622601E-02,2.559157E-02,6.839590E+02,2.420387E+02,4.192110E-02,1.693884E-02,6.836802E+02,7.517904E+02,4.190402E-02,5.261332E-02,7.634499E+02,4.867036E+01,4.679325E-02,3.406144E-03 
19:45:00,2.533464E+02,1.409025E+02,1.552807E-02,9.860927E-03,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,6.839590E+02,3.781323E+02,4.192110E-02,2.646322E-02,5.910821E+02,6.168635E+02,3.622851E-02,4.317059E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,4.577755E+01,3.622851E-02,3.203697E-03,6.836802E+02,1.361413E+02,4.190402E-02,9.527719E-03,1.633345E+02,5.249281E+01,1.001107E-02,3.673657E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,1.647302E+02,3.622601E-02,1.152848E-02,5.910413E+02,3.364693E+02,3.622601E-02,2.354748E-02,6.839590E+02,2.229403E+02,4.192110E-02,1.560226E-02,6.836802E+02,6.700870E+02,4.190402E-02,4.689539E-02,7.634499E+02,7.981370E+00,4.679325E-02,5.585681E-04 
20:00:00,2.533464E+02,1.362426E+02,1.552807E-02,9.534808E-03,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,6.839590E+02,3.519355E+02,4.192110E-02,2.462986E-02,5.910821E+02,5.596185E+02,3.622851E-02,3.916435E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,3.285113E+01,3.622851E-02,2.299055E-03,6.836802E+02,1.202990E+02,4.190402E-02,8.419006E-03,1.633345E+02,4.814656E+01,1.001107E-02,3.369489E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,1.468660E+02,3.622601E-02,1.027827E-02,5.910413E+02,3.095166E+02,3.622601E-02,2.166122E-02,6.839590E+02,2.056514E+02,4.192110E-02,1.439231E-02,6.836802E+02,6.086093E+02,4.190402E-02,4.259293E-02,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00 
20:15:00,2.533464E+02,1.312641E+02,1.552807E-02,9.186390E-03,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,6.839590E+02,3.274988E+02,4.192110E-02,2.291968E-02,5.910821E+02,5.136397E+02,3.622851E-02,3.594657E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,2.207462E+01,3.622851E-02,1.544871E-03,6.836802E+02,1.067311E+02,4.190402E-02,7.469469E-03,1.633345E+02,4.365981E+01,1.001107E-02,3.055488E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,1.303698E+02,3.622601E-02,9.123804E-03,5.910413E+02,2.843239E+02,3.622601E-02,1.989813E-02,6.839590E+02,1.896754E+02,4.192110E-02,1.327425E-02,6.836802E+02,5.590020E+02,4.190402E-02,3.912121E-02,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00 
20:30:00,2.533464E+02,1.262375E+02,1.552807E-02,8.834612E-03,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,6.839590E+02,3.045190E+02,4.192110E-02,2.131147E-02,5.910821E+02,4.738362E+02,3.622851E-02,3.316096E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,1.265296E+01,3.622851E-02,8.855054E-04,6.836802E+02,9.459834E+01,4.190402E-02,6.620373E-03,1.633345E+02,3.927294E+01,1.001107E-02,2.748478E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,1.148574E+02,3.622601E-02,8.038183E-03,5.910413E+02,2.605583E+02,3.622601E-02,1.823492E-02,6.839590E+02,1.746592E+02,4.192110E-02,1.222336E-02,6.836802E+02,5.165571E+02,4.190402E-02,3.615075E-02,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00 
