Time,THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10::Des Sens Cool Load [W],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
00:15:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.009276E+02,2.039400E+01,1.231522E-02,1.427254E-03,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,1.905695E+01,4.384804E-02,1.333682E-03,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,1.064491E+02,4.384904E-02,7.449737E-03 
00:30:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.009276E+02,1.727122E+01,1.231522E-02,1.208709E-03,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,9.390853E+00,4.384804E-02,6.572097E-04,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,8.793287E+01,4.384904E-02,6.153896E-03 
00:45:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.009276E+02,1.421081E+01,1.231522E-02,9.945295E-04,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,3.087761E+00,4.384804E-02,2.160940E-04,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,7.030758E+01,4.384904E-02,4.920407E-03 
01:00:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.009276E+02,1.123230E+01,1.231522E-02,7.860819E-04,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,5.355776E+01,4.384904E-02,3.748188E-03 
01:15:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.009276E+02,8.372115E+00,1.231522E-02,5.859143E-04,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,3.772322E+01,4.384904E-02,2.640023E-03 
01:30:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.009276E+02,5.673360E+00,1.231522E-02,3.970446E-04,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,2.281321E+01,4.384904E-02,1.596560E-03 
01:45:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.009276E+02,3.247150E+00,1.231522E-02,2.272486E-04,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,1.156757E+01,4.384904E-02,8.095454E-04 
02:00:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.009276E+02,1.527302E+00,1.231522E-02,1.068867E-04,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,4.201887E+00,4.384904E-02,2.940649E-04 
02:15:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.009276E+02,4.647169E-01,1.231522E-02,3.252276E-05,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,4.189396E-01,4.384904E-02,2.931908E-05 
02:30:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
02:45:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
03:00:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
03:15:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
03:30:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
03:45:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
04:00:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
04:15:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
04:30:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
04:45:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
05:00:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
05:15:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
05:30:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
05:45:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
06:00:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
06:15:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
06:30:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
06:45:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,1.483143E+01,4.384804E-02,1.042060E-03,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
07:00:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,5.318535E+01,4.384804E-02,3.729917E-03,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
07:15:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,1.236135E+02,4.384804E-02,8.658797E-03,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
07:30:00,7.690667E+02,8.249496E+00,4.713751E-02,5.927950E-04,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,2.218320E+02,4.384804E-02,1.553252E-02,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
07:45:00,7.690667E+02,5.375295E+01,4.713751E-02,3.777981E-03,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,3.318348E+02,4.384804E-02,2.322686E-02,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
08:00:00,7.690667E+02,1.255360E+02,4.713751E-02,8.801551E-03,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,4.428813E+02,4.384804E-02,3.099465E-02,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
08:15:00,7.690667E+02,2.105285E+02,4.713751E-02,1.474942E-02,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,5.446315E+02,4.384804E-02,3.811550E-02,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
08:30:00,7.690667E+02,3.081975E+02,4.713751E-02,2.156896E-02,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,6.393460E+02,4.384804E-02,4.474401E-02,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
08:45:00,7.690667E+02,3.849443E+02,4.713751E-02,2.693912E-02,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,7.261566E+02,4.384804E-02,5.081936E-02,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
