Time,THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
21:30:00,5.676740E+03,6.579608E+02,3.477385E-01,4.605728E-02,5.656725E+03,5.871573E+02,3.465124E-01,4.110045E-02,5.676740E+03,6.469185E+02,3.477385E-01,4.528395E-02,5.677051E+03,9.224426E+02,3.477575E-01,6.457261E-02,7.410958E+03,2.321778E+03,4.540928E-01,1.625239E-01 
21:45:00,5.676830E+03,6.229110E+02,3.477440E-01,4.360348E-02,5.656815E+03,5.572079E+02,3.465179E-01,3.900382E-02,5.676830E+03,6.098403E+02,3.477440E-01,4.268821E-02,5.677142E+03,8.736227E+02,3.477631E-01,6.115511E-02,7.411117E+03,2.282620E+03,4.541023E-01,1.597826E-01 
22:00:00,5.676907E+03,5.891337E+02,3.477487E-01,4.123882E-02,5.656892E+03,5.282424E+02,3.465227E-01,3.697609E-02,5.676907E+03,5.746166E+02,3.477487E-01,4.022234E-02,5.677219E+03,8.280374E+02,3.477678E-01,5.796404E-02,7.411252E+03,2.244943E+03,4.541105E-01,1.571450E-01 
22:15:00,5.676973E+03,5.158981E+02,3.477528E-01,3.611220E-02,5.656958E+03,4.593979E+02,3.465267E-01,3.215696E-02,5.676973E+03,5.003820E+02,3.477528E-01,3.502586E-02,5.677284E+03,7.444465E+02,3.477718E-01,5.211247E-02,7.411366E+03,2.091516E+03,4.541174E-01,1.464050E-01 
22:30:00,5.677030E+03,4.416405E+02,3.477562E-01,3.091375E-02,5.657015E+03,3.893229E+02,3.465302E-01,2.725140E-02,5.677030E+03,4.255334E+02,3.477562E-01,2.978610E-02,5.677341E+03,6.595553E+02,3.477753E-01,4.616929E-02,7.411464E+03,1.933345E+03,4.541233E-01,1.353316E-01 
22:45:00,5.677078E+03,3.664879E+02,3.477592E-01,2.565274E-02,5.657063E+03,3.179223E+02,3.465331E-01,2.225313E-02,5.677078E+03,3.499297E+02,3.477592E-01,2.449359E-02,5.677389E+03,5.722515E+02,3.477783E-01,4.005728E-02,7.411547E+03,1.771353E+03,4.541284E-01,1.239907E-01 
23:00:00,5.677120E+03,2.905039E+02,3.477618E-01,2.033363E-02,5.657105E+03,2.455016E+02,3.465357E-01,1.718353E-02,5.677120E+03,2.737988E+02,3.477618E-01,1.916425E-02,5.677431E+03,4.830973E+02,3.477808E-01,3.381578E-02,7.411619E+03,1.606317E+03,4.541328E-01,1.124367E-01 
23:15:00,5.677156E+03,2.544479E+02,3.477640E-01,1.780948E-02,5.657141E+03,2.127240E+02,3.465379E-01,1.488892E-02,5.677156E+03,2.377263E+02,3.477640E-01,1.663898E-02,5.677468E+03,4.332426E+02,3.477831E-01,3.032542E-02,7.411681E+03,1.555605E+03,4.541366E-01,1.088853E-01 
23:30:00,5.677188E+03,2.197188E+02,3.477659E-01,1.537862E-02,5.657173E+03,1.810025E+02,3.465399E-01,1.266860E-02,5.677188E+03,2.030927E+02,3.477659E-01,1.421482E-02,5.677499E+03,3.852211E+02,3.477850E-01,2.696402E-02,7.411734E+03,1.508266E+03,4.541398E-01,1.055714E-01 
23:45:00,5.677215E+03,1.862350E+02,3.477676E-01,1.303493E-02,5.657200E+03,1.502813E+02,3.465415E-01,1.051830E-02,5.677215E+03,1.697921E+02,3.477676E-01,1.188397E-02,5.677526E+03,3.391750E+02,3.477867E-01,2.374087E-02,7.411781E+03,1.463429E+03,4.541427E-01,1.024328E-01 
24:00:00,5.677239E+03,1.537575E+02,3.477691E-01,1.076167E-02,5.657224E+03,1.203329E+02,3.465430E-01,8.422113E-03,5.677239E+03,1.375647E+02,3.477691E-01,9.628244E-03,5.677550E+03,2.949707E+02,3.477881E-01,2.064659E-02,7.411821E+03,1.420298E+03,4.541451E-01,9.941364E-02 
Peak,5.677423E+03,2.496326E+03,3.477803E-01,1.747515E-01,5.657408E+03,2.758180E+03,3.465543E-01,1.930839E-01,5.677423E+03,1.306102E+03,3.477803E-01,9.143878E-02,5.677734E+03,3.407417E+03,3.477994E-01,2.385277E-01,7.412114E+03,2.725981E+03,4.541631E-01,1.908239E-01 

Peak Vol Flow (m3/s),,,2.957606E-01,1.486128E-01,,,2.947179E-01,1.642031E-01,,,2.957606E-01,7.776169E-02,,,2.957768E-01,2.028495E-01,,,3.862310E-01,1.622811E-01 
