Time,THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5::Des Sens Cool Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7::Des Sens Cool Load [W],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7::Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2::Des Sens Cool Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Cool Mass Flow [kg/s],THERMAL ZONE 12:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13::Des Sens Cool Load [W],THERMAL ZONE 13:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13::Des Cool Mass Flow [kg/s],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1::Des Sens Cool Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3::Des Sens Cool Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Cool Mass Flow [kg/s] 
13:30:00,7.243943E+03,3.845123E+03,4.439946E-01,2.690972E-01,7.243943E+03,4.246602E+03,4.439946E-01,2.971943E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,7.282939E+02,3.624843E-01,5.096894E-02,5.855962E+03,2.719040E+03,3.589227E-01,1.902894E-01,7.310574E+03,2.188981E+03,4.480785E-01,1.531937E-01,5.855962E+03,2.676096E+03,3.589227E-01,1.872839E-01,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.288840E+03,4.480785E-01,9.019821E-02,5.914071E+03,2.700149E+01,3.624843E-01,1.891258E-03,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
13:45:00,7.243943E+03,3.779934E+03,4.439946E-01,2.645350E-01,7.243943E+03,4.363143E+03,4.439946E-01,3.053503E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,1.022846E+03,3.624843E-01,7.158290E-02,5.855962E+03,2.665693E+03,3.589227E-01,1.865559E-01,7.310574E+03,2.553621E+03,4.480785E-01,1.787127E-01,5.855962E+03,2.808764E+03,3.589227E-01,1.965686E-01,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.338451E+03,4.480785E-01,9.367020E-02,5.914071E+03,6.071141E+01,3.624843E-01,4.250419E-03,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
14:00:00,7.243943E+03,3.723305E+03,4.439946E-01,2.605718E-01,7.243943E+03,4.457542E+03,4.439946E-01,3.119568E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,1.349207E+03,3.624843E-01,9.442295E-02,5.855962E+03,2.615654E+03,3.589227E-01,1.830540E-01,7.310574E+03,2.926119E+03,4.480785E-01,2.047816E-01,5.855962E+03,2.919134E+03,3.589227E-01,2.042928E-01,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.387515E+03,4.480785E-01,9.710388E-02,5.914071E+03,1.046693E+02,3.624843E-01,7.326777E-03,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
14:15:00,7.243943E+03,3.671759E+03,4.439946E-01,2.569645E-01,7.243943E+03,4.527181E+03,4.439946E-01,3.168303E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,1.683925E+03,3.624843E-01,1.178478E-01,5.855962E+03,2.566293E+03,3.589227E-01,1.795996E-01,7.310574E+03,3.297456E+03,4.480785E-01,2.307692E-01,5.855962E+03,3.004498E+03,3.589227E-01,2.102669E-01,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.435033E+03,4.480785E-01,1.004294E-01,5.914071E+03,1.566727E+02,3.624843E-01,1.096620E-02,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
14:30:00,7.243943E+03,3.623053E+03,4.439946E-01,2.535558E-01,7.243943E+03,4.569763E+03,4.439946E-01,3.198104E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,2.021898E+03,3.624843E-01,1.415006E-01,5.855962E+03,2.516097E+03,3.589227E-01,1.760866E-01,7.310574E+03,3.664541E+03,4.480785E-01,2.564594E-01,5.855962E+03,3.062526E+03,3.589227E-01,2.143279E-01,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.480469E+03,4.480785E-01,1.036092E-01,5.914071E+03,1.890305E+02,3.624843E-01,1.322915E-02,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
14:45:00,7.243943E+03,3.575700E+03,4.439946E-01,2.502419E-01,7.243943E+03,4.582877E+03,4.439946E-01,3.207282E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,2.359898E+03,3.624843E-01,1.651552E-01,5.855962E+03,2.464205E+03,3.589227E-01,1.724550E-01,7.310574E+03,4.025704E+03,4.480786E-01,2.817350E-01,5.855962E+03,3.090823E+03,3.589227E-01,2.163082E-01,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.523270E+03,4.480786E-01,1.066046E-01,5.914071E+03,2.213062E+02,3.624843E-01,1.548795E-02,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
15:00:00,7.243943E+03,3.528609E+03,4.439946E-01,2.469462E-01,7.243943E+03,4.564174E+03,4.439946E-01,3.194193E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,2.694658E+03,3.624843E-01,1.885830E-01,5.855962E+03,2.410058E+03,3.589227E-01,1.686655E-01,7.310574E+03,4.378680E+03,4.480786E-01,3.064377E-01,5.855962E+03,3.087106E+03,3.589227E-01,2.160481E-01,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.562881E+03,4.480786E-01,1.093767E-01,5.914071E+03,2.491213E+02,3.624843E-01,1.743458E-02,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
15:15:00,7.243943E+03,3.480369E+03,4.439946E-01,2.435703E-01,7.243943E+03,4.511485E+03,4.439946E-01,3.157319E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,3.021800E+03,3.624843E-01,2.114777E-01,5.855962E+03,2.352658E+03,3.589227E-01,1.646485E-01,7.310574E+03,4.719766E+03,4.480786E-01,3.303083E-01,5.855962E+03,3.049318E+03,3.589227E-01,2.134036E-01,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.598545E+03,4.480786E-01,1.118726E-01,5.914071E+03,2.725691E+02,3.624843E-01,1.907558E-02,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
15:30:00,7.243943E+03,3.430501E+03,4.439946E-01,2.400803E-01,7.243943E+03,4.423993E+03,4.439946E-01,3.096089E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,3.336481E+03,3.624843E-01,2.335004E-01,5.855962E+03,2.291970E+03,3.589227E-01,1.604013E-01,7.310574E+03,5.044521E+03,4.480786E-01,3.530359E-01,5.855962E+03,2.976773E+03,3.589227E-01,2.083266E-01,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.629688E+03,4.480786E-01,1.140521E-01,5.914071E+03,2.914582E+02,3.624843E-01,2.039754E-02,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
15:45:00,7.243943E+03,3.378344E+03,4.439946E-01,2.364301E-01,7.243943E+03,4.302994E+03,4.439946E-01,3.011409E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,3.633873E+03,3.624843E-01,2.543131E-01,5.855962E+03,2.227701E+03,3.589227E-01,1.559035E-01,7.310574E+03,5.348430E+03,4.480786E-01,3.743047E-01,5.855962E+03,2.870901E+03,3.589227E-01,2.009172E-01,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.655765E+03,4.480786E-01,1.158771E-01,5.914071E+03,3.056090E+02,3.624843E-01,2.138789E-02,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
16:00:00,7.243943E+03,3.323280E+03,4.439946E-01,2.325765E-01,7.243943E+03,4.153352E+03,4.439946E-01,2.906683E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,3.909417E+03,3.624843E-01,2.735967E-01,5.855962E+03,2.159561E+03,3.589227E-01,1.511348E-01,7.310574E+03,5.627187E+03,4.480786E-01,3.938132E-01,5.855962E+03,2.736613E+03,3.589227E-01,1.915192E-01,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.676259E+03,4.480786E-01,1.173114E-01,5.914071E+03,3.149226E+02,3.624843E-01,2.203971E-02,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,1.200087E+02,4.460198E-01,8.426876E-03,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
16:15:00,7.243943E+03,3.265944E+03,4.439946E-01,2.285639E-01,7.243943E+03,3.986545E+03,4.439946E-01,2.789945E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,4.160131E+03,3.624843E-01,2.911427E-01,5.855962E+03,2.088530E+03,3.589227E-01,1.461637E-01,7.310574E+03,5.878035E+03,4.480786E-01,4.113685E-01,5.855962E+03,2.585197E+03,3.589227E-01,1.809225E-01,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.691665E+03,4.480786E-01,1.183896E-01,5.914071E+03,3.201001E+02,3.624843E-01,2.240205E-02,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,2.509146E+02,4.460198E-01,1.758845E-02,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
16:30:00,7.243943E+03,3.203781E+03,4.439946E-01,2.242135E-01,7.243943E+03,3.817185E+03,4.439946E-01,2.671420E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,4.375184E+03,3.624843E-01,3.061930E-01,5.855962E+03,2.012239E+03,3.589227E-01,1.408246E-01,7.310574E+03,6.090782E+03,4.480786E-01,4.262575E-01,5.855962E+03,2.430510E+03,3.589227E-01,1.700969E-01,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.702917E+03,4.480786E-01,1.191770E-01,5.914071E+03,3.217081E+02,3.624843E-01,2.251459E-02,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,4.136189E+02,4.460198E-01,2.897505E-02,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
16:45:00,7.243943E+03,3.136609E+03,4.439946E-01,2.195125E-01,7.243943E+03,3.658054E+03,4.439946E-01,2.560053E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,4.552781E+03,3.624843E-01,3.186219E-01,5.855962E+03,1.930917E+03,3.589227E-01,1.351334E-01,7.310574E+03,6.263287E+03,4.480786E-01,4.383301E-01,5.855962E+03,2.284695E+03,3.589227E-01,1.598922E-01,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.718508E+03,4.480786E-01,1.202681E-01,5.914071E+03,3.250041E+02,3.624843E-01,2.274526E-02,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,5.996611E+02,4.460198E-01,4.199486E-02,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
17:00:00,7.243943E+03,3.064457E+03,4.439946E-01,2.144630E-01,7.243943E+03,3.515835E+03,4.439946E-01,2.460523E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,4.690518E+03,3.624843E-01,3.282613E-01,5.855962E+03,1.844935E+03,3.589227E-01,1.291160E-01,7.310574E+03,6.393137E+03,4.480786E-01,4.474174E-01,5.855962E+03,2.153694E+03,3.589227E-01,1.507242E-01,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.747052E+03,4.480786E-01,1.222657E-01,5.914071E+03,3.348689E+02,3.624843E-01,2.343564E-02,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,6.754039E+02,4.460198E-01,4.726728E-02,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
17:15:00,7.243943E+03,2.987359E+03,4.439946E-01,2.090674E-01,7.243943E+03,3.390240E+03,4.439946E-01,2.372626E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,4.784468E+03,3.624843E-01,3.348363E-01,5.855962E+03,1.754583E+03,3.589227E-01,1.227928E-01,7.310574E+03,6.476452E+03,4.480786E-01,4.532482E-01,5.855962E+03,2.036702E+03,3.589227E-01,1.425366E-01,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.794016E+03,4.480786E-01,1.255525E-01,5.914071E+03,3.538868E+02,3.624843E-01,2.476660E-02,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,7.381195E+02,4.460198E-01,5.165592E-02,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
17:30:00,7.243943E+03,2.907038E+03,4.439946E-01,2.034462E-01,7.243943E+03,3.275211E+03,4.439946E-01,2.292124E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,4.836719E+03,3.624843E-01,3.384931E-01,5.855962E+03,1.661741E+03,3.589227E-01,1.162953E-01,7.310574E+03,6.515210E+03,4.480786E-01,4.559606E-01,5.855962E+03,1.927840E+03,3.589227E-01,1.349180E-01,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.859314E+03,4.480786E-01,1.301222E-01,5.914071E+03,3.808628E+02,3.624843E-01,2.665451E-02,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,7.540452E+02,4.460198E-01,5.277042E-02,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
17:45:00,7.243943E+03,2.822973E+03,4.439946E-01,1.975630E-01,7.243943E+03,3.164461E+03,4.439946E-01,2.214617E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,4.840003E+03,3.624843E-01,3.387229E-01,5.855962E+03,1.566361E+03,3.589227E-01,1.096203E-01,7.310574E+03,6.502925E+03,4.480786E-01,4.551009E-01,5.855962E+03,1.821072E+03,3.589227E-01,1.274460E-01,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.931812E+03,4.480786E-01,1.351960E-01,5.914071E+03,4.134624E+02,3.624843E-01,2.893599E-02,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,7.175206E+02,4.460198E-01,5.021432E-02,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
18:00:00,7.243943E+03,2.734911E+03,4.439946E-01,1.914001E-01,7.243943E+03,3.054410E+03,4.439946E-01,2.137599E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,4.787955E+03,3.624843E-01,3.350804E-01,5.855962E+03,1.467913E+03,3.589227E-01,1.027305E-01,7.310574E+03,6.433558E+03,4.480786E-01,4.502463E-01,5.855962E+03,1.713409E+03,3.589227E-01,1.199113E-01,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.997488E+03,4.480786E-01,1.397922E-01,5.914071E+03,4.433070E+02,3.624843E-01,3.102467E-02,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,6.270704E+02,4.460198E-01,4.388438E-02,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
18:15:00,7.243943E+03,2.640847E+03,4.439946E-01,1.848171E-01,7.243943E+03,2.941344E+03,4.439946E-01,2.058471E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,4.661550E+03,3.624843E-01,3.262341E-01,5.855962E+03,1.365038E+03,3.589227E-01,9.553088E-02,7.310574E+03,6.289168E+03,4.480786E-01,4.401413E-01,5.855962E+03,1.601915E+03,3.589227E-01,1.121085E-01,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,2.039060E+03,4.480786E-01,1.427016E-01,5.914071E+03,4.600187E+02,3.624843E-01,3.219424E-02,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,4.657209E+02,4.460198E-01,3.259266E-02,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
18:30:00,7.243943E+03,2.540926E+03,4.439946E-01,1.778242E-01,7.243943E+03,2.824313E+03,4.439946E-01,1.976568E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,4.463756E+03,3.624843E-01,3.123916E-01,5.855962E+03,1.258379E+03,3.589227E-01,8.806645E-02,7.310574E+03,6.071276E+03,4.480786E-01,4.248924E-01,5.855962E+03,1.486453E+03,3.589227E-01,1.040280E-01,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,2.047440E+03,4.480786E-01,1.432881E-01,5.914071E+03,4.598204E+02,3.624843E-01,3.218036E-02,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,2.870908E+02,4.460198E-01,2.009157E-02,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
