Time,THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
18:15:00,1.444410E+03,2.029208E+03,8.852708E-02,1.420353E-01,1.929326E+03,5.246371E+03,1.182472E-01,3.672499E-01,1.799698E+03,1.762465E+03,1.102992E-01,1.233650E-01,1.800525E+03,2.628063E+03,1.103499E-01,1.839479E-01,1.800525E+03,2.091269E+03,1.103499E-01,1.463774E-01,1.741712E+03,8.913970E+02,1.067486E-01,6.239541E-02,1.444691E+03,1.647683E+03,8.854431E-02,1.153332E-01,1.799698E+03,4.695516E+03,1.102992E-01,3.286558E-01,7.201026E+02,4.875484E+03,4.413642E-02,3.413082E-01,1.932708E+03,2.494501E+03,1.184593E-01,1.746169E-01,1.741712E+03,1.146108E+03,1.067486E-01,8.022225E-02,1.444691E+03,4.658574E+03,8.854431E-02,3.260734E-01,1.743609E+03,3.225292E+03,1.068649E-01,2.257519E-01,1.743609E+03,9.132155E+02,1.068649E-01,6.392274E-02,1.444410E+03,2.614481E+03,8.852708E-02,1.829993E-01 
18:30:00,1.532590E+03,1.967507E+03,9.393134E-02,1.377167E-01,2.217826E+03,5.245846E+03,1.359282E-01,3.672129E-01,1.963010E+03,1.770775E+03,1.203075E-01,1.239469E-01,1.963837E+03,2.532334E+03,1.203582E-01,1.772478E-01,1.963837E+03,2.033666E+03,1.203582E-01,1.423456E-01,1.829798E+03,8.480769E+02,1.121472E-01,5.936301E-02,1.532871E+03,1.654226E+03,9.394857E-02,1.157913E-01,1.963010E+03,4.512546E+03,1.203075E-01,3.158485E-01,7.200999E+02,4.870252E+03,4.413625E-02,3.409412E-01,1.932708E+03,2.474891E+03,1.184592E-01,1.732439E-01,1.829798E+03,1.080121E+03,1.121472E-01,7.560385E-02,1.532871E+03,4.474705E+03,9.394857E-02,3.132029E-01,1.831695E+03,2.917895E+03,1.122635E-01,2.042351E-01,1.831695E+03,9.203695E+02,1.122635E-01,6.442391E-02,1.532590E+03,2.516336E+03,9.393134E-02,1.761300E-01 
18:45:00,1.620809E+03,1.904154E+03,9.933751E-02,1.332824E-01,2.506310E+03,5.242639E+03,1.536076E-01,3.669882E-01,2.126393E+03,1.757967E+03,1.303188E-01,1.230504E-01,2.127220E+03,2.439443E+03,1.303695E-01,1.707463E-01,2.127220E+03,1.974066E+03,1.303695E-01,1.381741E-01,1.917931E+03,7.987450E+02,1.175479E-01,5.590963E-02,1.621090E+03,1.638886E+03,9.935474E-02,1.147175E-01,2.126393E+03,4.244927E+03,1.303188E-01,2.971163E-01,7.200972E+02,4.863528E+03,4.413609E-02,3.404701E-01,1.932707E+03,2.453152E+03,1.184592E-01,1.717220E-01,1.917931E+03,1.016260E+03,1.175479E-01,7.113409E-02,1.621090E+03,4.203149E+03,9.935474E-02,2.941948E-01,1.919828E+03,2.528282E+03,1.176642E-01,1.769638E-01,1.919828E+03,8.937190E+02,1.176642E-01,6.255866E-02,1.620809E+03,2.420272E+03,9.933751E-02,1.694064E-01 
19:00:00,1.709071E+03,1.838774E+03,1.047455E-01,1.287062E-01,2.794890E+03,5.236032E+03,1.712925E-01,3.665256E-01,2.289846E+03,1.716833E+03,1.403327E-01,1.201710E-01,2.290673E+03,2.348018E+03,1.403834E-01,1.643473E-01,2.290673E+03,1.912029E+03,1.403834E-01,1.338318E-01,2.006110E+03,7.433301E+02,1.229506E-01,5.203032E-02,1.709352E+03,1.595198E+03,1.047628E-01,1.116591E-01,2.289846E+03,3.908844E+03,1.403327E-01,2.735920E-01,7.200949E+02,4.854690E+03,4.413594E-02,3.398511E-01,1.932707E+03,2.427935E+03,1.184592E-01,1.699565E-01,2.006110E+03,9.519858E+02,1.229506E-01,6.663526E-02,1.709352E+03,3.861956E+03,1.047628E-01,2.703126E-01,2.008007E+03,2.125049E+03,1.230668E-01,1.487392E-01,2.008007E+03,8.254668E+02,1.230668E-01,5.778091E-02,1.709071E+03,2.325251E+03,1.047455E-01,1.627556E-01 
19:15:00,1.709197E+03,1.774545E+03,1.047513E-01,1.242104E-01,2.795243E+03,5.226078E+03,1.713116E-01,3.658286E-01,2.290070E+03,1.656955E+03,1.403416E-01,1.159793E-01,2.290897E+03,2.260317E+03,1.403923E-01,1.582090E-01,2.290897E+03,1.850696E+03,1.403923E-01,1.295388E-01,2.006247E+03,6.857412E+02,1.229566E-01,4.799881E-02,1.709478E+03,1.534057E+03,1.047686E-01,1.073789E-01,2.290070E+03,3.557614E+03,1.403416E-01,2.490075E-01,7.200933E+02,4.843075E+03,4.413585E-02,3.390377E-01,1.932707E+03,2.397677E+03,1.184592E-01,1.678381E-01,2.006247E+03,8.898470E+02,1.229566E-01,6.228576E-02,1.709478E+03,3.509194E+03,1.047686E-01,2.456207E-01,2.008144E+03,1.747484E+03,1.230728E-01,1.223116E-01,2.008144E+03,7.351620E+02,1.230728E-01,5.145908E-02,1.709197E+03,2.233885E+03,1.047513E-01,1.563607E-01 
19:30:00,1.709321E+03,1.714358E+03,1.047569E-01,1.199976E-01,2.795431E+03,5.212514E+03,1.713213E-01,3.648789E-01,2.290270E+03,1.589601E+03,1.403492E-01,1.112643E-01,2.291097E+03,2.178248E+03,1.403999E-01,1.524647E-01,2.291097E+03,1.792393E+03,1.403999E-01,1.254580E-01,2.006387E+03,6.310203E+02,1.229626E-01,4.416804E-02,1.709602E+03,1.467614E+03,1.047741E-01,1.027276E-01,2.290270E+03,3.232864E+03,1.403492E-01,2.262769E-01,7.200931E+02,4.828577E+03,4.413583E-02,3.380227E-01,1.932710E+03,2.361824E+03,1.184593E-01,1.653281E-01,2.006387E+03,8.344442E+02,1.229626E-01,5.840764E-02,1.709602E+03,3.188014E+03,1.047741E-01,2.231398E-01,2.008284E+03,1.445342E+03,1.230789E-01,1.011634E-01,2.008284E+03,6.417120E+02,1.230789E-01,4.491694E-02,1.709321E+03,2.148695E+03,1.047569E-01,1.503980E-01 
19:45:00,1.709417E+03,1.659691E+03,1.047611E-01,1.161711E-01,2.795674E+03,5.195823E+03,1.713345E-01,3.637103E-01,2.290416E+03,1.528291E+03,1.403549E-01,1.069726E-01,2.291243E+03,2.102711E+03,1.404056E-01,1.471777E-01,2.291243E+03,1.738737E+03,1.404056E-01,1.217023E-01,2.006493E+03,5.821529E+02,1.229671E-01,4.074718E-02,1.709698E+03,1.409310E+03,1.047783E-01,9.864627E-02,2.290416E+03,2.974091E+03,1.403549E-01,2.081647E-01,7.200946E+02,4.811810E+03,4.413592E-02,3.368489E-01,1.932714E+03,2.321337E+03,1.184596E-01,1.624936E-01,2.006493E+03,7.832809E+02,1.229671E-01,5.482638E-02,1.709698E+03,2.938687E+03,1.047783E-01,2.056886E-01,2.008390E+03,1.249227E+03,1.230834E-01,8.743689E-02,2.008390E+03,5.627427E+02,1.230834E-01,3.938857E-02,1.709417E+03,2.070355E+03,1.047611E-01,1.449148E-01 
20:00:00,1.709480E+03,1.611576E+03,1.047640E-01,1.128034E-01,2.795852E+03,5.177123E+03,1.713441E-01,3.624012E-01,2.290506E+03,1.480367E+03,1.403587E-01,1.036180E-01,2.291333E+03,2.034277E+03,1.404094E-01,1.423878E-01,2.291333E+03,1.691144E+03,1.404094E-01,1.183711E-01,2.006564E+03,5.406757E+02,1.229703E-01,3.784375E-02,1.709761E+03,1.365757E+03,1.047812E-01,9.559766E-02,2.290506E+03,2.786843E+03,1.403587E-01,1.950592E-01,7.200981E+02,4.793950E+03,4.413614E-02,3.355987E-01,1.932722E+03,2.278487E+03,1.184601E-01,1.594937E-01,2.006564E+03,7.371574E+02,1.229703E-01,5.159778E-02,1.709761E+03,2.764094E+03,1.047812E-01,1.934690E-01,2.008461E+03,1.115181E+03,1.230866E-01,7.805509E-02,2.008461E+03,5.080898E+02,1.230866E-01,3.556263E-02,1.709480E+03,1.999507E+03,1.047640E-01,1.399559E-01 
20:15:00,1.709523E+03,1.568021E+03,1.047661E-01,1.097549E-01,2.795992E+03,5.157588E+03,1.713517E-01,3.610337E-01,2.290569E+03,1.440821E+03,1.403620E-01,1.008501E-01,2.291396E+03,1.971507E+03,1.404127E-01,1.379944E-01,2.291396E+03,1.647963E+03,1.404127E-01,1.153487E-01,2.006613E+03,5.042703E+02,1.229728E-01,3.529544E-02,1.709804E+03,1.330613E+03,1.047833E-01,9.313795E-02,2.290569E+03,2.641618E+03,1.403620E-01,1.848953E-01,7.201035E+02,4.776328E+03,4.413647E-02,3.343654E-01,1.932732E+03,2.236053E+03,1.184607E-01,1.565229E-01,2.006613E+03,6.928844E+02,1.229728E-01,4.849868E-02,1.709804E+03,2.629347E+03,1.047833E-01,1.840385E-01,2.008510E+03,1.025736E+03,1.230891E-01,7.179511E-02,2.008510E+03,4.659123E+02,1.230891E-01,3.261026E-02,1.709523E+03,1.934443E+03,1.047661E-01,1.354019E-01 
20:30:00,1.709556E+03,1.527645E+03,1.047679E-01,1.069290E-01,2.796105E+03,5.138209E+03,1.713580E-01,3.596772E-01,2.290620E+03,1.406355E+03,1.403651E-01,9.843787E-02,2.291448E+03,1.913308E+03,1.404157E-01,1.339209E-01,2.291448E+03,1.607949E+03,1.404157E-01,1.125481E-01,2.006649E+03,4.711119E+02,1.229749E-01,3.297447E-02,1.709837E+03,1.300097E+03,1.047851E-01,9.100223E-02,2.290620E+03,2.521014E+03,1.403651E-01,1.764546E-01,7.201102E+02,4.759842E+03,4.413688E-02,3.332118E-01,1.932744E+03,2.196172E+03,1.184614E-01,1.537309E-01,2.006649E+03,6.489238E+02,1.229749E-01,4.542137E-02,1.709837E+03,2.515504E+03,1.047851E-01,1.760711E-01,2.008546E+03,9.541728E+02,1.230911E-01,6.678674E-02,2.008546E+03,4.288579E+02,1.230911E-01,3.001663E-02,1.709556E+03,1.873732E+03,1.047679E-01,1.311525E-01 
20:45:00,1.709581E+03,1.489797E+03,1.047694E-01,1.042799E-01,2.796198E+03,5.119449E+03,1.713633E-01,3.583640E-01,2.290664E+03,1.375560E+03,1.403677E-01,9.628251E-02,2.291491E+03,1.858915E+03,1.404184E-01,1.301138E-01,2.291491E+03,1.570562E+03,1.404184E-01,1.099313E-01,2.006678E+03,4.405889E+02,1.229766E-01,3.083799E-02,1.709863E+03,1.272820E+03,1.047866E-01,8.909318E-02,2.290664E+03,2.417002E+03,1.403677E-01,1.691751E-01,7.201178E+02,4.744871E+03,4.413734E-02,3.321645E-01,1.932756E+03,2.159818E+03,1.184622E-01,1.511859E-01,2.006678E+03,6.072612E+02,1.229766E-01,4.250486E-02,1.709863E+03,2.415136E+03,1.047866E-01,1.690465E-01,2.008575E+03,8.928283E+02,1.230928E-01,6.249338E-02,2.008575E+03,3.959095E+02,1.230928E-01,2.771043E-02,1.709581E+03,1.816849E+03,1.047694E-01,1.271711E-01 
21:00:00,1.709603E+03,1.454232E+03,1.047706E-01,1.017906E-01,2.796276E+03,5.101434E+03,1.713677E-01,3.571030E-01,2.290701E+03,1.347549E+03,1.403700E-01,9.432208E-02,2.291528E+03,1.807897E+03,1.404206E-01,1.265429E-01,2.291528E+03,1.535306E+03,1.404206E-01,1.074636E-01,2.006701E+03,4.123280E+02,1.229780E-01,2.885986E-02,1.709884E+03,1.248014E+03,1.047879E-01,8.735710E-02,2.290701E+03,2.324617E+03,1.403700E-01,1.627091E-01,7.201257E+02,4.731449E+03,4.413783E-02,3.312258E-01,1.932769E+03,2.127204E+03,1.184630E-01,1.489027E-01,2.006701E+03,5.682791E+02,1.229780E-01,3.977609E-02,1.709884E+03,2.324082E+03,1.047879E-01,1.626736E-01,2.008599E+03,8.363772E+02,1.230942E-01,5.854233E-02,2.008599E+03,3.661537E+02,1.230942E-01,2.562770E-02,1.709603E+03,1.763354E+03,1.047706E-01,1.234268E-01 
21:15:00,1.709621E+03,1.420432E+03,1.047717E-01,9.942489E-02,2.796341E+03,5.083935E+03,1.713714E-01,3.558782E-01,2.290732E+03,1.321459E+03,1.403718E-01,9.249601E-02,2.291559E+03,1.759545E+03,1.404225E-01,1.231586E-01,2.291559E+03,1.501669E+03,1.404225E-01,1.051094E-01,2.006720E+03,3.857489E+02,1.229791E-01,2.699945E-02,1.709902E+03,1.224980E+03,1.047889E-01,8.574507E-02,2.290732E+03,2.240392E+03,1.403718E-01,1.568141E-01,7.201336E+02,4.719321E+03,4.413831E-02,3.303780E-01,1.932781E+03,2.098180E+03,1.184637E-01,1.468710E-01,2.006720E+03,5.315484E+02,1.229791E-01,3.720500E-02,1.709902E+03,2.239624E+03,1.047889E-01,1.567623E-01,2.008617E+03,7.859576E+02,1.230954E-01,5.501321E-02,2.008617E+03,3.388387E+02,1.230954E-01,2.371582E-02,1.709621E+03,1.712663E+03,1.047717E-01,1.198788E-01 
21:30:00,1.709636E+03,1.388192E+03,1.047726E-01,9.716838E-02,2.796396E+03,5.066846E+03,1.713746E-01,3.546820E-01,2.290759E+03,1.296845E+03,1.403735E-01,9.077331E-02,2.291586E+03,1.713505E+03,1.404241E-01,1.199362E-01,2.291586E+03,1.469392E+03,1.404241E-01,1.028502E-01,2.006736E+03,3.606041E+02,1.229800E-01,2.523944E-02,1.709917E+03,1.203369E+03,1.047899E-01,8.423252E-02,2.290759E+03,2.162725E+03,1.403735E-01,1.513780E-01,7.201413E+02,4.708290E+03,4.413879E-02,3.296068E-01,1.932792E+03,2.072389E+03,1.184644E-01,1.450655E-01,2.006736E+03,4.969085E+02,1.229800E-01,3.478027E-02,1.709917E+03,2.160658E+03,1.047899E-01,1.512352E-01,2.008633E+03,7.414845E+02,1.230963E-01,5.190033E-02,2.008633E+03,3.135206E+02,1.230963E-01,2.194371E-02,1.709636E+03,1.664487E+03,1.047726E-01,1.165068E-01 
21:45:00,1.709649E+03,1.357370E+03,1.047734E-01,9.501109E-02,2.796442E+03,5.050042E+03,1.713774E-01,3.535059E-01,2.290782E+03,1.273395E+03,1.403749E-01,8.913201E-02,2.291609E+03,1.669507E+03,1.404255E-01,1.168566E-01,2.291609E+03,1.438289E+03,1.404255E-01,1.006732E-01,2.006748E+03,3.367120E+02,1.229808E-01,2.356711E-02,1.709931E+03,1.182946E+03,1.047907E-01,8.280321E-02,2.290782E+03,2.090414E+03,1.403749E-01,1.463168E-01,7.201487E+02,4.698085E+03,4.413924E-02,3.288931E-01,1.932802E+03,2.049458E+03,1.184650E-01,1.434604E-01,2.006748E+03,4.642017E+02,1.229808E-01,3.249090E-02,1.709931E+03,2.086338E+03,1.047907E-01,1.460333E-01,2.008646E+03,6.988733E+02,1.230970E-01,4.891780E-02,2.008646E+03,2.898749E+02,1.230970E-01,2.028866E-02,1.709649E+03,1.618603E+03,1.047734E-01,1.132953E-01 
22:00:00,1.709661E+03,1.327857E+03,1.047741E-01,9.294537E-02,2.796482E+03,5.033407E+03,1.713797E-01,3.523415E-01,2.290802E+03,1.250889E+03,1.403761E-01,8.755675E-02,2.291630E+03,1.627334E+03,1.404268E-01,1.139048E-01,2.291630E+03,1.408225E+03,1.404268E-01,9.856896E-02,2.006759E+03,3.139244E+02,1.229814E-01,2.197211E-02,1.709942E+03,1.163562E+03,1.047914E-01,8.144651E-02,2.290802E+03,2.022567E+03,1.403761E-01,1.415680E-01,7.201558E+02,4.688493E+03,4.413967E-02,3.282220E-01,1.932811E+03,2.029011E+03,1.184656E-01,1.420292E-01,2.006759E+03,4.332687E+02,1.229814E-01,3.032569E-02,1.709942E+03,2.016072E+03,1.047914E-01,1.411152E-01,2.008656E+03,6.577619E+02,1.230977E-01,4.604011E-02,2.008656E+03,2.676512E+02,1.230977E-01,1.873315E-02,1.709661E+03,1.574831E+03,1.047741E-01,1.102316E-01 
22:15:00,1.709672E+03,1.253408E+03,1.047748E-01,8.773437E-02,2.796517E+03,4.852697E+03,1.713818E-01,3.396918E-01,2.290821E+03,1.163419E+03,1.403772E-01,8.143435E-02,2.291648E+03,1.520890E+03,1.404279E-01,1.064544E-01,2.291648E+03,1.313255E+03,1.404279E-01,9.192162E-02,2.006768E+03,2.453924E+02,1.229820E-01,1.717540E-02,1.709953E+03,1.099137E+03,1.047920E-01,7.693713E-02,2.290821E+03,1.892505E+03,1.403772E-01,1.324645E-01,7.201625E+02,4.591532E+03,4.414008E-02,3.214342E-01,1.932819E+03,1.916955E+03,1.184660E-01,1.341854E-01,2.006768E+03,3.572848E+02,1.229820E-01,2.500729E-02,1.709953E+03,1.903015E+03,1.047920E-01,1.332019E-01,2.008665E+03,5.703464E+02,1.230982E-01,3.992135E-02,2.008665E+03,1.999023E+02,1.230982E-01,1.399132E-02,1.709672E+03,1.486731E+03,1.047748E-01,1.040650E-01 
22:30:00,1.709681E+03,1.179143E+03,1.047754E-01,8.253569E-02,2.796547E+03,4.668107E+03,1.713836E-01,3.267681E-01,2.290837E+03,1.075262E+03,1.403782E-01,7.526319E-02,2.291664E+03,1.414418E+03,1.404289E-01,9.900131E-02,2.291664E+03,1.217687E+03,1.404289E-01,8.523170E-02,2.006776E+03,1.764042E+02,1.229825E-01,1.234672E-02,1.709963E+03,1.034811E+03,1.047926E-01,7.243406E-02,2.290837E+03,1.764173E+03,1.403782E-01,1.234815E-01,7.201688E+02,4.493731E+03,4.414047E-02,3.145861E-01,1.932826E+03,1.802502E+03,1.184665E-01,1.261727E-01,2.006776E+03,2.814276E+02,1.229825E-01,1.969764E-02,1.709963E+03,1.792062E+03,1.047926E-01,1.254353E-01,2.008673E+03,4.810863E+02,1.230987E-01,3.367316E-02,2.008673E+03,1.318832E+02,1.230987E-01,9.230587E-03,1.709681E+03,1.399374E+03,1.047754E-01,9.795001E-02 
22:45:00,1.709690E+03,1.105288E+03,1.047759E-01,7.736500E-02,2.796573E+03,4.480293E+03,1.713852E-01,3.136152E-01,2.290852E+03,9.865141E+02,1.403791E-01,6.905003E-02,2.291679E+03,1.308066E+03,1.404298E-01,9.155576E-02,2.291679E+03,1.121678E+03,1.404298E-01,7.851027E-02,2.006783E+03,1.072476E+02,1.229829E-01,7.506300E-03,1.709971E+03,9.707873E+02,1.047931E-01,6.795159E-02,2.290852E+03,1.637507E+03,1.403791E-01,1.146138E-01,7.201749E+02,4.395743E+03,4.414085E-02,3.077215E-01,1.932832E+03,1.687763E+03,1.184669E-01,1.181397E-01,2.006783E+03,2.059615E+02,1.229829E-01,1.441541E-02,1.709971E+03,1.683367E+03,1.047931E-01,1.178256E-01,2.008680E+03,3.935300E+02,1.230991E-01,2.754414E-02,2.008680E+03,6.780486E+01,1.230991E-01,4.745692E-03,1.709690E+03,1.312993E+03,1.047759E-01,9.190244E-02 
23:00:00,1.709698E+03,1.031932E+03,1.047764E-01,7.222839E-02,2.796597E+03,4.289619E+03,1.713866E-01,3.002575E-01,2.290865E+03,8.972511E+02,1.403799E-01,6.280010E-02,2.291692E+03,1.201872E+03,1.404306E-01,8.412028E-02,2.291692E+03,1.025316E+03,1.404306E-01,7.176324E-02,2.006789E+03,3.808353E+01,1.229832E-01,2.665402E-03,1.709980E+03,9.072577E+02,1.047936E-01,6.350289E-02,2.290865E+03,1.512371E+03,1.403799E-01,1.058519E-01,7.201807E+02,4.297784E+03,4.414120E-02,3.008544E-01,1.932838E+03,1.573228E+03,1.184672E-01,1.101203E-01,2.006789E+03,1.309836E+02,1.229832E-01,9.167374E-03,1.709980E+03,1.576859E+03,1.047936E-01,1.103677E-01,2.008686E+03,3.071323E+02,1.230995E-01,2.149633E-02,2.008686E+03,8.819301E+00,1.230995E-01,6.172582E-04,1.709698E+03,1.227626E+03,1.047764E-01,8.592488E-02 
23:15:00,1.709706E+03,1.005249E+03,1.047769E-01,7.035807E-02,2.796618E+03,4.260307E+03,1.713878E-01,2.981916E-01,2.290877E+03,8.732358E+02,1.403807E-01,6.111671E-02,2.291704E+03,1.161736E+03,1.404314E-01,8.130785E-02,2.291704E+03,9.944592E+02,1.404314E-01,6.960070E-02,2.006794E+03,1.966945E+01,1.229835E-01,1.376579E-03,1.709987E+03,8.903602E+02,1.047941E-01,6.231771E-02,2.290877E+03,1.454606E+03,1.403807E-01,1.018047E-01,7.201863E+02,4.287783E+03,4.414154E-02,3.001406E-01,1.932843E+03,1.552692E+03,1.184675E-01,1.086802E-01,2.006794E+03,1.031322E+02,1.229835E-01,7.217885E-03,1.709987E+03,1.518836E+03,1.047941E-01,1.063025E-01,2.008691E+03,2.684431E+02,1.230998E-01,1.878789E-02,2.008691E+03,1.428737E+00,1.230998E-01,9.998998E-05,1.709706E+03,1.189532E+03,1.047769E-01,8.325541E-02 
