Time,THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8::Des Sens Cool Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8::Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6::Des Sens Cool Load [W],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1::Des Sens Cool Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9::Des Sens Cool Load [W],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9::Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10::Des Sens Cool Load [W],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10::Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
05:15:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034755E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00 
05:30:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034755E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00 
05:45:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034755E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00 
06:00:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034755E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00 
06:15:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034755E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00 
06:30:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034755E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00 
06:45:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034755E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00 
07:00:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,3.617448E+01,3.302256E-01,2.564603E-03,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034755E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00 
07:15:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,1.354596E+02,3.302256E-01,9.513117E-03,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034755E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00 
07:30:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,2.887868E+02,3.302256E-01,2.024357E-02,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034755E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00 
07:45:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,5.170913E+02,3.302256E-01,3.622124E-02,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034755E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00 
08:00:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,7.746771E+02,3.302256E-01,5.421517E-02,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00 
08:15:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,1.032632E+03,3.302256E-01,7.226775E-02,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00 
08:30:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,1.296225E+03,3.302256E-01,9.071504E-02,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00 
08:45:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,1.540359E+03,3.302256E-01,1.078005E-01,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00 
09:00:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,1.769814E+03,3.302256E-01,1.238587E-01,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00 
09:15:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,1.980902E+03,3.302256E-01,1.386315E-01,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00 
09:30:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,2.171575E+03,3.302256E-01,1.519756E-01,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00 
09:45:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,2.339870E+03,3.302256E-01,1.637535E-01,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00 
10:00:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,2.484382E+03,3.302256E-01,1.738671E-01,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,0.000000E+00,3.302256E-01,0.000000E+00 
10:15:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,2.604404E+03,3.302256E-01,1.822667E-01,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,6.213968E+01,3.302256E-01,4.369992E-03 
10:30:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,2.699692E+03,3.302256E-01,1.889353E-01,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,1.554974E+02,3.302256E-01,1.090382E-02 
10:45:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,2.769587E+03,3.302256E-01,1.938268E-01,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,2.830524E+02,3.302256E-01,1.983064E-02 
11:00:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,2.811654E+03,3.302256E-01,1.967709E-01,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,4.599092E+02,3.302256E-01,3.220778E-02 
11:15:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,2.820086E+03,3.302256E-01,1.973610E-01,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,6.189787E+02,3.302256E-01,4.331890E-02 
11:30:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,2.786582E+03,3.302256E-01,1.950162E-01,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,7.905937E+02,3.302256E-01,5.532893E-02 
11:45:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,2.703666E+03,3.302256E-01,1.892134E-01,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,9.706511E+02,3.302256E-01,6.793007E-02 
12:00:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,2.574060E+03,3.302256E-01,1.801431E-01,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,1.142471E+03,3.302256E-01,7.995473E-02 
12:15:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,2.422991E+03,3.302256E-01,1.695706E-01,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,1.069420E+01,3.327557E-01,7.501844E-04,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,1.308714E+03,3.302256E-01,9.158906E-02 
12:30:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,2.277337E+03,3.302256E-01,1.593772E-01,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,4.998823E+01,3.327557E-01,3.500149E-03,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,1.467653E+03,3.302256E-01,1.027123E-01 
12:45:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,2.158006E+03,3.302256E-01,1.510260E-01,5.429038E+03,0.000000E+00,3.327557E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,1.131798E+02,3.327557E-01,7.922546E-03,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,1.617813E+03,3.302256E-01,1.132211E-01 
13:00:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,2.074668E+03,3.302256E-01,1.451936E-01,5.429038E+03,1.805961E+01,3.327557E-01,1.265384E-03,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,2.156899E+02,3.327557E-01,1.509662E-02,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,1.757909E+03,3.302256E-01,1.230255E-01 
13:15:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,2.016125E+03,3.302256E-01,1.410966E-01,5.429038E+03,4.053902E+01,3.327557E-01,2.838586E-03,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,3.649479E+02,3.327557E-01,2.554054E-02,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,1.886495E+03,3.302256E-01,1.320245E-01 
13:30:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,1.971401E+03,3.302256E-01,1.379666E-01,5.429038E+03,7.293247E+01,3.327557E-01,5.105610E-03,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,5.468948E+02,3.327557E-01,3.827390E-02,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,2.002371E+03,3.302256E-01,1.401340E-01 
13:45:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,1.934805E+03,3.302256E-01,1.354054E-01,5.429038E+03,1.146841E+02,3.327557E-01,8.027557E-03,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,7.687320E+02,3.327557E-01,5.379896E-02,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,2.104253E+03,3.302256E-01,1.472641E-01 
