Time,THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1::Des Sens Cool Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5::Des Sens Cool Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Cool Mass Flow [kg/s],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9::Des Sens Cool Load [W],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9::Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7::Des Sens Cool Load [W],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7::Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6::Des Sens Cool Load [W],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6::Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
19:15:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,4.544363E+02,2.548073E-01,3.180328E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,1.506064E+03,2.562253E-01,1.054004E-01,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,5.061804E+02,2.548073E-01,3.542454E-02,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,1.017113E+02,2.562253E-01,7.118289E-03 
19:30:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,4.164979E+02,2.548073E-01,2.914820E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,1.378147E+03,2.562253E-01,9.644827E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,4.659869E+02,2.548073E-01,3.261164E-02,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,7.641656E+01,2.562253E-01,5.348020E-03 
19:45:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,3.803400E+02,2.548073E-01,2.661772E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,1.256386E+03,2.562253E-01,8.792694E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,4.272288E+02,2.548073E-01,2.989919E-02,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,4.864415E+01,2.562253E-01,3.404358E-03 
20:00:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,3.471730E+02,2.548073E-01,2.429656E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,1.152721E+03,2.562253E-01,8.067208E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,3.910807E+02,2.548073E-01,2.736940E-02,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,2.539846E+01,2.562253E-01,1.777504E-03 
20:15:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,3.162272E+02,2.548073E-01,2.213085E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,1.069031E+03,2.562253E-01,7.481510E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,3.581053E+02,2.548073E-01,2.506165E-02,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,1.036213E+01,2.562253E-01,7.251887E-04 
20:30:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,2.871470E+02,2.548073E-01,2.009570E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,9.980055E+02,2.562253E-01,6.984444E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,3.274698E+02,2.548073E-01,2.291765E-02,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,2.380704E+00,2.562253E-01,1.666119E-04 
20:45:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,2.587772E+02,2.548073E-01,1.811027E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,9.339881E+02,2.562253E-01,6.536425E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,2.981681E+02,2.548073E-01,2.086701E-02,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
21:00:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,2.302730E+02,2.548073E-01,1.611543E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,8.741549E+02,2.562253E-01,6.117688E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,2.693559E+02,2.548073E-01,1.885061E-02,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
21:15:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,2.021153E+02,2.548073E-01,1.414484E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,8.167861E+02,2.562253E-01,5.716198E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,2.402813E+02,2.548073E-01,1.681585E-02,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
21:30:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,1.742263E+02,2.548073E-01,1.219306E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,7.608722E+02,2.562253E-01,5.324890E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,2.113210E+02,2.548073E-01,1.478910E-02,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
21:45:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,1.467871E+02,2.548073E-01,1.027276E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,7.059662E+02,2.562253E-01,4.940636E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,1.826198E+02,2.548073E-01,1.278047E-02,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
22:00:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,1.200075E+02,2.548073E-01,8.398605E-03,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,6.517489E+02,2.562253E-01,4.561202E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,1.542986E+02,2.548073E-01,1.079843E-02,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
22:15:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,9.438493E+01,2.548073E-01,6.605437E-03,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,5.984698E+02,2.562253E-01,4.188332E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,1.267111E+02,2.548073E-01,8.867750E-03,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
22:30:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,6.945825E+01,2.548073E-01,4.860968E-03,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,5.463868E+02,2.562253E-01,3.823835E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,1.003836E+02,2.548073E-01,7.025250E-03,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
22:45:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,4.505545E+01,2.548073E-01,3.153162E-03,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,4.956081E+02,2.562253E-01,3.468465E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,7.479489E+01,2.548073E-01,5.234448E-03,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
23:00:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,2.486040E+01,2.548073E-01,1.739831E-03,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,4.463742E+02,2.562253E-01,3.123906E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,4.985490E+01,2.548073E-01,3.489047E-03,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
23:15:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,1.044137E+01,2.548073E-01,7.307292E-04,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,3.986806E+02,2.562253E-01,2.790127E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,2.823806E+01,2.548073E-01,1.976213E-03,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
23:30:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,2.151027E+00,2.548073E-01,1.505375E-04,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,3.527693E+02,2.562253E-01,2.468822E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,1.254778E+01,2.548073E-01,8.781443E-04,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
23:45:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,3.089449E+02,2.562253E-01,2.162121E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,3.134192E+00,2.548073E-01,2.193434E-04,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
24:00:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,2.663666E+02,2.562253E-01,1.864141E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
Peak,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,1.246258E+03,2.548073E-01,8.721815E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,1.876176E+03,2.562253E-01,1.313023E-01,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,9.995318E+02,2.548073E-01,6.995126E-02,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,1.295401E+02,2.562253E-01,9.065891E-03 

Peak Vol Flow (m3/s),,,8.417526E-01,0.000000E+00,,,2.116299E-01,7.243893E-02,,,2.142127E-01,0.000000E+00,,,2.128076E-01,1.090530E-01,,,2.142127E-01,0.000000E+00,,,2.135792E-01,0.000000E+00,,,2.116299E-01,5.809793E-02,,,7.635625E-01,0.000000E+00,,,2.135792E-01,0.000000E+00,,,2.128076E-01,7.529664E-03 
