Time,THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11::Des Sens Cool Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11::Des Cool Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
00:15:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,9.809791E+01,2.076791E-01,6.865287E-03,3.840210E+03,7.748762E+02,2.353735E-01,5.422895E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,7.003909E+01,2.094063E-01,4.901618E-03,3.416544E+03,1.617466E+02,2.094063E-01,1.131968E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,3.483215E+02,2.353354E-01,2.437694E-02,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,2.615145E+02,2.353354E-01,1.830184E-02,3.803862E+03,2.917239E+02,2.331457E-01,2.041601E-02,3.417049E+03,6.390358E+02,2.094372E-01,4.472230E-02,2.735992E+03,7.130182E+02,1.676940E-01,4.989989E-02 
00:30:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,7.062274E+01,2.076791E-01,4.942464E-03,3.840210E+03,7.193324E+02,2.353735E-01,5.034178E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,4.473200E+01,2.094063E-01,3.130525E-03,3.416544E+03,1.308943E+02,2.094063E-01,9.160513E-03,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,3.164864E+02,2.353354E-01,2.214899E-02,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,2.336933E+02,2.353354E-01,1.635480E-02,3.803862E+03,2.625485E+02,2.331457E-01,1.837420E-02,3.417049E+03,5.809509E+02,2.094372E-01,4.065728E-02,2.735992E+03,6.900552E+02,1.676940E-01,4.829284E-02 
00:45:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,4.446620E+01,2.076791E-01,3.111924E-03,3.840210E+03,6.662437E+02,2.353735E-01,4.662641E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,2.412306E+01,2.094063E-01,1.688229E-03,3.416544E+03,1.014188E+02,2.094063E-01,7.097694E-03,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,2.857492E+02,2.353354E-01,1.999788E-02,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,2.068271E+02,2.353354E-01,1.447459E-02,3.803862E+03,2.343417E+02,2.331457E-01,1.640017E-02,3.417049E+03,5.255259E+02,2.094372E-01,3.677842E-02,2.735992E+03,6.670926E+02,1.676940E-01,4.668583E-02 
01:00:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,2.366754E+01,2.076791E-01,1.656350E-03,3.840210E+03,6.154959E+02,2.353735E-01,4.307488E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,1.005220E+01,2.094063E-01,7.034935E-04,3.416544E+03,7.331356E+01,2.094063E-01,5.130778E-03,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,2.560867E+02,2.353354E-01,1.792198E-02,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,1.808937E+02,2.353354E-01,1.265967E-02,3.803862E+03,2.070900E+02,2.331457E-01,1.449299E-02,3.417049E+03,4.726476E+02,2.094372E-01,3.307778E-02,2.735992E+03,6.441454E+02,1.676940E-01,4.507989E-02 
01:15:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,9.520852E+00,2.076791E-01,6.663076E-04,3.840210E+03,5.671447E+02,2.353735E-01,3.969107E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,2.103010E+00,2.094063E-01,1.471771E-04,3.416544E+03,4.674664E+01,2.094063E-01,3.271518E-03,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,2.276383E+02,2.353354E-01,1.593104E-02,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,1.560339E+02,2.353354E-01,1.091988E-02,3.803862E+03,1.809404E+02,2.331457E-01,1.266294E-02,3.417049E+03,4.223776E+02,2.094372E-01,2.955969E-02,2.735992E+03,6.212358E+02,1.676940E-01,4.347658E-02 
01:30:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,1.731872E+00,2.076791E-01,1.212034E-04,3.840210E+03,5.211086E+02,2.353735E-01,3.646928E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.416544E+03,2.513284E+01,2.094063E-01,1.758897E-03,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,2.003987E+02,2.353354E-01,1.402470E-02,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,1.322434E+02,2.353354E-01,9.254924E-03,3.803862E+03,1.558932E+02,2.331457E-01,1.091003E-02,3.417049E+03,3.746344E+02,2.094372E-01,2.621842E-02,2.735992E+03,5.983843E+02,1.676940E-01,4.187734E-02 
01:45:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,0.000000E+00,2.076791E-01,0.000000E+00,3.840210E+03,4.773128E+02,2.353735E-01,3.340427E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.416544E+03,1.039260E+01,2.094063E-01,7.273162E-04,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,1.743650E+02,2.353354E-01,1.220277E-02,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,1.095234E+02,2.353354E-01,7.664886E-03,3.803862E+03,1.319528E+02,2.331457E-01,9.234586E-03,3.417049E+03,3.293413E+02,2.094372E-01,2.304863E-02,2.735992E+03,5.756182E+02,1.676940E-01,4.028408E-02 
02:00:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,0.000000E+00,2.076791E-01,0.000000E+00,3.840210E+03,4.356867E+02,2.353735E-01,3.049111E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.416544E+03,2.223179E+00,2.094063E-01,1.555870E-04,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,1.495350E+02,2.353354E-01,1.046506E-02,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,8.787601E+01,2.353354E-01,6.149917E-03,3.803862E+03,1.091233E+02,2.331457E-01,7.636886E-03,3.417049E+03,2.864267E+02,2.094372E-01,2.004529E-02,2.735992E+03,5.529662E+02,1.676940E-01,3.869880E-02 
02:15:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,0.000000E+00,2.076791E-01,0.000000E+00,3.840210E+03,3.960117E+02,2.353735E-01,2.771450E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,1.257509E+02,2.353354E-01,8.800555E-03,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,6.714912E+01,2.353354E-01,4.699366E-03,3.803862E+03,8.725373E+01,2.331457E-01,6.106368E-03,3.417049E+03,2.456652E+02,2.094372E-01,1.719264E-02,2.735992E+03,5.304571E+02,1.676940E-01,3.712352E-02 
02:30:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,0.000000E+00,2.076791E-01,0.000000E+00,3.840210E+03,3.582015E+02,2.353735E-01,2.506838E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,1.029918E+02,2.353354E-01,7.207783E-03,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,4.733126E+01,2.353354E-01,3.312432E-03,3.803862E+03,6.633214E+01,2.331457E-01,4.642190E-03,3.417049E+03,2.069766E+02,2.094372E-01,1.448506E-02,2.735992E+03,5.081159E+02,1.676940E-01,3.555999E-02 
02:45:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,0.000000E+00,2.076791E-01,0.000000E+00,3.840210E+03,3.221781E+02,2.353735E-01,2.254732E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,8.123977E+01,2.353354E-01,5.685486E-03,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,2.841341E+01,2.353354E-01,1.988485E-03,3.803862E+03,4.634791E+01,2.331457E-01,3.243613E-03,3.417049E+03,1.702986E+02,2.094372E-01,1.191818E-02,2.735992E+03,4.859640E+02,1.676940E-01,3.400972E-02 
03:00:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,0.000000E+00,2.076791E-01,0.000000E+00,3.840210E+03,2.878715E+02,2.353735E-01,2.014640E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,6.048054E+01,2.353354E-01,4.232672E-03,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,1.431915E+01,2.353354E-01,1.002112E-03,3.803862E+03,2.737273E+01,2.331457E-01,1.915654E-03,3.417049E+03,1.355871E+02,2.094372E-01,9.488933E-03,2.735992E+03,4.640202E+02,1.676940E-01,3.247400E-02 
03:15:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,0.000000E+00,2.076791E-01,0.000000E+00,3.840210E+03,2.550605E+02,2.353735E-01,1.785016E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,4.054718E+01,2.353354E-01,2.837655E-03,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,5.010113E+00,2.353354E-01,3.506278E-04,3.803862E+03,1.345374E+01,2.331457E-01,9.415471E-04,3.417049E+03,1.026582E+02,2.094372E-01,7.184431E-03,2.735992E+03,4.423005E+02,1.676940E-01,3.095397E-02 
03:30:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,0.000000E+00,2.076791E-01,0.000000E+00,3.840210E+03,2.236799E+02,2.353735E-01,1.565402E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,2.298879E+01,2.353354E-01,1.608848E-03,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,2.993655E-01,2.353354E-01,2.095080E-05,3.803862E+03,4.394583E+00,2.331457E-01,3.075506E-04,3.417049E+03,7.151456E+01,2.094372E-01,5.004877E-03,2.735992E+03,4.208277E+02,1.676940E-01,2.945122E-02 
03:45:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,0.000000E+00,2.076791E-01,0.000000E+00,3.840210E+03,1.936602E+02,2.353735E-01,1.355312E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,1.051293E+01,2.353354E-01,7.357371E-04,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,0.000000E+00,2.353354E-01,0.000000E+00,3.803862E+03,0.000000E+00,2.331457E-01,0.000000E+00,3.417049E+03,4.206387E+01,2.094372E-01,2.943799E-03,2.735992E+03,3.996012E+02,1.676940E-01,2.796570E-02 
04:00:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,0.000000E+00,2.076791E-01,0.000000E+00,3.840210E+03,1.649353E+02,2.353735E-01,1.154283E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,2.916399E+00,2.353354E-01,2.041013E-04,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,0.000000E+00,2.353354E-01,0.000000E+00,3.803862E+03,0.000000E+00,2.331457E-01,0.000000E+00,3.417049E+03,2.062432E+01,2.094372E-01,1.443373E-03,2.735992E+03,3.786075E+02,1.676940E-01,2.649647E-02 
04:15:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,0.000000E+00,2.076791E-01,0.000000E+00,3.840210E+03,1.376068E+02,2.353735E-01,9.630281E-03,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,0.000000E+00,2.353354E-01,0.000000E+00,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,0.000000E+00,2.353354E-01,0.000000E+00,3.803862E+03,0.000000E+00,2.331457E-01,0.000000E+00,3.417049E+03,6.757099E+00,2.094372E-01,4.728890E-04,2.735992E+03,3.578255E+02,1.676940E-01,2.504207E-02 
04:30:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,0.000000E+00,2.076791E-01,0.000000E+00,3.840210E+03,1.116265E+02,2.353735E-01,7.812072E-03,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,0.000000E+00,2.353354E-01,0.000000E+00,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,0.000000E+00,2.353354E-01,0.000000E+00,3.803862E+03,0.000000E+00,2.331457E-01,0.000000E+00,3.417049E+03,0.000000E+00,2.094372E-01,0.000000E+00,2.735992E+03,3.372199E+02,1.676940E-01,2.360000E-02 
04:45:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,0.000000E+00,2.076791E-01,0.000000E+00,3.840210E+03,8.696469E+01,2.353735E-01,6.086139E-03,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,0.000000E+00,2.353354E-01,0.000000E+00,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,0.000000E+00,2.353354E-01,0.000000E+00,3.803862E+03,0.000000E+00,2.331457E-01,0.000000E+00,3.417049E+03,0.000000E+00,2.094372E-01,0.000000E+00,2.735992E+03,3.167753E+02,1.676940E-01,2.216921E-02 
05:00:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,0.000000E+00,2.076791E-01,0.000000E+00,3.840210E+03,6.360264E+01,2.353735E-01,4.451169E-03,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,0.000000E+00,2.353354E-01,0.000000E+00,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,0.000000E+00,2.353354E-01,0.000000E+00,3.803862E+03,0.000000E+00,2.331457E-01,0.000000E+00,3.417049E+03,0.000000E+00,2.094372E-01,0.000000E+00,2.735992E+03,2.964909E+02,1.676940E-01,2.074963E-02 
05:15:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,0.000000E+00,2.076791E-01,0.000000E+00,3.840210E+03,4.377534E+01,2.353735E-01,3.063574E-03,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,0.000000E+00,2.353354E-01,0.000000E+00,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,0.000000E+00,2.353354E-01,0.000000E+00,3.803862E+03,0.000000E+00,2.331457E-01,0.000000E+00,3.417049E+03,0.000000E+00,2.094372E-01,0.000000E+00,2.735992E+03,2.764008E+02,1.676940E-01,1.934364E-02 
