Time,THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10::Des Sens Cool Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10::Des Cool Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8::Des Sens Cool Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8::Des Cool Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15::Des Sens Cool Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15::Des Cool Mass Flow [kg/s],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14::Des Sens Cool Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14::Des Cool Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
21:30:00,1.219794E+04,1.825216E+03,7.476344E-01,1.277360E-01,1.133936E+04,0.000000E+00,6.950103E-01,0.000000E+00,9.644099E+03,7.326427E+01,5.911046E-01,5.127329E-03,1.219818E+04,4.139666E+03,7.476487E-01,2.897105E-01,1.219794E+04,1.287365E+03,7.476344E-01,9.009496E-02,9.698212E+03,0.000000E+00,5.944213E-01,0.000000E+00,1.133936E+04,0.000000E+00,6.950103E-01,0.000000E+00,9.698395E+03,2.267963E+03,5.944325E-01,1.587212E-01,2.773213E+04,0.000000E+00,1.699753E+00,0.000000E+00,1.132522E+04,0.000000E+00,6.941433E-01,0.000000E+00,9.698212E+03,6.086262E+01,5.944213E-01,4.259411E-03,1.212652E+04,1.805756E+03,7.432568E-01,1.263741E-01,7.380803E+04,0.000000E+00,4.523830E+00,0.000000E+00,7.930333E+04,0.000000E+00,4.860647E+00,0.000000E+00,1.133941E+04,0.000000E+00,6.950133E-01,0.000000E+00 
21:45:00,1.219794E+04,1.730419E+03,7.476344E-01,1.211017E-01,1.133936E+04,0.000000E+00,6.950103E-01,0.000000E+00,9.644099E+03,2.510083E+01,5.911046E-01,1.756657E-03,1.219818E+04,3.931704E+03,7.476487E-01,2.751565E-01,1.219794E+04,1.213812E+03,7.476344E-01,8.494748E-02,9.698212E+03,0.000000E+00,5.944213E-01,0.000000E+00,1.133936E+04,0.000000E+00,6.950103E-01,0.000000E+00,9.698395E+03,2.074201E+03,5.944325E-01,1.451610E-01,2.773213E+04,0.000000E+00,1.699753E+00,0.000000E+00,1.132522E+04,0.000000E+00,6.941433E-01,0.000000E+00,9.698212E+03,1.884541E+01,5.944213E-01,1.318877E-03,1.212652E+04,1.712151E+03,7.432568E-01,1.198232E-01,7.380803E+04,0.000000E+00,4.523830E+00,0.000000E+00,7.930333E+04,0.000000E+00,4.860647E+00,0.000000E+00,1.133941E+04,0.000000E+00,6.950133E-01,0.000000E+00 
22:00:00,1.219794E+04,1.637011E+03,7.476344E-01,1.145646E-01,1.133936E+04,0.000000E+00,6.950103E-01,0.000000E+00,9.644099E+03,8.884507E-01,5.911046E-01,6.217736E-05,1.219818E+04,3.731401E+03,7.476487E-01,2.611385E-01,1.219794E+04,1.141103E+03,7.476344E-01,7.985895E-02,9.698212E+03,0.000000E+00,5.944213E-01,0.000000E+00,1.133936E+04,0.000000E+00,6.950103E-01,0.000000E+00,9.698395E+03,1.886911E+03,5.944325E-01,1.320536E-01,2.773213E+04,0.000000E+00,1.699753E+00,0.000000E+00,1.132522E+04,0.000000E+00,6.941433E-01,0.000000E+00,9.698212E+03,0.000000E+00,5.944213E-01,0.000000E+00,1.212652E+04,1.619910E+03,7.432568E-01,1.133678E-01,7.380803E+04,0.000000E+00,4.523830E+00,0.000000E+00,7.930333E+04,0.000000E+00,4.860647E+00,0.000000E+00,1.133941E+04,0.000000E+00,6.950133E-01,0.000000E+00 
22:15:00,1.219794E+04,1.545235E+03,7.476344E-01,1.081418E-01,1.133936E+04,0.000000E+00,6.950103E-01,0.000000E+00,9.644099E+03,0.000000E+00,5.911046E-01,0.000000E+00,1.219818E+04,3.537599E+03,7.476487E-01,2.475755E-01,1.219794E+04,1.069202E+03,7.476344E-01,7.482704E-02,9.698212E+03,0.000000E+00,5.944213E-01,0.000000E+00,1.133936E+04,0.000000E+00,6.950103E-01,0.000000E+00,9.698395E+03,1.706462E+03,5.944325E-01,1.194251E-01,2.773213E+04,0.000000E+00,1.699753E+00,0.000000E+00,1.132522E+04,0.000000E+00,6.941433E-01,0.000000E+00,9.698212E+03,0.000000E+00,5.944213E-01,0.000000E+00,1.212652E+04,1.529325E+03,7.432568E-01,1.070283E-01,7.380803E+04,0.000000E+00,4.523830E+00,0.000000E+00,7.930333E+04,0.000000E+00,4.860647E+00,0.000000E+00,1.133941E+04,0.000000E+00,6.950133E-01,0.000000E+00 
22:30:00,1.219794E+04,1.455118E+03,7.476344E-01,1.018350E-01,1.133936E+04,0.000000E+00,6.950103E-01,0.000000E+00,9.644099E+03,0.000000E+00,5.911046E-01,0.000000E+00,1.219818E+04,3.349404E+03,7.476487E-01,2.344047E-01,1.219794E+04,9.982737E+02,7.476344E-01,6.986321E-02,9.698212E+03,0.000000E+00,5.944213E-01,0.000000E+00,1.133936E+04,0.000000E+00,6.950103E-01,0.000000E+00,9.698395E+03,1.533430E+03,5.944325E-01,1.073156E-01,2.773213E+04,0.000000E+00,1.699753E+00,0.000000E+00,1.132522E+04,0.000000E+00,6.941433E-01,0.000000E+00,9.698212E+03,0.000000E+00,5.944213E-01,0.000000E+00,1.212652E+04,1.440113E+03,7.432568E-01,1.007849E-01,7.380803E+04,0.000000E+00,4.523830E+00,0.000000E+00,7.930333E+04,0.000000E+00,4.860647E+00,0.000000E+00,1.133941E+04,0.000000E+00,6.950133E-01,0.000000E+00 
22:45:00,1.219794E+04,1.366672E+03,7.476344E-01,9.564519E-02,1.133936E+04,0.000000E+00,6.950103E-01,0.000000E+00,9.644099E+03,0.000000E+00,5.911046E-01,0.000000E+00,1.219818E+04,3.167087E+03,7.476487E-01,2.216455E-01,1.219794E+04,9.279709E+02,7.476344E-01,6.494314E-02,9.698212E+03,0.000000E+00,5.944213E-01,0.000000E+00,1.133936E+04,0.000000E+00,6.950103E-01,0.000000E+00,9.698395E+03,1.368051E+03,5.944325E-01,9.574169E-02,2.773213E+04,0.000000E+00,1.699753E+00,0.000000E+00,1.132522E+04,0.000000E+00,6.941433E-01,0.000000E+00,9.698212E+03,0.000000E+00,5.944213E-01,0.000000E+00,1.212652E+04,1.352620E+03,7.432568E-01,9.466181E-02,7.380803E+04,0.000000E+00,4.523830E+00,0.000000E+00,7.930333E+04,0.000000E+00,4.860647E+00,0.000000E+00,1.133941E+04,0.000000E+00,6.950133E-01,0.000000E+00 
23:00:00,1.219794E+04,1.279915E+03,7.476344E-01,8.957361E-02,1.133936E+04,0.000000E+00,6.950103E-01,0.000000E+00,9.644099E+03,0.000000E+00,5.911046E-01,0.000000E+00,1.219818E+04,2.990653E+03,7.476487E-01,2.092980E-01,1.219794E+04,8.586761E+02,7.476344E-01,6.009361E-02,9.698212E+03,0.000000E+00,5.944213E-01,0.000000E+00,1.133936E+04,0.000000E+00,6.950103E-01,0.000000E+00,9.698395E+03,1.211665E+03,5.944325E-01,8.479721E-02,2.773213E+04,0.000000E+00,1.699753E+00,0.000000E+00,1.132522E+04,0.000000E+00,6.941433E-01,0.000000E+00,9.698212E+03,0.000000E+00,5.944213E-01,0.000000E+00,1.212652E+04,1.266554E+03,7.432568E-01,8.863854E-02,7.380803E+04,0.000000E+00,4.523830E+00,0.000000E+00,7.930333E+04,0.000000E+00,4.860647E+00,0.000000E+00,1.133941E+04,0.000000E+00,6.950133E-01,0.000000E+00 
23:15:00,1.219794E+04,1.194424E+03,7.476344E-01,8.359058E-02,1.133936E+04,0.000000E+00,6.950103E-01,0.000000E+00,9.644099E+03,0.000000E+00,5.911046E-01,0.000000E+00,1.219818E+04,2.819650E+03,7.476487E-01,1.973304E-01,1.219794E+04,7.897347E+02,7.476344E-01,5.526881E-02,9.698212E+03,0.000000E+00,5.944213E-01,0.000000E+00,1.133936E+04,0.000000E+00,6.950103E-01,0.000000E+00,9.698395E+03,1.063091E+03,5.944325E-01,7.439935E-02,2.773213E+04,0.000000E+00,1.699753E+00,0.000000E+00,1.132522E+04,0.000000E+00,6.941433E-01,0.000000E+00,9.698212E+03,0.000000E+00,5.944213E-01,0.000000E+00,1.212652E+04,1.181663E+03,7.432568E-01,8.269754E-02,7.380803E+04,0.000000E+00,4.523830E+00,0.000000E+00,7.930333E+04,0.000000E+00,4.860647E+00,0.000000E+00,1.133941E+04,0.000000E+00,6.950133E-01,0.000000E+00 
23:30:00,1.219794E+04,1.110068E+03,7.476344E-01,7.768704E-02,1.133936E+04,0.000000E+00,6.950103E-01,0.000000E+00,9.644099E+03,0.000000E+00,5.911046E-01,0.000000E+00,1.219818E+04,2.653832E+03,7.476487E-01,1.857258E-01,1.219794E+04,7.211899E+02,7.476344E-01,5.047177E-02,9.698212E+03,0.000000E+00,5.944213E-01,0.000000E+00,1.133936E+04,0.000000E+00,6.950103E-01,0.000000E+00,9.698395E+03,9.197783E+02,5.944325E-01,6.436979E-02,2.773213E+04,0.000000E+00,1.699753E+00,0.000000E+00,1.132522E+04,0.000000E+00,6.941433E-01,0.000000E+00,9.698212E+03,0.000000E+00,5.944213E-01,0.000000E+00,1.212652E+04,1.097828E+03,7.432568E-01,7.683045E-02,7.380803E+04,0.000000E+00,4.523830E+00,0.000000E+00,7.930333E+04,0.000000E+00,4.860647E+00,0.000000E+00,1.133941E+04,0.000000E+00,6.950133E-01,0.000000E+00 
23:45:00,1.219794E+04,1.026807E+03,7.476344E-01,7.186010E-02,1.133936E+04,0.000000E+00,6.950103E-01,0.000000E+00,9.644099E+03,0.000000E+00,5.911046E-01,0.000000E+00,1.219818E+04,2.493030E+03,7.476487E-01,1.744723E-01,1.219794E+04,6.531067E+02,7.476344E-01,4.570704E-02,9.698212E+03,0.000000E+00,5.944213E-01,0.000000E+00,1.133936E+04,0.000000E+00,6.950103E-01,0.000000E+00,9.698395E+03,7.806245E+02,5.944325E-01,5.463124E-02,2.773213E+04,0.000000E+00,1.699753E+00,0.000000E+00,1.132522E+04,0.000000E+00,6.941433E-01,0.000000E+00,9.698212E+03,0.000000E+00,5.944213E-01,0.000000E+00,1.212652E+04,1.015024E+03,7.432568E-01,7.103548E-02,7.380803E+04,0.000000E+00,4.523830E+00,0.000000E+00,7.930333E+04,0.000000E+00,4.860647E+00,0.000000E+00,1.133941E+04,0.000000E+00,6.950133E-01,0.000000E+00 
24:00:00,1.219794E+04,9.446425E+02,7.476344E-01,6.610988E-02,1.133936E+04,0.000000E+00,6.950103E-01,0.000000E+00,9.644099E+03,0.000000E+00,5.911046E-01,0.000000E+00,1.219818E+04,2.337104E+03,7.476487E-01,1.635599E-01,1.219794E+04,5.855695E+02,7.476344E-01,4.098051E-02,9.698212E+03,0.000000E+00,5.944213E-01,0.000000E+00,1.133936E+04,0.000000E+00,6.950103E-01,0.000000E+00,9.698395E+03,6.440709E+02,5.944325E-01,4.507468E-02,2.773213E+04,0.000000E+00,1.699753E+00,0.000000E+00,1.132522E+04,0.000000E+00,6.941433E-01,0.000000E+00,9.698212E+03,0.000000E+00,5.944213E-01,0.000000E+00,1.212652E+04,9.332642E+02,7.432568E-01,6.531359E-02,7.380803E+04,0.000000E+00,4.523830E+00,0.000000E+00,7.930333E+04,0.000000E+00,4.860647E+00,0.000000E+00,1.133941E+04,0.000000E+00,6.950133E-01,0.000000E+00 
Peak,1.219794E+04,5.217879E+03,7.476344E-01,3.651682E-01,1.133936E+04,0.000000E+00,6.950103E-01,0.000000E+00,9.644099E+03,5.222736E+03,5.911046E-01,3.655081E-01,1.219818E+04,9.095301E+03,7.476487E-01,6.365258E-01,1.219794E+04,2.538274E+03,7.476344E-01,1.776386E-01,9.698212E+03,3.110470E+02,5.944213E-01,2.176861E-02,1.133936E+04,0.000000E+00,6.950103E-01,0.000000E+00,9.698395E+03,6.727198E+03,5.944325E-01,4.707964E-01,2.773213E+04,0.000000E+00,1.699753E+00,0.000000E+00,1.132522E+04,1.489784E+01,6.941433E-01,1.043450E-03,9.698212E+03,3.156090E+03,5.944213E-01,2.208759E-01,1.212652E+04,7.128330E+03,7.432568E-01,4.988693E-01,7.380803E+04,0.000000E+00,4.523830E+00,0.000000E+00,7.930333E+04,0.000000E+00,4.860647E+00,0.000000E+00,1.133941E+04,1.284178E+03,6.950133E-01,8.987045E-02 

Peak Vol Flow (m3/s),,,6.209469E-01,3.032900E-01,,,5.772400E-01,0.000000E+00,,,4.909412E-01,3.035723E-01,,,6.209587E-01,5.286657E-01,,,6.209469E-01,1.475376E-01,,,4.936959E-01,1.807989E-02,,,5.772400E-01,0.000000E+00,,,4.937052E-01,3.910194E-01,,,1.411728E+00,0.000000E+00,,,5.765199E-01,8.666362E-04,,,4.936959E-01,1.834482E-01,,,6.173110E-01,4.143353E-01,,,3.757262E+00,0.000000E+00,,,4.037004E+00,0.000000E+00,,,5.772425E-01,7.464180E-02 
