Time,THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2::Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1::Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Cool Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7::Des Sens Cool Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7::Des Cool Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8::Des Sens Cool Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8::Des Cool Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15::Des Sens Cool Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15::Des Cool Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6::Des Sens Cool Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6::Des Cool Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9::Des Sens Cool Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9::Des Cool Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13::Des Sens Cool Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13::Des Cool Mass Flow [kg/s],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
20:30:00,1.522685E+04,1.169943E+03,9.332817E-01,8.187732E-02,1.498251E+05,0.000000E+00,9.183058E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.515994E+04,2.174434E+03,9.291807E-01,1.521756E-01,5.482112E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,2.129584E+03,7.149765E-01,1.490369E-01,1.522700E+04,5.116669E+03,9.332907E-01,3.580851E-01,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,2.035739E+03,9.332817E-01,1.424692E-01,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873566E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
20:45:00,1.522685E+04,1.102494E+03,9.332817E-01,7.715695E-02,1.498251E+05,0.000000E+00,9.183058E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.515994E+04,2.073930E+03,9.291807E-01,1.451420E-01,5.482112E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,1.943780E+03,7.149765E-01,1.360335E-01,1.522700E+04,4.874335E+03,9.332907E-01,3.411256E-01,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,1.939902E+03,9.332817E-01,1.357622E-01,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873566E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
21:00:00,1.522685E+04,1.040263E+03,9.332817E-01,7.280181E-02,1.498251E+05,0.000000E+00,9.183058E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.515994E+04,1.976192E+03,9.291807E-01,1.383019E-01,5.482112E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,1.770950E+03,7.149765E-01,1.239382E-01,1.522700E+04,4.652562E+03,9.332907E-01,3.256050E-01,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,1.846511E+03,9.332817E-01,1.292263E-01,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873566E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
21:15:00,1.522685E+04,9.799408E+02,9.332817E-01,6.858021E-02,1.498251E+05,0.000000E+00,9.183058E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.515994E+04,1.879489E+03,9.291807E-01,1.315342E-01,5.482112E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,1.601670E+03,7.149765E-01,1.120913E-01,1.522700E+04,4.441670E+03,9.332907E-01,3.108460E-01,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,1.754228E+03,9.332817E-01,1.227680E-01,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873566E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
21:30:00,1.522685E+04,9.195782E+02,9.332817E-01,6.435579E-02,1.498251E+05,0.000000E+00,9.183058E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.515994E+04,1.783493E+03,9.291807E-01,1.248160E-01,5.482112E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,1.432062E+03,7.149765E-01,1.002214E-01,1.522700E+04,4.236341E+03,9.332907E-01,2.964762E-01,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,1.662435E+03,9.332817E-01,1.163439E-01,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873566E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
21:45:00,1.522685E+04,8.582486E+02,9.332817E-01,6.006370E-02,1.498251E+05,0.000000E+00,9.183058E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.515994E+04,1.687693E+03,9.291807E-01,1.181115E-01,5.482112E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,1.259311E+03,7.149765E-01,8.813167E-02,1.522700E+04,4.033858E+03,9.332907E-01,2.823057E-01,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,1.570777E+03,9.332817E-01,1.099293E-01,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873566E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
22:00:00,1.522685E+04,7.955618E+02,9.332817E-01,5.567662E-02,1.498251E+05,0.000000E+00,9.183058E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.515994E+04,1.591907E+03,9.291807E-01,1.114081E-01,5.482112E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,1.085091E+03,7.149765E-01,7.593905E-02,1.522700E+04,3.833377E+03,9.332907E-01,2.682752E-01,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,1.478915E+03,9.332817E-01,1.035004E-01,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873566E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
22:15:00,1.522685E+04,7.318854E+02,9.332817E-01,5.122029E-02,1.498251E+05,0.000000E+00,9.183058E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.515994E+04,1.496692E+03,9.291807E-01,1.047446E-01,5.482112E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,9.127599E+02,7.149765E-01,6.387861E-02,1.522700E+04,3.635750E+03,9.332907E-01,2.544444E-01,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,1.387529E+03,9.332817E-01,9.710486E-02,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873566E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
22:30:00,1.522685E+04,6.677266E+02,9.332817E-01,4.673020E-02,1.498251E+05,0.000000E+00,9.183058E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.515994E+04,1.401896E+03,9.291807E-01,9.811035E-02,5.482112E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,7.433916E+02,7.149765E-01,5.202554E-02,1.522700E+04,3.441370E+03,9.332907E-01,2.408410E-01,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,1.296706E+03,9.332817E-01,9.074873E-02,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873566E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
22:45:00,1.522685E+04,6.030364E+02,9.332817E-01,4.220292E-02,1.498251E+05,0.000000E+00,9.183058E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.515994E+04,1.307990E+03,9.291807E-01,9.153838E-02,5.482112E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,5.784789E+02,7.149765E-01,4.048428E-02,1.522700E+04,3.250676E+03,9.332907E-01,2.274954E-01,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,1.206570E+03,9.332817E-01,8.444066E-02,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873566E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
23:00:00,1.522685E+04,5.384841E+02,9.332817E-01,3.768528E-02,1.498251E+05,0.000000E+00,9.183058E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.515994E+04,1.214796E+03,9.291807E-01,8.501631E-02,5.482112E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,4.185041E+02,7.149765E-01,2.928860E-02,1.522700E+04,3.064244E+03,9.332907E-01,2.144482E-01,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,1.117433E+03,9.332817E-01,7.820249E-02,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873566E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
23:15:00,1.522685E+04,4.736941E+02,9.332817E-01,3.315102E-02,1.498251E+05,0.000000E+00,9.183058E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.515994E+04,1.122182E+03,9.291807E-01,7.853482E-02,5.482112E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,2.638640E+02,7.149765E-01,1.846627E-02,1.522700E+04,2.881715E+03,9.332907E-01,2.016740E-01,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,1.028721E+03,9.332817E-01,7.199402E-02,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873566E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
23:30:00,1.522685E+04,4.090466E+02,9.332817E-01,2.862673E-02,1.498251E+05,0.000000E+00,9.183058E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.515994E+04,1.030171E+03,9.291807E-01,7.209553E-02,5.482112E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,1.402199E+02,7.149765E-01,9.813155E-03,1.522700E+04,2.703276E+03,9.332907E-01,1.891861E-01,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,9.405397E+02,9.332817E-01,6.582275E-02,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873566E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
23:45:00,1.522685E+04,3.450343E+02,9.332817E-01,2.414689E-02,1.498251E+05,0.000000E+00,9.183058E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.515994E+04,9.388744E+02,9.291807E-01,6.570621E-02,5.482112E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,5.592229E+01,7.149765E-01,3.913667E-03,1.522700E+04,2.529073E+03,9.332907E-01,1.769947E-01,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,8.530246E+02,9.332817E-01,5.969809E-02,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873566E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
24:00:00,1.522685E+04,2.826680E+02,9.332817E-01,1.978224E-02,1.498251E+05,0.000000E+00,9.183058E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.515994E+04,8.484417E+02,9.291807E-01,5.937737E-02,5.482112E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,9.695751E+00,7.149765E-01,6.785477E-04,1.522700E+04,2.359210E+03,9.332907E-01,1.651070E-01,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,7.663342E+02,9.332817E-01,5.363116E-02,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873566E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
Peak,1.522685E+04,1.764803E+03,9.332817E-01,1.235080E-01,1.498251E+05,0.000000E+00,9.183058E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.515994E+04,5.904071E+03,9.291807E-01,4.131907E-01,5.482112E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,4.528285E+03,7.149765E-01,3.169076E-01,1.522700E+04,8.052896E+03,9.332907E-01,5.635741E-01,1.161500E+04,3.111838E+03,7.119049E-01,2.177789E-01,1.522685E+04,4.032793E+03,9.332817E-01,2.822311E-01,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873566E+00,0.000000E+00,1.166500E+04,1.184466E+03,7.149695E-01,8.289393E-02 

Peak Vol Flow (m3/s),,,7.751360E-01,1.025794E-01,,,7.626977E+00,0.000000E+00,,,7.253889E-01,0.000000E+00,,,7.717299E-01,3.431750E-01,,,2.790717E+00,0.000000E+00,,,7.253889E-01,0.000000E+00,,,7.248458E-01,0.000000E+00,,,5.938228E-01,2.632072E-01,,,7.751435E-01,4.680758E-01,,,5.912717E-01,1.808760E-01,,,7.751360E-01,2.344067E-01,,,5.938170E-01,0.000000E+00,,,7.253902E-01,0.000000E+00,,,8.200478E+00,0.000000E+00,,,5.938170E-01,6.884745E-02 
