Time,THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14::Des Sens Cool Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14::Des Cool Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12::Des Sens Cool Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12::Des Cool Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2::Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Cool Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10::Des Sens Cool Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8::Des Sens Cool Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9::Des Sens Cool Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9::Des Cool Mass Flow [kg/s] 
02:45:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550663E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,6.790091E+02,1.068380E+00,4.751979E-02,1.600635E+05,0.000000E+00,9.810587E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,0.000000E+00,1.057522E+00,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,0.000000E+00,8.432338E-01,0.000000E+00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
03:00:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,5.643283E+02,1.068380E+00,3.949397E-02,1.600635E+05,0.000000E+00,9.810587E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,0.000000E+00,1.057522E+00,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,0.000000E+00,8.432338E-01,0.000000E+00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
03:15:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,4.538805E+02,1.068380E+00,3.176439E-02,1.600635E+05,0.000000E+00,9.810587E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,0.000000E+00,1.057522E+00,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,0.000000E+00,8.432338E-01,0.000000E+00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
03:30:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,3.466705E+02,1.068380E+00,2.426140E-02,1.600635E+05,0.000000E+00,9.810587E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,0.000000E+00,1.057522E+00,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,0.000000E+00,8.432338E-01,0.000000E+00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
03:45:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,2.414348E+02,1.068380E+00,1.689658E-02,1.600635E+05,0.000000E+00,9.810587E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,0.000000E+00,1.057522E+00,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,0.000000E+00,8.432338E-01,0.000000E+00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
04:00:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,1.410965E+02,1.068380E+00,9.874501E-03,1.600635E+05,0.000000E+00,9.810587E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,0.000000E+00,1.057522E+00,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,0.000000E+00,8.432338E-01,0.000000E+00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
04:15:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,6.786252E+01,1.068380E+00,4.749293E-03,1.600635E+05,0.000000E+00,9.810587E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,0.000000E+00,1.057522E+00,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,0.000000E+00,8.432338E-01,0.000000E+00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
04:30:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,2.107646E+01,1.068380E+00,1.475016E-03,1.600635E+05,0.000000E+00,9.810587E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,0.000000E+00,1.057522E+00,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,0.000000E+00,8.432338E-01,0.000000E+00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
04:45:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,0.000000E+00,1.068380E+00,0.000000E+00,1.600635E+05,0.000000E+00,9.810587E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,0.000000E+00,1.057522E+00,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,0.000000E+00,8.432338E-01,0.000000E+00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
05:00:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,0.000000E+00,1.068380E+00,0.000000E+00,1.600635E+05,0.000000E+00,9.810587E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,0.000000E+00,1.057522E+00,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,0.000000E+00,8.432338E-01,0.000000E+00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
05:15:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,0.000000E+00,1.068380E+00,0.000000E+00,1.600635E+05,0.000000E+00,9.810587E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,0.000000E+00,1.057522E+00,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,0.000000E+00,8.432338E-01,0.000000E+00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
05:30:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,0.000000E+00,1.068380E+00,0.000000E+00,1.600635E+05,0.000000E+00,9.810587E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,0.000000E+00,1.057522E+00,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,0.000000E+00,8.432338E-01,0.000000E+00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
05:45:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,0.000000E+00,1.068380E+00,0.000000E+00,1.600635E+05,0.000000E+00,9.810587E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,0.000000E+00,1.057522E+00,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,0.000000E+00,8.432338E-01,0.000000E+00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
06:00:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,0.000000E+00,1.068380E+00,0.000000E+00,1.600635E+05,0.000000E+00,9.810587E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,0.000000E+00,1.057522E+00,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,0.000000E+00,8.432338E-01,0.000000E+00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
06:15:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,0.000000E+00,1.068380E+00,0.000000E+00,1.600635E+05,0.000000E+00,9.810587E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,0.000000E+00,1.057522E+00,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,0.000000E+00,8.432338E-01,0.000000E+00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
06:30:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,0.000000E+00,1.068380E+00,0.000000E+00,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,2.608579E+02,1.057522E+00,1.834023E-02,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,0.000000E+00,8.432338E-01,0.000000E+00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
06:45:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,0.000000E+00,1.068380E+00,0.000000E+00,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,6.111427E+02,1.057522E+00,4.285614E-02,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,0.000000E+00,8.432338E-01,0.000000E+00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
07:00:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,0.000000E+00,1.068380E+00,0.000000E+00,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,1.131787E+03,1.057522E+00,7.929293E-02,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,0.000000E+00,8.432338E-01,0.000000E+00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
07:15:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,0.000000E+00,1.068380E+00,0.000000E+00,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,1.851057E+03,1.057522E+00,1.296304E-01,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,0.000000E+00,8.432338E-01,0.000000E+00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
07:30:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,0.000000E+00,1.068380E+00,0.000000E+00,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,2.496057E+03,1.057522E+00,1.746857E-01,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,1.599347E+01,8.432338E-01,1.131648E-03,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
07:45:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,0.000000E+00,1.068380E+00,0.000000E+00,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,3.233019E+03,1.057522E+00,2.262597E-01,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,3.130725E+02,8.432338E-01,2.199699E-02,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
08:00:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,0.000000E+00,1.068380E+00,0.000000E+00,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,3.973112E+03,1.057522E+00,2.780544E-01,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,7.454582E+02,8.432338E-01,5.225757E-02,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
