Time,THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7::Des Sens Cool Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7::Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8::Des Sens Cool Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8::Des Cool Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12::Des Sens Cool Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12::Des Cool Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11::Des Sens Cool Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1::Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Cool Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10::Des Sens Cool Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10::Des Cool Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9::Des Sens Cool Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9::Des Cool Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
02:45:00,1.170448E+04,0.000000E+00,7.173894E-01,0.000000E+00,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,0.000000E+00,9.315246E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590603E+05,0.000000E+00,9.749101E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181608E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,3.986057E+02,9.387971E-01,2.789603E-02 
03:00:00,1.170448E+04,0.000000E+00,7.173894E-01,0.000000E+00,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,0.000000E+00,9.315246E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590603E+05,0.000000E+00,9.749101E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181608E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,3.053728E+02,9.387971E-01,2.137121E-02 
03:15:00,1.170448E+04,0.000000E+00,7.173894E-01,0.000000E+00,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,0.000000E+00,9.315246E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590603E+05,0.000000E+00,9.749101E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181608E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,2.125126E+02,9.387971E-01,1.487248E-02 
03:30:00,1.170448E+04,0.000000E+00,7.173894E-01,0.000000E+00,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,0.000000E+00,9.315246E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590603E+05,0.000000E+00,9.749101E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181608E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,1.246929E+02,9.387971E-01,8.726509E-03 
03:45:00,1.170448E+04,0.000000E+00,7.173894E-01,0.000000E+00,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,0.000000E+00,9.315246E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590603E+05,0.000000E+00,9.749101E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181608E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,6.039586E+01,9.387971E-01,4.226745E-03 
04:00:00,1.170448E+04,0.000000E+00,7.173894E-01,0.000000E+00,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,0.000000E+00,9.315246E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590603E+05,0.000000E+00,9.749101E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181608E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,1.905678E+01,9.387971E-01,1.333670E-03 
04:15:00,1.170448E+04,0.000000E+00,7.173894E-01,0.000000E+00,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,0.000000E+00,9.315246E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590603E+05,0.000000E+00,9.749101E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181608E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
04:30:00,1.170448E+04,0.000000E+00,7.173894E-01,0.000000E+00,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,0.000000E+00,9.315246E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590603E+05,0.000000E+00,9.749101E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181608E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
04:45:00,1.170448E+04,0.000000E+00,7.173894E-01,0.000000E+00,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,0.000000E+00,9.315246E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590603E+05,0.000000E+00,9.749101E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181608E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
05:00:00,1.170448E+04,0.000000E+00,7.173894E-01,0.000000E+00,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,0.000000E+00,9.315246E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590603E+05,0.000000E+00,9.749101E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181608E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
05:15:00,1.170448E+04,0.000000E+00,7.173894E-01,0.000000E+00,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,0.000000E+00,9.315246E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590603E+05,0.000000E+00,9.749101E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
05:30:00,1.170448E+04,0.000000E+00,7.173894E-01,0.000000E+00,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,0.000000E+00,9.315246E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590603E+05,0.000000E+00,9.749101E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
05:45:00,1.170448E+04,0.000000E+00,7.173894E-01,0.000000E+00,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,0.000000E+00,9.315246E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590603E+05,0.000000E+00,9.749101E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
06:00:00,1.170448E+04,0.000000E+00,7.173894E-01,0.000000E+00,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,0.000000E+00,9.315246E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590603E+05,0.000000E+00,9.749101E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
06:15:00,1.170448E+04,0.000000E+00,7.173894E-01,0.000000E+00,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,0.000000E+00,9.315246E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590603E+05,0.000000E+00,9.749101E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
06:30:00,1.170448E+04,0.000000E+00,7.173894E-01,0.000000E+00,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,0.000000E+00,9.315246E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590603E+05,0.000000E+00,9.749101E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
06:45:00,1.170448E+04,0.000000E+00,7.173894E-01,0.000000E+00,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,4.448379E+01,9.315246E-01,3.143789E-03,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590603E+05,0.000000E+00,9.749101E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
07:00:00,1.170448E+04,0.000000E+00,7.173894E-01,0.000000E+00,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,2.665710E+02,9.315246E-01,1.868672E-02,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
07:15:00,1.170448E+04,0.000000E+00,7.173894E-01,0.000000E+00,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,5.035536E+02,9.315246E-01,3.527172E-02,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
07:30:00,1.170448E+04,0.000000E+00,7.173894E-01,0.000000E+00,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,8.713377E+02,9.315246E-01,6.101074E-02,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
07:45:00,1.170448E+04,0.000000E+00,7.173894E-01,0.000000E+00,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,1.302187E+03,9.315246E-01,9.113268E-02,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
08:00:00,1.170448E+04,0.000000E+00,7.173894E-01,0.000000E+00,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,1.661666E+03,9.315246E-01,1.162901E-01,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
