Time,THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7::Des Sens Cool Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7::Des Cool Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15::Des Sens Cool Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15::Des Cool Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5::Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Cool Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14::Des Sens Cool Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14::Des Cool Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13::Des Sens Cool Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
17:00:00,7.818249E+03,8.042042E+02,4.791949E-01,5.628060E-02,3.332084E+04,0.000000E+00,2.042296E+00,0.000000E+00,8.392194E+03,1.286513E+03,5.143730E-01,9.003539E-02,6.737813E+03,1.074715E+02,4.129730E-01,7.521328E-03,6.664632E+03,1.558908E+03,4.084876E-01,1.090987E-01,7.778155E+03,0.000000E+00,4.767375E-01,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,6.737813E+03,1.976866E+03,4.129730E-01,1.383490E-01,1.279644E+04,0.000000E+00,7.843174E-01,0.000000E+00,8.392194E+03,3.104425E+03,5.143730E-01,2.172602E-01,8.307293E+03,2.566996E+03,5.091693E-01,1.796487E-01,6.738179E+03,4.482006E+03,4.129954E-01,3.136688E-01,3.527745E+04,0.000000E+00,2.162220E+00,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,8.392602E+03,5.959679E+03,5.143980E-01,4.170823E-01 
17:15:00,7.818249E+03,8.909919E+02,4.791949E-01,6.235420E-02,3.332084E+04,0.000000E+00,2.042296E+00,0.000000E+00,8.392194E+03,1.346537E+03,5.143730E-01,9.423610E-02,6.737813E+03,1.391342E+02,4.129730E-01,9.737230E-03,6.664632E+03,1.477626E+03,4.084876E-01,1.034102E-01,7.778155E+03,0.000000E+00,4.767375E-01,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,6.737813E+03,1.864349E+03,4.129730E-01,1.304747E-01,1.279644E+04,0.000000E+00,7.843174E-01,0.000000E+00,8.392194E+03,2.984346E+03,5.143730E-01,2.088566E-01,8.307293E+03,2.498918E+03,5.091693E-01,1.748844E-01,6.738179E+03,4.610624E+03,4.129954E-01,3.226700E-01,3.527745E+04,0.000000E+00,2.162220E+00,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,8.392602E+03,6.076056E+03,5.143980E-01,4.252269E-01 
17:30:00,7.818249E+03,9.209586E+02,4.791949E-01,6.445130E-02,3.332084E+04,0.000000E+00,2.042296E+00,0.000000E+00,8.392194E+03,1.427986E+03,5.143730E-01,9.993622E-02,6.737813E+03,1.819573E+02,4.129730E-01,1.273420E-02,6.664632E+03,1.394243E+03,4.084876E-01,9.757477E-02,7.778155E+03,0.000000E+00,4.767375E-01,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,6.737813E+03,1.760316E+03,4.129730E-01,1.231940E-01,1.279644E+04,0.000000E+00,7.843174E-01,0.000000E+00,8.392194E+03,2.875460E+03,5.143730E-01,2.012363E-01,8.307293E+03,2.428162E+03,5.091693E-01,1.699326E-01,6.738179E+03,4.693877E+03,4.129954E-01,3.284964E-01,3.527745E+04,0.000000E+00,2.162220E+00,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,8.392602E+03,6.145451E+03,5.143980E-01,4.300834E-01 
17:45:00,7.818249E+03,9.047734E+02,4.791949E-01,6.331862E-02,3.332084E+04,0.000000E+00,2.042296E+00,0.000000E+00,8.392194E+03,1.517096E+03,5.143730E-01,1.061725E-01,6.737813E+03,2.258712E+02,4.129730E-01,1.580753E-02,6.664632E+03,1.307115E+03,4.084876E-01,9.147720E-02,7.778155E+03,0.000000E+00,4.767375E-01,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,6.737813E+03,1.657208E+03,4.129730E-01,1.159781E-01,1.279644E+04,0.000000E+00,7.843174E-01,0.000000E+00,8.392194E+03,2.769809E+03,5.143730E-01,1.938424E-01,8.307293E+03,2.352817E+03,5.091693E-01,1.646596E-01,6.738179E+03,4.721216E+03,4.129954E-01,3.304097E-01,3.527745E+04,0.000000E+00,2.162220E+00,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,8.392602E+03,6.157804E+03,5.143980E-01,4.309479E-01 
18:00:00,7.818249E+03,8.385206E+02,4.791949E-01,5.868211E-02,3.332084E+04,0.000000E+00,2.042296E+00,0.000000E+00,8.392194E+03,1.599664E+03,5.143730E-01,1.119509E-01,6.737813E+03,2.669065E+02,4.129730E-01,1.867942E-02,6.664632E+03,1.216830E+03,4.084876E-01,8.515863E-02,7.778155E+03,0.000000E+00,4.767375E-01,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,6.737813E+03,1.552978E+03,4.129730E-01,1.086836E-01,1.279644E+04,0.000000E+00,7.843174E-01,0.000000E+00,8.392194E+03,2.664549E+03,5.143730E-01,1.864758E-01,8.307293E+03,2.273070E+03,5.091693E-01,1.590786E-01,6.738179E+03,4.690005E+03,4.129954E-01,3.282254E-01,3.527745E+04,0.000000E+00,2.162220E+00,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,8.392602E+03,6.110060E+03,5.143980E-01,4.276066E-01 
18:15:00,7.818249E+03,7.181526E+02,4.791949E-01,5.025848E-02,3.332084E+04,0.000000E+00,2.042296E+00,0.000000E+00,8.392194E+03,1.662443E+03,5.143730E-01,1.163445E-01,6.737813E+03,2.969961E+02,4.129730E-01,2.078527E-02,6.664632E+03,1.123299E+03,4.084876E-01,7.861301E-02,7.778155E+03,0.000000E+00,4.767375E-01,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,6.737813E+03,1.446206E+03,4.129730E-01,1.012113E-01,1.279644E+04,0.000000E+00,7.843174E-01,0.000000E+00,8.392194E+03,2.557547E+03,5.143730E-01,1.789874E-01,8.307293E+03,2.188449E+03,5.091693E-01,1.531565E-01,6.738179E+03,4.596896E+03,4.129954E-01,3.217093E-01,3.527745E+04,0.000000E+00,2.162220E+00,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,8.392602E+03,5.998644E+03,5.143980E-01,4.198092E-01 
18:30:00,7.818249E+03,5.323089E+02,4.791949E-01,3.725264E-02,3.332084E+04,0.000000E+00,2.042296E+00,0.000000E+00,8.392194E+03,1.695090E+03,5.143730E-01,1.186292E-01,6.737813E+03,3.104766E+02,4.129730E-01,2.172872E-02,6.664632E+03,1.027038E+03,4.084876E-01,7.187625E-02,7.778155E+03,0.000000E+00,4.767375E-01,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,6.737813E+03,1.336653E+03,4.129730E-01,9.354439E-02,1.279644E+04,0.000000E+00,7.843174E-01,0.000000E+00,8.392194E+03,2.447818E+03,5.143730E-01,1.713081E-01,8.307293E+03,2.099113E+03,5.091693E-01,1.469044E-01,6.738179E+03,4.439255E+03,4.129954E-01,3.106769E-01,3.527745E+04,0.000000E+00,2.162220E+00,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,8.392602E+03,5.820896E+03,5.143980E-01,4.073697E-01 
18:45:00,7.818249E+03,3.256848E+02,4.791949E-01,2.279248E-02,3.332084E+04,0.000000E+00,2.042296E+00,0.000000E+00,8.392194E+03,1.688995E+03,5.143730E-01,1.182027E-01,6.737813E+03,3.030280E+02,4.129730E-01,2.120744E-02,6.664632E+03,9.298083E+02,4.084876E-01,6.507173E-02,7.778155E+03,0.000000E+00,4.767375E-01,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,6.737813E+03,1.225721E+03,4.129730E-01,8.578089E-02,1.279644E+04,0.000000E+00,7.843174E-01,0.000000E+00,8.392194E+03,2.336065E+03,5.143730E-01,1.634872E-01,8.307293E+03,2.006368E+03,5.091693E-01,1.404137E-01,6.738179E+03,4.211127E+03,4.129954E-01,2.947116E-01,3.527745E+04,0.000000E+00,2.162220E+00,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,8.392602E+03,5.571098E+03,5.143980E-01,3.898879E-01 
19:00:00,7.818249E+03,1.573178E+02,4.791949E-01,1.100964E-02,3.332084E+04,0.000000E+00,2.042296E+00,0.000000E+00,8.392194E+03,1.637474E+03,5.143730E-01,1.145970E-01,6.737813E+03,2.671149E+02,4.129730E-01,1.869405E-02,6.664632E+03,8.322306E+02,4.084876E-01,5.824285E-02,7.778155E+03,0.000000E+00,4.767375E-01,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,6.737813E+03,1.113669E+03,4.129730E-01,7.793905E-02,1.279644E+04,0.000000E+00,7.843174E-01,0.000000E+00,8.392194E+03,2.221999E+03,5.143730E-01,1.555044E-01,8.307293E+03,1.910303E+03,5.091693E-01,1.336907E-01,6.738179E+03,3.907473E+03,4.129954E-01,2.734607E-01,3.527745E+04,0.000000E+00,2.162220E+00,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,8.392602E+03,5.244291E+03,5.143980E-01,3.670166E-01 
19:15:00,7.818249E+03,4.314036E+01,4.791949E-01,3.019117E-03,3.332084E+04,0.000000E+00,2.042296E+00,0.000000E+00,8.392194E+03,1.542985E+03,5.143730E-01,1.079843E-01,6.737813E+03,2.068547E+02,4.129730E-01,1.447672E-02,6.664632E+03,7.370067E+02,4.084876E-01,5.157870E-02,7.778155E+03,0.000000E+00,4.767375E-01,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,6.737813E+03,1.002875E+03,4.129730E-01,7.018525E-02,1.279644E+04,0.000000E+00,7.843174E-01,0.000000E+00,8.392194E+03,2.107541E+03,5.143730E-01,1.474942E-01,8.307293E+03,1.812960E+03,5.091693E-01,1.268783E-01,6.738179E+03,3.541330E+03,4.129954E-01,2.478366E-01,3.527745E+04,0.000000E+00,2.162220E+00,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,8.392602E+03,4.852952E+03,5.143980E-01,3.396291E-01 
19:30:00,7.818249E+03,0.000000E+00,4.791949E-01,0.000000E+00,3.332084E+04,0.000000E+00,2.042296E+00,0.000000E+00,8.392194E+03,1.422135E+03,5.143730E-01,9.952675E-02,6.737813E+03,1.294190E+02,4.129730E-01,9.057373E-03,6.664632E+03,6.455748E+02,4.084876E-01,4.517992E-02,7.778155E+03,0.000000E+00,4.767375E-01,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,6.737813E+03,8.954648E+02,4.129730E-01,6.266823E-02,1.279644E+04,0.000000E+00,7.843174E-01,0.000000E+00,8.392194E+03,1.994053E+03,5.143730E-01,1.395519E-01,8.307293E+03,1.715804E+03,5.091693E-01,1.200788E-01,6.738179E+03,3.155497E+03,4.129954E-01,2.208344E-01,3.527745E+04,0.000000E+00,2.162220E+00,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,8.392602E+03,4.438416E+03,5.143980E-01,3.106182E-01 
19:45:00,7.818249E+03,0.000000E+00,4.791949E-01,0.000000E+00,3.332084E+04,0.000000E+00,2.042296E+00,0.000000E+00,8.392194E+03,1.297596E+03,5.143730E-01,9.081097E-02,6.737813E+03,6.542457E+01,4.129730E-01,4.578718E-03,6.664632E+03,5.602215E+02,4.084876E-01,3.920656E-02,7.778155E+03,0.000000E+00,4.767375E-01,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,6.737813E+03,7.945652E+02,4.129730E-01,5.560687E-02,1.279644E+04,0.000000E+00,7.843174E-01,0.000000E+00,8.392194E+03,1.885315E+03,5.143730E-01,1.319420E-01,8.307293E+03,1.622608E+03,5.091693E-01,1.135567E-01,6.738179E+03,2.798534E+03,4.129954E-01,1.958527E-01,3.527745E+04,0.000000E+00,2.162220E+00,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,8.392602E+03,4.048938E+03,5.143980E-01,2.833610E-01 
20:00:00,7.818249E+03,0.000000E+00,4.791949E-01,0.000000E+00,3.332084E+04,0.000000E+00,2.042296E+00,0.000000E+00,8.392194E+03,1.186416E+03,5.143730E-01,8.303019E-02,6.737813E+03,2.152321E+01,4.129730E-01,1.506288E-03,6.664632E+03,4.801560E+02,4.084876E-01,3.360325E-02,7.778155E+03,0.000000E+00,4.767375E-01,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,6.737813E+03,7.018912E+02,4.129730E-01,4.912117E-02,1.279644E+04,0.000000E+00,7.843174E-01,0.000000E+00,8.392194E+03,1.783596E+03,5.143730E-01,1.248232E-01,8.307293E+03,1.535789E+03,5.091693E-01,1.074807E-01,6.738179E+03,2.499957E+03,4.129954E-01,1.749571E-01,3.527745E+04,0.000000E+00,2.162220E+00,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,8.392602E+03,3.716201E+03,5.143980E-01,2.600747E-01 
20:15:00,7.818249E+03,0.000000E+00,4.791949E-01,0.000000E+00,3.332084E+04,0.000000E+00,2.042296E+00,0.000000E+00,8.392194E+03,1.097759E+03,5.143730E-01,7.682561E-02,6.737813E+03,0.000000E+00,4.129730E-01,0.000000E+00,6.664632E+03,4.046115E+02,4.084876E-01,2.831634E-02,7.778155E+03,0.000000E+00,4.767375E-01,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,6.737813E+03,6.177951E+02,4.129730E-01,4.323579E-02,1.279644E+04,0.000000E+00,7.843174E-01,0.000000E+00,8.392194E+03,1.689893E+03,5.143730E-01,1.182655E-01,8.307293E+03,1.456010E+03,5.091693E-01,1.018974E-01,6.738179E+03,2.268924E+03,4.129954E-01,1.587884E-01,3.527745E+04,0.000000E+00,2.162220E+00,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,8.392602E+03,3.452186E+03,5.143980E-01,2.415979E-01 
20:30:00,7.818249E+03,0.000000E+00,4.791949E-01,0.000000E+00,3.332084E+04,0.000000E+00,2.042296E+00,0.000000E+00,8.392194E+03,1.026361E+03,5.143730E-01,7.182888E-02,6.737813E+03,0.000000E+00,4.129730E-01,0.000000E+00,6.664632E+03,3.327265E+02,4.084876E-01,2.328554E-02,7.778155E+03,0.000000E+00,4.767375E-01,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,6.737813E+03,5.395607E+02,4.129730E-01,3.776063E-02,1.279644E+04,0.000000E+00,7.843174E-01,0.000000E+00,8.392194E+03,1.604457E+03,5.143730E-01,1.122863E-01,8.307293E+03,1.382947E+03,5.091693E-01,9.678422E-02,6.738179E+03,2.082960E+03,4.129954E-01,1.457740E-01,3.527745E+04,0.000000E+00,2.162220E+00,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,8.392602E+03,3.237157E+03,5.143980E-01,2.265493E-01 
20:45:00,7.818249E+03,0.000000E+00,4.791949E-01,0.000000E+00,3.332084E+04,0.000000E+00,2.042296E+00,0.000000E+00,8.392194E+03,9.644003E+02,5.143730E-01,6.749262E-02,6.737813E+03,0.000000E+00,4.129730E-01,0.000000E+00,6.664632E+03,2.633050E+02,4.084876E-01,1.842714E-02,7.778155E+03,0.000000E+00,4.767375E-01,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,6.737813E+03,4.650727E+02,4.129730E-01,3.254766E-02,1.279644E+04,0.000000E+00,7.843174E-01,0.000000E+00,8.392194E+03,1.524749E+03,5.143730E-01,1.067081E-01,8.307293E+03,1.314352E+03,5.091693E-01,9.198363E-02,6.738179E+03,1.920911E+03,4.129954E-01,1.344331E-01,3.527745E+04,0.000000E+00,2.162220E+00,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,8.392602E+03,3.051550E+03,5.143980E-01,2.135597E-01 
21:00:00,7.818249E+03,0.000000E+00,4.791949E-01,0.000000E+00,3.332084E+04,0.000000E+00,2.042296E+00,0.000000E+00,8.392194E+03,9.079305E+02,5.143730E-01,6.354063E-02,6.737813E+03,0.000000E+00,4.129730E-01,0.000000E+00,6.664632E+03,1.967314E+02,4.084876E-01,1.376805E-02,7.778155E+03,0.000000E+00,4.767375E-01,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,6.737813E+03,3.926178E+02,4.129730E-01,2.747698E-02,1.279644E+04,0.000000E+00,7.843174E-01,0.000000E+00,8.392194E+03,1.449017E+03,5.143730E-01,1.014080E-01,8.307293E+03,1.248420E+03,5.091693E-01,8.736949E-02,6.738179E+03,1.772745E+03,4.129954E-01,1.240638E-01,3.527745E+04,0.000000E+00,2.162220E+00,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,8.392602E+03,2.885096E+03,5.143980E-01,2.019106E-01 
21:15:00,7.818249E+03,0.000000E+00,4.791949E-01,0.000000E+00,3.332084E+04,0.000000E+00,2.042296E+00,0.000000E+00,8.392194E+03,8.547671E+02,5.143730E-01,5.982004E-02,6.737813E+03,0.000000E+00,4.129730E-01,0.000000E+00,6.664632E+03,1.326771E+02,4.084876E-01,9.285277E-03,7.778155E+03,0.000000E+00,4.767375E-01,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,6.737813E+03,3.209095E+02,4.129730E-01,2.245854E-02,1.279644E+04,0.000000E+00,7.843174E-01,0.000000E+00,8.392194E+03,1.375801E+03,5.143730E-01,9.628407E-02,8.307293E+03,1.184133E+03,5.091693E-01,8.287038E-02,6.738179E+03,1.633371E+03,4.129954E-01,1.143099E-01,3.527745E+04,0.000000E+00,2.162220E+00,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,8.392602E+03,2.731987E+03,5.143980E-01,1.911955E-01 
21:30:00,7.818249E+03,0.000000E+00,4.791949E-01,0.000000E+00,3.332084E+04,0.000000E+00,2.042296E+00,0.000000E+00,8.392194E+03,8.036294E+02,5.143730E-01,5.624122E-02,6.737813E+03,0.000000E+00,4.129730E-01,0.000000E+00,6.664632E+03,7.568893E+01,4.084876E-01,5.297016E-03,7.778155E+03,0.000000E+00,4.767375E-01,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,6.737813E+03,2.512230E+02,4.129730E-01,1.758159E-02,1.279644E+04,0.000000E+00,7.843174E-01,0.000000E+00,8.392194E+03,1.304184E+03,5.143730E-01,9.127204E-02,8.307293E+03,1.121204E+03,5.091693E-01,7.846635E-02,6.738179E+03,1.499803E+03,4.129954E-01,1.049623E-01,3.527745E+04,0.000000E+00,2.162220E+00,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,8.392602E+03,2.588650E+03,5.143980E-01,1.811641E-01 
21:45:00,7.818249E+03,0.000000E+00,4.791949E-01,0.000000E+00,3.332084E+04,0.000000E+00,2.042296E+00,0.000000E+00,8.392194E+03,7.537387E+02,5.143730E-01,5.274967E-02,6.737813E+03,0.000000E+00,4.129730E-01,0.000000E+00,6.664632E+03,3.490323E+01,4.084876E-01,2.442668E-03,7.778155E+03,0.000000E+00,4.767375E-01,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,6.737813E+03,1.836003E+02,4.129730E-01,1.284908E-02,1.279644E+04,0.000000E+00,7.843174E-01,0.000000E+00,8.392194E+03,1.234099E+03,5.143730E-01,8.636722E-02,8.307293E+03,1.059386E+03,5.091693E-01,7.414011E-02,6.738179E+03,1.371183E+03,4.129954E-01,9.596089E-02,3.527745E+04,0.000000E+00,2.162220E+00,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,8.392602E+03,2.452532E+03,5.143980E-01,1.716381E-01 
22:00:00,7.818249E+03,0.000000E+00,4.791949E-01,0.000000E+00,3.332084E+04,0.000000E+00,2.042296E+00,0.000000E+00,8.392194E+03,7.046362E+02,5.143730E-01,4.931328E-02,6.737813E+03,0.000000E+00,4.129730E-01,0.000000E+00,6.664632E+03,9.936156E+00,4.084876E-01,6.953722E-04,7.778155E+03,0.000000E+00,4.767375E-01,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,6.737813E+03,1.181390E+02,4.129730E-01,8.267844E-03,1.279644E+04,0.000000E+00,7.843174E-01,0.000000E+00,8.392194E+03,1.165390E+03,5.143730E-01,8.155871E-02,8.307293E+03,9.985132E+02,5.091693E-01,6.987997E-02,6.738179E+03,1.247189E+03,4.129954E-01,8.728332E-02,3.527745E+04,0.000000E+00,2.162220E+00,0.000000E+00,7.818065E+03,0.000000E+00,4.791836E-01,0.000000E+00,8.392602E+03,2.322051E+03,5.143980E-01,1.625065E-01 
