Time,THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3::Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Cool Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11::Des Sens Cool Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11::Des Cool Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7::Des Sens Cool Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
15:30:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,5.796541E+03,1.187278E+00,4.056653E-01,1.693993E+04,4.046370E+03,1.038280E+00,2.831813E-01,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,5.124929E+03,1.085800E+00,3.586628E-01,8.518588E+03,8.754974E+03,5.221199E-01,6.127083E-01,8.790279E+03,6.217154E+02,5.387724E-01,4.351015E-02,1.937090E+04,1.460853E+04,1.187278E+00,1.022364E+00,1.693993E+04,1.314727E+04,1.038280E+00,9.200987E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,9.644785E+03,5.944820E-01,6.749809E-01,8.876702E+03,6.649626E+03,5.440694E-01,4.653595E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,9.542630E+03,5.340844E+03,5.848854E-01,3.737738E-01,8.380250E+03,4.912030E+03,5.136410E-01,3.437637E-01 
15:45:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,5.794836E+03,1.187278E+00,4.055460E-01,1.693993E+04,4.032123E+03,1.038280E+00,2.821842E-01,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,4.334658E+03,1.085800E+00,3.033566E-01,8.518588E+03,9.343765E+03,5.221199E-01,6.539143E-01,8.790279E+03,5.361973E+02,5.387724E-01,3.752525E-02,1.937090E+04,1.396784E+04,1.187278E+00,9.775255E-01,1.693993E+04,1.252429E+04,1.038280E+00,8.765002E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,1.022285E+04,5.944820E-01,7.154359E-01,8.876702E+03,7.163373E+03,5.440694E-01,5.013160E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,9.542630E+03,5.214342E+03,5.848854E-01,3.649207E-01,8.380250E+03,4.764622E+03,5.136410E-01,3.334474E-01 
16:00:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,5.766924E+03,1.187278E+00,4.035926E-01,1.693993E+04,3.992422E+03,1.038280E+00,2.794058E-01,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,3.521740E+03,1.085800E+00,2.464655E-01,8.518588E+03,9.887427E+03,5.221199E-01,6.919619E-01,8.790279E+03,4.452624E+02,5.387724E-01,3.116126E-02,1.937090E+04,1.322412E+04,1.187278E+00,9.254772E-01,1.693993E+04,1.179652E+04,1.038280E+00,8.255676E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,1.075392E+04,5.944820E-01,7.526029E-01,8.876702E+03,7.601754E+03,5.440694E-01,5.319977E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,9.542630E+03,5.080681E+03,5.848854E-01,3.555665E-01,8.380250E+03,4.609705E+03,5.136410E-01,3.226057E-01 
16:15:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,5.716367E+03,1.187278E+00,4.000544E-01,1.693993E+04,3.931117E+03,1.038280E+00,2.751154E-01,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,2.729729E+03,1.085800E+00,1.910374E-01,8.518588E+03,1.037967E+04,5.221199E-01,7.264111E-01,8.790279E+03,3.514120E+02,5.387724E-01,2.459323E-02,1.937090E+04,1.242964E+04,1.187278E+00,8.698760E-01,1.693993E+04,1.101760E+04,1.038280E+00,7.710561E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,1.123212E+04,5.944820E-01,7.860687E-01,8.876702E+03,7.961721E+03,5.440694E-01,5.571911E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,9.542630E+03,4.941261E+03,5.848854E-01,3.458093E-01,8.380250E+03,4.449080E+03,5.136410E-01,3.113645E-01 
16:30:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,5.666696E+03,1.187278E+00,3.965782E-01,1.693993E+04,3.871824E+03,1.038280E+00,2.709658E-01,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,2.031342E+03,1.085800E+00,1.421614E-01,8.518588E+03,1.080514E+04,5.221199E-01,7.561870E-01,8.790279E+03,2.592683E+02,5.387724E-01,1.814464E-02,1.937090E+04,1.166083E+04,1.187278E+00,8.160718E-01,1.693993E+04,1.026635E+04,1.038280E+00,7.184805E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,1.164332E+04,5.944820E-01,8.148467E-01,8.876702E+03,8.228152E+03,5.440694E-01,5.758380E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,9.542630E+03,4.800309E+03,5.848854E-01,3.359449E-01,8.380250E+03,4.287771E+03,5.136410E-01,3.000754E-01 
16:45:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,5.655531E+03,1.187278E+00,3.957968E-01,1.693993E+04,3.851370E+03,1.038280E+00,2.695344E-01,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,1.421015E+03,1.085800E+00,9.944836E-02,8.518588E+03,1.115821E+04,5.221199E-01,7.808968E-01,8.790279E+03,1.650300E+02,5.387724E-01,1.154947E-02,1.937090E+04,1.096745E+04,1.187278E+00,7.675461E-01,1.693993E+04,9.591263E+03,1.038280E+00,6.712352E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,1.198165E+04,5.944820E-01,8.385244E-01,8.876702E+03,8.398229E+03,5.440694E-01,5.877412E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,9.542630E+03,4.656890E+03,5.848854E-01,3.259079E-01,8.380250E+03,4.124598E+03,5.136410E-01,2.886560E-01 
17:00:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,5.722409E+03,1.187278E+00,4.004772E-01,1.693993E+04,3.906958E+03,1.038280E+00,2.734247E-01,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,9.299606E+02,1.085800E+00,6.508238E-02,8.518588E+03,1.143358E+04,5.221199E-01,8.001680E-01,8.790279E+03,8.876946E+01,5.387724E-01,6.212444E-03,1.937090E+04,1.037013E+04,1.187278E+00,7.257434E-01,1.693993E+04,9.010509E+03,1.038280E+00,6.305917E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,1.224153E+04,5.944820E-01,8.567115E-01,8.876702E+03,8.469314E+03,5.440694E-01,5.927163E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,9.542630E+03,4.509536E+03,5.848854E-01,3.155955E-01,8.380250E+03,3.957892E+03,5.136410E-01,2.769892E-01 
17:15:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,5.894371E+03,1.187278E+00,4.125118E-01,1.693993E+04,4.063984E+03,1.038280E+00,2.844139E-01,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,5.588419E+02,1.085800E+00,3.911001E-02,8.518588E+03,1.162236E+04,5.221199E-01,8.133796E-01,8.790279E+03,3.524670E+01,5.387724E-01,2.466706E-03,1.937090E+04,9.860815E+03,1.187278E+00,6.900995E-01,1.693993E+04,8.513288E+03,1.038280E+00,5.957941E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,1.241448E+04,5.944820E-01,8.688151E-01,8.876702E+03,8.432950E+03,5.440694E-01,5.901716E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,9.542630E+03,4.357812E+03,5.848854E-01,3.049772E-01,8.380250E+03,3.787359E+03,5.136410E-01,2.650546E-01 
17:30:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,6.166848E+03,1.187278E+00,4.315808E-01,1.693993E+04,4.317232E+03,1.038280E+00,3.021373E-01,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,2.909298E+02,1.085800E+00,2.036044E-02,8.518588E+03,1.171354E+04,5.221199E-01,8.197608E-01,8.790279E+03,4.643694E+00,5.387724E-01,3.249844E-04,1.937090E+04,9.402768E+03,1.187278E+00,6.580436E-01,1.693993E+04,8.060296E+03,1.038280E+00,5.640920E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,1.249000E+04,5.944820E-01,8.741003E-01,8.876702E+03,8.278551E+03,5.440694E-01,5.793662E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,9.542630E+03,4.201057E+03,5.848854E-01,2.940069E-01,8.380250E+03,3.612503E+03,5.136410E-01,2.528175E-01 
17:45:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,6.485923E+03,1.187278E+00,4.539110E-01,1.693993E+04,4.611886E+03,1.038280E+00,3.227583E-01,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,1.186406E+02,1.085800E+00,8.302944E-03,8.518588E+03,1.168225E+04,5.221199E-01,8.175706E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,1.937090E+04,8.962741E+03,1.187278E+00,6.272487E-01,1.693993E+04,7.617569E+03,1.038280E+00,5.331082E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,1.244503E+04,5.944820E-01,8.709532E-01,8.876702E+03,7.978830E+03,5.440694E-01,5.583906E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,9.542630E+03,4.035225E+03,5.848854E-01,2.824013E-01,8.380250E+03,3.429083E+03,5.136410E-01,2.399810E-01 
18:00:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,6.791190E+03,1.187278E+00,4.752748E-01,1.693993E+04,4.890319E+03,1.038280E+00,3.422442E-01,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,2.664800E+01,1.085800E+00,1.864934E-03,8.518588E+03,1.152223E+04,5.221199E-01,8.063723E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,1.937090E+04,8.528547E+03,1.187278E+00,5.968621E-01,1.693993E+04,7.174961E+03,1.038280E+00,5.021327E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,1.227226E+04,5.944820E-01,8.588619E-01,8.876702E+03,7.532941E+03,5.440694E-01,5.271855E-01,4.020479E+04,1.318274E+02,2.464225E+00,9.231667E-03,9.542630E+03,3.860626E+03,5.848854E-01,2.701822E-01,8.380250E+03,3.237903E+03,5.136410E-01,2.266015E-01 
18:15:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,7.024131E+03,1.187278E+00,4.915770E-01,1.693993E+04,5.097413E+03,1.038280E+00,3.567375E-01,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,8.518588E+03,1.122736E+04,5.221199E-01,7.857361E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,1.937090E+04,8.092036E+03,1.187278E+00,5.663132E-01,1.693993E+04,6.726880E+03,1.038280E+00,4.707741E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,1.196477E+04,5.944820E-01,8.373428E-01,8.876702E+03,6.939169E+03,5.440694E-01,4.856310E-01,4.020479E+04,3.051963E+02,2.464225E+00,2.136478E-02,9.542630E+03,3.676809E+03,5.848854E-01,2.573179E-01,8.380250E+03,3.038950E+03,5.136410E-01,2.126780E-01 
18:30:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,7.134551E+03,1.187278E+00,4.993046E-01,1.693993E+04,5.185950E+03,1.038280E+00,3.629336E-01,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,8.518588E+03,1.078950E+04,5.221199E-01,7.550928E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,1.937090E+04,7.648855E+03,1.187278E+00,5.352977E-01,1.693993E+04,6.270742E+03,1.038280E+00,4.388518E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,1.151472E+04,5.944820E-01,8.058467E-01,8.876702E+03,6.195562E+03,5.440694E-01,4.335904E-01,4.020479E+04,4.763015E+02,2.464225E+00,3.333947E-02,9.542630E+03,3.484148E+03,5.848854E-01,2.438347E-01,8.380250E+03,2.832778E+03,5.136410E-01,1.982492E-01 
18:45:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,7.092997E+03,1.187278E+00,4.963965E-01,1.693993E+04,5.130195E+03,1.038280E+00,3.590317E-01,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,8.518588E+03,1.021576E+04,5.221199E-01,7.149397E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,1.937090E+04,7.203741E+03,1.187278E+00,5.041468E-01,1.693993E+04,5.813460E+03,1.038280E+00,4.068493E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,1.092798E+04,5.944820E-01,7.647844E-01,8.876702E+03,5.324040E+03,5.440694E-01,3.725978E-01,4.020479E+04,6.900800E+02,2.464225E+00,4.830063E-02,9.542630E+03,3.286532E+03,5.848854E-01,2.300047E-01,8.380250E+03,2.623805E+03,5.136410E-01,1.836244E-01 
19:00:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,6.853219E+03,1.187278E+00,4.796159E-01,1.693993E+04,4.885046E+03,1.038280E+00,3.418752E-01,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,8.518588E+03,9.470388E+03,5.221199E-01,6.627759E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,1.937090E+04,6.752554E+03,1.187278E+00,4.725709E-01,1.693993E+04,5.351294E+03,1.038280E+00,3.745051E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,1.017357E+04,5.944820E-01,7.119875E-01,8.876702E+03,4.306009E+03,5.440694E-01,3.013519E-01,4.020479E+04,7.939972E+02,2.464225E+00,5.556743E-02,9.542630E+03,3.082928E+03,5.848854E-01,2.157557E-01,8.380250E+03,2.410811E+03,5.136410E-01,1.687183E-01 
19:15:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,6.400024E+03,1.187278E+00,4.478994E-01,1.693993E+04,4.437895E+03,1.038280E+00,3.105818E-01,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,8.518588E+03,8.550605E+03,5.221199E-01,5.984058E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,1.937090E+04,6.301105E+03,1.187278E+00,4.409767E-01,1.693993E+04,4.890699E+03,1.038280E+00,3.422708E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,9.249775E+03,5.944820E-01,6.473365E-01,8.876702E+03,3.214512E+03,5.440694E-01,2.249645E-01,4.020479E+04,8.723880E+02,2.464225E+00,6.105357E-02,9.542630E+03,2.876773E+03,5.848854E-01,2.013282E-01,8.380250E+03,2.197266E+03,5.136410E-01,1.537735E-01 
19:30:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,5.786899E+03,1.187278E+00,4.049905E-01,1.693993E+04,3.847294E+03,1.038280E+00,2.692491E-01,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,8.518588E+03,7.540728E+03,5.221199E-01,5.277305E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,1.937090E+04,5.851523E+03,1.187278E+00,4.095131E-01,1.693993E+04,4.434783E+03,1.038280E+00,3.103640E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,8.234199E+03,5.944820E-01,5.762624E-01,8.876702E+03,2.164310E+03,5.440694E-01,1.514671E-01,4.020479E+04,9.622331E+02,2.464225E+00,6.734131E-02,9.542630E+03,2.669562E+03,5.848854E-01,1.868267E-01,8.380250E+03,1.984960E+03,5.136410E-01,1.389155E-01 
19:45:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,5.117411E+03,1.187278E+00,3.581370E-01,1.693993E+04,3.219045E+03,1.038280E+00,2.252817E-01,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,8.518588E+03,6.560503E+03,5.221199E-01,4.591304E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,1.937090E+04,5.420626E+03,1.187278E+00,3.793572E-01,1.693993E+04,4.001873E+03,1.038280E+00,2.800672E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,7.239503E+03,5.944820E-01,5.066496E-01,8.876702E+03,1.256287E+03,5.440694E-01,8.791999E-02,4.020479E+04,1.012054E+03,2.464225E+00,7.082801E-02,9.542630E+03,2.469926E+03,5.848854E-01,1.728554E-01,8.380250E+03,1.783082E+03,5.136410E-01,1.247873E-01 
20:00:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,4.495661E+03,1.187278E+00,3.146245E-01,1.693993E+04,2.655017E+03,1.038280E+00,1.858088E-01,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,8.518588E+03,5.719250E+03,5.221199E-01,4.002562E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,1.937090E+04,5.023560E+03,1.187278E+00,3.515689E-01,1.693993E+04,3.607030E+03,1.038280E+00,2.524345E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,6.371565E+03,5.944820E-01,4.459078E-01,8.876702E+03,6.079552E+02,5.440694E-01,4.254715E-02,4.020479E+04,1.038271E+03,2.464225E+00,7.266272E-02,9.542630E+03,2.285593E+03,5.848854E-01,1.599550E-01,8.380250E+03,1.599215E+03,5.136410E-01,1.119195E-01 
20:15:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,3.992949E+03,1.187278E+00,2.794426E-01,1.693993E+04,2.219401E+03,1.038280E+00,1.553226E-01,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,8.518588E+03,5.075301E+03,5.221199E-01,3.551900E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,1.937090E+04,4.666280E+03,1.187278E+00,3.265650E-01,1.693993E+04,3.254522E+03,1.038280E+00,2.277645E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,5.691427E+03,5.944820E-01,3.983089E-01,8.876702E+03,2.335772E+02,5.440694E-01,1.634667E-02,4.020479E+04,1.045405E+03,2.464225E+00,7.316197E-02,9.542630E+03,2.119579E+03,5.848854E-01,1.483366E-01,8.380250E+03,1.435802E+03,5.136410E-01,1.004832E-01 
20:30:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,3.612333E+03,1.187278E+00,2.528056E-01,1.693993E+04,1.902823E+03,1.038280E+00,1.331672E-01,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,8.518588E+03,4.595418E+03,5.221199E-01,3.216059E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,1.937090E+04,4.353394E+03,1.187278E+00,3.046680E-01,1.693993E+04,2.948341E+03,1.038280E+00,2.063368E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,5.174951E+03,5.944820E-01,3.621639E-01,8.876702E+03,5.443590E+01,5.440694E-01,3.809644E-03,4.020479E+04,1.038062E+03,2.464225E+00,7.264813E-02,9.542630E+03,1.974656E+03,5.848854E-01,1.381943E-01,8.380250E+03,1.294712E+03,5.136410E-01,9.060918E-02 
