Time,THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2::Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5::Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Cool Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8::Des Sens Cool Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1::Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Cool Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
07:30:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,5.330851E+02,5.340891E-01,3.734189E-02,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,0.000000E+00,5.386460E-01,0.000000E+00 
07:45:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,8.741630E+02,5.340891E-01,6.121189E-02,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,0.000000E+00,5.386460E-01,0.000000E+00 
08:00:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,1.185998E+03,5.340891E-01,8.300111E-02,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,0.000000E+00,5.386460E-01,0.000000E+00 
08:15:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,1.518330E+03,5.340891E-01,1.062589E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,0.000000E+00,5.386460E-01,0.000000E+00 
08:30:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,1.830315E+03,5.340891E-01,1.280928E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,0.000000E+00,5.386460E-01,0.000000E+00 
08:45:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,2.124262E+03,5.340891E-01,1.486644E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,0.000000E+00,5.386460E-01,0.000000E+00 
09:00:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,2.393632E+03,5.340891E-01,1.675160E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,0.000000E+00,5.386460E-01,0.000000E+00 
09:15:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,2.635115E+03,5.340891E-01,1.844160E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,0.000000E+00,5.386460E-01,0.000000E+00 
09:30:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,2.846905E+03,5.340891E-01,1.992379E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,0.000000E+00,5.386460E-01,0.000000E+00 
09:45:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,3.027477E+03,5.340891E-01,2.118750E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,0.000000E+00,5.386460E-01,0.000000E+00 
10:00:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,3.178984E+03,5.340891E-01,2.224781E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,0.000000E+00,5.386460E-01,0.000000E+00 
10:15:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,3.300771E+03,5.340891E-01,2.310012E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,0.000000E+00,5.386460E-01,0.000000E+00 
10:30:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,3.391862E+03,5.340891E-01,2.373761E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,3.029298E+01,5.386256E-01,2.143812E-03,8.187882E+03,1.971998E+01,5.018503E-01,1.381489E-03,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,0.000000E+00,5.386460E-01,0.000000E+00 
10:45:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,3.449925E+03,5.340891E-01,2.414396E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,1.641256E+02,5.386256E-01,1.151030E-02,8.187882E+03,2.621958E+01,5.018503E-01,1.836357E-03,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,0.000000E+00,5.386460E-01,0.000000E+00 
11:00:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,3.469029E+03,5.340891E-01,2.427766E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,3.096767E+02,5.386256E-01,2.169655E-02,8.187882E+03,2.621958E+01,5.018503E-01,1.836357E-03,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,0.000000E+00,5.386460E-01,0.000000E+00 
11:15:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,3.438130E+03,5.340891E-01,2.406142E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,5.230716E+02,5.386256E-01,3.663079E-02,8.187882E+03,2.621958E+01,5.018503E-01,1.836357E-03,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,0.000000E+00,5.386460E-01,0.000000E+00 
11:30:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,3.345435E+03,5.340891E-01,2.341270E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,7.639153E+02,5.386256E-01,5.346221E-02,8.187882E+03,6.499599E+00,5.018503E-01,4.548682E-04,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,0.000000E+00,5.386460E-01,0.000000E+00 
11:45:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,3.187133E+03,5.340891E-01,2.230484E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,9.579024E+02,5.386256E-01,6.703787E-02,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,0.000000E+00,5.386460E-01,0.000000E+00 
12:00:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,2.985411E+03,5.340891E-01,2.089311E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,1.195072E+03,5.386256E-01,8.363597E-02,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,0.000000E+00,5.386460E-01,0.000000E+00 
12:15:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,2.778869E+03,5.340891E-01,1.944764E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,1.416441E+03,5.386256E-01,9.912827E-02,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,0.000000E+00,5.386460E-01,0.000000E+00 
12:30:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,2.598503E+03,5.340891E-01,1.818537E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,1.629118E+03,5.386256E-01,1.140122E-01,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,0.000000E+00,5.386460E-01,0.000000E+00 
12:45:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,2.463968E+03,5.340891E-01,1.724384E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,1.830756E+03,5.386256E-01,1.281237E-01,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,0.000000E+00,5.386460E-01,0.000000E+00 
13:00:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,2.369842E+03,5.340891E-01,1.658511E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,2.019366E+03,5.386256E-01,1.413234E-01,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,0.000000E+00,5.386460E-01,0.000000E+00 
13:15:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,2.298270E+03,5.340891E-01,1.608422E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,2.192815E+03,5.386256E-01,1.534620E-01,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,1.079170E+02,5.386460E-01,7.585428E-03 
13:30:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,2.239439E+03,5.340891E-01,1.567250E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,2.349434E+03,5.386256E-01,1.644228E-01,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,2.729903E+02,5.386460E-01,1.913808E-02 
13:45:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,2.188341E+03,5.340891E-01,1.531489E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,2.487479E+03,5.386256E-01,1.740838E-01,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,5.189926E+02,5.386460E-01,3.635432E-02 
14:00:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,2.142277E+03,5.340891E-01,1.499252E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,2.605026E+03,5.386256E-01,1.823102E-01,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,8.500770E+02,5.386460E-01,5.952494E-02 
14:15:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,2.098720E+03,5.340891E-01,1.468769E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,2.699350E+03,5.386256E-01,1.889114E-01,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,1.159299E+03,5.386460E-01,8.113256E-02 
14:30:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,2.056364E+03,5.340891E-01,1.439126E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,2.767977E+03,5.386256E-01,1.937142E-01,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,1.498810E+03,5.386460E-01,1.048928E-01 
14:45:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,2.014333E+03,5.340891E-01,1.409711E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,2.808186E+03,5.386256E-01,1.965282E-01,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,1.844792E+03,5.386460E-01,1.291060E-01 
15:00:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,1.971956E+03,5.340891E-01,1.380054E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,2.817159E+03,5.386256E-01,1.971562E-01,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,2.191691E+03,5.386460E-01,1.533834E-01 
15:15:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,1.926238E+03,5.340891E-01,1.348059E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,2.791135E+03,5.386256E-01,1.953349E-01,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,2.537369E+03,5.386460E-01,1.775753E-01 
15:30:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,1.877318E+03,5.340891E-01,1.313823E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,2.728552E+03,5.386256E-01,1.909551E-01,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,2.876377E+03,5.386460E-01,2.013004E-01 
15:45:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,1.825220E+03,5.340891E-01,1.277363E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,8.637344E+00,5.043807E-01,6.147416E-04,8.787884E+03,2.630168E+03,5.386256E-01,1.840698E-01,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,3.203382E+03,5.386460E-01,2.241856E-01 
16:00:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,1.769749E+03,5.340891E-01,1.238542E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,1.637287E+02,5.043807E-01,1.146882E-02,8.787884E+03,2.500666E+03,5.386256E-01,1.750067E-01,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,3.513904E+03,5.386460E-01,2.459171E-01 
16:15:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,1.713787E+03,5.340891E-01,1.199377E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,3.009633E+02,5.043807E-01,2.107292E-02,8.787884E+03,2.353064E+03,5.386256E-01,1.646769E-01,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,3.801961E+03,5.386460E-01,2.660766E-01 
