Time,THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15::Des Sens Cool Load [W],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15::Des Cool Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12::Des Sens Cool Load [W],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12::Des Cool Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8::Des Sens Cool Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8::Des Cool Mass Flow [kg/s],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10::Des Sens Cool Load [W],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7::Des Sens Cool Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7::Des Cool Mass Flow [kg/s],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
16:15:00,1.574311E+04,6.224904E+03,9.649241E-01,4.356436E-01,1.428991E+04,8.940953E+03,8.758546E-01,6.257239E-01,1.427643E+04,5.956508E+02,8.750289E-01,4.168600E-02,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,8.185313E+03,7.591529E-01,5.728411E-01,1.238587E+04,1.981415E+04,7.591529E-01,1.386674E+00,1.238437E+04,2.472273E+04,7.590606E-01,1.730196E+00,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,2.690241E+04,8.750289E-01,1.882739E+00,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,1.901601E+04,9.660299E-01,1.330785E+00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,2.069514E+04,8.758546E-01,1.448330E+00 
16:30:00,1.574311E+04,4.782467E+03,9.649241E-01,3.346962E-01,1.428991E+04,8.533767E+03,8.758546E-01,5.972274E-01,1.427643E+04,5.961288E+02,8.750289E-01,4.171945E-02,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,7.713616E+03,7.591529E-01,5.398299E-01,1.238587E+04,1.850563E+04,7.591529E-01,1.295098E+00,1.238437E+04,2.625967E+04,7.590606E-01,1.837757E+00,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,2.837044E+04,8.750289E-01,1.985478E+00,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,2.008270E+04,9.660299E-01,1.405445E+00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,1.938954E+04,8.758546E-01,1.356958E+00 
16:45:00,1.574311E+04,3.307240E+03,9.649241E-01,2.314539E-01,1.428991E+04,8.124840E+03,8.758546E-01,5.686090E-01,1.427643E+04,5.795673E+02,8.750289E-01,4.056041E-02,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,7.241919E+03,7.591529E-01,5.068186E-01,1.238587E+04,1.702015E+04,7.591529E-01,1.191139E+00,1.238437E+04,2.757710E+04,7.590606E-01,1.929956E+00,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,2.961888E+04,8.750289E-01,2.072848E+00,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,2.083612E+04,9.660299E-01,1.458179E+00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,1.791061E+04,8.758546E-01,1.253457E+00 
17:00:00,1.574311E+04,1.936660E+03,9.649241E-01,1.355352E-01,1.428991E+04,7.701375E+03,8.758546E-01,5.389733E-01,1.427643E+04,5.395449E+02,8.750290E-01,3.775949E-02,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,6.756277E+03,7.591529E-01,4.728314E-01,1.238587E+04,1.543482E+04,7.591529E-01,1.080191E+00,1.238437E+04,2.867758E+04,7.590606E-01,2.006972E+00,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,3.064587E+04,8.750290E-01,2.144721E+00,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,2.128908E+04,9.660299E-01,1.489885E+00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,1.633294E+04,8.758546E-01,1.143045E+00 
17:15:00,1.574311E+04,9.582596E+02,9.649241E-01,6.706286E-02,1.428991E+04,7.264189E+03,8.758546E-01,5.083772E-01,1.427643E+04,4.859542E+02,8.750290E-01,3.400900E-02,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,6.259936E+03,7.591529E-01,4.380955E-01,1.238587E+04,1.388615E+04,7.591529E-01,9.718086E-01,1.238437E+04,2.951296E+04,7.590606E-01,2.065436E+00,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,3.140684E+04,8.750290E-01,2.197977E+00,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,2.138443E+04,9.660299E-01,1.496562E+00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,1.478787E+04,8.758546E-01,1.034914E+00 
17:30:00,1.574311E+04,2.857697E+02,9.649241E-01,1.999931E-02,1.428991E+04,6.816138E+03,8.758546E-01,4.770208E-01,1.427643E+04,4.480611E+02,8.750290E-01,3.135710E-02,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,5.757810E+03,7.591529E-01,4.029547E-01,1.238587E+04,1.247668E+04,7.591529E-01,8.731681E-01,1.238437E+04,3.002154E+04,7.590606E-01,2.101028E+00,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,3.184429E+04,8.750290E-01,2.228592E+00,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,2.105399E+04,9.660299E-01,1.473439E+00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,1.337612E+04,8.758546E-01,9.361144E-01 
17:45:00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,6.359968E+03,8.758546E-01,4.450961E-01,1.427643E+04,4.600562E+02,8.750290E-01,3.219657E-02,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,5.248291E+03,7.591529E-01,3.672965E-01,1.238587E+04,1.125142E+04,7.591529E-01,7.874195E-01,1.238437E+04,3.014056E+04,7.590606E-01,2.109358E+00,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,3.189744E+04,8.750290E-01,2.232311E+00,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,2.023234E+04,9.660299E-01,1.415938E+00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,1.214584E+04,8.758546E-01,8.500151E-01 
18:00:00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,5.901129E+03,8.758546E-01,4.129848E-01,1.427643E+04,5.433331E+02,8.750290E-01,3.802462E-02,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,4.739927E+03,7.591529E-01,3.317192E-01,1.238587E+04,1.021130E+04,7.591529E-01,7.146279E-01,1.238437E+04,2.976797E+04,7.590606E-01,2.083283E+00,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,3.146960E+04,8.750290E-01,2.202369E+00,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,1.880876E+04,9.660299E-01,1.316311E+00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,1.110129E+04,8.758546E-01,7.769129E-01 
18:15:00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,5.434152E+03,8.758546E-01,3.803038E-01,1.427643E+04,6.725078E+02,8.750290E-01,4.706477E-02,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,4.226682E+03,7.591529E-01,2.958002E-01,1.238587E+04,9.287520E+03,7.591529E-01,6.499780E-01,1.238437E+04,2.881111E+04,7.590606E-01,2.016317E+00,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,3.046909E+04,8.750290E-01,2.132350E+00,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,1.670478E+04,9.660299E-01,1.169067E+00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,1.017815E+04,8.758546E-01,7.123079E-01 
18:30:00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,4.948429E+03,8.758546E-01,3.463110E-01,1.427643E+04,7.734487E+02,8.750290E-01,5.412901E-02,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,3.698266E+03,7.591529E-01,2.588195E-01,1.238587E+04,8.416204E+03,7.591529E-01,5.889998E-01,1.238437E+04,2.716997E+04,7.590606E-01,1.901464E+00,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,2.879674E+04,8.750290E-01,2.015312E+00,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,1.386175E+04,9.660299E-01,9.701005E-01,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,9.321529E+03,8.758546E-01,6.523582E-01 
18:45:00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,4.440987E+03,8.758546E-01,3.107982E-01,1.427643E+04,7.404594E+02,8.750290E-01,5.182028E-02,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,3.160741E+03,7.591529E-01,2.212014E-01,1.238587E+04,7.570767E+03,7.591529E-01,5.298327E-01,1.238437E+04,2.467248E+04,7.590606E-01,1.726680E+00,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,2.629249E+04,8.750290E-01,1.840054E+00,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,1.027186E+04,9.660299E-01,7.188658E-01,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,8.500277E+03,8.758546E-01,5.948836E-01 
19:00:00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,3.915212E+03,8.758546E-01,2.740023E-01,1.427643E+04,5.446910E+02,8.750290E-01,3.811962E-02,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,2.626515E+03,7.591529E-01,1.838141E-01,1.238587E+04,6.736795E+03,7.591529E-01,4.714680E-01,1.238437E+04,2.150091E+04,7.590606E-01,1.504720E+00,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,2.312053E+04,8.750290E-01,1.618068E+00,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,6.544933E+03,9.660299E-01,4.580407E-01,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,7.696174E+03,8.758546E-01,5.386092E-01 
19:15:00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,3.400510E+03,8.758546E-01,2.379814E-01,1.427643E+04,3.187308E+02,8.750290E-01,2.230604E-02,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,2.107782E+03,7.591529E-01,1.475111E-01,1.238587E+04,5.936690E+03,7.591529E-01,4.154735E-01,1.238437E+04,1.821376E+04,7.590606E-01,1.274672E+00,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,1.979836E+04,8.750290E-01,1.385569E+00,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,3.380332E+03,9.660299E-01,2.365692E-01,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,6.927038E+03,8.758546E-01,4.847820E-01 
19:30:00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,2.922382E+03,8.758546E-01,2.045201E-01,1.427643E+04,1.118555E+02,8.750290E-01,7.828092E-03,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,1.623248E+03,7.591529E-01,1.136014E-01,1.238587E+04,5.196881E+03,7.591529E-01,3.636987E-01,1.238437E+04,1.522956E+04,7.590606E-01,1.065826E+00,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,1.673407E+04,8.750290E-01,1.171117E+00,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,1.226994E+03,9.660299E-01,8.587001E-02,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,6.210143E+03,8.758546E-01,4.346108E-01 
19:45:00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,2.492397E+03,8.758546E-01,1.744280E-01,1.427643E+04,0.000000E+00,8.750290E-01,0.000000E+00,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,1.178023E+03,7.591529E-01,8.244282E-02,1.238587E+04,4.528658E+03,7.591529E-01,3.169337E-01,1.238437E+04,1.292830E+04,7.590606E-01,9.047745E-01,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,1.431175E+04,8.750290E-01,1.001594E+00,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,2.445728E+02,9.660299E-01,1.711619E-02,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,5.559302E+03,8.758546E-01,3.890623E-01 
20:00:00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,2.122264E+03,8.758546E-01,1.485246E-01,1.427643E+04,0.000000E+00,8.750290E-01,0.000000E+00,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,7.674140E+02,7.591529E-01,5.370672E-02,1.238587E+04,3.941298E+03,7.591529E-01,2.758279E-01,1.238437E+04,1.133005E+04,7.590606E-01,7.929222E-01,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,1.257357E+04,8.750290E-01,8.799490E-01,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,4.983191E+03,8.758546E-01,3.487438E-01 
20:15:00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,1.796451E+03,8.758546E-01,1.257229E-01,1.427643E+04,0.000000E+00,8.750290E-01,0.000000E+00,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,4.256928E+02,7.591529E-01,2.979170E-02,1.238587E+04,3.416209E+03,7.591529E-01,2.390801E-01,1.238437E+04,1.009956E+04,7.590606E-01,7.068078E-01,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,1.122965E+04,8.750290E-01,7.858964E-01,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,4.464268E+03,8.758546E-01,3.124275E-01 
20:30:00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,1.496246E+03,8.758546E-01,1.047134E-01,1.427643E+04,0.000000E+00,8.750290E-01,0.000000E+00,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,1.891462E+02,7.591529E-01,1.323721E-02,1.238587E+04,2.935783E+03,7.591529E-01,2.054579E-01,1.238437E+04,9.058429E+03,7.590606E-01,6.339453E-01,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,1.011391E+04,8.750290E-01,7.078123E-01,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,3.988666E+03,8.758546E-01,2.791429E-01 
20:45:00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,1.214332E+03,8.758546E-01,8.498387E-02,1.427643E+04,0.000000E+00,8.750290E-01,0.000000E+00,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,4.901319E+01,7.591529E-01,3.430140E-03,1.238587E+04,2.483858E+03,7.591529E-01,1.738304E-01,1.238437E+04,8.143412E+03,7.590606E-01,5.699087E-01,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,9.149693E+03,8.750290E-01,6.403324E-01,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,3.548160E+03,8.758546E-01,2.483145E-01 
21:00:00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,9.432596E+02,8.758546E-01,6.601310E-02,1.427643E+04,0.000000E+00,8.750290E-01,0.000000E+00,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,0.000000E+00,7.591529E-01,0.000000E+00,1.238587E+04,2.052728E+03,7.591529E-01,1.436582E-01,1.238437E+04,7.318723E+03,7.590606E-01,5.121937E-01,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,8.297627E+03,8.750290E-01,5.807014E-01,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,3.138581E+03,8.758546E-01,2.196505E-01 
21:15:00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,6.778141E+02,8.758546E-01,4.743616E-02,1.427643E+04,0.000000E+00,8.750290E-01,0.000000E+00,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,0.000000E+00,7.591529E-01,0.000000E+00,1.238587E+04,1.632514E+03,7.591529E-01,1.142499E-01,1.238437E+04,6.562016E+03,7.590606E-01,4.592363E-01,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,7.529170E+03,8.750290E-01,5.269217E-01,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,2.754613E+03,8.758546E-01,1.927789E-01 
