Time,THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6::Des Sens Cool Load [W],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9::Des Sens Cool Load [W],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3::Des Sens Cool Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
05:15:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,0.000000E+00,2.887609E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,0.000000E+00,2.887609E-01,0.000000E+00 
05:30:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,0.000000E+00,2.887609E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,0.000000E+00,2.887609E-01,0.000000E+00 
05:45:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,0.000000E+00,2.887609E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,0.000000E+00,2.887609E-01,0.000000E+00 
06:00:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,0.000000E+00,2.887609E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,0.000000E+00,2.887609E-01,0.000000E+00 
06:15:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,0.000000E+00,2.887609E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,0.000000E+00,2.887609E-01,0.000000E+00 
06:30:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,0.000000E+00,2.887609E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,0.000000E+00,2.887609E-01,0.000000E+00 
06:45:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,0.000000E+00,2.887609E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,0.000000E+00,2.887609E-01,0.000000E+00 
07:00:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,3.970130E+01,2.887609E-01,2.790248E-03,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,0.000000E+00,2.887609E-01,0.000000E+00 
07:15:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,1.444970E+02,2.887609E-01,1.013260E-02,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,0.000000E+00,2.887609E-01,0.000000E+00 
07:30:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,3.065566E+02,2.887609E-01,2.147424E-02,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,0.000000E+00,2.887609E-01,0.000000E+00 
07:45:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,5.241998E+02,2.887609E-01,3.670579E-02,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,0.000000E+00,2.887609E-01,0.000000E+00 
08:00:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,7.597032E+02,2.887609E-01,5.317547E-02,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,0.000000E+00,2.887609E-01,0.000000E+00 
08:15:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,9.857919E+02,2.887609E-01,6.898975E-02,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,0.000000E+00,2.887609E-01,0.000000E+00 
08:30:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,1.206875E+03,2.887609E-01,8.446199E-02,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,0.000000E+00,2.887609E-01,0.000000E+00 
08:45:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,1.420940E+03,2.887609E-01,9.944307E-02,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,0.000000E+00,2.887609E-01,0.000000E+00 
09:00:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,1.621825E+03,2.887609E-01,1.135018E-01,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,0.000000E+00,2.887609E-01,0.000000E+00 
09:15:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,1.806432E+03,2.887609E-01,1.264214E-01,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,0.000000E+00,2.887609E-01,0.000000E+00 
09:30:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,1.973049E+03,2.887609E-01,1.380819E-01,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,0.000000E+00,2.887609E-01,0.000000E+00 
09:45:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,2.119999E+03,2.887609E-01,1.483661E-01,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,0.000000E+00,2.887609E-01,0.000000E+00 
10:00:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,2.246080E+03,2.887609E-01,1.571897E-01,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,1.068825E+01,2.887609E-01,7.566790E-04 
10:15:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,2.350692E+03,2.887609E-01,1.645109E-01,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,9.437418E+01,2.887609E-01,6.613474E-03 
10:30:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,2.433632E+03,2.887609E-01,1.703154E-01,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,1.805568E+02,2.887609E-01,1.264489E-02 
10:45:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,2.494316E+03,2.887609E-01,1.745623E-01,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,1.634611E+01,2.877737E-01,1.145128E-03,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,3.152991E+02,2.887609E-01,2.207469E-02 
11:00:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,2.530589E+03,2.887609E-01,1.771008E-01,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,2.195871E+01,2.877737E-01,1.537920E-03,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,4.792270E+02,2.887609E-01,3.353835E-02 
11:15:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,2.537324E+03,2.887609E-01,1.775722E-01,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,2.195871E+01,2.877737E-01,1.537920E-03,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,6.093039E+02,2.887609E-01,4.264154E-02 
11:30:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,2.507193E+03,2.887609E-01,1.754634E-01,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,2.195871E+01,2.877737E-01,1.537920E-03,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,7.753939E+02,2.887609E-01,5.426518E-02 
11:45:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,2.433594E+03,2.887609E-01,1.703127E-01,4.747364E+03,2.338618E+00,2.909747E-01,1.641819E-04,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,5.612600E+00,2.877737E-01,3.927924E-04,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,9.303466E+02,2.887609E-01,6.510940E-02 
12:00:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,2.318909E+03,2.887609E-01,1.622866E-01,4.747364E+03,2.336974E+01,2.909747E-01,1.636026E-03,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,1.081394E+03,2.887609E-01,7.568033E-02 
12:15:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,0.000000E+00,2.909747E-01,0.000000E+00,4.711246E+03,2.185357E+03,2.887609E-01,1.529401E-01,4.747364E+03,4.535752E+01,2.909747E-01,3.174819E-03,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,1.227204E+03,2.887609E-01,8.588469E-02 
12:30:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,1.814428E+01,2.909747E-01,1.270738E-03,4.711246E+03,2.056635E+03,2.887609E-01,1.439316E-01,4.747364E+03,8.849700E+01,2.909747E-01,6.193894E-03,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,1.366343E+03,2.887609E-01,9.562218E-02 
12:45:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,3.867761E+01,2.909747E-01,2.707746E-03,4.711246E+03,1.951177E+03,2.887609E-01,1.365512E-01,4.747364E+03,1.542700E+02,2.909747E-01,1.079644E-02,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,1.497592E+03,2.887609E-01,1.048075E-01 
13:00:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,6.746316E+01,2.909747E-01,4.722275E-03,4.711246E+03,1.877514E+03,2.887609E-01,1.313960E-01,4.747364E+03,2.403820E+02,2.909747E-01,1.682290E-02,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,1.619882E+03,2.887609E-01,1.133659E-01 
13:15:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,1.042550E+02,2.909747E-01,7.297117E-03,4.711246E+03,1.825772E+03,2.887609E-01,1.277749E-01,4.747364E+03,3.763645E+02,2.909747E-01,2.633950E-02,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,1.731994E+03,2.887609E-01,1.212119E-01 
13:30:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,1.302171E+02,2.909747E-01,9.113123E-03,4.711246E+03,1.786250E+03,2.887609E-01,1.250090E-01,4.747364E+03,5.458150E+02,2.909747E-01,3.819833E-02,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,1.832911E+03,2.887609E-01,1.282745E-01 
13:45:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,1.609219E+02,2.909747E-01,1.126196E-02,4.711246E+03,1.753913E+03,2.887609E-01,1.227459E-01,4.747364E+03,7.468046E+02,2.909747E-01,5.226439E-02,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,1.921534E+03,2.887609E-01,1.344767E-01 
