Time,THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6::Des Sens Cool Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6::Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
13:00:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,4.016799E+02,1.274883E-01,2.811117E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,0.000000E+00,7.529550E-02,0.000000E+00,2.079563E+03,3.022751E+02,1.274602E-01,2.115443E-02,2.059232E+03,1.046235E+03,1.262141E-01,7.321975E-02,1.935356E+03,7.836104E+01,1.186215E-01,5.484017E-03,1.947128E+03,3.653980E+02,1.193430E-01,2.557161E-02,2.079563E+03,1.183071E+03,1.274602E-01,8.279607E-02 
13:15:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,4.968056E+02,1.274883E-01,3.476845E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,0.000000E+00,7.529550E-02,0.000000E+00,2.079563E+03,3.154509E+02,1.274602E-01,2.207652E-02,2.059232E+03,1.019855E+03,1.262141E-01,7.137358E-02,1.935356E+03,6.195899E+01,1.186215E-01,4.336138E-03,1.947128E+03,3.976058E+02,1.193430E-01,2.782566E-02,2.079563E+03,1.225432E+03,1.274602E-01,8.576068E-02 
13:30:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,6.027169E+02,1.274883E-01,4.218055E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,0.000000E+00,7.529550E-02,0.000000E+00,2.079563E+03,3.287291E+02,1.274602E-01,2.300579E-02,2.059232E+03,9.983692E+02,1.262141E-01,6.986990E-02,1.935356E+03,4.858702E+01,1.186215E-01,3.400315E-03,1.947128E+03,4.226258E+02,1.193430E-01,2.957671E-02,2.079563E+03,1.262238E+03,1.274602E-01,8.833653E-02 
13:45:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,1.138404E+01,1.193589E-01,8.033510E-04,2.080021E+03,7.128058E+02,1.274883E-01,4.988502E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,3.825470E+00,7.529550E-02,2.677426E-04,2.079563E+03,3.420858E+02,1.274602E-01,2.394054E-02,2.059232E+03,9.800446E+02,1.262141E-01,6.858746E-02,1.935356E+03,3.659919E+01,1.186215E-01,2.561359E-03,1.947128E+03,4.404460E+02,1.193430E-01,3.082389E-02,2.079563E+03,1.293102E+03,1.274602E-01,9.049652E-02 
14:00:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,6.489433E+01,1.193589E-01,4.548435E-03,2.080021E+03,8.233975E+02,1.274883E-01,5.762467E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.240914E+01,7.529550E-02,8.684628E-04,2.079563E+03,3.554087E+02,1.274602E-01,2.487293E-02,2.059232E+03,9.637352E+02,1.262141E-01,6.744607E-02,1.935356E+03,2.571014E+01,1.186215E-01,1.799299E-03,1.947128E+03,4.509258E+02,1.193430E-01,3.155734E-02,2.079563E+03,1.317491E+03,1.274602E-01,9.220336E-02 
14:15:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,1.338212E+02,1.193589E-01,9.372151E-03,2.080021E+03,9.328307E+02,1.274883E-01,6.528325E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,2.067321E+01,7.529550E-02,1.446815E-03,2.079563E+03,3.683792E+02,1.274602E-01,2.578066E-02,2.059232E+03,9.486331E+02,1.262141E-01,6.638916E-02,1.935356E+03,1.530197E+01,1.186215E-01,1.070893E-03,1.947128E+03,4.536537E+02,1.193430E-01,3.174825E-02,2.079563E+03,1.334583E+03,1.274602E-01,9.339946E-02 
14:30:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,2.330367E+02,1.193589E-01,1.631554E-02,2.080021E+03,1.040654E+03,1.274883E-01,7.282915E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,3.261655E+01,7.529550E-02,2.282659E-03,2.079563E+03,3.808079E+02,1.274602E-01,2.665047E-02,2.059232E+03,9.341729E+02,1.262141E-01,6.537718E-02,1.935356E+03,7.692459E+00,1.186215E-01,5.383492E-04,1.947128E+03,4.482795E+02,1.193430E-01,3.137214E-02,2.079563E+03,1.343589E+03,1.274602E-01,9.402976E-02 
14:45:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,3.492086E+02,1.193589E-01,2.443887E-02,2.080021E+03,1.146437E+03,1.274883E-01,8.023225E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,4.356431E+01,7.529550E-02,3.048807E-03,2.079563E+03,3.924984E+02,1.274602E-01,2.746862E-02,2.059232E+03,9.199565E+02,1.262141E-01,6.438226E-02,1.935356E+03,2.645985E+00,1.186215E-01,1.851767E-04,1.947128E+03,4.346951E+02,1.193430E-01,3.042146E-02,2.079563E+03,1.343637E+03,1.274602E-01,9.403310E-02 
15:00:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,4.484530E+02,1.193589E-01,3.138393E-02,2.080021E+03,1.249398E+03,1.274883E-01,8.743788E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,5.257751E+01,7.529550E-02,3.679587E-03,2.079563E+03,4.032611E+02,1.274602E-01,2.822183E-02,2.059232E+03,9.056697E+02,1.262141E-01,6.338241E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,4.151670E+02,1.193430E-01,2.905482E-02,2.079563E+03,1.333820E+03,1.274602E-01,9.334611E-02 
15:15:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,5.556837E+02,1.193589E-01,3.888815E-02,2.080021E+03,1.349434E+03,1.274883E-01,9.443885E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,6.468624E+01,7.529550E-02,4.527006E-03,2.079563E+03,4.122944E+02,1.274602E-01,2.885402E-02,2.059232E+03,8.902246E+02,1.262141E-01,6.230150E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,3.863857E+02,1.193430E-01,2.704064E-02,2.079563E+03,1.312924E+03,1.274602E-01,9.188372E-02 
15:30:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,6.528602E+02,1.193589E-01,4.568878E-02,2.080021E+03,1.445156E+03,1.274883E-01,1.011378E-01,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,7.580236E+01,7.529550E-02,5.304958E-03,2.079563E+03,4.195001E+02,1.274602E-01,2.935831E-02,2.059232E+03,8.735873E+02,1.262141E-01,6.113715E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,3.479711E+02,1.193430E-01,2.435228E-02,2.079563E+03,1.280455E+03,1.274602E-01,8.961139E-02 
15:45:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,7.384693E+02,1.193589E-01,5.167998E-02,2.080021E+03,1.535096E+03,1.274883E-01,1.074322E-01,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,8.664466E+01,7.529550E-02,6.063747E-03,2.079563E+03,4.248587E+02,1.274602E-01,2.973332E-02,2.059232E+03,8.557234E+02,1.262141E-01,5.988697E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,2.998231E+02,1.193430E-01,2.098273E-02,2.079563E+03,1.236701E+03,1.274602E-01,8.654932E-02 
16:00:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,8.123533E+02,1.193589E-01,5.685070E-02,2.080021E+03,1.618043E+03,1.274883E-01,1.132372E-01,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,9.705814E+01,7.529550E-02,6.792525E-03,2.079563E+03,4.282910E+02,1.274602E-01,2.997353E-02,2.059232E+03,8.365305E+02,1.262141E-01,5.854377E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,2.410843E+02,1.193430E-01,1.687199E-02,2.079563E+03,1.183260E+03,1.274602E-01,8.280926E-02 
16:15:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,8.727601E+02,1.193589E-01,6.107830E-02,2.080021E+03,1.692189E+03,1.274883E-01,1.184262E-01,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.069077E+02,7.529550E-02,7.481841E-03,2.079563E+03,4.305966E+02,1.274602E-01,3.013488E-02,2.059232E+03,8.169217E+02,1.262141E-01,5.717147E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,1.794648E+02,1.193430E-01,1.255964E-02,2.079563E+03,1.124498E+03,1.274602E-01,7.869692E-02 
16:30:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,9.191440E+02,1.193589E-01,6.432458E-02,2.080021E+03,1.756508E+03,1.274883E-01,1.229275E-01,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.160937E+02,7.529550E-02,8.124714E-03,2.079563E+03,4.327215E+02,1.274602E-01,3.028359E-02,2.059232E+03,7.966863E+02,1.262141E-01,5.575531E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,1.223474E+02,1.193430E-01,8.562346E-03,2.079563E+03,1.066321E+03,1.274602E-01,7.462544E-02 
16:45:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,9.509602E+02,1.193589E-01,6.655137E-02,2.080021E+03,1.810049E+03,1.274883E-01,1.266745E-01,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.245736E+02,7.529550E-02,8.718175E-03,2.079563E+03,4.375070E+02,1.274602E-01,3.061850E-02,2.059232E+03,7.756315E+02,1.262141E-01,5.428182E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,7.353144E+01,1.193430E-01,5.146019E-03,2.079563E+03,1.013007E+03,1.274602E-01,7.089431E-02 
17:00:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,9.673318E+02,1.193589E-01,6.769728E-02,2.080021E+03,1.851563E+03,1.274883E-01,1.295798E-01,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.323648E+02,7.529550E-02,9.263434E-03,2.079563E+03,4.478852E+02,1.274602E-01,3.134481E-02,2.059232E+03,7.536927E+02,1.262141E-01,5.274645E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,3.738285E+01,1.193430E-01,2.616200E-03,2.079563E+03,9.666680E+02,1.274602E-01,6.765132E-02 
17:15:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,9.670437E+02,1.193589E-01,6.767726E-02,2.080021E+03,1.879558E+03,1.274883E-01,1.315390E-01,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.395274E+02,7.529550E-02,9.764701E-03,2.079563E+03,4.656016E+02,1.274602E-01,3.258467E-02,2.059232E+03,7.309089E+02,1.262141E-01,5.115195E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,1.584082E+01,1.193430E-01,1.108604E-03,2.079563E+03,9.269567E+02,1.274602E-01,6.487216E-02 
17:30:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,9.489354E+02,1.193589E-01,6.641007E-02,2.080021E+03,1.892479E+03,1.274883E-01,1.324433E-01,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.461282E+02,7.529550E-02,1.022666E-02,2.079563E+03,4.900282E+02,1.274602E-01,3.429415E-02,2.059232E+03,7.072597E+02,1.262141E-01,4.949688E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,3.981765E+00,1.193430E-01,2.786599E-04,2.079563E+03,8.909200E+02,1.274602E-01,6.235017E-02 
17:45:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,9.103062E+02,1.193589E-01,6.370673E-02,2.080021E+03,1.887342E+03,1.274883E-01,1.320838E-01,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.521936E+02,7.529550E-02,1.065113E-02,2.079563E+03,5.167045E+02,1.274602E-01,3.616106E-02,2.059232E+03,6.822274E+02,1.262141E-01,4.774502E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,8.559736E+02,1.274602E-01,5.990448E-02 
18:00:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,8.516485E+02,1.193589E-01,5.960168E-02,2.080021E+03,1.863336E+03,1.274883E-01,1.304038E-01,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.576586E+02,7.529550E-02,1.103360E-02,2.079563E+03,5.409781E+02,1.274602E-01,3.785983E-02,2.059232E+03,6.559055E+02,1.262141E-01,4.590291E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,8.211471E+02,1.274602E-01,5.746718E-02 
18:15:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,7.735609E+02,1.193589E-01,5.413684E-02,2.080021E+03,1.819500E+03,1.274883E-01,1.273359E-01,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.623913E+02,7.529550E-02,1.136481E-02,2.079563E+03,5.585355E+02,1.274602E-01,3.908856E-02,2.059232E+03,6.281747E+02,1.262141E-01,4.396219E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,7.857078E+02,1.274602E-01,5.498700E-02 
18:30:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,6.779086E+02,1.193589E-01,4.744273E-02,2.080021E+03,1.755106E+03,1.274883E-01,1.228294E-01,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.662257E+02,7.529550E-02,1.163316E-02,2.079563E+03,5.660149E+02,1.274602E-01,3.961200E-02,2.059232E+03,5.990639E+02,1.262141E-01,4.192490E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,7.493176E+02,1.274602E-01,5.244026E-02 
18:45:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,5.740787E+02,1.193589E-01,4.017632E-02,2.080021E+03,1.668459E+03,1.274883E-01,1.167655E-01,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.689766E+02,7.529550E-02,1.182568E-02,2.079563E+03,5.606638E+02,1.274602E-01,3.923751E-02,2.059232E+03,5.689517E+02,1.262141E-01,3.981753E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,7.121702E+02,1.274602E-01,4.984054E-02 
19:00:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,4.529035E+02,1.193589E-01,3.169600E-02,2.080021E+03,1.558099E+03,1.274883E-01,1.090420E-01,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.704397E+02,7.529550E-02,1.192807E-02,2.079563E+03,5.403685E+02,1.274602E-01,3.781716E-02,2.059232E+03,5.378318E+02,1.262141E-01,3.763963E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,6.741420E+02,1.274602E-01,4.717917E-02 
19:15:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,3.221527E+02,1.193589E-01,2.254554E-02,2.080021E+03,1.428020E+03,1.274883E-01,9.993859E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.703793E+02,7.529550E-02,1.192384E-02,2.079563E+03,5.058859E+02,1.274602E-01,3.540393E-02,2.059232E+03,5.062504E+02,1.262141E-01,3.542944E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,6.357432E+02,1.274602E-01,4.449187E-02 
19:30:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,1.962991E+02,1.193589E-01,1.373780E-02,2.080021E+03,1.291369E+03,1.274883E-01,9.037522E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.685713E+02,7.529550E-02,1.179731E-02,2.079563E+03,4.625995E+02,1.274602E-01,3.237457E-02,2.059232E+03,4.746352E+02,1.262141E-01,3.321688E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,5.973736E+02,1.274602E-01,4.180661E-02 
19:45:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,9.377700E+01,1.193589E-01,6.562891E-03,2.080021E+03,1.163464E+03,1.274883E-01,8.142390E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.649459E+02,7.529550E-02,1.154360E-02,2.079563E+03,4.179032E+02,1.274602E-01,2.924655E-02,2.059232E+03,4.441685E+02,1.262141E-01,3.108470E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,5.602472E+02,1.274602E-01,3.920835E-02 
20:00:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,3.059954E+01,1.193589E-01,2.141479E-03,2.080021E+03,1.054340E+03,1.274883E-01,7.378693E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.597038E+02,7.529550E-02,1.117673E-02,2.079563E+03,3.775104E+02,1.274602E-01,2.641970E-02,2.059232E+03,4.156437E+02,1.262141E-01,2.908842E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,5.251724E+02,1.274602E-01,3.675368E-02 
20:15:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,3.161718E+00,1.193589E-01,2.212698E-04,2.080021E+03,9.677359E+02,1.274883E-01,6.772606E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.532700E+02,7.529550E-02,1.072646E-02,2.079563E+03,3.445360E+02,1.274602E-01,2.411202E-02,2.059232E+03,3.892386E+02,1.262141E-01,2.724048E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,4.926177E+02,1.274602E-01,3.447537E-02 
20:30:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,8.974168E+02,1.274883E-01,6.280484E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.461684E+02,7.529550E-02,1.022946E-02,2.079563E+03,3.174586E+02,1.274602E-01,2.221703E-02,2.059232E+03,3.649612E+02,1.262141E-01,2.554146E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,4.627924E+02,1.274602E-01,3.238807E-02 
20:45:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,8.371139E+02,1.274883E-01,5.858460E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.388412E+02,7.529550E-02,9.716674E-03,2.079563E+03,2.938597E+02,1.274602E-01,2.056548E-02,2.059232E+03,3.421722E+02,1.262141E-01,2.394659E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,4.350008E+02,1.274602E-01,3.044311E-02 
21:00:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,7.835719E+02,1.274883E-01,5.483752E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.315466E+02,7.529550E-02,9.206171E-03,2.079563E+03,2.724413E+02,1.274602E-01,1.906654E-02,2.059232E+03,3.203487E+02,1.262141E-01,2.241929E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,4.087462E+02,1.274602E-01,2.860571E-02 
21:15:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,7.349022E+02,1.274883E-01,5.143141E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.243870E+02,7.529550E-02,8.705113E-03,2.079563E+03,2.525062E+02,1.274602E-01,1.767140E-02,2.059232E+03,2.992999E+02,1.262141E-01,2.094621E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,3.835835E+02,1.274602E-01,2.684472E-02 
21:30:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,6.898663E+02,1.274883E-01,4.827962E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.173765E+02,7.529550E-02,8.214488E-03,2.079563E+03,2.336818E+02,1.274602E-01,1.635400E-02,2.059232E+03,2.788719E+02,1.262141E-01,1.951658E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,3.592331E+02,1.274602E-01,2.514058E-02 
