Time,THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
20:30:00,3.028054E+02,2.271864E+02,1.855950E-02,1.589942E-02,1.799011E+03,5.287158E+02,1.102647E-01,3.700166E-02,1.647406E+03,4.699376E+02,1.009726E-01,3.288812E-02,1.699710E+03,9.574321E+00,1.041784E-01,6.700495E-04,3.976869E+02,0.000000E+00,2.437496E-02,0.000000E+00,1.647406E+03,6.115834E+02,1.009726E-01,4.280107E-02,3.963529E+02,2.840346E+02,2.429320E-02,1.987788E-02,1.771800E+03,6.409153E+02,1.085969E-01,4.485383E-02,1.671864E+03,4.695709E+02,1.024716E-01,3.286246E-02,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.683169E+03,1.078189E+01,1.031645E-01,7.545599E-04,1.799011E+03,1.117736E+03,1.102647E-01,7.822363E-02,1.771800E+03,5.138373E+02,1.085969E-01,3.596041E-02,1.699710E+03,2.136499E+02,1.041784E-01,1.495208E-02,1.671864E+03,1.121215E+03,1.024716E-01,7.846715E-02 
20:45:00,3.028054E+02,2.128246E+02,1.855950E-02,1.489432E-02,1.799011E+03,4.845892E+02,1.102647E-01,3.391350E-02,1.647406E+03,4.342062E+02,1.009726E-01,3.038750E-02,1.699710E+03,0.000000E+00,1.041784E-01,0.000000E+00,3.976869E+02,0.000000E+00,2.437496E-02,0.000000E+00,1.647406E+03,5.662653E+02,1.009726E-01,3.962953E-02,3.963529E+02,2.691773E+02,2.429320E-02,1.883811E-02,1.771800E+03,5.961419E+02,1.085969E-01,4.172041E-02,1.671864E+03,4.283364E+02,1.024716E-01,2.997670E-02,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.683169E+03,9.670141E-01,1.031645E-01,6.767554E-05,1.799011E+03,1.026070E+03,1.102647E-01,7.180854E-02,1.771800E+03,4.780410E+02,1.085969E-01,3.345524E-02,1.699710E+03,1.528269E+02,1.041784E-01,1.069544E-02,1.671864E+03,1.031947E+03,1.024716E-01,7.221980E-02 
21:00:00,3.028054E+02,1.994878E+02,1.855950E-02,1.396096E-02,1.799011E+03,4.462505E+02,1.102647E-01,3.123041E-02,1.647406E+03,4.015439E+02,1.009726E-01,2.810166E-02,1.699710E+03,0.000000E+00,1.041784E-01,0.000000E+00,3.976869E+02,0.000000E+00,2.437496E-02,0.000000E+00,1.647406E+03,5.249381E+02,1.009726E-01,3.673728E-02,3.963529E+02,2.552349E+02,2.429320E-02,1.786237E-02,1.771800E+03,5.554394E+02,1.085969E-01,3.887189E-02,1.671864E+03,3.922712E+02,1.024716E-01,2.745272E-02,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.799011E+03,9.471391E+02,1.102647E-01,6.628461E-02,1.771800E+03,4.454110E+02,1.085969E-01,3.117166E-02,1.699710E+03,1.022863E+02,1.041784E-01,7.158409E-03,1.671864E+03,9.539356E+02,1.024716E-01,6.676025E-02 
21:15:00,3.028054E+02,1.872150E+02,1.855950E-02,1.310206E-02,1.799011E+03,4.122145E+02,1.102647E-01,2.884843E-02,1.647406E+03,3.713754E+02,1.009726E-01,2.599035E-02,1.699710E+03,0.000000E+00,1.041784E-01,0.000000E+00,3.976869E+02,0.000000E+00,2.437496E-02,0.000000E+00,1.647406E+03,4.868751E+02,1.009726E-01,3.407348E-02,3.963529E+02,2.422852E+02,2.429320E-02,1.695610E-02,1.771800E+03,5.180507E+02,1.085969E-01,3.625527E-02,1.671864E+03,3.600833E+02,1.024716E-01,2.520008E-02,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.799011E+03,8.775463E+02,1.102647E-01,6.141422E-02,1.771800E+03,4.153316E+02,1.085969E-01,2.906658E-02,1.699710E+03,5.895870E+01,1.041784E-01,4.126167E-03,1.671864E+03,8.841539E+02,1.024716E-01,6.187665E-02 
21:30:00,3.028054E+02,1.759415E+02,1.855950E-02,1.231309E-02,1.799011E+03,3.815684E+02,1.102647E-01,2.670369E-02,1.647406E+03,3.433309E+02,1.009726E-01,2.402768E-02,1.699710E+03,0.000000E+00,1.041784E-01,0.000000E+00,3.976869E+02,0.000000E+00,2.437496E-02,0.000000E+00,1.647406E+03,4.515957E+02,1.009726E-01,3.160448E-02,3.963529E+02,2.302976E+02,2.429320E-02,1.611715E-02,1.771800E+03,4.834697E+02,1.085969E-01,3.383516E-02,1.671864E+03,3.309639E+02,1.024716E-01,2.316218E-02,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.799011E+03,8.151370E+02,1.102647E-01,5.704657E-02,1.771800E+03,3.873919E+02,1.085969E-01,2.711124E-02,1.699710E+03,2.843198E+01,1.041784E-01,1.989784E-03,1.671864E+03,8.208080E+02,1.024716E-01,5.744345E-02 
21:45:00,3.028054E+02,1.655611E+02,1.855950E-02,1.158663E-02,1.799011E+03,3.536776E+02,1.102647E-01,2.475178E-02,1.647406E+03,3.171846E+02,1.009726E-01,2.219786E-02,1.699710E+03,0.000000E+00,1.041784E-01,0.000000E+00,3.976869E+02,0.000000E+00,2.437496E-02,0.000000E+00,1.647406E+03,4.187295E+02,1.009726E-01,2.930438E-02,3.963529E+02,2.191917E+02,2.429320E-02,1.533991E-02,1.771800E+03,4.512979E+02,1.085969E-01,3.158364E-02,1.671864E+03,3.044147E+02,1.024716E-01,2.130417E-02,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.799011E+03,7.584781E+02,1.102647E-01,5.308135E-02,1.771800E+03,3.613030E+02,1.085969E-01,2.528544E-02,1.699710E+03,9.354009E+00,1.041784E-01,6.546312E-04,1.671864E+03,7.626934E+02,1.024716E-01,5.337636E-02 
22:00:00,3.028054E+02,1.559588E+02,1.855950E-02,1.091462E-02,1.799011E+03,3.281294E+02,1.102647E-01,2.296381E-02,1.647406E+03,2.928283E+02,1.009726E-01,2.049331E-02,1.699710E+03,0.000000E+00,1.041784E-01,0.000000E+00,3.976869E+02,0.000000E+00,2.437496E-02,0.000000E+00,1.647406E+03,3.879971E+02,1.009726E-01,2.715360E-02,3.963529E+02,2.088699E+02,2.429320E-02,1.461756E-02,1.771800E+03,4.212283E+02,1.085969E-01,2.947925E-02,1.671864E+03,2.800436E+02,1.024716E-01,1.959858E-02,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.799011E+03,7.065054E+02,1.102647E-01,4.944409E-02,1.771800E+03,3.368856E+02,1.085969E-01,2.357661E-02,1.699710E+03,2.813961E-01,1.041784E-01,1.969323E-05,1.671864E+03,7.089503E+02,1.024716E-01,4.961520E-02 
22:15:00,3.028054E+02,1.470256E+02,1.855950E-02,1.028945E-02,1.799011E+03,3.046962E+02,1.102647E-01,2.132386E-02,1.647406E+03,2.699305E+02,1.009726E-01,1.889082E-02,1.699710E+03,0.000000E+00,1.041784E-01,0.000000E+00,3.976869E+02,0.000000E+00,2.437496E-02,0.000000E+00,1.647406E+03,3.593293E+02,1.009726E-01,2.514731E-02,3.963529E+02,1.992345E+02,2.429320E-02,1.394323E-02,1.771800E+03,3.931603E+02,1.085969E-01,2.751494E-02,1.671864E+03,2.573861E+02,1.024716E-01,1.801292E-02,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.799011E+03,6.586262E+02,1.102647E-01,4.609331E-02,1.771800E+03,3.141367E+02,1.085969E-01,2.198455E-02,1.699710E+03,0.000000E+00,1.041784E-01,0.000000E+00,1.671864E+03,6.591226E+02,1.024716E-01,4.612805E-02 
22:30:00,3.028054E+02,1.386668E+02,1.855950E-02,9.704464E-03,1.799011E+03,2.829304E+02,1.102647E-01,1.980061E-02,1.647406E+03,2.482731E+02,1.009726E-01,1.737515E-02,1.699710E+03,0.000000E+00,1.041784E-01,0.000000E+00,3.976869E+02,0.000000E+00,2.437496E-02,0.000000E+00,1.647406E+03,3.326571E+02,1.009726E-01,2.328068E-02,3.963529E+02,1.901963E+02,2.429320E-02,1.331071E-02,1.771800E+03,3.669502E+02,1.085969E-01,2.568065E-02,1.671864E+03,2.361291E+02,1.024716E-01,1.652527E-02,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.799011E+03,6.143258E+02,1.102647E-01,4.299300E-02,1.771800E+03,2.927382E+02,1.085969E-01,2.048700E-02,1.699710E+03,0.000000E+00,1.041784E-01,0.000000E+00,1.671864E+03,6.127653E+02,1.024716E-01,4.288378E-02 
22:45:00,3.028054E+02,1.308031E+02,1.855950E-02,9.154126E-03,1.799011E+03,2.625157E+02,1.102647E-01,1.837191E-02,1.647406E+03,2.276283E+02,1.009726E-01,1.593034E-02,1.699710E+03,0.000000E+00,1.041784E-01,0.000000E+00,3.976869E+02,0.000000E+00,2.437496E-02,0.000000E+00,1.647406E+03,3.076476E+02,1.009726E-01,2.153042E-02,3.963529E+02,1.816784E+02,2.429320E-02,1.271459E-02,1.771800E+03,3.425333E+02,1.085969E-01,2.397186E-02,1.671864E+03,2.159551E+02,1.024716E-01,1.511341E-02,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.799011E+03,5.731614E+02,1.102647E-01,4.011214E-02,1.771800E+03,2.724671E+02,1.085969E-01,1.906834E-02,1.699710E+03,0.000000E+00,1.041784E-01,0.000000E+00,1.671864E+03,5.695284E+02,1.024716E-01,3.985789E-02 
23:00:00,3.028054E+02,1.233693E+02,1.855950E-02,8.633879E-03,1.799011E+03,2.431514E+02,1.102647E-01,1.701671E-02,1.647406E+03,2.077387E+02,1.009726E-01,1.453839E-02,1.699710E+03,0.000000E+00,1.041784E-01,0.000000E+00,3.976869E+02,0.000000E+00,2.437496E-02,0.000000E+00,1.647406E+03,2.840408E+02,1.009726E-01,1.987832E-02,3.963529E+02,1.736158E+02,2.429320E-02,1.215033E-02,1.771800E+03,3.195882E+02,1.085969E-01,2.236607E-02,1.671864E+03,1.966402E+02,1.024716E-01,1.376167E-02,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.799011E+03,5.348403E+02,1.102647E-01,3.743028E-02,1.771800E+03,2.531041E+02,1.085969E-01,1.771325E-02,1.699710E+03,0.000000E+00,1.041784E-01,0.000000E+00,1.671864E+03,5.291378E+02,1.024716E-01,3.703119E-02 
23:15:00,3.028054E+02,1.163122E+02,1.855950E-02,8.139999E-03,1.799011E+03,2.245136E+02,1.102647E-01,1.571237E-02,1.647406E+03,1.886289E+02,1.009726E-01,1.320101E-02,1.699710E+03,0.000000E+00,1.041784E-01,0.000000E+00,3.976869E+02,0.000000E+00,2.437496E-02,0.000000E+00,1.647406E+03,2.614740E+02,1.009726E-01,1.829901E-02,3.963529E+02,1.659542E+02,2.429320E-02,1.161414E-02,1.771800E+03,2.977483E+02,1.085969E-01,2.083762E-02,1.671864E+03,1.781651E+02,1.024716E-01,1.246871E-02,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.799011E+03,4.989567E+02,1.102647E-01,3.491900E-02,1.771800E+03,2.343285E+02,1.085969E-01,1.639925E-02,1.699710E+03,0.000000E+00,1.041784E-01,0.000000E+00,1.671864E+03,4.912182E+02,1.024716E-01,3.437742E-02 
23:30:00,3.028054E+02,1.095870E+02,1.855950E-02,7.669343E-03,1.799011E+03,2.066092E+02,1.102647E-01,1.445935E-02,1.647406E+03,1.702452E+02,1.009726E-01,1.191445E-02,1.699710E+03,0.000000E+00,1.041784E-01,0.000000E+00,3.976869E+02,0.000000E+00,2.437496E-02,0.000000E+00,1.647406E+03,2.396591E+02,1.009726E-01,1.677231E-02,3.963529E+02,1.586470E+02,2.429320E-02,1.110276E-02,1.771800E+03,2.767804E+02,1.085969E-01,1.937021E-02,1.671864E+03,1.604431E+02,1.024716E-01,1.122845E-02,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.799011E+03,4.653356E+02,1.102647E-01,3.256606E-02,1.771800E+03,2.161844E+02,1.085969E-01,1.512946E-02,1.699710E+03,0.000000E+00,1.041784E-01,0.000000E+00,1.671864E+03,4.556567E+02,1.024716E-01,3.188869E-02 
23:45:00,3.028054E+02,1.031549E+02,1.855950E-02,7.219197E-03,1.799011E+03,1.893847E+02,1.102647E-01,1.325390E-02,1.647406E+03,1.525433E+02,1.009726E-01,1.067559E-02,1.699710E+03,0.000000E+00,1.041784E-01,0.000000E+00,3.976869E+02,0.000000E+00,2.437496E-02,0.000000E+00,1.647406E+03,2.186232E+02,1.009726E-01,1.530013E-02,3.963529E+02,1.516537E+02,2.429320E-02,1.061334E-02,1.771800E+03,2.564346E+02,1.085969E-01,1.794633E-02,1.671864E+03,1.434084E+02,1.024716E-01,1.003630E-02,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.799011E+03,4.337802E+02,1.102647E-01,3.035769E-02,1.771800E+03,1.986503E+02,1.085969E-01,1.390235E-02,1.699710E+03,0.000000E+00,1.041784E-01,0.000000E+00,1.671864E+03,4.221659E+02,1.024716E-01,2.954487E-02 
24:00:00,3.028054E+02,9.698264E+01,1.855950E-02,6.787236E-03,1.799011E+03,1.727863E+02,1.102647E-01,1.209228E-02,1.647406E+03,1.354841E+02,1.009726E-01,9.481720E-03,1.699710E+03,0.000000E+00,1.041784E-01,0.000000E+00,3.976869E+02,0.000000E+00,2.437496E-02,0.000000E+00,1.647406E+03,1.983522E+02,1.009726E-01,1.388148E-02,3.963529E+02,1.449392E+02,2.429320E-02,1.014343E-02,1.771800E+03,2.367598E+02,1.085969E-01,1.656941E-02,1.671864E+03,1.270074E+02,1.024716E-01,8.888491E-03,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.683169E+03,0.000000E+00,1.031645E-01,0.000000E+00,1.799011E+03,4.039146E+02,1.102647E-01,2.826757E-02,1.771800E+03,1.816965E+02,1.085969E-01,1.271585E-02,1.699710E+03,0.000000E+00,1.041784E-01,0.000000E+00,1.671864E+03,3.904177E+02,1.024716E-01,2.732300E-02 
Peak,3.028054E+02,3.427137E+02,1.855950E-02,2.398448E-02,1.799011E+03,1.100268E+03,1.102647E-01,7.700117E-02,1.647406E+03,2.716531E+03,1.009726E-01,1.901138E-01,1.699710E+03,5.627759E+02,1.041784E-01,3.938532E-02,3.976869E+02,6.704646E+01,2.437496E-02,4.692161E-03,1.647406E+03,2.415610E+03,1.009726E-01,1.690541E-01,3.963529E+02,3.967187E+02,2.429320E-02,2.776397E-02,1.771800E+03,2.432989E+03,1.085969E-01,1.702703E-01,1.671864E+03,1.034576E+03,1.024716E-01,7.240377E-02,1.683169E+03,2.152417E+03,1.031645E-01,1.506348E-01,1.683169E+03,1.879232E+03,1.031645E-01,1.315162E-01,1.799011E+03,3.176206E+03,1.102647E-01,2.222837E-01,1.771800E+03,2.725066E+03,1.085969E-01,1.907111E-01,1.699710E+03,2.697899E+03,1.041784E-01,1.888099E-01,1.671864E+03,3.149752E+03,1.024716E-01,2.204323E-01 

Peak Vol Flow (m3/s),,,1.541457E-02,1.992028E-02,,,9.158020E-02,6.395323E-02,,,8.386263E-02,1.578988E-01,,,8.652522E-02,3.271143E-02,,,2.024460E-02,3.897068E-03,,,8.386263E-02,1.404077E-01,,,2.017669E-02,2.305933E-02,,,9.019500E-02,1.414178E-01,,,8.510768E-02,6.013487E-02,,,8.568315E-02,1.251096E-01,,,8.568315E-02,1.092307E-01,,,9.158020E-02,1.846174E-01,,,9.019500E-02,1.583949E-01,,,8.652522E-02,1.568158E-01,,,8.510768E-02,1.830798E-01 
