Time,THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3::Des Sens Cool Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1::Des Sens Cool Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2::Des Sens Cool Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5::Des Sens Cool Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
05:45:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
06:00:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
06:15:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
06:30:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
06:45:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
07:00:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
07:15:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
07:30:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
07:45:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
08:00:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
08:15:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
08:30:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
08:45:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
09:00:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
09:15:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
09:30:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
09:45:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
10:00:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
10:15:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
10:30:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
10:45:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
11:00:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
11:15:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
11:30:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
11:45:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
12:00:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
12:15:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
12:30:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
12:45:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
13:00:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
13:15:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
13:30:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
13:45:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
14:00:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
14:15:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
14:30:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
14:45:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
15:00:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
15:15:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
15:30:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
15:45:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
16:00:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
16:15:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
16:30:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,4.956984E+01,2.207202E-01,3.471292E-03 
16:45:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,9.124598E+01,2.207202E-01,6.387948E-03 
17:00:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,1.487045E+02,2.207202E-01,1.040909E-02 
17:15:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,2.107784E+02,2.207202E-01,1.475323E-02 
17:30:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,2.219106E+02,2.207202E-01,1.553006E-02 
17:45:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,2.336566E+02,2.207202E-01,1.635205E-02 
