Time,THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5::Des Sens Cool Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3::Des Sens Cool Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2::Des Sens Cool Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s] 
08:45:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
09:00:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
09:15:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
09:30:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
09:45:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
10:00:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
10:15:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
10:30:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
10:45:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
11:00:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
11:15:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
11:30:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
11:45:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
12:00:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
12:15:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
12:30:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
12:45:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
13:00:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
13:15:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
13:30:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
13:45:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
14:00:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
14:15:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
14:30:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
14:45:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
15:00:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
15:15:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
15:30:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
15:45:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
16:00:00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
16:15:00,5.230731E+03,8.795936E+01,3.206011E-01,6.159086E-03,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
16:30:00,5.230731E+03,1.619826E+02,3.206011E-01,1.133950E-02,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
16:45:00,5.230731E+03,2.651287E+02,3.206011E-01,1.855801E-02,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
17:00:00,5.230731E+03,3.803202E+02,3.206011E-01,2.661946E-02,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
17:15:00,5.230731E+03,4.116283E+02,3.206011E-01,2.880707E-02,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
17:30:00,5.230731E+03,4.529501E+02,3.206011E-01,3.169884E-02,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
17:45:00,5.230731E+03,4.525679E+02,3.206011E-01,3.167207E-02,2.267214E+04,0.000000E+00,1.389617E+00,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.212462E+03,0.000000E+00,3.194814E-01,0.000000E+00,5.230731E+03,0.000000E+00,3.206011E-01,0.000000E+00 
