Time,THERMAL ZONE 7:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1::Des Sens Cool Load [W],THERMAL ZONE 1:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Cool Mass Flow [kg/s],THERMAL ZONE 6:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3::Des Sens Cool Load [W],THERMAL ZONE 3:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Cool Mass Flow [kg/s],THERMAL ZONE 5:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
19:15:00,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00,1.128985E+03,0.000000E+00,6.919755E-02,0.000000E+00,1.290390E+03,6.352187E+02,7.909040E-02,4.445515E-02,1.237951E+03,7.408515E+02,7.587629E-02,5.184777E-02,1.235548E+03,7.049304E+02,7.572901E-02,4.933387E-02,1.237951E+03,6.602030E+02,7.587629E-02,4.620366E-02,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.235548E+03,1.878386E+03,7.572901E-02,1.314570E-01,9.214953E+02,2.272367E+02,5.648015E-02,1.590294E-02,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00 
19:30:00,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00,1.128985E+03,0.000000E+00,6.919755E-02,0.000000E+00,1.290390E+03,4.657346E+02,7.909040E-02,3.259398E-02,1.237951E+03,7.009147E+02,7.587629E-02,4.905283E-02,1.235548E+03,6.575837E+02,7.572901E-02,4.602035E-02,1.237951E+03,6.236524E+02,7.587629E-02,4.364570E-02,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.235548E+03,1.718863E+03,7.572901E-02,1.202930E-01,9.214953E+02,2.303694E+02,5.648015E-02,1.612218E-02,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00 
19:45:00,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00,1.128985E+03,0.000000E+00,6.919755E-02,0.000000E+00,1.290390E+03,3.084935E+02,7.909040E-02,2.158961E-02,1.237951E+03,6.614327E+02,7.587629E-02,4.628973E-02,1.235548E+03,6.016732E+02,7.572901E-02,4.210751E-02,1.237951E+03,5.877587E+02,7.587629E-02,4.113372E-02,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.235548E+03,1.554742E+03,7.572901E-02,1.088071E-01,9.214953E+02,2.310655E+02,5.648015E-02,1.617089E-02,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00 
20:00:00,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00,1.128985E+03,0.000000E+00,6.919755E-02,0.000000E+00,1.290390E+03,1.790423E+02,7.909040E-02,1.253010E-02,1.237951E+03,6.234242E+02,7.587629E-02,4.362974E-02,1.235548E+03,5.459002E+02,7.572901E-02,3.820429E-02,1.237951E+03,5.534842E+02,7.587629E-02,3.873505E-02,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.235548E+03,1.403767E+03,7.572901E-02,9.824125E-02,9.214953E+02,2.293006E+02,5.648015E-02,1.604738E-02,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00 
20:15:00,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00,1.128985E+03,0.000000E+00,6.919755E-02,0.000000E+00,1.290390E+03,8.326864E+01,7.909040E-02,5.827475E-03,1.237951E+03,5.874674E+02,7.587629E-02,4.111333E-02,1.235548E+03,4.982805E+02,7.572901E-02,3.487168E-02,1.237951E+03,5.212983E+02,7.587629E-02,3.648255E-02,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.235548E+03,1.280534E+03,7.572901E-02,8.961694E-02,9.214953E+02,2.254010E+02,5.648015E-02,1.577447E-02,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00 
20:30:00,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00,1.128985E+03,0.000000E+00,6.919755E-02,0.000000E+00,1.290390E+03,3.255821E+01,7.909040E-02,2.278555E-03,1.237951E+03,5.544568E+02,7.587629E-02,3.880312E-02,1.235548E+03,4.611940E+02,7.572901E-02,3.227621E-02,1.237951E+03,4.919440E+02,7.587629E-02,3.442822E-02,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.235548E+03,1.185527E+03,7.572901E-02,8.296795E-02,9.214953E+02,2.199614E+02,5.648015E-02,1.539378E-02,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00 
20:45:00,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00,1.128985E+03,0.000000E+00,6.919755E-02,0.000000E+00,1.290390E+03,8.084741E+00,7.909040E-02,5.658027E-04,1.237951E+03,5.236739E+02,7.587629E-02,3.664881E-02,1.235548E+03,4.302370E+02,7.572901E-02,3.010972E-02,1.237951E+03,4.644823E+02,7.587629E-02,3.250634E-02,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.235548E+03,1.107048E+03,7.572901E-02,7.747566E-02,9.214953E+02,2.136555E+02,5.648015E-02,1.495247E-02,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00 
21:00:00,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00,1.128985E+03,0.000000E+00,6.919755E-02,0.000000E+00,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.237951E+03,4.944261E+02,7.587629E-02,3.460193E-02,1.235548E+03,4.027076E+02,7.572901E-02,2.818310E-02,1.237951E+03,4.382321E+02,7.587629E-02,3.066924E-02,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.235548E+03,1.038471E+03,7.572901E-02,7.267639E-02,9.214953E+02,2.069665E+02,5.648015E-02,1.448435E-02,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00 
21:15:00,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00,1.128985E+03,0.000000E+00,6.919755E-02,0.000000E+00,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.237951E+03,4.661189E+02,7.587629E-02,3.262088E-02,1.235548E+03,3.770125E+02,7.572901E-02,2.638485E-02,1.237951E+03,4.125843E+02,7.587629E-02,2.887431E-02,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.235548E+03,9.764614E+02,7.572901E-02,6.833670E-02,9.214953E+02,2.001277E+02,5.648015E-02,1.400574E-02,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00 
21:30:00,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00,1.128985E+03,0.000000E+00,6.919755E-02,0.000000E+00,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.237951E+03,4.383294E+02,7.587629E-02,3.067606E-02,1.235548E+03,3.524094E+02,7.572901E-02,2.466303E-02,1.237951E+03,3.872021E+02,7.587629E-02,2.709796E-02,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.235548E+03,9.192280E+02,7.572901E-02,6.433128E-02,9.214953E+02,1.932132E+02,5.648015E-02,1.352184E-02,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00 
21:45:00,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00,1.128985E+03,0.000000E+00,6.919755E-02,0.000000E+00,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.237951E+03,4.109385E+02,7.587629E-02,2.875913E-02,1.235548E+03,3.285696E+02,7.572901E-02,2.299462E-02,1.237951E+03,3.621306E+02,7.587629E-02,2.534336E-02,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.235548E+03,8.653384E+02,7.572901E-02,6.055986E-02,9.214953E+02,1.862174E+02,5.648015E-02,1.303225E-02,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00 
22:00:00,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00,1.128985E+03,0.000000E+00,6.919755E-02,0.000000E+00,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.237951E+03,3.839650E+02,7.587629E-02,2.687142E-02,1.235548E+03,3.052556E+02,7.572901E-02,2.136301E-02,1.237951E+03,3.373471E+02,7.587629E-02,2.360891E-02,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.235548E+03,8.139303E+02,7.572901E-02,5.696212E-02,9.214953E+02,1.791036E+02,5.648015E-02,1.253439E-02,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00 
22:15:00,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00,1.128985E+03,0.000000E+00,6.919755E-02,0.000000E+00,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.237951E+03,3.575978E+02,7.587629E-02,2.502613E-02,1.235548E+03,2.825333E+02,7.572901E-02,1.977282E-02,1.237951E+03,3.130448E+02,7.587629E-02,2.190813E-02,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.235548E+03,7.646006E+02,7.572901E-02,5.350983E-02,9.214953E+02,1.718285E+02,5.648015E-02,1.202525E-02,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00 
22:30:00,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00,1.128985E+03,0.000000E+00,6.919755E-02,0.000000E+00,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.237951E+03,3.318429E+02,7.587629E-02,2.322371E-02,1.235548E+03,2.603425E+02,7.572901E-02,1.821981E-02,1.237951E+03,2.892398E+02,7.587629E-02,2.024217E-02,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.235548E+03,7.169253E+02,7.572901E-02,5.017332E-02,9.214953E+02,1.643559E+02,5.648015E-02,1.150229E-02,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00 
22:45:00,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00,1.128985E+03,0.000000E+00,6.919755E-02,0.000000E+00,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.237951E+03,3.067074E+02,7.587629E-02,2.146462E-02,1.235548E+03,2.386577E+02,7.572901E-02,1.670223E-02,1.237951E+03,2.659509E+02,7.587629E-02,1.861232E-02,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.235548E+03,6.709597E+02,7.572901E-02,4.695646E-02,9.214953E+02,1.566629E+02,5.648015E-02,1.096390E-02,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00 
23:00:00,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00,1.128985E+03,0.000000E+00,6.919755E-02,0.000000E+00,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.237951E+03,2.821967E+02,7.587629E-02,1.974926E-02,1.235548E+03,2.174712E+02,7.572901E-02,1.521951E-02,1.237951E+03,2.431951E+02,7.587629E-02,1.701977E-02,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.235548E+03,6.266683E+02,7.572901E-02,4.385677E-02,9.214953E+02,1.487380E+02,5.648015E-02,1.040929E-02,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00 
23:15:00,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00,1.128985E+03,0.000000E+00,6.919755E-02,0.000000E+00,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.237951E+03,2.581076E+02,7.587629E-02,1.806341E-02,1.235548E+03,1.965768E+02,7.572901E-02,1.375723E-02,1.237951E+03,2.207801E+02,7.587629E-02,1.545108E-02,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.235548E+03,5.838097E+02,7.572901E-02,4.085735E-02,9.214953E+02,1.405812E+02,5.648015E-02,9.838441E-03,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00 
23:30:00,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00,1.128985E+03,0.000000E+00,6.919755E-02,0.000000E+00,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.237951E+03,2.344199E+02,7.587629E-02,1.640565E-02,1.235548E+03,1.759598E+02,7.572901E-02,1.231437E-02,1.237951E+03,1.986968E+02,7.587629E-02,1.390560E-02,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.235548E+03,5.423026E+02,7.572901E-02,3.795252E-02,9.214953E+02,1.321986E+02,5.648015E-02,9.251791E-03,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00 
23:45:00,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00,1.128985E+03,0.000000E+00,6.919755E-02,0.000000E+00,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.237951E+03,2.111221E+02,7.587629E-02,1.477517E-02,1.235548E+03,1.556160E+02,7.572901E-02,1.089063E-02,1.237951E+03,1.769429E+02,7.587629E-02,1.238318E-02,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.235548E+03,5.020806E+02,7.572901E-02,3.513762E-02,9.214953E+02,1.236002E+02,5.648015E-02,8.650040E-03,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00 
24:00:00,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00,1.128985E+03,0.000000E+00,6.919755E-02,0.000000E+00,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.237951E+03,1.882111E+02,7.587629E-02,1.317177E-02,1.235548E+03,1.355509E+02,7.572901E-02,9.486401E-03,1.237951E+03,1.555235E+02,7.587629E-02,1.088416E-02,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.235548E+03,4.630883E+02,7.572901E-02,3.240878E-02,9.214953E+02,1.148000E+02,5.648015E-02,8.034166E-03,1.292403E+03,0.000000E+00,7.921373E-02,0.000000E+00 
Peak,1.292403E+03,6.286186E+02,7.921373E-02,4.399295E-02,1.128985E+03,0.000000E+00,6.919755E-02,0.000000E+00,1.290390E+03,1.223190E+03,7.909040E-02,8.560329E-02,1.237951E+03,1.339726E+03,7.587629E-02,9.375942E-02,1.235548E+03,7.427617E+02,7.572901E-02,5.198145E-02,1.237951E+03,1.618578E+03,7.587629E-02,1.132746E-01,1.290390E+03,0.000000E+00,7.909040E-02,0.000000E+00,1.235548E+03,2.227284E+03,7.572901E-02,1.558743E-01,9.214953E+02,2.310655E+02,5.648015E-02,1.617089E-02,1.292403E+03,4.230147E+02,7.921373E-02,2.960385E-02 

Peak Vol Flow (m3/s),,,6.581427E-02,3.655129E-02,,,5.749239E-02,0.000000E+00,,,6.571181E-02,7.112301E-02,,,6.304138E-02,7.789948E-02,,,6.291901E-02,4.318849E-02,,,6.304138E-02,9.411356E-02,,,6.571181E-02,0.000000E+00,,,6.291901E-02,1.295073E-01,,,4.692621E-02,1.343549E-02,,,6.581427E-02,2.459619E-02 
