Time,THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
19:15:00,2.477893E+03,2.303614E+03,1.518551E-01,1.612319E-01,3.094056E+03,2.367313E+03,1.896299E-01,1.657042E-01,2.475867E+03,1.324922E+03,1.517309E-01,9.273428E-02,2.475907E+03,1.527674E+03,1.517333E-01,1.069257E-01,2.475907E+03,1.382470E+03,1.517333E-01,9.676205E-02 
19:30:00,2.478100E+03,2.084511E+03,1.518633E-01,1.458966E-01,3.094282E+03,2.352438E+03,1.896417E-01,1.646628E-01,2.476073E+03,1.275138E+03,1.517391E-01,8.924978E-02,2.476114E+03,1.442258E+03,1.517415E-01,1.009469E-01,2.476114E+03,1.327316E+03,1.517415E-01,9.290167E-02 
19:45:00,2.478255E+03,1.886595E+03,1.518696E-01,1.320443E-01,3.094500E+03,2.333037E+03,1.896531E-01,1.633046E-01,2.476229E+03,1.227805E+03,1.517454E-01,8.593687E-02,2.476269E+03,1.356189E+03,1.517478E-01,9.492242E-02,2.476269E+03,1.274599E+03,1.517478E-01,8.921188E-02 
20:00:00,2.478357E+03,1.722955E+03,1.518741E-01,1.205911E-01,3.094671E+03,2.309339E+03,1.896621E-01,1.616455E-01,2.476331E+03,1.185093E+03,1.517500E-01,8.294739E-02,2.476371E+03,1.279437E+03,1.517524E-01,8.955022E-02,2.476371E+03,1.226516E+03,1.517524E-01,8.584649E-02 
20:15:00,2.478431E+03,1.591007E+03,1.518781E-01,1.113561E-01,3.094809E+03,2.282020E+03,1.896696E-01,1.597329E-01,2.476405E+03,1.147677E+03,1.517539E-01,8.032872E-02,2.476445E+03,1.217990E+03,1.517564E-01,8.524940E-02,2.476445E+03,1.184062E+03,1.517564E-01,8.287518E-02 
20:30:00,2.478492E+03,1.492112E+03,1.518816E-01,1.044345E-01,3.094923E+03,2.252377E+03,1.896759E-01,1.576577E-01,2.476465E+03,1.115045E+03,1.517575E-01,7.804489E-02,2.476505E+03,1.170420E+03,1.517599E-01,8.191999E-02,2.476505E+03,1.147357E+03,1.517599E-01,8.030623E-02 
20:45:00,2.478543E+03,1.412922E+03,1.518847E-01,9.889221E-02,3.095018E+03,2.221738E+03,1.896813E-01,1.555128E-01,2.476516E+03,1.086071E+03,1.517606E-01,7.601706E-02,2.476557E+03,1.131597E+03,1.517630E-01,7.920294E-02,2.476557E+03,1.114946E+03,1.517630E-01,7.803793E-02 
21:00:00,2.478586E+03,1.346355E+03,1.518874E-01,9.423337E-02,3.095098E+03,2.191119E+03,1.896859E-01,1.533693E-01,2.476560E+03,1.059472E+03,1.517632E-01,7.415538E-02,2.476600E+03,1.098040E+03,1.517656E-01,7.685441E-02,2.476600E+03,1.085590E+03,1.517656E-01,7.598330E-02 
21:15:00,2.478622E+03,1.288801E+03,1.518896E-01,9.020532E-02,3.095167E+03,2.160950E+03,1.896898E-01,1.512573E-01,2.476596E+03,1.034299E+03,1.517654E-01,7.239352E-02,2.476636E+03,1.067885E+03,1.517678E-01,7.474403E-02,2.476636E+03,1.058049E+03,1.517678E-01,7.405573E-02 
21:30:00,2.478653E+03,1.238059E+03,1.518914E-01,8.665403E-02,3.095224E+03,2.131502E+03,1.896932E-01,1.491958E-01,2.476626E+03,1.010885E+03,1.517672E-01,7.075474E-02,2.476666E+03,1.039876E+03,1.517697E-01,7.278368E-02,2.476666E+03,1.031997E+03,1.517697E-01,7.223238E-02 
21:45:00,2.478679E+03,1.192730E+03,1.518930E-01,8.348153E-02,3.095273E+03,2.102850E+03,1.896961E-01,1.471902E-01,2.476652E+03,9.885809E+02,1.517688E-01,6.919370E-02,2.476692E+03,1.013612E+03,1.517713E-01,7.094551E-02,2.476692E+03,1.007504E+03,1.517713E-01,7.051805E-02 
22:00:00,2.478701E+03,1.152359E+03,1.518943E-01,8.065613E-02,3.095315E+03,2.074958E+03,1.896986E-01,1.452377E-01,2.476675E+03,9.671527E+02,1.517702E-01,6.769393E-02,2.476715E+03,9.890357E+02,1.517726E-01,6.922539E-02,2.476715E+03,9.843316E+02,1.517726E-01,6.889621E-02 
22:15:00,2.478720E+03,1.145880E+03,1.518955E-01,8.020290E-02,3.095350E+03,2.044785E+03,1.897007E-01,1.431256E-01,2.476694E+03,9.771400E+02,1.517713E-01,6.839300E-02,2.476734E+03,9.967663E+02,1.517738E-01,6.976654E-02,2.476734E+03,9.931107E+02,1.517738E-01,6.951074E-02 
22:30:00,2.478737E+03,1.140270E+03,1.518965E-01,7.981055E-02,3.095380E+03,2.010899E+03,1.897025E-01,1.407535E-01,2.476711E+03,9.858556E+02,1.517724E-01,6.900321E-02,2.476751E+03,1.003819E+03,1.517748E-01,7.026040E-02,2.476751E+03,1.000956E+03,1.517748E-01,7.006009E-02 
22:45:00,2.478751E+03,1.135440E+03,1.518974E-01,7.947185E-02,3.095406E+03,1.974357E+03,1.897040E-01,1.381947E-01,2.476725E+03,9.941747E+02,1.517733E-01,6.958488E-02,2.476765E+03,1.010466E+03,1.517757E-01,7.072507E-02,2.476765E+03,1.008322E+03,1.517757E-01,7.057506E-02 
23:00:00,2.478764E+03,1.130464E+03,1.518982E-01,7.912179E-02,3.095428E+03,1.935450E+03,1.897054E-01,1.354691E-01,2.476738E+03,1.001415E+03,1.517740E-01,7.009009E-02,2.476778E+03,1.016714E+03,1.517765E-01,7.116082E-02,2.476778E+03,1.015101E+03,1.517765E-01,7.104796E-02 
23:15:00,2.478775E+03,1.094990E+03,1.518989E-01,7.663613E-02,3.095448E+03,1.897284E+03,1.897065E-01,1.327945E-01,2.476749E+03,9.767067E+02,1.517747E-01,6.835831E-02,2.476789E+03,9.910335E+02,1.517772E-01,6.936096E-02,2.476789E+03,9.898997E+02,1.517772E-01,6.928163E-02 
23:30:00,2.478785E+03,1.061240E+03,1.518995E-01,7.427071E-02,3.095464E+03,1.861292E+03,1.897076E-01,1.302714E-01,2.476759E+03,9.523455E+02,1.517753E-01,6.665029E-02,2.476799E+03,9.659854E+02,1.517778E-01,6.760479E-02,2.476799E+03,9.652282E+02,1.517778E-01,6.755182E-02 
23:45:00,2.478793E+03,1.028614E+03,1.519000E-01,7.198463E-02,3.095479E+03,1.826400E+03,1.897084E-01,1.278258E-01,2.476767E+03,9.277769E+02,1.517758E-01,6.492835E-02,2.476807E+03,9.409703E+02,1.517783E-01,6.585157E-02,2.476807E+03,9.405066E+02,1.517783E-01,6.581913E-02 
24:00:00,2.478801E+03,9.972263E+02,1.519005E-01,6.978638E-02,3.095491E+03,1.792309E+03,1.897092E-01,1.254370E-01,2.476775E+03,9.038094E+02,1.517763E-01,6.324944E-02,2.476815E+03,9.160200E+02,1.517788E-01,6.410387E-02,2.476815E+03,9.158096E+02,1.517788E-01,6.408916E-02 
Peak,2.478860E+03,3.424790E+03,1.519041E-01,2.397071E-01,3.095582E+03,2.388446E+03,1.897147E-01,1.671840E-01,2.476834E+03,2.908291E+03,1.517800E-01,2.035572E-01,2.476874E+03,1.701815E+03,1.517824E-01,1.191153E-01,2.476874E+03,2.330571E+03,1.517824E-01,1.631221E-01 

Peak Vol Flow (m3/s),,,1.312956E-01,2.071865E-01,,,1.639766E-01,1.445025E-01,,,1.311883E-01,1.759411E-01,,,1.311904E-01,1.029552E-01,,,1.311904E-01,1.409917E-01 
