Time,THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
00:15:00,1.378143E+03,0.000000E+00,8.445651E-02,0.000000E+00,1.524646E+03,4.175924E+02,9.342848E-02,2.922414E-02,1.178772E+03,4.523814E+02,7.223849E-02,3.165927E-02,1.525151E+03,4.599417E+02,9.345940E-02,3.218778E-02,1.178759E+03,4.894597E+02,7.223769E-02,3.425406E-02,1.178772E+03,7.016605E+02,7.223849E-02,4.910413E-02,5.960045E+02,3.212268E+02,3.653021E-02,2.248223E-02,1.377262E+03,0.000000E+00,8.440254E-02,0.000000E+00,1.525151E+03,5.343651E+02,9.345940E-02,3.739598E-02,2.629555E+02,1.079441E+03,1.611702E-02,7.554737E-02,7.900773E+02,1.051293E+03,4.842059E-02,7.357412E-02,1.178759E+03,5.698106E+02,7.223769E-02,3.987711E-02,1.377262E+03,0.000000E+00,8.440254E-02,0.000000E+00,1.524646E+03,6.516668E+02,9.342848E-02,4.560481E-02,1.378143E+03,3.622965E+01,8.445651E-02,2.535511E-03 
00:30:00,1.378146E+03,0.000000E+00,8.445671E-02,0.000000E+00,1.524653E+03,4.042607E+02,9.342889E-02,2.829099E-02,1.178777E+03,4.428286E+02,7.223879E-02,3.099048E-02,1.525158E+03,4.435899E+02,9.345981E-02,3.104329E-02,1.178764E+03,4.763863E+02,7.223799E-02,3.333890E-02,1.178777E+03,6.746610E+02,7.223879E-02,4.721444E-02,5.960068E+02,3.129049E+02,3.653036E-02,2.189964E-02,1.377266E+03,0.000000E+00,8.440274E-02,0.000000E+00,1.525158E+03,5.136499E+02,9.345981E-02,3.594615E-02,2.629582E+02,1.073303E+03,1.611719E-02,7.511703E-02,7.900835E+02,1.040668E+03,4.842096E-02,7.282995E-02,1.178764E+03,5.509810E+02,7.223799E-02,3.855915E-02,1.377266E+03,0.000000E+00,8.440274E-02,0.000000E+00,1.524653E+03,6.239557E+02,9.342889E-02,4.366540E-02,1.378146E+03,1.860697E+01,8.445671E-02,1.302194E-03 
00:45:00,1.378149E+03,0.000000E+00,8.445689E-02,0.000000E+00,1.524659E+03,3.917028E+02,9.342927E-02,2.741206E-02,1.178782E+03,4.329826E+02,7.223907E-02,3.030126E-02,1.525164E+03,4.279507E+02,9.346019E-02,2.994874E-02,1.178769E+03,4.642334E+02,7.223827E-02,3.248825E-02,1.178782E+03,6.489596E+02,7.223907E-02,4.541568E-02,5.960090E+02,3.047383E+02,3.653049E-02,2.132794E-02,1.377269E+03,0.000000E+00,8.440292E-02,0.000000E+00,1.525164E+03,4.937864E+02,9.346019E-02,3.455598E-02,2.629608E+02,1.067360E+03,1.611735E-02,7.470051E-02,7.900892E+02,1.030253E+03,4.842131E-02,7.210063E-02,1.178769E+03,5.330759E+02,7.223827E-02,3.730597E-02,1.377269E+03,0.000000E+00,8.440292E-02,0.000000E+00,1.524659E+03,5.974696E+02,9.342927E-02,4.181180E-02,1.378149E+03,6.756986E+00,8.445689E-02,4.728817E-04 
01:00:00,1.378152E+03,0.000000E+00,8.445705E-02,0.000000E+00,1.524665E+03,3.800252E+02,9.342963E-02,2.659477E-02,1.178786E+03,4.227727E+02,7.223934E-02,2.958663E-02,1.525170E+03,4.130479E+02,9.346055E-02,2.890575E-02,1.178773E+03,4.531469E+02,7.223854E-02,3.171225E-02,1.178786E+03,6.245076E+02,7.223934E-02,4.370439E-02,5.960109E+02,2.966754E+02,3.653060E-02,2.076352E-02,1.377271E+03,0.000000E+00,8.440308E-02,0.000000E+00,1.525170E+03,4.747590E+02,9.346055E-02,3.322436E-02,2.629633E+02,1.061612E+03,1.611751E-02,7.429773E-02,7.900945E+02,1.020043E+03,4.842164E-02,7.138576E-02,1.178773E+03,5.160809E+02,7.223854E-02,3.611651E-02,1.377271E+03,0.000000E+00,8.440308E-02,0.000000E+00,1.524665E+03,5.721593E+02,9.342963E-02,4.004050E-02,1.378152E+03,4.387008E-01,8.445705E-02,3.070205E-05 
01:15:00,1.378154E+03,0.000000E+00,8.445720E-02,0.000000E+00,1.524671E+03,3.698611E+02,9.342996E-02,2.588341E-02,1.178790E+03,4.133598E+02,7.223959E-02,2.892782E-02,1.525175E+03,3.998532E+02,9.346088E-02,2.798232E-02,1.178777E+03,4.434450E+02,7.223880E-02,3.103319E-02,1.178790E+03,6.021418E+02,7.223959E-02,4.213912E-02,5.960126E+02,2.898485E+02,3.653071E-02,2.028563E-02,1.377274E+03,0.000000E+00,8.440323E-02,0.000000E+00,1.525175E+03,4.574882E+02,9.346088E-02,3.201568E-02,2.629657E+02,1.057193E+03,1.611765E-02,7.398810E-02,7.900994E+02,1.011263E+03,4.842194E-02,7.077109E-02,1.178777E+03,5.008639E+02,7.223880E-02,3.505151E-02,1.377274E+03,0.000000E+00,8.440323E-02,0.000000E+00,1.524671E+03,5.489170E+02,9.342996E-02,3.841394E-02,1.378154E+03,0.000000E+00,8.445720E-02,0.000000E+00 
01:30:00,1.378156E+03,0.000000E+00,8.445734E-02,0.000000E+00,1.524676E+03,3.603303E+02,9.343028E-02,2.521637E-02,1.178794E+03,4.039200E+02,7.223983E-02,2.826715E-02,1.525180E+03,3.877873E+02,9.346120E-02,2.713788E-02,1.178781E+03,4.341426E+02,7.223904E-02,3.038210E-02,1.178794E+03,5.811349E+02,7.223983E-02,4.066895E-02,5.960142E+02,2.830896E+02,3.653081E-02,1.981250E-02,1.377276E+03,0.000000E+00,8.440337E-02,0.000000E+00,1.525180E+03,4.412813E+02,9.346120E-02,3.088146E-02,2.629680E+02,1.053004E+03,1.611780E-02,7.369460E-02,7.901040E+02,1.002807E+03,4.842222E-02,7.017904E-02,1.178781E+03,4.867434E+02,7.223904E-02,3.406326E-02,1.377276E+03,0.000000E+00,8.440337E-02,0.000000E+00,1.524676E+03,5.270189E+02,9.343028E-02,3.688144E-02,1.378156E+03,0.000000E+00,8.445734E-02,0.000000E+00 
01:45:00,1.378159E+03,0.000000E+00,8.445746E-02,0.000000E+00,1.524681E+03,3.510441E+02,9.343058E-02,2.456648E-02,1.178798E+03,3.945149E+02,7.224006E-02,2.760892E-02,1.525185E+03,3.769996E+02,9.346150E-02,2.638290E-02,1.178785E+03,4.248682E+02,7.223927E-02,2.973300E-02,1.178798E+03,5.614462E+02,7.224006E-02,3.929104E-02,5.960156E+02,2.763459E+02,3.653089E-02,1.934046E-02,1.377278E+03,0.000000E+00,8.440349E-02,0.000000E+00,1.525185E+03,4.261363E+02,9.346150E-02,2.982156E-02,2.629703E+02,1.049052E+03,1.611793E-02,7.341768E-02,7.901083E+02,9.946611E+02,4.842248E-02,6.960879E-02,1.178785E+03,4.737495E+02,7.223927E-02,3.315386E-02,1.377278E+03,0.000000E+00,8.440349E-02,0.000000E+00,1.524681E+03,5.064278E+02,9.343058E-02,3.544042E-02,1.378159E+03,0.000000E+00,8.445746E-02,0.000000E+00 
02:00:00,1.378160E+03,0.000000E+00,8.445758E-02,0.000000E+00,1.524685E+03,3.416317E+02,9.343086E-02,2.390777E-02,1.178801E+03,3.852941E+02,7.224029E-02,2.696361E-02,1.525190E+03,3.671102E+02,9.346178E-02,2.569079E-02,1.178788E+03,4.153020E+02,7.223949E-02,2.906352E-02,1.178801E+03,5.430475E+02,7.224029E-02,3.800343E-02,5.960169E+02,2.695936E+02,3.653097E-02,1.886782E-02,1.377280E+03,0.000000E+00,8.440361E-02,0.000000E+00,1.525190E+03,4.120665E+02,9.346178E-02,2.883692E-02,2.629724E+02,1.045369E+03,1.611806E-02,7.315972E-02,7.901124E+02,9.868235E+02,4.842273E-02,6.906017E-02,1.178788E+03,4.619883E+02,7.223949E-02,3.233074E-02,1.377280E+03,0.000000E+00,8.440361E-02,0.000000E+00,1.524685E+03,4.871170E+02,9.343086E-02,3.408902E-02,1.378160E+03,0.000000E+00,8.445758E-02,0.000000E+00 
02:15:00,1.378162E+03,0.000000E+00,8.445768E-02,0.000000E+00,1.524690E+03,3.320185E+02,9.343113E-02,2.323504E-02,1.178805E+03,3.761550E+02,7.224050E-02,2.632403E-02,1.525194E+03,3.577701E+02,9.346205E-02,2.503713E-02,1.178792E+03,4.057005E+02,7.223970E-02,2.839159E-02,1.178805E+03,5.257581E+02,7.224050E-02,3.679346E-02,5.960181E+02,2.628278E+02,3.653104E-02,1.839426E-02,1.377281E+03,0.000000E+00,8.440371E-02,0.000000E+00,1.525194E+03,3.988840E+02,9.346205E-02,2.791438E-02,2.629744E+02,1.042023E+03,1.611819E-02,7.292541E-02,7.901162E+02,9.792004E+02,4.842296E-02,6.852659E-02,1.178792E+03,4.513142E+02,7.223970E-02,3.158371E-02,1.377281E+03,0.000000E+00,8.440371E-02,0.000000E+00,1.524690E+03,4.688480E+02,9.343113E-02,3.281053E-02,1.378162E+03,0.000000E+00,8.445768E-02,0.000000E+00 
02:30:00,1.378164E+03,0.000000E+00,8.445778E-02,0.000000E+00,1.524694E+03,3.222415E+02,9.343138E-02,2.255086E-02,1.178808E+03,3.671353E+02,7.224070E-02,2.569282E-02,1.525198E+03,3.483136E+02,9.346230E-02,2.437534E-02,1.178795E+03,3.962337E+02,7.223990E-02,2.772909E-02,1.178808E+03,5.095620E+02,7.224070E-02,3.566001E-02,5.960192E+02,2.560549E+02,3.653111E-02,1.792020E-02,1.377283E+03,0.000000E+00,8.440381E-02,0.000000E+00,1.525198E+03,3.866481E+02,9.346230E-02,2.705809E-02,2.629764E+02,1.038988E+03,1.611831E-02,7.271293E-02,7.901198E+02,9.717942E+02,4.842318E-02,6.800822E-02,1.178795E+03,4.415876E+02,7.223990E-02,3.090299E-02,1.377283E+03,0.000000E+00,8.440381E-02,0.000000E+00,1.524694E+03,4.516018E+02,9.343138E-02,3.160362E-02,1.378164E+03,0.000000E+00,8.445778E-02,0.000000E+00 
